07年10月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年10月 7日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11.0,,,,,■ 4R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鷹巣山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａアバレダイコ, 51,松岡正,, 52,  -6,*  0, 1,  1.2, ⑦⑨, 1, 6, フジヤマラムセス,---,安藤勝,, 44, -49,* 18, 2,  2.7,④④④, 1, 5,Ａファストロック, 70,安藤勝,, 74,*  3,* 11, 1,  2.7,②②②, 1,10,Ｆダンスフォｰウィン, 77,安藤勝,, 84,   0,* 24, 3,  8.0, ⑥⑥
 2, 9,Ｃシュリクン, 40,田中勝, 0.1, 50,  -8,*  2, 4, 26.2, ⑪⑪, 2, 2, オｰクリｰフキッド,---,吉田隼, 0.0, 30,*-46,  12, 1,  1.6,②②②, 2,14,Ｇナショナルホリデｰ, 63,藤田伸, 0.2, 74,   0,* 15, 3,  5.7,⑦⑧⑦, 2, 8,Ｇワｰルドハンタｰ, 74,後藤浩, 0.0, 77,*  6,  15, 2,  6.0, ②②
 3,10,Ｎトミケンクルｰク, 18,小林淳, 0.3, 50,  -8,*  0, 7, 53.5, ⑮⑪, 3, 4, マイネルレギメント,---,吉田豊, 0.3, 39, -51,* 17, 3,  9.4,⑥⑥⑥, 3, 1,Ｆアルファオリオン, 64,田中勝, 0.5, 70,   2,   6, 4,  8.7,③④④, 3, 1,Ｃゲイルスパｰキｰ, 79,田中勝, 0.0, 87,  -2,* 26, 4,  8.5, ⑥⑦
 4,11,Ｊホウリイキッド, 26,田中剛, 0.4, 51,* -2, -11,13,165.7, ③②, 4, 7, リネンホｰク,---,村田一, 0.5,  2,*-45,   1, 4, 15.0,①①①, 4, 8,Ｍセンギョウシュフ, 54,宗像徹, 0.6, 70,  -1,* 12, 8, 30.2,⑱⑫⑪, 4, 7,Ｂメジロソリアノ, 81,吉田豊, 0.3, 71,*  7,   9, 8, 25.5, ①①
 5,14,Ｉベルモントパッシオ, 27,郷原洋, 0.9, 45,  -5, -10, 9, 88.1, ⑦⑦, 5, 1, サクラロミオ,---,松岡正, 1.0,  9, -52,   7, 5, 22.0,⑥⑦⑦, 5, 6,Ｊマイネルグリッツァ, 59,田中博, 0.8, 60,*  6, -13,12, 72.1,①①①, 5, 4,Ｍトｰヨｰエｰピｰ, 69,小林淳, 0.5, 75,  -3,  20, 9, 29.9, ⑧⑦
 6, 8,Ｈベｰトｰヴェン, 30,菊沢隆, 0.9, 47,* -1, -17,10, 99.9, ②②, 6, 5, スタルカ,---,石橋脩, 1.0, -8,*-47,  -2, 6, 64.1,②③②, 6,17,Ｂブランニュｰデイズ, 68,勝浦正, 0.9, 65,   0,   4, 7, 14.5,⑨⑧⑦, 6,12,Ｅシベリアンクラシカ, 77,松岡正, 0.5, 70,   1,  14, 7, 22.5, ④⑤
 7, 4,Ｅニｰマルギャロップ, 33,藤田伸, 1.0, 44,  -4, -15, 2,  6.8, ⑤④, 7, 3, ミツアキナナ,---,池田鉄, 1.5,-19, -50,  -6, 7, 82.5,④④④, 7, 7,Ｋジョイザラス, 58,北村宏, 1.0, 63,   2,  -2, 6, 12.3,④⑥④, 7,14,Ｄミラクルハニｰ, 78,北村宏, 0.6, 78,  -8,* 25, 5, 18.2, ⑭⑬
 8, 3,Ｋストロングコマンド, 23,北村宏, 1.5, 39,  -9, -10, 5, 42.4, ⑬⑬,,,,,,,,,,,,, 8,11,Ｈピサノアリュメｰル, 63,津村明, 1.0, 67,  -3,* 11,10, 35.5,⑭⑭⑭, 8, 5,Ｉレッドビｰムシチｰ, 70,中舘英, 0.6, 68,   4,   9, 6, 21.5, ④③
 9,16,Ｂエイトシｰド, 44,村田一, 1.7, 38,  -4, -21, 6, 44.4, ③④,,,,,,,,,,,,, 9,15,Ｅオｰスミタキオン, 66,松岡正, 1.1, 64,   0,   2, 2,  5.6,⑩⑧⑦, 9,11,Ａリザｰブカｰド, 85,蛯名正, 0.7, 74,  -7,  22, 1,  1.8, ⑫⑫
10,13,Ｌアポロハマｰ, 21,蛯名正, 2.9, 29,  -5, -30, 8, 60.7, ⑤⑦,,,,,,,,,,,,,10,10,Ｏカゼノマイ, 49,柴山雄, 1.3, 61,  -1,   1,14,165.1,⑦⑪⑪,10, 9,Ｎクラウニングワｰク, 68,小野次, 0.9, 70,  -8,  20,14,268.1, ⑫⑬
11, 7,Ｄワイルドスピリット, 38,江田照, 3.2, 27,  -3, -36, 3, 10.6, ⑦④,,,,,,,,,,,,,11,18,Ｎグラスゾｰン, 51,高山太, 1.3, 58,*  3, -10,15,209.3,⑤②②,11, 2,Ｈピサノデュエル, 72,藤田伸, 1.0, 66,  -5,  16,10, 37.3, ⑪⑨
12, 2,Ｇトｰアチャｰリｰ, 31,安藤光, 3.5, 26,* -1, -42,14,198.7, ①①,,,,,,,,,,,,,12, 3,Ｃナスノハツカゼ, 68,蛯名正, 1.3, 65,  -4,   9, 5,  9.4,⑮⑰⑯,12, 3,Ｊダイイチミラクル, 69,柴山雄, 1.1, 63,  -4,  13,11, 45.8, ⑨⑨
13, 6,Ｍクリノメンバｰワン, 20,西田雄, 4.2, 22, -10, -35,16,331.1, ⑬⑮,,,,,,,,,,,,,13, 2,Ｄサクラトレゾア, 66,小林淳, 1.4, 59,   1,  -5,11, 43.7,⑤⑥⑦,13, 6,Ｋバｰドントロフィｰ, 69,安藤光, 1.3, 60,   4,  -2,13,255.3, ③③
14,12,Ｐネバｰセイグッバイ,-25,草野太, 6.1,-16, -10, -58,15,247.4, ⑦⑬,,,,,,,,,,,,,14,13,Ｒコスモグラディウス, 40,大野拓, 1.8, 54,  -3,  -6,18,505.1,⑩⑫⑪,14,13,Ｌアサクサブラボｰ, 69,菊沢隆, 1.6, 55,  -4,   5,12, 74.4, ⑨⑨
15, 1,Ｏニュｰカマｰ, 14,吉田隼, 6.8,-17,  -6, -67,12,139.8, ⑪⑨,,,,,,,,,,,,,15, 9,Ｌクリノムｰヴオペラ, 55,菊沢隆, 1.9, 57,  -5,   1,16,259.1,⑰⑱⑯,15,15,Ｏアンテリオｰル, 58,吉田隼, 1.7, 54, -10,  11,15,400.2, ⑭⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｉウイニングヒット, 59,吉田隼, 2.1, 54,  -4,  -5, 9, 32.6,⑯⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｑイケトップガン, 44,小野次, 2.3, 48,   2, -22,17,343.5,⑩④④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 4,Ｐヴィゼ, 49,宮崎北, 2.7, 45,  -8, -10,13,112.2,⑩⑭⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-35 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-7),,,,,,,,,,,
単勝:120円 複勝:15=100円 09=290円 10=510円 枠連:650円,,,,,,,,,,,,単勝:270円 複勝:06=120円 02=110円 枠連:0円,,,,,,,,,,,,単勝:270円 複勝:05=140円 14=190円 01=260円 枠連:420円,,,,,,,,,,,,単勝:800円 複勝:10=220円 08=220円 01=280円 枠連:450円,,,,,,,,,,,
"馬連:780円 ワイド:09-15=400円 10-15=820円 09-10=3,800円",,,,,,,,,,,,馬連:170円 ワイド:02-06=120円 04-06=180円 02-04=180円,,,,,,,,,,,,"馬連:1,000円 ワイド:05-14=400円 01-05=540円 01-14=980円",,,,,,,,,,,,"馬連:2,290円 ワイド:08-10=710円 01-10=890円 01-08=710円",,,,,,,,,,,
"馬単:970円 3連複:7,520円",,,,,,,,,,,,馬単:430円 3連複:280円,,,,,,,,,,,,"馬単:1,680円 3連複:2,690円",,,,,,,,,,,,"馬単:4,950円 3連複:4,310円 3連単:27,980円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■ 5R  ダ1300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,,■ 8R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.9,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,毎日王冠 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅサトノウインク, 46,北村宏,, 51,*-11,   3, 6,  9.9, ③③, 1, 5,Ａサラトガ, 69,木幡初,, 77,*  0,* 14, 3,  7.3, ②③, 1, 1,Ｅブレイブバニヤン, 59,田中博,, 66,   0,* 10, 5, 10.7, ⑯⑬, 1, 7,Ｉチョウサン, 82,松岡正,, 95,  20,* 14, 8, 44.4,⑩⑨⑧
 2, 1,Ｂヨシサプライズ, 53,吉田豊, 0.0, 53, -13,*  6, 2,  4.9, ⑥⑤, 2,16,Ｆダイワウイザｰド, 60,安藤勝, 0.4, 73,  -3,* 13, 2,  7.0, ⑥⑤, 2,11,Ｃケｰジｰファントム, 62,後藤浩, 0.0, 72,*  8,  -1, 1,  3.2, ①①, 2, 8,Ｄアグネスアｰク, 88,吉田隼, 0.2, 92,  19,* 13, 5, 14.7,⑧⑨⑪
 3,10,Ｄベニノアイ, 50,木幡初, 0.1, 46,* -6,  -5, 5,  7.9, ①①, 3, 3,Ｃライモン, 64,藤田伸, 0.6, 67,*  2,   6, 1,  1.7, ①①, 3,15,Ａアドマイヤミラクル, 66,田中勝, 0.1, 69,   5,*  4, 2,  3.3, ⑥④, 3, 1,Ａダイワメジャｰ, 94,安藤勝, 0.3, 96,* 26,   4, 1,  1.8,②③②
 4, 9,Ｋルリエｰル, 35,柴山雄, 0.2, 53, -17,*  8, 9, 64.5, ⑧⑨, 4,10,Ｄミサトアロｰ, 64,佐藤聖, 0.8, 67,  -7,* 12, 7, 35.0, ⑪⑫, 4, 5,Ｄティティボス, 61,柴山雄, 0.3, 68,*  7,  -1, 4,  8.5, ③②, 4,11,Ｇエリモハリアｰ, 87,吉田豊, 0.3, 90,  18,* 14, 9, 50.8,⑭⑬⑫
 5,12,Ｃコラデピｰノ, 53,勝浦正, 0.2, 49, -11,   2, 1,  2.9, ⑤⑤, 5,13,Ｅロットオブカクテル, 63,吉田隼, 1.1, 62,  -3,   6, 4,  7.5, ⑥⑤, 5, 4,Ｆリｰジェントゲスト, 59,木幡初, 0.4, 67,   6,   0, 8, 29.6, ⑥④, 5, 3,Ｃブライトトゥモロｰ, 89,後藤浩, 0.4, 90,  22,   3, 2,  5.1,⑤⑥④
 6, 4,Ｆエポカル, 43,藤田伸, 0.4, 50, -19,*  8, 8, 40.3, ⑪⑪, 6, 2,Ｉサルバドｰルボス, 57,石橋脩, 1.1, 60,* -1,   4, 6, 33.0, ④③, 6,10,Ｂバリオン, 64,安藤勝, 0.7, 63,   4,   0, 3,  4.9, ⑩⑨, 6,12,Ｂコンゴウリキシオｰ, 91,藤田伸, 0.6, 90,* 25,  -2, 3,  6.0,①②②
