07年 5月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月20日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.9,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■ 7R  芝1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■10R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
 9,11,Ｊミデオンアロｰ, 31,古川吉, 2.0, 36,  -1, -20,11,127.4, ⑦⑦, 9, 7,Ｉムｰンライアン, 40,草野太, 1.8, 32, -11, -17,16,215.4, ⑬⑬, 9,14,Ｈシルクグラビティｰ, 62,的場勇, 1.0, 49,*  1,  -7, 8, 24.8, ②②, 9, 2,Ｂメジロスパイダｰ, 66,田辺裕, 0.6, 51, -12,  12, 5, 14.5,⑪⑩⑨
10, 3, ショワサｰジュ,---,嘉藤貴, 2.1, 38, -11, -11, 8, 48.5, ⑬⑬,10, 1,Ｅヒルノファンタジｰ, 50,小林久, 1.8, 35, -13,*-12,12, 69.1, ⑭⑭,10, 9,Ｐマヤノカタナ, 37,二本柳, 1.0, 57,  -5,   6,16,279.9, ⑬⑫,10, 3,Ａアップインザホｰク, 68,木幡初, 0.6, 59, -13,* 18, 9, 25.6,⑬⑭⑭
11,10,Ｅパｰクウイン, 48,宮崎北, 2.4, 30,  -3, -24, 7, 28.1, ⑦⑧,11,13,Ｆキシュウトレジャｰ, 49,芹沢純, 1.8, 32,   1, -26, 6, 15.5, ⑦⑦,11, 4,Ｊワンダｰリンド, 59,大下智, 1.1, 49,  -5,  -1,14,143.1, ⑩⑩,11, 4,Ｎウエスタンホｰク, 55,田中克, 0.6, 45,* -8,   4, 8, 24.1,①①①
12,15, タムロドリアン,---,酒井学, 2.5, 31,  -4, -22,10, 78.8, ⑨⑨,12,16,Ｋアグネススザク, 39,田中健, 1.8, 30,   4, -33,13,104.9, ⑤⑤,12, 2,Ｎカシマワｰルド, 54,鈴来直, 1.4, 50,  -6,   1,15,250.4, ⑮⑮,12,13,Ｇエアクラマン, 65,石橋脩, 0.8, 44, -10,   5, 3,  5.9,⑥⑥⑦
13,14,Ｋサンレイスキップ, 26,渡辺薫, 2.6, 30,  -4, -23,14,181.2, ⑨⑪,13, 4,Ｎモｰニンググロｰリ,-47,嘉藤貴, 2.0, 30,  -2, -26,15,177.1, ⑩⑩,13,12,Ｌアルスボヘミアン, 57,石橋脩, 1.4, 50,*  5, -12, 6, 15.8, ②②,13,16,Ｍシルクヴェルディ, 56,中村将, 1.1, 44, -12,   8,13, 44.1,⑧⑪⑫
14, 1, フレイムクイｰン,---,田中博, 4.6,-31, -21, -29,13,176.1, ⑭⑭,14,11,Ｍクリｰンレディ, 19,中村将, 2.0, 26, -14, -17,11, 62.9, ⑭⑭,14, 1,Ｏブロｰドチャンネル, 49,渡辺薫, 1.6, 48,   1, -11,11, 53.8, ④⑤,14,15,Ｋロｰレルナイト, 59,渡辺薫, 1.3, 43,* -9,  -5,14, 62.7,③②②
15, 4, ココチャンス,---,佐藤聖, 5.4,-51, -25, -33,12,141.1, ⑮⑮,15,14, ダンツモイライ,---,吉田隼, 2.1, 30,  -3, -26, 5, 15.1, ⑩⑩,15, 3,Ｆライフゴｰズオン, 64,田中剛, 1.7, 46,  -3,  -6,12, 61.9, ⑫⑫,15, 1,Ｐトウショウトリック, 36,的場勇, 1.6, 43, -16,  11,16,112.9,⑮⑮⑮
,,,,,,,,,,,,16, 5, フォルチュナラック,---,丸田恭, 5.4, 5.4---, -40, -45,10, 43.5, ⑯⑯,16,16,Ｍジラソｰレ, 55,佐藤聖, 2.0, 42,  -1, -19,13,135.9, ④⑤,16, 8,Ｏナチュラルウェｰブ, 54,青木芳, 1.6, 55, -18,* 19,12, 42.7,⑯⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:0),,,,,,,,,,,
単勝:320円 複勝:02=160円 05=120円 08=200円 枠連:550円,,,,,,,,,,,,"単勝:500円 複勝:03=170円 10=290円 08=150円 枠連:4,720円",,,,,,,,,,,,単勝:320円 複勝:07=150円 06=770円 05=140円 枠連:440円,,,,,,,,,,,,"単勝:250円 複勝:10=130円 09=1,480円 14=380円 枠連:8,910円",,,,,,,,,,,
馬連:480円 ワイド:02-05=240円 02-08=660円 05-08=470円,,,,,,,,,,,,"馬連:3,890円 ワイド:03-10=1,380円 03-08=370円 08-10=880円",,,,,,,,,,,,"馬連:6,120円 ワイド:06-07=1,680円 05-07=180円 05-06=1,370円",,,,,,,,,,,,"馬連:9,330円 ワイド:09-10=2,790円 10-14=630円 09-14=8,580円",,,,,,,,,,,
"馬単:1,160円 3連複:1,450円",,,,,,,,,,,,"馬単:7,410円 3連複:3,860円",,,,,,,,,,,,"馬単:9,330円 3連複:4,200円",,,,,,,,,,,,"馬単:14,870円 3連複:30,760円 3連単:188,740円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 8R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■11R  芝1000m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,邁進特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂポｰカｰフェイス, 49,北村友,, 62,*  3,* -4, 3,  5.7,①①①, 1, 8,Ｄエｰシンダｰドマン, 52,中村将,, 64, -11,* 14, 2,  3.3, ⑧⑧, 1,15,Ａレｰザｰズエッジ, 75,小野次,, 77,   9,* 11, 1,  2.3, ⑦⑧, 1,15,Ｃキルシュワッサｰ, 73,塚田祥,, 89,* 21,*  9, 1,  2.7,   
 2, 1,Ｃエイシンイチバン, 47,芹沢純, 0.3, 61,*  3,* -2, 5,  6.8,⑤④④, 2, 7,Ａストロングラリｰ, 67,木幡初, 0.0, 63,  -8,* 12, 1,  2.5, ⑧⑧, 2,11,Ｃロストプロパティｰ, 67,吉田隼, 0.5, 71,  10,   2, 6, 12.2, ⑦⑥, 2,11,Ｊテイエムクリスタル, 62,渡辺薫, 0.6, 85,* 26,  -4, 7, 16.7,   
 3,14,Ａハｰドシｰキング, 54,渡辺薫, 0.4, 60,   2,* -2, 4,  5.9,⑦④④, 3,15,Ｂアドマイヤジュエル, 55,芹沢純, 0.3, 56,  -8,   7, 5, 18.4, ⑦⑤, 3,16,Ｄシルキｰフレンド, 66,中村将, 0.5, 68,   6,*  7,12, 64.3, ⑪⑪, 3,16,Ｍメイショウイッテキ, 59,古川吉, 0.7, 69,  13,   2, 8, 21.4,   
 4,13,Ｄマイネルスペランザ, 45,木幡初, 1.6, 51,*  3, -16, 9, 43.0,③②②, 4, 2,Ｆラビットジｰズニ, 50,小野次, 0.5, 48,* -5,  -2, 8, 29.9, ①①, 4,12,Ｈワインアドバイザｰ, 63,塚田祥, 0.6, 70,* 12,  -6, 5, 11.8, ②②, 4, 8,Ｆスマｰトカイザｰ, 70,石橋脩, 0.7, 66,   9,   6, 6, 11.0,   
 5, 7,Ｆタガノファントム, 45,吉田隼, 1.9, 48,   0, -12, 2,  4.5,⑧⑧⑦, 5,12,Ｋオｰシンブルドッグ, 44,田中博, 0.7, 49, -13,   5,16,357.6, ⑩⑪, 5,10,Ｆホッカイルオｰ, 64,石橋脩, 0.8, 68,   8,   2,10, 31.1, ⑪⑪, 5, 3,Ａゴｰルドクラウン, 74,吉田隼, 0.9, 64,  11,   1, 3,  8.1,   
 6, 3,Ｈトップオブボス, 42,石橋脩, 2.3, 45,  -3, -10, 8, 21.1,⑫⑩⑩, 6, 9,Ｅビコｰフェザｰ, 51,北村友, 0.8, 43, -10,  -2, 3,  5.6, ⑤⑤, 6, 1,Ｇセタガヤフラッグ, 63,的場勇, 0.9, 64,* 12, -14, 2,  5.5, ①①, 6, 7,Ｅブライティアミラ, 70,田辺裕, 0.9, 68,  16,  -2, 5,  8.8,   
 7, 4,Ｋホクセイランド, 36,田辺裕, 2.5, 43,  -3, -13,14,152.7,⑬⑩⑩, 7,14,Ｃダノンビｰト, 55,田中健, 0.8, 44, -12,   1, 4,  9.5, ⑩⑧, 7, 2,Ｌミスズシャｰプ, 52,北村友, 1.0, 62,   0,* 13, 7, 19.4, ⑯⑯, 7, 5,Ｇチェリｰフォレスト, 66,二本柳, 1.0, 72,* 21,  -7, 2,  5.5,   
 8, 6,Ｅシルクイグニション, 45,田中健, 3.0, 38,   1, -29, 7, 13.6,⑥④⑥, 8, 3,Ｉビッグジャガｰ, 45,古川吉, 1.3, 40,  -7, -10, 9, 33.3, ④④, 8,14,Ｂネヴァベｰカリｰ, 69,梶晃啓, 1.0, 66,   9,  -1, 8, 19.7, ⑬⑬, 8, 4,Ｎシゲルシンキガイ, 57,北村友, 1.1, 64,  -5,*  9,12, 73.2,   
 9,11,Ｌレイクヘリオス, 33,的場勇, 3.5, 35,*  2, -36,13, 96.0,②②②, 9,13,Ｇハｰトオンスマイル, 46,二本柳, 1.5, 38,  -9, -10,12, 98.9, ⑤⑤, 9, 6,Ｉコスモラバンジン, 59,木幡初, 1.1, 65,   9,  -3, 4, 11.4, ⑬⑬, 9,13,Ｉスリｰブラボｰ, 63,小野次, 1.2, 62,  -6,*  7,11, 62.0,   
10, 2,Ｊハクウン, 37,小林久, 3.9, 35,  -1, -30,15,158.0,⑧⑧⑧,10, 5,Ｌプレイザゲｰム, 43,吉田隼, 1.8, 36, -14,  -3, 7, 28.4, ⑫⑬,10, 4,Ｎレオアライブ, 48,渡辺薫, 1.5, 61,   8,  -9,16,142.6, ⑨⑧,10,14,Ｂピアニスト, 73,中村将, 1.3, 57,  11,  -6, 4,  8.3,   
11, 9,Ｍラｰドロプライマｰ, 25,塚田祥, 4.6, 33, -14, -12,11, 62.7,⑮⑮⑮,11,11,Ｊスｰパｰドゥｰパｰ, 44,酒井学, 1.9, 38,* -6, -22,10, 48.2, ②②,11, 8,Ｊコスモシレナ, 58,田中博, 1.6, 57,  10, -20, 9, 25.1, ⑤⑤,11,12,Ｌセトモモチャン, 60,酒井学, 1.4, 55,  11,  -7,13, 75.8,   
12,12,Ｇアサクサダッシュ, 42,中村将, 4.6, 31,  -7, -28,12, 86.6,⑪⑫⑫,12,16,Ｈイｰガデザイア, 45,佐藤聖, 2.0, 32,* -9, -24,13,193.1, ②③,12,13,Ｅテイエムセイラン, 65,芹沢純, 1.6, 61,  11, -16, 3,  7.1, ⑤⑥,12, 6,Ｏプラチナティアラ, 56,嘉藤貴, 1.5, 53,   9,  -7,16,154.8,   
13, 8, イスピラｰト,---,二本柳, 5.1, 30,  -6, -32, 1,  4.4,⑬⑫⑫,13, 4, マジブランシェ,---,渡辺薫, 3.1, 24, -16, -21, 6, 18.8, ⑮⑭,13, 3,Ｋアポロコマンダｰ, 54,柴田未, 2.1, 56,* 12, -27,15,142.0, ②②,13,10,Ｈダイショウティアラ, 65,橋本美, 1.7, 56,  18, -17,10, 27.7,   
14,15,Ｉアイアムアスリｰダ, 39,田中剛, 5.3, 28,   1, -47, 6,  9.2,③⑦⑧,14, 6,Ｎロｰドプレゾン, 11,田中克, 3.9,-43, -15, -41,15,291.3, ⑫⑫,14, 5,Ｏメイショウマボンヌ, 47,酒井学, 2.7, 51,* 13, -38,11, 39.8, ④②,14, 9,Ｐキｰレタｰ, 51,田中健, 1.7, 52,  14, -14,14, 76.2,   
15,10, ダブルデライト,---,田中博, 8.9,-31,  -9, -66,10, 60.5,⑧⑭⑭,15,10, ハルノドトウｰ,---,塚田祥, 4.1,-23, -19, -31,14,227.7, ⑫⑭,15, 9,Ｐニッシンアルコン, 47,大下智, 2.9, 46,   7, -34,14,140.3, ⑨⑧,15, 1,Ｋイサミステルス, 62,田中克, 1.9, 50,  16, -19,15,102.2,   
,,,,,,,,,,,,16, 1,Ｍオメガアｰティスト, 34,草野太, 5.1,-44, -27, -34,11, 73.8, ⑯⑯,16, 7,Ｍスプラッシュ, 52,二本柳, 3.0, 48,   6, -28,13,118.5, ⑮⑮,16, 2,Ｄパレスエベレスト, 71,木幡初, 2.6, 34,  11, -27, 9, 26.9,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,
"単勝:570円 複勝:05=200円 01=240円 14=210円 枠連:1,630円",,,,,,,,,,,,単勝:330円 複勝:08=150円 07=130円 15=320円 枠連:500円,,,,,,,,,,,,単勝:230円 複勝:15=150円 11=300円 16=790円 枠連:780円,,,,,,,,,,,,"単勝:270円 複勝:15=130円 11=410円 16=500円 枠連:1,380円",,,,,,,,,,,
"馬連:1,790円 ワイド:01-05=530円 05-14=600円 01-14=620円",,,,,,,,,,,,"馬連:440円 ワイド:07-08=240円 08-15=1,390円 07-15=880円",,,,,,,,,,,,"馬連:1,420円 ワイド:11-15=620円 15-16=1,230円 11-16=4,170円",,,,,,,,,,,,"馬連:1,830円 ワイド:11-15=870円 15-16=800円 11-16=3,420円",,,,,,,,,,,
"馬単:3,320円 3連複:3,510円",,,,,,,,,,,,"馬単:1,050円 3連複:2,240円",,,,,,,,,,,,"馬単:2,040円 3連複:13,220円",,,,,,,,,,,,"馬単:2,820円 3連複:8,820円 3連単:37,720円",,,,,,,,,,,
■ 3R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■ 6R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 9R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,,■12R  芝1600m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｇトｰセンステディ, 47,嘉藤貴,, 60, -20,* 20, 4,  5.4,⑥⑨⑨, 1,15,Ｃデポジットブック, 63,中村将,, 64,* -6,* 11, 3,  5.5,①①①, 1, 8,Ｉランドベスト, 62,中村将,, 57,  -7,* 10, 5, 14.6, ⑮⑮, 1, 3,Ｌラブアクチュアリｰ, 58,木幡初,, 64,*  0,   7, 5, 11.1, ②②
 2,11,Ｂエｰブダンシング, 57,石橋脩, 0.0, 52,*-19,* 15, 5,  6.5,③③②, 2, 4,Ｋインカム, 54,北村友, 0.7, 58,  -9,*  9, 6, 18.3,④③③, 2, 1,Ｂデュアルプロセッサ, 67,木幡初, 0.0, 65,   9,  -3, 2,  3.6, ③③, 2, 7,Ｅオリオンオンサイト, 63,芹沢純, 0.1, 62,*  0,   6, 3,  4.5, ②②
 3, 8,Ｆグラントリアノン, 49,木幡初, 0.0, 49,*-18,  13, 1,  4.1,②②①, 3, 1,Ｂシンボリプロキオン, 65,田中博, 0.7, 54,* -7,   5, 1,  3.3,②②②, 3,15,Ｅシルクヴァルキリｰ, 65,北村友, 0.1, 66,* 12,  -8, 3,  4.9, ①①, 3, 6,Ｃマイネコンテッサ, 71,塚田祥, 0.3, 62,  -4,   9, 1,  3.7, ⑥⑩
 4, 4,Ｃブライトマスタｰ, 56,北村友, 0.4, 39,*-21,   9, 2,  4.4,④④⑥, 4,14,Ｍデュｰクトｰゴｰ, 48,田辺裕, 0.9, 62,  -9,* 12,14, 82.7,⑤⑪⑩, 4, 3,Ｆレオベルリン, 64,佐藤聖, 0.2, 56,   2,  -1,11, 45.3, ⑨⑩, 4, 5,Ｏアクティブアクト, 46,田辺裕, 0.4, 57,  -3,   4,12, 52.3, ⑥⑤
 5, 3,Ｌクエストタイム, 36,橋本美, 0.6, 37,*-19,   7, 8, 43.7,⑩④④, 5, 7,Ｊエムエスゴｰルド, 55,鈴来直, 1.0, 58,  -9,   9,10, 54.8,⑤⑧⑥, 5,12,Ｊコスモルビｰ, 62,渡辺薫, 0.6, 56,   5,  -5, 8, 25.2, ⑦⑦, 5, 4,Ｊプリティアンブレラ, 59,古川吉, 0.5, 57,  -3,   4,10, 47.8, ⑤⑤
 6, 1,Ａチアズマｰヴェラス, 58,小野次, 0.6, 44, -21,  12, 3,  4.9,⑧⑩⑪, 6, 2,Ｉスズノグランプリ, 59,塚田祥, 1.0, 54,* -8,   6, 8, 27.6,③③③, 6, 5,Ｇイキオイ, 63,田中健, 0.6, 51,  -1,  -2,10, 41.1, ⑫⑭, 6,13,Ｈフサイチミライ, 61,小野次, 0.5, 58,  -4,   6, 4,  8.0, ⑥⑧
 7,12,Ｋスマｰトシガｰ, 39,塚田祥, 1.1, 29, -21,   4,11, 76.8,⑫⑩⑨, 7,10,Ｇバックスラッシュ, 59,芹沢純, 1.1, 56,  -9,   8,15,121.5,⑬⑧⑥, 7,11,Ｋデンコウニンジャ, 59,古川吉, 0.7, 53,   0,  -1, 6, 15.2, ⑭⑫, 7,11,Ｆユノブラッキｰ, 62,石橋脩, 0.6, 59,  -7,   9, 6, 11.2, ⑬⑫
 8,13,Ｊハワイアンボｰイ, 42,田中剛, 1.2, 28,*-19,  -2,12,108.2,⑥④⑥, 7, 8,Ｄタムロブライアン, 63,石橋脩, 1.1, 55,  -8,   7, 2,  3.4,⑦⑦⑥, 8, 2,Ｌマンボカｰニバル, 58,田中克, 0.8, 50,  -1,  -4,13, 71.6, ⑫⑫, 8,12,Ｉスロｰアキッス, 60,橋本美, 0.6, 65, -11,* 15,15,180.3, ⑮⑮
 9, 9,Ｅマイセンシチｰ, 49,吉田隼, 1.3, 28,*-19,  -3, 6,  8.3,⑧④④, 9, 9,Ｅリネンヤクシン, 60,木幡初, 1.5, 55, -11,  10, 5,  9.1,⑨⑬⑫, 9, 7,Ｄカサデアンジェラ, 66,的場勇, 1.1, 52,   8, -15, 1,  3.5, ③⑥, 9,15,Ｍサンキンレタｰ, 56,吉田隼, 0.7, 58,  -8,   9, 7, 23.1, ⑪⑫
10,10,Ｍクマノコドウ, 24,池崎祐, 1.3, 32, -25,   7,13,118.3,⑩⑬⑬,10, 5,Ａライトケｰティング, 65,的場勇, 1.8, 48, -13,   6,11, 72.2,⑨⑭⑫,10, 6,Ｎベルモントバレット, 53,酒井学, 1.3, 48,   3, -10,15,111.7, ⑪⑩,10, 9,Ｋマリｰエンジェル, 59,二本柳, 0.7, 56,  -7,   7,13, 63.6, ⑭⑭
11, 2,Ｈサクセスクリｰド, 43,田中博, 1.3, 24, -23,   1,10, 76.2,⑬⑫⑫,11,13,Ｆアルゴ, 60,二本柳, 1.8, 46,  -7,   0, 4,  8.2,⑨③③,11, 4,Ａダイタクカイエン, 72,芹沢純, 1.4, 53,* 11, -19, 4,  7.5, ②②,11,14,Ｎケイティｰズギフト, 50,北村友, 0.8, 49,*  1,  -9,11, 51.1, ①①
12, 5,Ｄコスモグラディウス, 51,田辺裕, 1.5, 28,*-19,  -6, 9, 48.7,④④⑥,12, 6,Ｎカフェイレブン, 47,小野次, 1.9, 47, -10,   4,12, 76.9,⑬⑫⑫,12,13,Ｃフサイチエｰシック, 67,田中剛, 1.4, 51,   9, -17, 9, 28.2, ③③,12,10,Ｇミフジハナフブキ, 61,中谷雄, 0.8, 52,  -5,   2,14,109.7, ⑪⑩
13, 7,Ｉコンゴウイッシン, 43,田中克, 1.6, 17,*-20, -14, 7, 33.0,①①②,13,12,Ｌカウンタック, 49,渡辺薫, 2.8, 40,  -9,  -7, 9, 31.6,⑨⑧⑩,13,14,Ｈバスタｰヒリュウ, 63,田中博, 1.9, 40,   2, -18,14, 87.6, ⑨⑧,13, 8,Ａアフェランドラ, 73,渡辺薫, 1.0, 49,  -4,  -2, 2,  3.9, ⑥⑧
,,,,,,,,,,,,14,11,Ｈタマモステイタス, 59,田中剛, 3.1, 42,* -7, -13, 7, 21.8,⑦③⑥,14,10,Ｏワンダｰクラフティ, 50,塚田祥, 1.9, 47,* 10, -23,12, 67.2, ③③,14, 2,Ｄイナズマイｰジス, 66,中村将, 1.1, 47,*  0, -10, 8, 24.0, ②②
