07年 1月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■ 4R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.6,,,,,■10R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河原町特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅゴｰストライタｰ, 47,小牧太,, 63,*-10,* 12, 5, 13.9,②②①, 1,11,Ａコンゴウダイオｰ, 69,岩田康,, 74,  -4,* 12, 2,  2.3, ③③, 1, 2,Ａランタナ, 69,武豊  ,, 64, -11,* 12, 1,  2.0,④⑥④, 1,10,Ａコレデイイノダ, 77,安藤勝,, 75,* -1,  13, 1,  3.1, ②②
 2, 8,Ａコｰトユｰフォリア, 60,秋山真, 0.0, 64,*-10,* 13, 1,  2.2,③②③, 2,14,Ｂテラノフォｰスワン, 64,武豊  , 0.1, 72,* -3,* 10, 1,  2.2, ②②, 2, 7,Ｇアドラｰブルキス, 56,岡部誠, 0.2, 57,* -9,   7, 8, 92.2,②②①, 2, 7,Ｆファインスティｰル, 72,秋山真, 0.1, 72,*  0,  11, 6,  9.9, ①①
 3,11,Ｄアドマイヤカｰネル, 48,岩田康, 0.8, 57, -13,  11, 4, 12.3,⑥⑥⑥, 3,12,Ｇオグリスペシャル, 54,福永祐, 0.3, 67,* -1,   6, 7, 44.2, ①①, 3, 6,Ｅドリｰムアプロｰチ, 63,安藤勝, 0.3, 63, -12,* 12, 2,  3.6,⑧⑨⑦, 3,15,Ｂウォｰタｰオｰレ, 75,川原正, 0.4, 70,  -3,  12, 4,  7.8, ⑤⑤
 4, 1,Ｃヒシヴェンチャｰ, 51,武豊  , 0.9, 49,* -9,   2, 2,  2.2,①①②, 4, 7,Ｉマルカラボンバ, 44,ルメｰ, 0.7, 63,  -6,   7, 6, 42.6, ⑤⑤, 4,12,Ｂマヤラブハｰト, 68,小林徹, 0.5, 52,* -9,   4, 3,  5.3,②②②, 4, 2,Ｍボｰナスフィｰバｰ, 62,福永祐, 0.4, 71,  -4,  13, 5,  7.9, ⑦⑥
 5, 6,Ｉファンドリメロデイ, 39,川田将, 1.0, 51, -12,   6, 6, 64.5,⑤④④, 5, 1,Ｃフェザｰウイング, 58,小牧太, 0.9, 59,  -4,   3, 3,  7.4, ③④, 5, 4,Ｃタイセイガイア, 68,川田将, 1.1, 47, -11,   2, 5, 13.5,⑥⑦⑦, 5,12,Ｋグレイトアロｰ, 67,河北通, 0.6, 70,  -6,  14,11, 73.5, ⑩⑩
 6, 2,Ｆナリタコンコルド, 45,上村洋, 1.0, 51, -12,   6, 3,  9.2,④④④, 6, 4,Ｊタッチブレイブ, 43,秋山真, 1.0, 59,  -7,   5,11,152.9, ⑦⑦, 6, 9,Ｈシャドウキャスタｰ, 56,福永祐, 1.3, 49, -14,   5, 6, 21.6,⑩⑩⑩, 6,11,Ｅヴンダｰ, 74,四位洋, 0.6, 77, -12,* 21, 7, 14.2, ⑭⑬
 7, 5,Ｋビクトリｰブランコ, 36,福永祐, 1.6, 45, -14,   4, 7, 70.7,⑥⑦⑥, 7, 6,Ｅコスモベル, 56,幸英明, 1.2, 55,  -7,   3, 4, 12.9, ⑦⑧, 7, 5,Ｄトｰセンセレニティ, 68,ルメｰ, 1.3, 44, -10,  -2, 4, 10.0,④④④, 7, 8,Ｃオッティミスタ, 75,太宰啓, 0.7, 64,* -2,   7, 2,  5.1, ②③
 8, 3,Ｈシゲルオブリガｰド, 40,幸英明, 1.6, 48, -15,   7,10,117.0,⑨⑧⑧, 8, 5,Ｌメイショウバルドル, 36,石橋守, 1.2, 55,  -5,   1, 9, 54.6, ⑤⑤, 8,11,Ｊミズリングリｰダｰ, 51,岩田康, 1.3, 48, -13,   4, 9,103.0,⑧⑩⑩, 8,13,Ｎプレザントウインド, 62,熊沢重, 1.0, 60,* -2,   4,12, 82.9, ②③
