07年 9月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-14.8,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■10R  ダ1200m 3歳上1000万 ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,葛飾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｃキャプテンマジン, 35,村田一,, 65,  -4,* 10, 2,  3.9,⑭⑩④, 1,11,Ａセントバニヤン, 61,田中勝,, 68,*  2,*  5, 1,  1.2,③③①, 1, 1,Ｄラオムフェｰレ, 66,田中博,, 68,* -1,   8, 5, 17.9, ①①, 1,16,Ｇスイｰトフィズ, 70,蛯名正,, 74,*  4,  12, 3,  5.7, ②②
 2, 5,Ｌプリモエンジェル, 15,柴田善, 1.1, 56,*  1,  -9, 7, 22.3,③②②, 2, 4,Ｃアルファトミｰ, 51,柴田善, 1.4, 57,   1,  -6, 3, 15.4,⑦④③, 2,16,Ｏサラトガ, 44,木幡初, 0.2, 69,  -4,* 10, 8, 33.0, ⑥⑥, 2, 8,Ａルミナスポイント, 80,横山典, 0.3, 72,   1,  12, 1,  3.8, ⑤④
 3,12,Ｄタカラカリズマ, 34,吉田隼, 1.6, 52,  -6,* -1,14, 94.2,⑮⑬⑦, 3,10,Ｅトウショウサウンド, 48,郷原洋, 1.4, 57,  -2,*  0, 5, 34.0,⑭⑨④, 3, 9,Ｃストロングラムダ, 66,北村宏, 0.7, 63,  -7,   9, 1,  1.9, ⑨⑧, 3, 7,Ｍアイファｰラブラブ, 67,西田雄, 0.4, 72,  -9,* 18,12, 82.6, ⑪⑩
 4, 6,Ａリノｰンリメイン, 43,横山典, 2.4, 44,  -9,* -3, 4,  7.1,⑯⑯⑭, 4, 3,Ｏビッグバンオｰレ, 28,柄崎将, 1.6, 56,  -2,* -2,15,204.0,⑪⑨④, 4, 6,Ｅゴｰルデンヴィット, 62,千葉直, 0.7, 60,  -9,   7,10, 54.7, ⑨⑨, 4, 9,Ｄハナパック, 73,後藤浩, 0.4, 69,*  8,   6, 5,  9.5, ①①
 5, 4,Ｆスガノゴｰルド, 33,宮崎北, 2.8, 39,  -7, -15,16,133.6,⑩⑬⑭, 5, 5,Ｇミヤギカリスマ, 43,北村宏, 2.4, 49,  -1, -12, 4, 27.4,⑧⑦⑨, 5,13,Ｂブルｰカｰディナル, 67,吉田隼, 1.0, 55,* -1,   0, 2,  3.3, ②②, 5, 6,Ｃクリアエンデバｰ, 73,吉田豊, 0.6, 72, -11,* 19,10, 23.8, ⑭⑫
 6, 3,Ｋシルキｰワイルド, 21,木幡初, 3.2, 40,*  1, -29,11, 54.4,②①①, 6,16,Ｋトップアラモアナ, 35,石橋脩, 2.6, 47,  -3, -10,10,118.5,⑭⑪⑩, 6, 8,Ｋヴィヴァｰチェ, 56,田中勝, 1.3, 55, -11,   6, 4, 17.4, ⑫⑪, 6,13,Ｉサクラワイズ, 68,江田照, 0.8, 62,*  5,   3, 9, 20.5, ②②
 7, 9,Ｎトラストミツル,  9,田中勝, 3.2, 40,  -1, -26, 3,  4.9,⑨④③, 7, 9,Ｂデュアルボｰイ, 53,大野拓, 2.6, 47,   0, -17, 2,  7.8,⑥④④, 7,10,Ｈゲイルタッチ, 57,蛯名正, 1.5, 52,  -9,   3, 9, 45.0, ⑫⑩, 7,11,Ｊブルｰチェイサｰ, 68,千葉直, 0.9, 62,  -6,  10,16,165.1, ⑩⑩
 8, 7,Ｂジェイケイロｰレル, 35,二本柳, 3.8, 35,  -4, -25, 8, 30.9,⑩⑩⑬, 8,15,Ｌブルｰスタｰボウ, 33,加藤士, 2.6, 46,  -5,  -7,16,214.3,⑪⑭⑫, 8, 3,Ｌワｰルドレコｰド, 54,宮崎北, 1.8, 45,  -3,  -8,16,283.0, ④④, 8,10,Ｂトワイニングイモン, 73,二本柳, 1.1, 58,  -3,   5,11, 34.0, ⑧⑥
