07年 6月23日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 6月23日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,,■ 7R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■10R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,信夫山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1, レオセレナｰデ,---,大野拓,, 46,* -5, -12,13,183.0,①①①, 1, 1,Ｄスズライトアップ, 46,村田一,, 61,* -1,*  2, 5,  9.7,①①①, 1, 3,Ｈダイワジェラｰト, 48,吉田隼,, 69,*  2,*  6, 1,  2.7,①①①, 1, 6,Ｂマイネルネオス, 78,石橋脩,, 80,   9,* 15, 1,  2.1,⑧⑤③
 2, 7,Ｅホウヨウメイン, 38,柴田善, 0.1, 45,  -7,* -7, 2,  3.9,⑥⑤⑥, 2, 2,Ａトウキュウアジュデ, 56,江田照, 0.5, 57,* -1,  -2, 1,  2.3,②②②, 2,12,Ｋスズガバナンス, 42,後藤浩, 0.0, 69,*  1,*  9, 9, 40.3,⑫③②, 2, 2,Ａエキサイトラン, 86,後藤浩, 0.2, 77,* 11,   4, 3,  4.8,②①①
 3,15,Ｃサクラブルｰム, 42,石橋脩, 0.2, 44,* -6, -11, 5, 13.1,④③②, 3, 6,Ｊエｰブサフロン, 35,石橋脩, 0.5, 58,  -3,*  1, 8, 28.1,⑧③③, 3, 1,Ｄグランデスピリッツ, 50,蛯名正, 0.3, 65,*  1,*  5, 2,  4.3,⑨③②, 3, 8,Ｄネヴァｰトルネｰド, 76,武士沢, 0.4, 74,*  9,   5, 4,  8.5,⑤②②
 4, 2,Ｆコウヨウオラリア, 38,安藤光, 0.5, 42,* -5, -15, 7, 24.1,②②②, 4, 3,Ｆプラピシャス, 43,池崎祐, 0.6, 54,  -4,  -1, 6, 19.4,⑤③③, 4, 9,Ａダイワゴｰレム, 59,武士沢, 0.6, 61,   0,   3, 3,  6.6,⑥⑦④, 4,10,Ｆマイネルファヴｰル, 72,吉田隼, 0.6, 73,   6,* 11, 2,  3.1,⑨⑦⑤
 5,10,Ａラヴリｰアクション, 54,吉田隼, 0.5, 42,* -6, -14, 1,  2.5,②③④, 5,13,Ｂレアクラシック, 51,武士沢, 0.6, 57,  -2,  -1, 3,  8.0,③③③, 5,14,Ｃサンライトプリティ, 53,松岡正, 0.8, 60,  -2,   3, 4,  7.9,⑨⑩⑥, 5, 3,Ｅシンボリモｰガン, 72,中舘英, 1.0, 67,*  8,  -5, 5, 16.6,⑤②③
 6,12, サザンジュエリｰ,---,村田一, 0.7, 40,  -7, -14,11, 69.0,④⑤④, 6,10,Ｅアロハオエ, 45,後藤浩, 0.7, 56,  -2,  -2, 2,  3.9,⑦③③, 6,10,Ｅサンベルナｰル, 49,中舘英, 1.2, 55,*  1,  -9, 7, 21.9,④③④, 6, 1,Ｉショウナンパレス, 65,安藤光, 1.6, 61,   6,  -8, 6, 51.8,⑦⑥⑤
 7, 6,Ｂトｰセンスマッシュ, 43,松岡正, 0.8, 38, -10,* -9, 3,  4.9,⑪⑪⑧, 7,11,Ｉハｰトオンスマイル, 40,西田雄, 1.7, 50,  -9,*  1,11, 77.7,⑭⑪⑩, 7,13,Ｂアイサダドラゴン, 58,小野次, 1.3, 53,  -2,  -3, 6,  9.5,⑨⑫⑩, 7, 7,Ｇカイシュウムサシ, 67,石神深, 5.2, 40,*  7, -68, 9,103.3,①②⑦
 8, 9,Ｈセレブレイトコｰル, 33,宮崎北, 1.0, 35,  -9, -17,12, 93.3,⑥⑤⑥, 8,14,Ｇコスモシウテクトリ, 41,安藤光, 1.8, 49,  -6,  -6,12, 95.3,⑧⑧⑧, 8, 8,Ｇコウヨウトレロス, 48,宮崎北, 1.6, 46,  -3, -12,16,360.0,⑥⑩⑬, 8, 4,Ｃカネマサデュｰク, 77,柴田善, 5.5, 40,   5, -63, 7, 60.1,③⑦⑧
 9, 5,Ｄロｰザヴィｰ, 39,武士沢, 1.1, 36, -11, -11, 6, 19.4,⑩⑪⑩, 9,15,Ｃセイサムシング, 47,田面木, 1.8, 47,  -2, -13, 7, 23.0,③③⑦, 9, 7,Ｆマイネルエトナ, 49,石橋脩, 1.8, 47,  -5,  -3, 5,  9.4,⑫⑭⑬, 9, 9,Ｊウインリゲル, 58,松岡正,10.8,-62,  -2, ---, 8, 73.8,③⑨⑨
10, 8, フサイチセレｰネ,---,吉田豊, 1.3, 35,  -9, -16,10, 39.7,⑬⑧⑧,10, 9, オｰシンファｰスト,---,田中勝, 2.0, 48,  -9,  -2, 4,  8.4,⑮⑪⑫,10, 2,Ｍパンプキンパイ, 33,小林淳, 2.2, 44,*  0, -22,11, 60.0,④⑦⑨,,,,,,,,,,,,
11,14, ヒカルシルエット,---,後藤浩, 1.4, 33, -12, -11, 9, 37.3,⑭⑭⑬,11, 7,Ｌサチノマイタｰン, 34,的場勇, 2.3, 43, -11,  -5,14,285.9,⑫⑪⑬,11,15,Ｐキャプテンロｰ, 25,横山義, 2.5, 41,  -2, -20,14,185.2,⑫⑫⑪,,,,,,,,,,,,
12, 4,Ｉハッピｰアワｰド, 23,的場勇, 1.8, 29, -10, -22,15,276.1,⑧⑧⑩,12, 4,Ｋコパノリュｰジン, 34,蛯名正, 2.3, 45,  -8,  -8, 9, 33.1,⑪⑨⑧,12,11,Ｌユｰヴェリア, 35,安藤光, 2.6, 40,*  1, -30,12, 68.8,⑥③⑥,,,,,,,,,,,,
13, 3, マッチザヴィアｰレ,---,蛯名正, 2.1, 29,  -9, -24, 4,  8.9,⑧⑧⑫,13, 5,Ｍピエｰルシチｰ, 30,小林淳, 2.4, 44,  -8,  -9,15,320.8,⑧⑨⑩,13, 5,Ｏソｰニョ, 29,的場勇, 3.2, 32,* -2, -39,15,237.8,②⑦⑪,,,,,,,,,,,,
14,13,Ｇボウレジュ, 36,田中勝, 2.3, 28, -10, -24, 8, 35.6,⑪⑪⑬,14,12,Ｎコレデキマリ,-24,宮崎北, 4.5, 26, -11, -27,13,241.3,⑫⑪⑭,14, 6,Ｊグランマモｰゼス, 43,田中勝, 3.4, 33,*  2, -43,10, 48.3,②②⑥,,,,,,,,,,,,
15,11, サザリｰ,---,二本柳, 4.4, 14, -17, -32,14,192.2,⑭⑮⑮,,,,,,,,,,,,,15,16,Ｉハイデルベルグ, 47,大野拓, 3.6, 31,  -6, -32,13,113.0,⑫⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,
