07年 4月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月 8日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■ 4R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,,■ 7R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3.0,,,,,■10R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
 9, 8,Ｊキリシマタイコ,  3,浜中俊, 2.7, 34, -10, -16, 9,126.3, ⑤⑥, 9, 6,Ｎセレブレイトコｰル, 33,田中博, 2.0, 35,  -9, -14, 9, 68.4,⑫⑭⑮, 9, 9,Ａシルクストレイン, 77,的場勇, 0.8, 52,*  7, -23, 2,  4.5,①①①, 9, 9,Ｇロｰレルナイト, 60,吉田隼, 1.1, 54,  -5,   6, 7, 11.5,⑧⑦⑧
10, 1,Ｇユキノサンデｰ, 37,西田雄, 3.0, 34,  -8, -18,11,143.9, ⑤⑥,10, 9,Ｋラヴファクトリｰ, 36,中舘英, 2.0, 38,  -6, -16, 5, 13.0,⑧⑩⑨,10,10,Ｋスイｰトゴｰルド, 60,安藤光, 0.9, 54,   3,  -9, 8, 27.1,⑪⑪⑩,10, 5,Ｍナチュラルウェｰブ, 51,青木芳, 1.3, 57,  -9,  12,11, 69.8,⑭⑭⑭
11, 3, シｰフェニックス,---,二本柳, 3.8, 21, -35,  -8,10,128.0, ⑪⑪,11,10,Ｍマｰルロッソ, 33,加藤士, 2.1, 37,  -7, -15,13,159.6,⑩⑪⑨,11, 6,Ｄラブリイマｰチャン, 70,木幡初, 1.5, 48,   4, -21,10, 47.7,⑨⑩⑧,11,13,Ｉレディマｰメイド, 57,小野次, 1.4, 48,  -5,   1,12, 97.8,⑧⑦⑧
12, 4, クロムウェル,---,佐藤聖, 5.3,  2, -38, -24, 8,118.9, ⑫⑫,12,14,Ｄユミ, 44,小野次, 2.3, 37,  -4, -23, 6, 21.3,④⑤⑧,12, 5,Ｎアイオブザジャガｰ, 45,津村明, 1.7, 47,   5, -25,14,112.2,⑥⑧⑩,11,12,Ｋスプラッシュ, 55,二本柳, 1.4, 50,  -6,   4,14,228.3,⑪⑪⑬
,,,,,,,,,,,,13, 7,Ｆダイワマドンナ, 43,石神深, 2.8, 33,  -7, -22, 8, 52.4,⑪⑪⑪,13,12,Ｉスロｰアキッス, 62,中村将, 1.8, 43,  -5, -10,13, 93.7,⑭⑭⑭,13, 1,Ｆオリオンオンサイト, 62,芹沢純, 1.4, 49,* -3,  -4, 1,  4.1,③④④
,,,,,,,,,,,,14,11,Ｇカゼノマイ, 41,的場勇, 3.2, 28,  -6, -31,14,167.9,④⑥⑪,14,11,Ｌスイｰトチュチュ, 57,小野次, 2.0, 44,   7, -34,11, 57.2,③④⑩,14, 2,Ｈロングゴｰジャス, 58,高橋亮, 1.6, 49,* -2, -10,10, 64.0,②②②
,,,,,,,,,,,,15,15,Ｏラヴエモｰション, 16,田辺裕, 3.8, 26,  -7, -32,15,175.0,⑭⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-7),,,,,,,,,,,
単勝:110円 複勝:06=100円 07=130円 11=120円 枠連:320円,,,,,,,,,,,,"単勝:950円 複勝:13=280円 04=1,590円 05=240円 枠連:760円",,,,,,,,,,,,"単勝:760円 複勝:02=250円 08=340円 04=180円 枠連:5,950円",,,,,,,,,,,,"単勝:510円 複勝:07=210円 06=2,150円 10=490円 枠連:6,770円",,,,,,,,,,,
馬連:320円 ワイド:06-07=160円 06-11=150円 07-11=350円,,,,,,,,,,,,"馬連:20,960円 ワイド:04-13=4,540円 05-13=670円 04-05=3,890円",,,,,,,,,,,,"馬連:5,400円 ワイド:02-08=1,900円 02-04=660円 04-08=1,120円",,,,,,,,,,,,"馬連:71,310円 ワイド:06-07=15,080円 07-10=1,400円 06-10=19,770円",,,,,,,,,,,
馬単:370円 3連複:410円,,,,,,,,,,,,"馬単:40,100円 3連複:36,590円",,,,,,,,,,,,"馬単:9,500円 3連複:7,830円",,,,,,,,,,,,"馬単:109,250円 3連複:265,940円 3連単:1,472,840円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.3,,,,,■ 8R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-5.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島民報杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａサンアスレチック, 56,吉田隼,, 58,*  3,  -8, 1,  1.7,①①①, 1, 4,Ｉドリｰムサンデｰ, 40,赤木高,, 67,*  2,*  5, 5, 21.1,②①①, 1,16,Ｆハッピｰムｰド, 64,須貝尚,, 72,* 16,  -5, 8, 28.7, ②②, 1, 3,Ｃアンバｰジャック, 84,小野次,, 96,* 24,   9, 4,  7.4, ①①
 2, 7,Ｄナカヤマトップガン, 45,木幡初, 0.1, 57,*  2,  -8, 5,  9.0,②②②, 2,12,Ｃリミットブレｰカｰ, 54,吉田隼, 0.3, 63,*  1,*  2, 2,  3.3,②②②, 2,10,Ａメイショウヨウザン, 76,塚田祥, 0.2, 59,   3,   1, 2,  3.4, ⑦⑧, 2, 7,Ｂアポロノサトリ, 85,吉田隼, 0.1, 80,   6,* 21, 3,  6.4, ⑬⑩
 3,11,Ｃオｰスミステｰタス, 50,中村将, 0.2, 53,  -1,  -5, 4,  8.7,④④③, 3,16, ニュｰジェットラン,---,石橋脩, 1.0, 53,  -4,*  0,12,155.0,⑧⑨⑦, 3,11,Ｌトウカイボナンザ, 59,長谷川, 0.2, 62, -10,* 16, 7, 22.3, ⑯⑭, 3, 4,Ｇシルヴァｰゼット, 81,津村明, 0.2, 91,* 23,   4, 2,  4.6, ②②
 4, 5,Ｂヤマタケフレッシュ, 50,池田鉄, 0.5, 52,  -4,*  0, 3,  7.8,⑥⑦④, 4, 6,Ｂオｰバｰカムオｰル, 54,塚田祥, 1.1, 51,  -3,  -5, 3,  6.5,⑧④③, 4, 2,Ｇサクラチェリｰ, 63,高橋亮, 0.3, 68,* 17, -12, 4, 10.3, ①①, 4, 2,Ｅツルガオカハヤテ, 82,二本柳, 0.3, 81,  14,  10,11, 24.2, ⑤③
 5,14,Ｅジョウテンファミリ, 41,田中博, 0.7, 48,  -2,  -9, 6, 28.2,⑤⑤④, 5, 5,Ｊノボウジｰニョ, 36,田辺裕, 1.5, 48,  -4,  -7,10, 66.3,⑩⑨⑨, 5,14,Ｃタケデンバトル, 70,的場勇, 0.4, 55,   7,  -8, 6, 20.2, ⑤⑥, 5,14,Ｊブルｰショットガン, 78,中村将, 0.4, 76,   7,* 17,14, 43.6, ⑬⑬
 6, 3, シュウザンウィｰク,---,二本柳, 0.8, 48,  -7,*  2, 8, 82.2,⑪⑨⑨, 6,15, ポｰカｰフェイス,---,北村友, 1.6, 42,  -7,  -8, 9, 59.9,⑪⑪⑨, 6,13,Ｅカシノロイヤル, 66,二本柳, 0.4, 58,   6,  -2,12, 46.7, ⑥⑤, 6,15,Ｍラッシュライフ, 76,田中博, 0.5, 74,  10,   9, 7, 17.5, ⑧⑦
 7, 6, メイショウゲンスイ,---,長谷川, 0.8, 48,  -8,*  3, 7, 29.8,⑬⑩⑩, 7,10,Ｈキタサンコンバット, 40,荻野琢, 1.6, 43,  -4, -14,11, 80.2,①④③, 7, 9,Ｈニシノカイシンゲキ, 62,木幡初, 0.5, 55,  -1,   2, 5, 18.7, ⑫⑪, 7, 5,Ａニシノシタン, 87,田辺裕, 0.6, 73,   9,   9, 6, 16.7, ⑪⑦
 8,13,Ｆテイエムデンセツ, 37,芹沢純, 1.4, 45,  -3, -12,13,305.4,⑥⑥⑦, 8,13,Ｄエアソｰニャ, 50,長谷川, 1.9, 43,  -5, -10, 4,  7.7,⑭⑪⑪, 8, 6,Ｄニホンピロリビエラ, 69,北村友, 0.5, 56,  10, -12, 3,  9.9, ④④, 8,13,Ｉコパノフウジン, 78,長谷川, 0.7, 75,  13,   6, 8, 18.0, ⑥⑥
 9, 4,Ｉライディングシチｰ, 28,田辺裕, 2.1, 40,  -5, -15,11,296.5,⑧⑧⑧, 9, 3,Ｆウインデュｰク, 43,嘉藤貴, 2.0, 42,  -3, -16, 6, 31.7,⑥⑦⑦, 9, 1,Ｉアツスパｰコ, 61,西田雄, 0.7, 52,   3,  -4,13, 52.7, ⑨⑨, 9, 8,Ｌホｰマンアピｰル, 76,北村友, 0.8, 66,   2,  12,15, 50.5, ⑮⑬
10,12,Ｈブレストガイ, 33,的場勇, 2.5, 34, -12, -10,15,491.5,⑩⑬⑪,10, 2,Ｅアソビゴコロアワｰ, 44,小野次, 2.0, 42,  -1, -20, 8, 49.9,②④③,10,12,Ｋプリンスヤンクス, 60,吉永護, 0.9, 50,   3,  -7, 9, 42.4, ⑨⑨,10, 1,Ｄダイワパッション, 84,中舘英, 0.8, 76,  16,   1,10, 20.9, ③③
11, 2, ピエｰルシチｰ,---,津村明, 3.0, 34,  -9, -16, 9, 85.4,⑬⑫⑪,11,14,Ａマイネルヴルメリオ, 62,中舘英, 2.2, 41,*  1, -27, 1,  2.1,⑥②③,11, 8,Ｂメイショウバル, 73,中舘英, 1.0, 56,* 16, -21, 1,  2.3, ②②,11,10,Ｐコスモラブシック, 68,梶晃啓, 1.0, 66,  11,  -1,16,149.8, ⑥⑦
12,15, エクセレントダンス,---,小野次, 3.0, 35, -14,  -7,10,114.7,⑮⑮⑭,12, 1,Ｎイッキイチユウ, 24,的場勇, 2.5, 33,  -9, -18,13,164.0,⑪⑬⑪,12, 3,Ｊオンワｰドサマンサ, 60,嘉藤貴, 1.0, 49,  -4,  -3,15, 93.9, ⑬⑭,12, 6,Ｈメジロシリング, 80,赤木高, 1.0, 68,  11,   2, 1,  4.0, ⑧⑩
13,10, エアギャラクシｰ,---,中舘英, 3.2, 33,*  2, -36, 2,  5.4,②②④,13, 8,Ｌアｰバンスイｰツ, 34,津村明, 2.7, 35,  -8, -16, 7, 35.4,⑮⑭⑭,13,15,Ｍトウショウタイタン, 56,石橋脩, 1.1, 47,  -2,  -6,10, 44.5, ⑬⑪,13, 9,Ｋフジサイレンス, 77,木幡初, 1.1, 65,   4,   9,13, 43.5, ⑮⑯
14, 9,Ｊフジヤマクリスタル, 28,赤木高, 4.1, 29, -13, -19,14,313.4,⑫⑭⑮,14, 7,Ｍネイチャｰマインド, 31,佐藤聖, 3.2, 28, -10, -26,15,361.9,⑯⑭⑮,14, 4,Ｎアルファジュリア, 55,池田鉄, 1.1, 48,   5, -11,16,135.9, ⑦⑥,14,12,Ｎテイエムチュラサン, 75,田嶋翔, 1.4, 65,  15,  -9,12, 24.4, ③⑤
15, 8,Ｇスプリングシャラ, 35,石橋脩, 4.5, 27,  -9, -31,12,300.2,⑧⑪⑬,15,11,Ｋマｰキュリｰ, 36,大下智, 3.3, 26,  -5, -38,14,198.4,②⑦⑬,15, 7,Ｐシフォンベｰル, 46,浜中俊, 1.2, 46,  -9,  -4,14, 72.2, ⑮⑯,15,11,Ｏシベリアンホｰク, 75,的場勇, 1.6, 57,  10,  -8, 9, 20.2, ⑧⑩
,,,,,,,,,,,,16, 9,Ｇアポロタｰボ, 40,池田鉄, 4.0, 26,  -8, -36,16,464.3,⑪⑭⑯,16, 5,Ｏフロｰラルジュノｰ, 50,田嶋翔, 1.2, 46,   1, -10,11, 45.4, ⑨⑪,16,16,Ｆタニノマティｰニ, 81,須貝尚, 1.7, 56,   8,  -6, 5, 12.9, ⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-6),,,,,,,,,,,
単勝:170円 複勝:01=110円 07=150円 11=160円 枠連:350円,,,,,,,,,,,,"単勝:2,110円 複勝:04=550円 12=180円 16=3,290円 枠連:2,070円",,,,,,,,,,,,"単勝:2,870円 複勝:16=510円 10=170円 11=380円 枠連:2,930円",,,,,,,,,,,,単勝:740円 複勝:03=250円 07=230円 04=180円 枠連:970円,,,,,,,,,,,
馬連:450円 ワイド:01-07=190円 01-11=250円 07-11=550円,,,,,,,,,,,,"馬連:3,190円 ワイド:04-12=1,170円 04-16=19,370円 12-16=6,130円",,,,,,,,,,,,"馬連:6,710円 ワイド:10-16=1,930円 11-16=5,920円 10-11=1,160円",,,,,,,,,,,,"馬連:2,790円 ワイド:03-07=1,230円 03-04=830円 04-07=620円",,,,,,,,,,,
馬単:720円 3連複:860円,,,,,,,,,,,,"馬単:9,090円 3連複:90,750円",,,,,,,,,,,,"馬単:18,000円 3連複:33,040円",,,,,,,,,,,,"馬単:5,130円 3連複:4,410円 3連単:25,670円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 6R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,,■ 9R  ダ1150m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■12R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花見山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｈスピｰドカンニング, 44,津村明,, 66,* -9,* 13, 5, 14.7, ④④, 1, 8,Ｈヤマノキングアロｰ, 44,的場勇,, 58,* -2,* -1, 7, 23.9,①①②, 1, 8,Ｂブルｰベレッタ, 73,中舘英,, 77,* 15,*  1, 1,  2.2, ①①, 1, 8,Ａウエスタンマックス, 69,石橋脩,, 76,* -5,* 19, 2,  3.5,②②①
 2,14,Ｉセンザイイチグウ, 43,塚田祥, 0.1, 61,* -8,*  9, 4, 11.6, ②②, 2, 6,Ｃレオタツオｰ, 52,中舘英, 0.1, 60,  -2,*  3, 2,  3.1,⑥③③, 2, 1,Ｃロｰドレンジャｰ, 65,田中博, 1.0, 60,  10,  -7, 3,  7.7, ④③, 2, 2,Ｅウザンホマレオｰ, 64,塚田祥, 0.4, 68,* -4,* 14, 3,  6.2,①①②
 3,13,Ａプレンティラヴ, 64,木幡初, 0.2, 60,* -7,   8, 2,  3.5, ②③, 3, 5,Ｂヒカルクロフネ, 58,吉田隼, 0.5, 57,*  0,  -4, 1,  2.0,②②①, 3,11,Ｈコメンドタイム, 59,古川吉, 1.2, 57,   5,  -3,11, 58.7, ⑥⑥, 3, 4,Ｃゲンキナシャチョウ, 66,中舘英, 0.8, 67,  -7,* 15, 1,  2.8,⑤⑥⑤
 4, 3,Ｍサファリブラック, 27,田辺裕, 0.6, 54, -14,   8, 9, 53.7, ⑦⑤, 4,10,Ｄエイシンイッパツ, 50,中村将, 1.1, 50,  -3,  -8, 3,  6.6,④③④, 4,13,Ｍエステｰムシチｰ, 54,長谷川, 1.3, 55,   3,* -2, 7, 32.9, ⑦⑦, 4, 3,Ｄスズカフロｰラ, 65,芹沢純, 1.4, 57,  -6,   9, 4, 10.4,③③③
 5,10,Ｋノｰブルストｰン, 40,荻野琢, 0.8, 46, -21,*  7,11, 67.0, ⑩⑧, 5, 4,Ｆカンタｰタ, 45,長谷川, 1.1, 52,  -4,  -4, 8, 64.9,⑨⑥④, 5, 6,Ｌデライトホｰラｰ, 54,飯田祐, 1.3, 61,  11,  -9, 9, 46.1, ④⑤, 5, 1,Ｈセイザンコズウェイ, 60,北村友, 1.6, 58,  -9,  12, 8, 30.0,⑧⑧⑦
 6,12,Ｆダイメイジョイ, 44,安藤光, 0.9, 45,* -6,  -4, 7, 36.9, ①①, 6, 2,Ｉエｰブダンシング, 40,木幡初, 1.1, 52,  -4,  -4, 9,121.0,⑦⑥④, 6,14,Ａエイワショウグン, 78,石橋脩, 1.5, 61,* 13, -13, 2,  3.0, ②②, 6,10,Ｂチョウカイフレンチ, 69,小野次, 1.7, 52,* -6,   5, 5, 11.2,③③③
 7,15,Ｊフウハク, 43,石橋脩, 1.0, 44, -12,   0, 8, 52.8, ⑤⑤, 7, 9,Ａマヤノバルトｰク, 59,浜中俊, 2.1, 42,  -7, -11, 4, 11.7,⑧⑨⑧, 7, 7,Ｋヨシブリザｰド, 55,田辺裕, 1.6, 51,   1,  -3,14,143.3, ⑪⑨, 7,15,Ｋアルゴ, 56,二本柳, 2.2, 53, -11,  10, 9, 36.5,⑫⑪⑫
 8, 5,Ｂトオヤマザクラ, 61,吉田隼, 1.3, 42, -23,   6, 3,  4.7, ⑭⑭, 8, 1,Ｊヤタクロウ, 36,大下智, 2.4, 40,  -9, -10,11,272.9,⑪⑩⑧, 8, 9,Ｉブラックバッカラ, 57,的場勇, 1.8, 49,  -5,* -2,10, 56.4, ⑬⑫, 8,11,Ｇアイファｰドラゴン, 60,西田雄, 2.2, 48,* -6,   0,10, 42.3,⑤③⑤
 9,11,Ｄジュｰシｰ, 52,石神深, 1.3, 40, -17,   0,12, 78.9, ⑨⑩, 9, 3,Ｅダンツオラクル, 46,田中克, 4.3, 26,  -4, -38, 6, 19.1,④⑤⑦, 9, 2,Ｅメンバｰズボンド, 62,吉田隼, 2.0, 48,   2,  -8, 4, 13.4, ⑧⑦, 9, 7,Ｌテイエムキｰマン, 55,高橋亮, 2.3, 49, -10,   6,13, 76.3,⑧⑨⑨
10, 9,Ｃスｰパｰヴァイザｰ, 57,中村将, 1.5, 34, -20,  -3, 1,  2.4, ⑩⑩,10, 7,Ｋキャプテンスパロウ, 17,吉永護, 5.9, 19,  -9, -40,10,233.8,⑩⑪⑪,10,16,Ｐソヨフクカゼ,-24,西田雄, 2.3, 45,   2, -11,15,144.0, ⑧⑨,10,14,Ｉトｰヨｰパプラｰル, 59,田辺裕, 2.4, 51, -12,  10,12, 66.2,⑭⑭⑬
11, 8,Ｌウォｰタｰルルン, 40,浜中俊, 1.5, 34, -20,  -3,16,465.6, ⑩⑩,11,11,Ｇボンディｰル, 45,赤木高, 6.6, 16,  -4, -57, 5, 13.5,③⑥⑩,11, 4,Ｏデュイキャスケｰド, 39,田中健, 2.4, 46, -10,  -4,12, 62.7, ⑮⑭,11,12,Ｍサンゴノウミヲ, 53,赤木高, 2.5, 46,  -8,   1, 7, 27.4,⑤⑦⑦
12,16,Ｇテイエムスナイパｰ, 44,佐藤聖, 1.7, 32, -17,  -9,13,109.6, ⑦⑦,,,,,,,,,,,,,12,12,Ｊフサイチエｰシック, 56,木幡初, 2.5, 48, -10,  -3,13, 75.2, ⑯⑭,12,13,Ｎスリｰスウィｰプ, 51,田中克, 2.6, 48, -12,   8,15,287.2,⑫⑭⑬
13, 4, シルクアプサラス,---,古川吉, 2.0, 32, -19,  -9,10, 58.5, ⑩⑬,,,,,,,,,,,,,13, 5,Ｎエメラルドグリｰン, 51,津村明, 2.7, 42,  -3, -11,16,202.5, ⑬⑫,13, 6,Ｊヨシインクレデブル, 56,吉田隼, 2.6, 47, -11,   6,11, 64.5,⑪⑪⑪
14, 7,Ｅコアレススイフト, 47,田中博, 2.4,  8, -14, -23, 6, 17.9, ⑤⑨,,,,,,,,,,,,,14,10,Ｄイクエイタｰ, 62,中谷雄, 2.8, 41,  -2, -13, 8, 43.4, ⑫⑭,14, 9,Ｆゲイルホｰク, 63,長谷川, 2.8, 44,  -9,   1, 6, 11.4,⑧⑨⑨
15, 1,Ｎノボバウワｰ, -5,芹沢純, 3.0,  1, -27, -17,14,166.1, ⑯⑮,,,,,,,,,,,,,15, 3,Ｇリキアイワカノオｰ, 61,北村友, 4.4, 24,   0, -33, 6, 30.7, ⑧⑨,15, 5,Ｏリニモスタｰ, 33,田中博, 3.5, 40, -11,  -2,14,263.9,⑮⑪⑬
