07年 5月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(父) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.0,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■10R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
 9, 8,Ｄタケカサチノヤマ, 53,田中健, 2.0, 34, -15,  -4, 7, 27.5,④⑨⑦, 9,11,Ｊタガノバイヨン, 46,北村友, 1.7, 39,  -8, -12, 9, 47.1,⑦⑧⑧, 9, 3,Ａトップアクトレス, 65,田中克, 0.7, 58,  -2,   0, 4,  7.8, ⑧⑧, 9, 1,Ｆマイネルピカドｰル, 63,青木芳, 0.6, 43,*-16,   9, 5, 11.3, ③③
10,11,Ｇホｰクドｰタｰ, 47,高山太, 2.1, 36, -13,  -6, 9, 39.7,②③③,10,12,Ｄマイネルソルダネラ, 54,塚田祥, 1.7, 40, -10,  -3, 8, 33.2,⑭⑬⑫,10,10,Ｎメイショウガラシャ, 49,吉田隼, 0.8, 59,  -3,   2,13,105.0, ⑫⑫,10, 9,Ｅマルタカデトリア, 63,村田一, 0.6, 50, -20,  17, 8, 19.1, ⑫⑩
11, 2,Ｋケｰジｰアロｰ, 22,吉田隼, 4.2, 23, -17, -17,11,102.8,⑪⑪⑪,11, 1,Ｇナムラブユウデン, 50,田中克, 1.8, 37,  -6, -19, 7, 27.6,⑦⑦⑦,11,13,Ｂセンティｰレ, 65,北村友, 0.9, 56,  -2,  -2, 3,  6.5, ⑧⑧,11, 6,Ｍトウカイボナンザ, 55,長谷川, 0.7, 53, -23,  20, 6, 17.9, ⑫⑬
,,,,,,,,,,,,12,13,Ｈリッチスフレ, 49,田中博, 2.0, 35, -13,  -6,15,319.7,⑮⑮⑮,12,14,Ｍグラスビｰナス, 50,木幡初, 1.1, 56,   1,  -5,14,118.6, ⑤⑦,12,13,Ｈタマモハクライ, 62,中舘英, 0.8, 41, -16,   8, 9, 20.4, ⑤⑤
,,,,,,,,,,,,13,10,Ｎテンエイカムカム, 18,草野太, 2.2, 33, -10, -16,14,258.0,⑩⑫⑫,13, 5,Ｆベルモントユリア, 61,菊沢隆, 1.7, 51,*  6, -15, 1,  3.7, ②②,13, 3,Ｂラララウィンパル, 67,石橋脩, 1.8, 26,*-14, -12,12, 47.6, ①①
,,,,,,,,,,,,14,15,Ｋボウレジュ, 41,菊沢隆, 2.5, 34,  -8, -20,10, 56.8,⑫⑪⑨,14, 2,Ｊサウンドバイト, 54,的場勇, 2.7, 39,*  4, -26,15,144.4, ②④,,,,,,,,,,,,
,,,,,,,,,,,,15, 5,Ｏカシノテンカ,-18,池崎祐, 2.9, 29,  -8, -31,13,182.6,⑦⑧⑪,15,15,Ｋジｰガｰアジュｰル, 52,小林淳, 5.0, 18,  -8, -35,12, 56.1, ⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-2),,,,,,,,,,,
単勝:350円 複勝:05=130円 10=130円 09=160円 枠連:500円,,,,,,,,,,,,"単勝:310円 複勝:14=120円 09=160円 07=100円 枠連:1,340円",,,,,,,,,,,,"単勝:1,700円 複勝:09=470円 08=550円 01=210円 枠連:10,390円",,,,,,,,,,,,"単勝:390円 複勝:05=140円 02=230円 08=160円 枠連:1,290円",,,,,,,,,,,
馬連:480円 ワイド:05-10=210円 05-09=320円 09-10=360円,,,,,,,,,,,,"馬連:1,830円 ワイド:09-14=430円 07-14=160円 07-09=250円",,,,,,,,,,,,"馬連:11,110円 ワイド:08-09=3,130円 01-09=1,550円 01-08=1,860円",,,,,,,,,,,,"馬連:1,520円 ワイド:02-05=630円 05-08=260円 02-08=640円",,,,,,,,,,,
馬単:880円 3連複:740円,,,,,,,,,,,,"馬単:2,900円 3連複:790円",,,,,,,,,,,,"馬単:23,370円 3連複:23,940円",,,,,,,,,,,,"馬単:2,310円 3連複:1,790円 3連単:7,760円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.6,,,,,■ 5R  芝1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 8R  芝2200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■11R  芝2000m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赤倉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｄエクストラシチｰ, 43,北村友,, 65,*  7,  -4, 7, 18.3, ①①, 1, 4,Ｅジョｰブリス, 49,木幡初,, 67,*  5,*  1, 3,  3.8,   , 1, 6,Ｂドレックセル, 65,佐藤聖,, 65,*  1,   5, 4,  8.1,⑤②②, 1,16,Ｆスズカダｰク, 74,中舘英,, 81,  10,* 17, 3,  8.9, ⑩⑩
 2, 8,Ｂヤマニンキュリオ, 44,田中健, 0.4, 56,   1,* -3, 2,  4.8, ③③, 2, 5,Ａダイキチヘイロｰ, 61,難波剛, 0.3, 62,*  5,  -4, 2,  3.4,   , 2, 7,Ａフサイチシャナオｰ, 69,中舘英, 0.3, 65,*  4,   0, 1,  1.8,①①①, 2,15,Ａブレイズワン, 82,長谷川, 0.4, 77,  12,   6, 5, 10.5, ⑤⑤
 3, 2,Ｃワンダｰサｰクル, 44,赤木高, 1.2, 47,  -9,*  1, 4, 15.5, ⑩⑨, 3, 3,Ｂマッキｰビｰナス, 57,野元昭, 0.6, 52,  -5,  -2, 4,  8.5,   , 3, 1,Ｆキクノプログレッソ, 61,赤木高, 0.4, 66,*  2,   4, 3,  7.1,⑤③③, 3,13,Ｅグッドネイバｰ, 75,菊沢隆, 0.5, 77,  12,   8, 4,  9.0, ⑧⑧
 4,13,Ａジョンコ, 55,石橋脩, 1.3, 55,*  8, -16, 1,  1.7, ②②, 4,10,Ｆジュｰシｰ, 41,塚田祥, 0.8, 47,  -8,  -4, 6, 20.6,   , 4, 9,Ｄメジロガンバス, 63,石橋脩, 0.5, 64,   1,   4, 2,  5.6,③③③, 4, 6,Ｂパｰフェクトジョイ, 80,赤木高, 0.7, 75,  11,   7, 2,  6.2, ⑩⑩
 5, 9,Ｈレインボｰダイチ, 37,野元昭, 1.5, 49,   3, -13, 5, 16.4, ③④, 5, 8,Ｋハｰドビクトリｰ, 23,安藤光, 0.9, 51,*  3, -12,11, 69.9,   , 5, 3,Ｅクラヴィｰア, 63,菊沢隆, 0.7, 66,  -2,* 10, 7, 18.3,⑦⑥⑥, 5, 9,Ｄディｰエスハリアｰ, 76,石橋脩, 0.7, 75,  14,  -1, 6, 12.6, ⑦⑤
 6, 3,Ｇアミフジリュｰジュ, 37,高山太, 1.5, 45,  -5,  -6, 9, 36.4, ⑧⑦, 6, 2,Ｎスリｰプレイヤｰ,-29,武英智, 0.9, 44, -16,*  1,13,208.5,   , 6, 4,Ｃバンダムカｰン, 65,安藤光, 0.7, 66,  -3,* 13, 5, 12.6,⑨⑧⑦, 6, 2,Ｈエキゾｰストノｰト, 73,小野次, 0.8, 74,  10,   8, 9, 15.4, ⑫⑫
 7, 1,Ｆタイセイハヤテ, 38,池田鉄, 1.8, 44,   0, -14,12,116.3, ⑤⑤, 7, 7,Ｈスプリングカラｰ, 39,石橋脩, 1.1, 43,  -7,  -9, 8, 33.4,   , 7, 2,Ｈグラスフォｰユｰ, 58,的場勇, 1.1, 54,  -2,  -4, 6, 15.4,③⑤⑤, 7, 5,Ｃバトルスタｰボウ, 76,吉田隼, 0.8, 72,   7,* 12, 8, 14.0, ⑭⑭
 8,11,Ｊドンブレイカｰ, 33,中舘英, 1.9, 42,  -3, -12, 6, 17.9, ⑦⑧, 8,14,Ｉマルサンカフェ, 31,芹沢純, 1.2, 40,  -9,  -8, 5, 19.0,   , 8, 5,Ｉグランデグロリア, 52,荻野琢, 2.7, 40,  -6, -19, 8, 45.6,⑦⑧⑦, 8, 4,Ｇケｰジｰフジキセキ, 74,津村明, 1.1, 73,   9,  10, 1,  3.2, ⑭⑭
 9,14, シンボリヘンデル,---,田中博, 1.9, 39, -14,  -4, 3, 10.2, ⑪⑪, 9,15, ミッシｰマインド,---,田辺裕, 1.3, 37, -19,  -4,10, 48.8,   , 9, 8,Ｇメイショウトウゲン, 58,中村将, 2.9, 39,  -4, -25, 9, 74.3,②⑥⑨, 9, 1,Ｍマルイチライデン, 68,川島信, 1.1, 67,  10,  -3,13, 50.4, ⑧⑧
10,10,Ｋガンコイッテツ, 33,田辺裕, 2.0, 42,  -1, -15,10, 62.8, ⑤⑤,10,12,Ｄロッキｰパラダイス, 52,高橋智, 1.3, 40,  -5, -13, 9, 44.3,   ,,,,,,,,,,,,,10, 8,Ｉエアジパング, 72,千田輝, 1.4, 65,   5,   9,14, 56.3, ⑯⑯
11, 4,Ｅアイファｰタｰボｰ, 39,吉田隼, 2.3, 39, -15,  -4, 8, 27.4, ⑫⑫,11,13,Ｌトモトモトカチ, 15,大下智, 1.5, 31, -28,  -4,16,267.2,   ,,,,,,,,,,,,,11,12,Ｋトｰセンレｰサｰ, 70,村田一, 1.6, 66,  15, -16, 7, 13.4, ④④
12, 6,Ｉカイテキベガ, 33,中村将, 2.8, 34, -24,* -3,11, 93.8, ⑭⑬,12,16,Ｃタカオティアラ, 54,吉田隼, 1.6, 36,  -2, -20, 1,  3.1,   ,,,,,,,,,,,,,12,14,Ｎロケットパンチ, 68,的場勇, 1.7, 60,  11, -16,12, 39.0, ⑤⑤
13,12,Ｎクロムウェル,  1,佐藤聖, 3.2, 29, -22,  -9,13,155.2, ⑬⑬,13, 9,Ｍサンダッシュ, 13,小野次, 2.0, 28,  -5, -25,14,219.2,   ,,,,,,,,,,,,,13, 7,Ｌゴｰルドフォイル, 70,安藤光, 1.8, 62,   9,  -6,15, 68.3, ⑫⑫
14, 5,Ｍバロックシチｰ,  8,安藤光, 4.7, 17,  -6, -36,14,171.4, ⑨⑩,14,11,Ｊコナユキ, 26,田中博, 2.1, 20, -21, -19,12, 90.9,   ,,,,,,,,,,,,,14,11,Ｊダブルキング, 71,芹沢純, 1.9, 61,* 15, -25,11, 36.7, ②②
15,15,Ｌバトルウインアロｰ, 26,青木芳, 4.8, -9, -24, -20,15,270.9, ⑭⑮,15, 1,Ｇナンヨｰミドル, 41,赤木高, 2.1, 24,  -9, -23, 7, 29.7,   ,,,,,,,,,,,,,15, 3,Ｏマストビｰトゥルｰ, 65,北村友, 2.3, 60,* 17, -30,10, 15.9, ②②
,,,,,,,,,,,,16, 6, ドリｰムランド,---,的場勇, 2.1, 20, -21, -19,15,249.2,   ,,,,,,,,,,,,,16,10,Ｐマイネルグリッツァ, 61,田中博, 3.0, 50,* 15, -43,16,124.3, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,830円 複勝:07=480円 08=200円 02=430円 枠連:3,100円",,,,,,,,,,,,単勝:380円 複勝:04=170円 05=170円 03=260円 枠連:560円,,,,,,,,,,,,単勝:810円 複勝:06=140円 07=110円 01=170円 枠連:620円,,,,,,,,,,,,"単勝:890円 複勝:16=290円 15=310円 13=260円 枠連:3,050円",,,,,,,,,,,
"馬連:4,780円 ワイド:07-08=1,270円 02-07=2,500円 02-08=830円",,,,,,,,,,,,馬連:780円 ワイド:04-05=360円 03-04=570円 03-05=620円,,,,,,,,,,,,馬連:600円 ワイド:06-07=240円 01-06=730円 01-07=240円,,,,,,,,,,,,"馬連:2,790円 ワイド:15-16=1,110円 13-16=1,340円 13-15=1,480円",,,,,,,,,,,
"馬単:12,090円 3連複:16,140円",,,,,,,,,,,,"馬単:1,610円 3連複:1,850円",,,,,,,,,,,,"馬単:1,710円 3連複:860円",,,,,,,,,,,,"馬単:5,780円 3連複:9,410円 3連単:50,350円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■ 6R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■ 9R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湯沢特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃシュウザンウィｰク, 47,二本柳,, 55,  -6,*  4, 1,  2.9,⑩⑤②, 1, 7,Ｆレミｰエンジェル, 53,大下智,, 53, -20,  19, 6, 16.5, ⑥⑤, 1, 2,Ｂグッドフロマｰジュ, 66,長谷川,, 66,   4,*  6, 3,  6.4,⑫⑪⑩, 1,10,Ｆヤマニンファビュル, 69,長谷川,, 72,   7,   8, 3,  5.8, ⑤⑤
 2,14,Ｆチノハテマデモ, 45,的場勇, 0.2, 52,* -4,  -4, 2,  5.7,①①①, 2, 4,Ｍオメガバリュｰ, 43,塚田祥, 0.2, 58, -22,* 23, 7, 21.0, ⑪⑪, 2, 9,Ｇカオリエスペランサ, 58,津村明, 0.2, 66,   6,  -2, 6, 13.4,⑧⑥②, 2, 4,Ｇコスモラナップ, 67,吉田隼, 0.0, 70,   6,   7, 5,  9.4, ⑤⑤
 3, 3,Ｋロッタ, 36,吉田隼, 0.6, 50,  -9,*  4, 6,  9.9,⑩⑩⑨, 3, 8,Ｄニュｰジェットラン, 55,石橋脩, 0.2, 53, -19,  19, 1,  2.8, ⑥⑧, 3, 8,Ｊギャラクシｰキッド, 57,高山太, 0.2, 65,   6,*  0, 9, 29.9,⑪⑧⑥, 3,16,Ａアイオブザキング, 73,二本柳, 0.2, 71,  -5,* 15, 2,  5.2, ⑨⑧
 4, 1,Ｉコスモエスパｰス, 40,津村明, 1.5, 44,  -7,  -8, 7, 11.2,⑫⑨⑥, 4, 2,Ｂマイネルアンサｰ, 59,安藤光, 0.2, 62, -22,* 26, 2,  4.5, ⑪⑪, 4,11,Ｅペイデイ, 62,中舘英, 0.6, 62,*  7,  -8, 1,  3.3,③③②, 4, 6,Ｃリッカバクシンオ, 71,安藤光, 0.3, 70,  -6,* 15, 1,  2.9, ⑨⑩
 5, 8,Ｈケイアイフェザｰ, 42,田中博, 1.7, 40,  -6, -15, 5,  8.3,②④④, 5,11,Ｅベルベットジャガｰ, 54,北村友, 0.4, 43, -20,  13, 3,  5.7, ⑥⑤, 5,15,Ｈネバｰエンディング, 58,石橋脩, 0.7, 61,   7,  -8,10, 33.4,⑤④②, 5, 7,Ｉクリノジャンファン, 61,石橋脩, 0.4, 69,  -8,* 16,11, 56.8, ⑫⑫
 6,12,Ｅサクラブルｰム, 46,石橋脩, 1.8, 41,  -7, -12, 4,  7.8,⑫⑦⑥, 6,14,Ｉコスモペンタクン, 50,田中博, 0.5, 35,*-19,   5, 4,  7.3, ③②, 6, 6,Ｃロｰタスシチｰ, 65,吉田隼, 1.1, 59,*  8, -15, 2,  4.9,②①①, 6,14,Ｏフジタカペトラ, 55,野元昭, 0.6, 64,  -8,  12,14, 93.5, ⑫⑫
 7, 5,Ａルクラｰジュ, 47,塚田祥, 2.3, 37,  -9, -14, 3,  7.0,⑦⑩⑪, 7, 9,Ａヤマニンフェリｰヌ, 65,田中健, 0.6, 37, -19,   8,11, 43.7, ③⑤, 7, 5,Ｍグラスアフリｰト, 48,芹沢純, 1.1, 57,   4,  -7,12, 83.5,⑦⑩⑩, 7, 5,Ｎプロテクトアゲン, 56,田辺裕, 0.6, 62,  -5,   9,13, 91.4, ⑨⑩
 8, 2,Ｊマｰルロッソ, 36,加藤士, 2.3, 37,  -9, -12,11, 57.2,⑦⑬⑪, 8,13,Ｈグランプリジョニｰ, 50,荻野琢, 0.7, 35,*-18,   3, 9, 22.6, ②②, 8, 1,Ｄサクセスガｰウィン, 65,田中博, 1.2, 55,   4, -11, 4,  6.4,⑧⑧⑨, 8, 2,Ｋタケデンバトル, 60,的場勇, 0.7, 59,  -2,   5, 7, 18.2, ⑧⑧
 9,13,Ｂマルサンサプライズ, 47,田中健, 2.5, 34,  -7, -22,10, 56.1,⑨⑤⑥, 9, 5,Ｋトライヤヌス, 49,高橋智, 0.7, 45, -21,  16, 5, 13.2, ⑪⑪, 9, 7,Ｋショウワインラヴ, 56,小林淳, 1.2, 58,   7, -12,11, 43.2,⑤⑥⑥, 9,11,Ｂドルバコ, 72,中舘英, 0.9, 54,*  9,  -9, 4,  7.6, ②②
10, 7,Ｄサクラリッツ, 47,長谷川, 2.5, 37,* -4, -23, 8, 13.7,④②②,10, 6,Ｌピサノアキヅキ, 43,長谷川, 0.9, 39, -20,  12,13, 87.0, ⑨⑧,10,14,Ｉダイシンツウィギｰ, 58,村田一, 1.5, 54,   1,  -4,13, 95.0,⑭⑭⑬,10, 8,Ｅセイヴィングス, 70,津村明, 0.9, 54,* 10,  -9, 6,  9.4, ②②
11,11,Ｍニシノアリエナイ, 32,北村友, 2.7, 33,  -7, -22, 9, 46.5,⑥⑦⑨,11, 1,Ｎポｰトムテキ, 37,津村明, 0.9, 47, -24,  19, 8, 22.5, ⑭⑭,11,13,Ｌトｰヨｰパプラｰル, 53,田辺裕, 1.8, 52,   3, -10,14,145.2,⑭⑫⑫,11,15,Ｐアツスパｰコ, 54,高山太, 1.0, 56, -11,   9,16,112.9, ⑭⑭
12, 6,Ｌユｰワキャロル, 34,赤木高, 3.4, 30, -12, -16,13,163.7,⑭⑭⑭,12,10,Ｊマルブツチｰフ, 49,芹沢純, 1.0, 36, -20,   8,14,101.0, ⑨⑧,12, 4,Ｏウルトラボルケｰノ, 41,木幡初, 2.8, 47,   7, -28, 7, 19.1,③④⑥,12, 1,Ｌダイワフェロｰ, 59,菊沢隆, 1.0, 52,* 11, -12, 9, 46.8, ①①
13,15,Ｇボルガ, 43,田中克, 3.5, 28,  -6, -33,12, 91.9,②②④,13,12,Ｃリキアイアチｰブ, 56,木幡初, 1.9,  9,*-15, -15,12, 58.7, ①①,13,10,Ｎタケデンビリｰブ, 45,赤木高, 2.9, 45,   1, -17,15,222.3,⑫⑭⑭,13, 3,Ｄエイシンラビアン, 70,小野次, 1.2, 51,* 11, -15, 8, 26.4, ②②
14, 4,Ｏブルｰジュエル, 20,川島信, 5.8, 19,  -8, -47,14,194.9,④⑩⑪,14,16,Ｏブラックダリア, 34,嘉藤貴, 1.9, 14,*-16, -14,15,243.5, ③②,14,12,Ａヤマニンプレアデス, 66,田中健, 3.5, 40,*  7, -39, 5,  6.9,①②②,14,12,Ｍメイショウシラヌイ, 57,芹沢純, 1.3, 48,   5, -11,10, 50.5, ⑤⑦
,,,,,,,,,,,,15, 3,Ｐダンツトリプル, 29,中村将, 2.2, 25, -26,  -3,16,369.5, ⑭⑭,15, 3,Ｆウインルシル, 62,塚田祥, 6.0, 29,   1, -49, 8, 22.7,⑩⑬⑭,15, 9,Ｈネヴァｰストリｰト, 66,村田一, 2.5, 34, -11, -14,12, 80.5, ⑭⑭
,,,,,,,,,,,,16,15,Ｇラウンドビスケット, 52,赤木高, 2.5, 22, -25,  -4,10, 43.1, ⑯⑯,,,,,,,,,,,,,16,13,Ｊヒシリｰガル, 60,塚田祥, 2.6, 31, -25,  -2,15, 94.6, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
