07年 9月22日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月22日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■10R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 9, 1,Ｉオペラアンドワルツ, 43,勝浦正, 4.0, 30,  -7, -28,10, 78.6,⑥⑪⑫, 9,14,Ｃシャイニングヒル, 56,丸田恭, 0.8, 46, -21,*  8, 5, 16.6,⑭⑬⑪, 9, 4,Ｇキングケイザンオｰ, 57,小島太, 1.0, 51,   6, -17,13,223.0,⑥⑥⑤,,,,,,,,,,,,
10, 5,Ｋサチノオリｰブ, 38,梶晃啓, 4.2, 29,  -5, -32,13,350.3,⑥⑦⑧,10,10,Ｋアリエルビコｰ, 46,北村友, 0.9, 37, -14,  -2,12,230.4,⑤⑦⑨,10,12,Ｊフラッシュダンス, 53,丸田恭, 1.0, 52,   9, -20,10,125.4,④④⑤,,,,,,,,,,,,
11,10,Ｌタネノエンジェル, 36,古川吉, 4.3, 28,  -6, -32,11, 98.6,⑧⑦⑩,11, 7,Ｅヒシユニバｰサル, 53,津村明, 1.1, 41,* -8, -15,10, 35.6,⑦②③,11, 2,Ｌアツキオモイ, 34,鈴来直, 1.2, 51,   6, -15,11,155.1,⑧⑧⑨,,,,,,,,,,,,
12, 6,Ｆサンムスタング, 47,津村明, 4.9, 25,  -5, -39, 7, 18.7,③⑦⑧,12, 5,Ｎポッシェ, 41,菊沢隆, 1.3, 36, -17,   0,14,359.0,⑪⑩⑭,12, 1,Ｋダイショウサンダｰ, 50,小林徹, 1.9, 44,   3, -21, 9, 83.4,⑩⑩⑬,,,,,,,,,,,,
13, 8,Ｍジュエリｰチェリｰ, 32,鈴来直, 5.1, 25, -10, -32,12,148.0,⑫⑬⑬,13, 3,Ｊヘリオドｰル, 47,川島信, 1.3, 37, -19,   3,11,218.7,⑪⑬⑪,13,11,Ｍスｰパｰパンサｰ, 24,勝浦正, 2.7, 37,* 18, -54,12,184.5,①①⑤,,,,,,,,,,,,
,,,,,,,,,,,,14, 2,Ｌルミエｰルシチｰ, 45,黛弘人, 2.2, 22, -18, -17,13,252.4,⑨⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,
単勝:340円 複勝:04=140円 03=130円 12=290円 枠連:450円,,,,,,,,,,,,単勝:440円 複勝:09=180円 12=130円 11=430円 枠連:540円,,,,,,,,,,,,"単勝:290円 複勝:08=130円 09=560円 06=170円 枠連:3,520円",,,,,,,,,,,,単勝:640円 複勝:08=160円 04=340円 06=290円 枠連:0円,,,,,,,,,,,
馬連:430円 ワイド:03-04=210円 04-12=430円 03-12=520円,,,,,,,,,,,,"馬連:550円 ワイド:09-12=220円 09-11=1,580円 11-12=760円",,,,,,,,,,,,"馬連:3,770円 ワイド:08-09=860円 06-08=260円 06-09=1,310円",,,,,,,,,,,,"馬連:2,950円 ワイド:04-08=810円 06-08=600円 04-06=1,320円",,,,,,,,,,,
"馬単:980円 3連複:1,290円",,,,,,,,,,,,"馬単:1,370円 3連複:3,400円",,,,,,,,,,,,"馬単:7,090円 3連複:5,840円",,,,,,,,,,,,"馬単:6,120円 3連複:6,050円 3連単:36,870円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.2,,,,,■ 6R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,恵庭岳特別,,,,,,,,,,,,ﾆｾｺ特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃツルギダケ, 59,岩田康,, 69,*  6,*  2, 4,  8.6, ②②, 1, 8,Ｄハナイチリン, 60,池添謙,, 72,   8,*  4, 1,  2.6, ③②, 1, 5,Ａマイネルキッツ, 73,柴山雄,, 81,*  0,* 18, 1,  2.7,②②②, 1,14,Ｄメイショウバレｰヌ, 74,四位洋,, 73,   9,   6, 1,  3.7, ⑤④
 2, 9,Ａネオタキオン, 62,川島信, 0.2, 69,*  7,  -1, 2,  3.9, ①①, 2, 4,Ｉピンククラウド, 53,的場勇, 0.2, 71,* 10,  -1, 9, 53.8, ①①, 2, 1,Ｂファストロック, 72,岩田康, 0.4, 68,*  0,  10, 2,  2.8,①①①, 2, 6,Ｐマｰシャルソング, 47,藤岡佑, 0.1, 71,   8,   6, 7, 17.9, ⑦⑦
 3, 8,Ｂテルミヌス, 59,安藤勝, 0.4, 61,   3,   0, 1,  1.9, ④③, 3, 3,Ｅディｰプスマｰト, 58,芹沢純, 0.6, 61,   3,   1, 5, 13.1, ⑦⑤, 3, 6,Ｃタニノウィンザｰ, 71,藤岡佑, 0.8, 63,  -2,   8, 5, 11.0,⑤④③, 3, 2,Ｆコスモベル, 71,柴山雄, 0.2, 67,  -8,* 20, 5,  7.6, ⑯⑬
 4,10,Ｊキクノジュピタｰ, 39,北村友, 0.5, 57,  -1,*  0, 8, 63.0, ⑤⑤, 4, 9,Ｈペプチドジャスミン, 53,武英智, 0.9, 56,   0,   0, 6, 13.7, ⑧⑦, 4, 2,Ｅテイエムセイラン, 69,芹沢純, 1.0, 63,  -2,   8, 6, 24.2,⑥④⑤, 4,12,Ｊケイエスショｰキ, 65,小林徹, 0.3, 65,   1,*  9,11, 42.5, ⑩⑩
 5,11,Ｄスギノマリアｰジュ, 58,四位洋, 1.3, 53,   4, -11, 3,  5.0, ③③, 5, 1,Ｇジｰティｰピｰチ, 54,柴山雄, 0.9, 56,  -2,   1, 7, 31.0, ⑨⑦, 5, 3,Ｄナムラクック, 69,安藤勝, 1.0, 61,  -1,   7, 4,  7.4,③④③, 5,16,Ａウスイ, 76,津村明, 0.5, 64,   3,   5, 6, 12.3, ⑩⑩
 6, 2,Ｈキシュウトレジャｰ, 47,池添謙, 1.4, 46,  -7,  -5, 7, 39.7, ⑧⑥, 6, 2,Ｂランプランサス, 63,勝浦正, 1.2, 55,   5,  -6, 3,  4.3, ⑤⑤, 6, 7,Ｇラｰドロランダム, 63,田辺裕, 1.2, 55,  -1,   1, 7, 47.7,③③⑥,16, 1,Ｅセントラルパｰク, 72,岩田康, 0.5, 66,   9,  -1, 3,  6.0, ⑤④
 7, 3,Ｇアンティシペイタｰ, 48,勝浦正, 1.6, 44,  -8,  -6, 5, 18.6, ⑩⑧, 7, 7,Ａジョウノナンシｰ, 68,佐藤聖, 1.2, 56,   7,  -9, 2,  3.4, ③②, 7, 4,Ｆゲイルバニヤン, 68,勝浦正, 1.5, 54,  -1,  -1, 3,  4.4,⑥④⑥, 6, 8,Ｂコアレスストｰム, 76,菊沢隆, 0.6, 67,  13,  -5, 4,  6.3, ④④
 8, 6,Ｅダイメイジョイ, 52,小林徹, 1.9, 40,  -7, -10, 6, 31.7, ⑧⑧, 8, 5,Ｊシルクラズベリｰ, 51,黛弘人, 1.3, 57,*  8, -11,10, 73.7, ②②,,,,,,,,,,,,, 7, 4,Ｍカシマワｰルド, 60,鈴来直, 0.7, 61,   5,   1,15, 83.4, ⑧⑦
 9, 4,Ｆマルダイロマン, 49,菊沢隆, 1.9, 40,  -4, -12, 9,121.3, ⑥⑧, 9,11,Ｋアサヒミラクル, 48,田辺裕, 1.4, 50,  -2,  -4,11,138.7, ⑨⑩,,,,,,,,,,,,, 8, 9,Ｈハッピｰムｰド, 67,芹沢純, 0.8, 59,  -1,   5,12, 60.3, ⑭⑬
10, 7,Ｋリアルワｰス, 33,芹沢純, 1.9, 40,  -5, -11,11,146.0, ⑥⑥,10, 6,Ｆムソウ, 56,岩田康, 1.4, 50,  -6,  -1, 4,  9.4, ⑪⑩,,,,,,,,,,,,, 9,11,Ｃノゾミヒカル, 76,安藤勝, 1.0, 64,* 17, -16, 2,  5.2, ②①
11, 1,Ｉコウジンキンキ, 39,池崎祐, 2.9, 28, -10, -20,10,138.7, ⑩⑪,11,10,Ｃラブプリモニション, 62,古川吉, 1.4, 54,   6,  -9, 8, 50.0, ⑤⑦,,,,,,,,,,,,,10,10,Ｏコイサン, 49,黛弘人, 1.0, 56,  -5,   5,16,254.4, ⑮⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11, 7,Ｇセンザイイチグウ, 71,勝浦正, 1.2, 53,   0,  -3,10, 29.1, ⑫⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,Ｉスイングロウ, 66,北村浩, 1.2, 53,   0,  -3, 9, 24.9, ⑫⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｎメイショウシラヌイ, 50,古川吉, 2.0, 43,   6, -21,14, 78.6, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｌセイウンボｰルド, 63,池添謙, 3.1, 34,* 19, -49,13, 60.4, ①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｋソロタｰン, 65,松田大, 4.1, 17,* 17, -63, 8, 23.3, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
