07年 9月30日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月30日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6.2,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,
 9, 3,Ｍヴァルナ, 18,菊沢隆, 1.0, 46,  -5, -11,14,255.1,⑥⑥⑦, 9,15,Ｆジェイケイバクシン, 62,藤田伸, 1.1, 49,   1, -10, 4,  8.9, ⑤⑥, 9, 5,Ｂツインスマイル, 73,勝浦正, 1.7, 52, -16,   5, 5, 12.9, ⑩⑩,,,,,,,,,,,,
10, 8,Ｋエリモエトワｰル, 33,川島信, 1.0, 50, -11,   1,13,102.6,⑭⑭⑭,10,13,Ｂウエスタンオｰザ, 63,勝浦正, 1.2, 50,   4, -15, 8, 19.0, ③③,10,12,Ｈディｰプスマｰト, 59,芹沢純, 1.8, 49,  -7,  -2, 8, 34.1, ⑦⑤,,,,,,,,,,,,
11, 4,Ｈスリｰオリオン, 37,古川吉, 1.3, 44,  -7, -13,11, 64.6,⑨⑩⑩,11, 8,Ｍマンテンポイント, 48,北村浩, 1.2, 47, -13,*  2,13, 54.5, ⑮⑬,11, 7,Ｊマホロバ, 56,的場勇, 1.9, 46, -16,   0,10, 84.5, ⑩⑫,,,,,,,,,,,,
12, 7,Ｄキクノフレア, 48,北村宏, 1.5, 41,  -6, -17, 2,  4.2,⑧⑧⑩,12,12,Ａヤマニンフェリｰヌ, 68,柴山雄, 1.4, 48,*  6, -20,11, 33.8, ③③,12, 3,Ｇゴｰルドヴェイン, 61,津村明, 1.9, 48,  -5,  -4, 6, 18.7, ④⑤,,,,,,,,,,,,
13, 2,Ｇゼットスピｰル, 45,藤田伸, 1.7, 37,* -3, -26, 3,  4.6,①①①,13, 1,Ｊグラスパワｰ, 56,芹沢純, 1.6, 41,   0, -16, 9, 21.9, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,
14,10,Ｌカレンナオンナ, 31,松田大, 1.8, 37,* -4, -26,12, 69.1,④②⑦,14, 2,Ｎイエロｰプリマ, 46,黛弘人, 1.9, 34, -10, -15,14,209.9, ⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,11,Ｐサンダッシュ, 38,的場勇, 2.9, 20,  -5, -35,15,242.2, ⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,230円 複勝:14=260円 11=300円 13=130円 枠連:660円",,,,,,,,,,,,単勝:310円 複勝:14=140円 16=180円 04=240円 枠連:470円,,,,,,,,,,,,単勝:310円 複勝:10=130円 11=170円 04=180円 枠連:640円,,,,,,,,,,,,単勝:240円 複勝:08=130円 01=220円 06=160円 枠連:0円,,,,,,,,,,,
"馬連:4,520円 ワイド:11-14=1,240円 13-14=450円 11-13=520円",,,,,,,,,,,,馬連:760円 ワイド:14-16=360円 04-14=520円 04-16=990円,,,,,,,,,,,,馬連:780円 ワイド:10-11=300円 04-10=370円 04-11=600円,,,,,,,,,,,,馬連:960円 ワイド:01-08=360円 06-08=250円 01-06=390円,,,,,,,,,,,
"馬単:9,390円 3連複:2,350円",,,,,,,,,,,,"馬単:1,360円 3連複:3,040円",,,,,,,,,,,,"馬単:1,340円 3連複:1,650円",,,,,,,,,,,,"馬単:1,710円 3連複:1,430円 3連単:6,540円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7.7,,,,,■ 8R  芝1500m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.8,,,,,■11R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STV賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｆジェントルフォｰク, 41,北村友,, 55, -12,*  5, 2,  3.4, ③③, 1, 4,Ａショウナンラヴァｰ, 71,柴山雄,, 63,*  3,  -4, 1,  2.2,③②②, 1, 8,Ａトレノジュビリｰ, 76,藤田伸,, 77,   9,   7, 2,  4.4,②③①, 1, 1,Ｅサｰキットレディ, 70,芹沢純,, 94,* 18,  11, 5, 13.8, ①①
 2,12,Ａメインヴォｰカル, 62,勝浦正, 0.0, 55,* -8,   3, 1,  2.4, ②②, 2, 5,Ｅカネコメハｰシル, 61,北村友, 0.1, 60,   0,*  0, 4,  8.7,⑨⑥④, 2, 6,Ｉホｰリｰミスト, 67,勝浦正, 0.2, 73,   4,* 12, 6, 11.5,⑩⑧③, 2,16,Ｄクィｰンマルトク, 71,梶晃啓, 0.5, 85,* 15,   6, 4,  8.6, ②③
 3, 3,Ｂトｰセンジｰクレフ, 59,柴山雄, 0.2, 53, -13,   5, 3,  5.2, ③④, 3, 6,Ｄナムラビスマルク, 62,菊沢隆, 0.2, 61,*  4,  -8, 7, 19.9,②①①, 3, 1,Ｃバクシンヒロイン, 73,芹沢純, 0.4, 70,   7,   2, 1,  2.4,⑤③③, 3, 4,Ｈブルｰミングスノｰ, 69,柴原央, 0.5, 82,  11,  11,11, 23.5, ④④
 4, 7,Ｄアドマイヤトパｰズ, 46,芹沢純, 0.4, 51, -16,   5, 4,  8.2, ⑨④, 4,14,Ｂマッシヴカイザｰ, 65,小林徹, 0.2, 60,  -2,*  5, 5, 10.6,⑪⑩⑦, 4, 3,Ｈスピｰドタッチ, 68,川島信, 0.4, 69,   4,*  9, 7, 12.8,⑧⑧⑥, 4,13,Ｌシャトルタテヤマ, 66,川島信, 0.5, 84,* 15,   6, 6, 13.9, ②②
 5, 9,Ｃセイカカリンバ, 48,的場勇, 0.6, 41, -16,  -2, 7, 26.5, ⑦⑦, 5, 9,Ｈグラディウス, 48,芹沢純, 0.3, 60,*  2,  -7, 6, 12.0,③③③, 5, 4,Ｅユキノマｰヴェラス, 72,梶晃啓, 0.5, 68,   6,   2, 3,  8.8,④⑤③, 5,14,Ｎフサイチバルドル, 63,勝浦正, 0.6, 75,   0,* 20,10, 22.0, ⑭⑭
 6,14,Ｇトキンナル, 40,津村明, 0.6, 48, -22,*  8,11, 48.4, ⑫⑫, 6, 1,Ｊプラネタリウム, 46,黛弘人, 0.8, 50,  -1, -12,10,150.9,⑥⑥⑦, 6,12,Ｆコスモベル, 71,柴山雄, 0.6, 65,   1,*  8, 4,  9.4,⑪⑩⑩, 6, 2,Ｂテンザンアモｰレ, 73,千田輝, 0.6, 80,  11,   9, 9, 20.2, ④④
 7, 2,Ｈヒロアンジェロ, 39,北村浩, 0.8, 40, -13,  -4, 5, 23.4, ③④, 7,11,Ｇウインメガガｰル, 49,川島信, 1.3, 48,  -2, -11,14,369.1,⑭⑩⑦, 7,14,Ｄコアレスハリケｰン, 72,草野太, 0.6, 67,* 13, -13, 8, 38.0,③①②, 7, 5,Ｍポｰトジェネラル, 64,津村明, 0.7, 76,   3,* 15,12, 40.8, ⑪⑦
 8, 5,Ｊショウナンタクミ, 32,北村宏, 1.0, 37, -16,  -4, 8, 35.2, ⑨⑨, 8, 3, スズカジェット,---,柴原央, 1.4, 47,  -3, -10, 9,103.9,⑬⑭⑪, 8,10,Ｇキルシュブリュｰテ, 70,北村友, 0.6, 65,   5,   2, 5,  9.7,⑤⑤⑥, 8,12,Ａピエナビｰナス, 76,古川吉, 0.8, 73,   4,  12, 2,  4.7, ⑪⑭
 9, 1,Ｅナリタシャトル, 44,河北通, 1.1, 36, -18,  -4, 6, 25.2, ⑨⑦, 9,13,Ｃマリブダンサｰ, 62,藤田伸, 1.5, 46,   0, -19, 2,  3.9,⑨⑥④, 9, 7,Ｊテントゥワン, 62,佐藤聖, 0.9, 59,   0,   2,11, 57.7,⑪⑩⑥, 9, 3,Ｊアグネスレプトン, 68,菊沢隆, 1.0, 70,   1,  12,14, 46.7, ⑭⑪
10, 6,Ｉドンダケｰ, 36,丹内祐, 1.3, 33, -22,  -3,10, 45.7, ⑫⑫,10, 2,Ｆマッハクニヒト, 59,古川吉, 1.6, 46,   1, -23, 3,  6.7,③⑤④,10, 5,Ｂテンジンノジョオｰ, 76,北村宏, 1.2, 58,  -1,   4,10, 40.9,⑭⑭⑬,10,11,Ｆナチュラルメイク, 70,柴山雄, 1.0, 69,   0,  14, 8, 17.8, ⑭⑯
11,11,Ｌスズカバラッド, 24,小林徹, 1.4, 35,* -8, -18, 9, 38.9, ①①,11, 7,Ｌイエロｰキン, 33,小島太, 2.6, 34,  -4, -33,12,281.9,⑪⑩⑫,11,13,Ｋレイゴｰルド, 60,田辺裕, 1.9, 50,   2, -11,12, 66.3,⑬⑩⑬,11, 7,Ｇミスタｰケビン, 70,北村宏, 1.4, 66,   8,   0, 1,  3.3, ⑧⑦
12,10,Ｍメイショウイッキ, 20,川島信, 2.2,  8, -15, -24,12, 71.6, ⑦⑨,12,10,Ｉジャジャコ, 46,的場勇, 2.9, 32,  -4, -37,11,198.6,⑥⑩⑬,12,11,Ｎレスポンスシチｰ, 38,柴原央, 1.9, 49,   1, -11,14,255.8,⑧⑩⑩,12,10,Ｋワイルドソニック, 67,丸田恭, 1.5, 63,   4,   2,13, 41.3, ⑪⑪
13, 4,Ｎウエスタンオッテマ, 14,菊沢隆, 2.6,  8, -30, -15,14,509.3, ⑭⑭,13, 8,Ｍカゼノオト, 23,丸田恭, 4.1, 24,*  0, -64,13,302.0,①③⑦,13, 2,Ｌジャイアンツオナｰ, 49,丸田恭, 2.1, 44,   4, -22,13,192.1,⑤⑤⑥,13, 8,Ｉサクラプログレス, 69,小島太, 1.6, 63,   8,  -3, 7, 13.9, ⑧⑪
14,13,Ｋビッグホｰン, 29,柴原央, 2.9,-40, -13, -36,13,292.4, ③⑨,14,12,Ｋゲバルトステイヤｰ, 37,勝浦正, 4.4, 25,   1, -63, 8, 46.8,⑥⑥⑭,14, 9,Ｍミラクルショット, 44,古川吉, 5.8, -3,* 11, -83, 9, 40.3,①②⑩,14, 9,Ｃテイエムポイント, 72,草野太, 1.8, 62,  11,  -9,16,165.7, ④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｏヤマトサクセス, 62,伊藤直, 2.0, 59,  11, -12,15, 98.9, ④⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｐセンタｰバシレウス, 56,藤田伸, 2.4, 51,   6, -13, 3,  7.8, ⑧⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:3),,,,,,,,,,,
単勝:340円 複勝:08=130円 12=110円 03=130円 枠連:260円,,,,,,,,,,,,単勝:220円 複勝:04=120円 05=220円 06=320円 枠連:620円,,,,,,,,,,,,"単勝:440円 複勝:08=180円 06=230円 01=130円 枠連:2,060円",,,,,,,,,,,,"単勝:1,380円 複勝:01=610円 16=310円 04=750円 枠連:3,290円",,,,,,,,,,,
馬連:440円 ワイド:08-12=180円 03-08=310円 03-12=190円,,,,,,,,,,,,"馬連:860円 ワイド:04-05=300円 04-06=520円 05-06=1,020円",,,,,,,,,,,,"馬連:2,690円 ワイド:06-08=820円 01-08=300円 01-06=420円",,,,,,,,,,,,"馬連:7,530円 ワイド:01-16=2,550円 01-04=4,490円 04-16=2,550円",,,,,,,,,,,
"馬単:1,000円 3連複:620円",,,,,,,,,,,,"馬単:1,360円 3連複:2,240円",,,,,,,,,,,,"馬単:4,630円 3連複:2,070円",,,,,,,,,,,,"馬単:16,140円 3連複:50,780円 3連単:326,990円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 6R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■12R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,釧路湿原特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃエヴァシャイン, 53,津村明,, 61,* -4,*  4, 2,  3.3,②②①, 1, 8,Ｄメイショウルイｰズ, 63,小島太,, 68,*-20,* 24, 5, 14.9,②②②, 1, 8,Ｃインスパイアリング, 62,小林徹,, 70,  -2,*  8, 3,  5.6,⑤⑤⑤, 1,11,Ａムｰンレスナイト, 73,北村宏,, 70,*  9,* -2, 1,  2.0,②②②
 2, 2,Ｂクリｰルボルケｰノ, 55,柴山雄, 0.5, 56,  -6,*  2, 3,  3.7,④④③, 2, 2,Ｃニットウサラン, 64,小林徹, 0.6, 66, -22,* 25, 4,  7.2,⑨⑩⑧, 2,12,Ｈサンアスレチック, 57,柴山雄, 0.7, 57,* -2,  -1, 8, 21.1,③③②, 2, 3,Ｂアｰトオブウォｰ, 68,小原義, 0.6, 65,*  9,  -9, 2,  3.5,①①①
 3, 4,Ｊシャノン, 41,的場勇, 1.0, 49, -11,*  1, 7, 41.5,⑪⑪⑨, 3, 4,Ａヘンメイレン, 65,的場勇, 0.8, 54, -21,  19, 9, 22.4,⑥⑤⑤, 3, 7,Ｅエステヴァン, 61,竹之下, 0.7, 59,  -1,   0, 2,  4.9,⑧③②, 3, 2,Ｃキタノアラワシ, 67,芹沢純, 1.1, 60,   6,  -9, 3,  6.1,④④③
 4,12,Ａキングハｰバｰ, 55,藤田伸, 1.0, 52,  -8,   0, 1,  3.1,⑦⑥⑤, 4, 5,Ｋアｰルヌｰヴォｰ, 59,川島信, 0.8, 55, -21,  19, 7, 17.4,⑥⑤⑦, 4, 9,Ｄウォｰクライ, 62,古川吉, 0.8, 62,  -4,*  4, 6,  7.5,⑩⑩⑧, 4,13,Ｈスマｰトキャリｰ, 60,柴山雄, 1.4, 58,   8, -15, 6, 31.7,②②④
 5, 9,Ｌスタンドアチャンス, 39,北村友, 1.2, 49,  -8,  -4,10,133.8,④⑥⑦, 5,10,Ｈウッドウインド, 62,古川吉, 0.9, 48,*-19,  15, 1,  2.5,①①①, 5, 2,Ｆテンシノライアン, 58,北村浩, 0.9, 56,  -3,  -1, 7,  9.2,⑤⑤⑤, 5, 1,Ｅニチリンタカラ, 65,松田大, 1.5, 58,   7, -12, 5, 23.3,④④⑤
 6, 3,Ｋシルクマタドｰル, 40,菊沢隆, 1.4, 49,* -5,  -9, 8, 49.3,③③②, 6, 3,Ｆエイダイタカラブネ, 63,菊沢隆, 1.0, 49,*-19,  16, 6, 15.2,⑨②③, 6, 3,Ｂピサノシェンロン, 62,北村宏, 0.9, 54,*  0,  -5, 4,  6.0,①①②, 6, 5,Ｄマルサライガｰ, 67,勝浦正, 2.6, 48,   6, -23, 4,  8.0,④④⑥
 7, 6,Ｆサンジャンボリｰ, 47,北村浩, 2.1, 43,  -7, -12, 9, 57.6,⑧⑥⑤, 7, 1,Ｇアブソルｰトダンス, 62,北村宏, 1.2, 47, -20,  16, 3,  6.5,③⑤⑤, 7, 5,Ｉデイバイデイ, 54,河北通, 1.2, 57,  -5,   1,10, 53.6,⑫⑩⑪, 7,12,Ｆハリアｰズリベンジ, 64,田辺裕, 2.6, 49,   4, -18,10, 78.1,⑦⑦⑦
 8, 5,Ｄニチリンサンカ, 50,松田大, 2.1, 42, -10,  -7, 5, 19.5,⑬⑪⑩, 8, 6,Ｂチャｰムピクチャｰ, 64,勝浦正, 1.3, 43,*-20,  12, 8, 18.1,③②③, 8, 1,Ｋグロｰリアスゲスト, 47,田辺裕, 1.2, 56,  -4,  -1,12,126.3,⑧⑧⑩, 8, 4,Ｉマスラタケヲ, 55,丹内祐, 2.9, 47,  -2, -10,12,238.4,⑧⑧⑧
 9,10,Ｅコスモペンタクン, 48,丹内祐, 2.2, 40,  -8, -15, 6, 29.8,④⑤⑦, 9, 7,Ｍニシノイエロｰ, 54,田辺裕, 1.3, 51, -22,  18,13,109.6,⑪⑩⑨, 9,10,Ｍアイアムジュピタｰ, 42,勝浦正, 1.2, 53,  -3,  -3, 9, 42.3,⑤⑦⑦, 9, 6,Ｌオフィシャル, 49,草野太, 3.0, 48,  -8,*  0,11,154.4,⑩⑩⑨
10, 8,Ｉアルカイックレディ, 41,柴原央, 3.4, 32,* -4, -31,11,164.6,①①③,10,13,Ｊウインフェイム, 59,北村友, 1.5, 43, -21,  13,11, 77.7,③⑧⑨,10, 6,Ａヤクモキャット, 72,草野太, 1.4, 51,  -6,  -2, 5,  7.0,⑫⑩⑧,10, 9,Ｊバンダムトレジャｰ, 53,梶晃啓, 3.9, 43,  -7, -11, 7, 41.7,⑨⑨⑩
11,13,Ｈプリキュアバロｰズ, 44,古川吉, 4.2, 26,  -8, -31, 4,  5.5,⑧⑨⑩,11,11,Ｌケリｰズナカヤマ, 58,津村明, 1.7, 43, -22,  15,10, 42.4,⑥⑫⑬,11, 4,Ｇワインアドバイザｰ, 57,津村明, 1.4, 51,*  0,  -8, 1,  4.8,②②①,,,,,,,,,,,,
12,11,Ｍシルクカリバｰン, 30,黛弘人, 5.2, 18, -10, -41,12,260.7,⑧⑨⑫,12,12,Ｉシルキｰパフュｰム, 60,柴山雄, 2.4, 35, -22,   8,12,108.8,⑪⑫⑨,12,11,Ｊグレｰトモア, 50,伊藤直, 2.4, 44,  -6,  -8,11, 91.5,⑩⑬⑫,,,,,,,,,,,,
13, 1,Ｇスカイワｰド, 45,田辺裕, 8.2,-20, -12, -64,13,352.8,⑫⑬⑬,13, 9,Ｅラインジュエル, 63,藤田伸, 2.7, 33, -22,   2, 2,  4.5,⑪⑧⑨,13,13,Ｌミスタｰショウ, 46,丹内祐, 4.5, 29,  -3, -34,13,158.7,④⑧⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-27 ﾚｰｽｱｶﾞﾘ指数:+30 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-8),,,,,,,,,,,
単勝:330円 複勝:07=140円 02=120円 04=630円 枠連:440円,,,,,,,,,,,,"単勝:1,490円 複勝:08=460円 02=230円 04=580円 枠連:870円",,,,,,,,,,,,"単勝:560円 複勝:08=180円 12=700円 07=180円 枠連:3,960円",,,,,,,,,,,,単勝:200円 複勝:11=110円 03=120円 02=130円 枠連:340円,,,,,,,,,,,
"馬連:420円 ワイド:02-07=170円 04-07=1,700円 02-04=1,620円",,,,,,,,,,,,"馬連:4,530円 ワイド:02-08=1,540円 04-08=3,740円 02-04=1,540円",,,,,,,,,,,,"馬連:9,140円 ワイド:08-12=2,720円 07-08=400円 07-12=2,340円",,,,,,,,,,,,馬連:350円 ワイド:03-11=170円 02-11=230円 02-03=250円,,,,,,,,,,,
