07年 4月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月14日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.8,,,,,■ 7R  ダ2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陽春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3, ウィキウィキ,---,岩田康,, 61,  -6,*  9, 7, 12.8, ⑩⑩, 1,10, ニシノオノコ,---,金折知,, 69,  -2,*  9,12, 92.7,⑤⑥⑤, 1,10,Ｃナリタブラック, 62,吉田稔,, 64,*-10,* 12, 4,  7.1,⑤④②, 1, 8,Ｉダンディズム, 77,上村洋,, 82,  -2,  20, 4,  8.1, ⑫⑦
 2, 8, セフティプラスワン,---,河北通, 0.2, 58, -10,* 10, 9, 42.5, ⑪⑪, 2,14,Ｅトシセント, 57,後藤浩, 0.3, 64,* -1,   1, 5, 15.6,③③③, 2, 6,Ｂエイシンフタイテン, 64,野元昭, 0.2, 63, -11,* 12, 2,  4.0,⑥④⑥, 2,13,Ｂサンライズレクサス, 84,武豊  , 0.0, 81,  -2,  21, 1,  2.6, ⑨⑪
 3, 9, ハッピｰラン,---,武豊  , 0.5, 56, -15,* 12, 5, 11.2, ⑮⑭, 3,13,Ａダイシングロウ, 66,岩田康, 0.4, 61,*  1,  -5, 2,  3.3,①①①, 3, 8,Ｅサクセスラゴｰラ, 60,藤田伸, 0.6, 54,*-10,   6, 3,  4.5,③③①, 3,15,Ｋブレイバｰ, 75,幸英明, 0.0, 76,   2,  15, 6, 16.4, ⑥⑤
 4,14, レディアｰティスト,---,藤田伸, 0.7, 58,   3,  -7, 3,  5.2, ⑤④, 4, 7,Ｆダンスオンステｰジ, 54,長谷川, 0.8, 60,  -4,   1, 7, 49.7,⑦⑨⑦, 4, 7,Ｄタムロブライアン, 62,幸英明, 1.0, 49, -11,   4, 5, 14.0,⑦⑦⑥, 4, 5,Ｇセフティｰステｰジ, 78,河北通, 0.0, 79,  -3,  19, 8, 25.5, ⑫⑪
 5,11, ウエスタンダンサｰ,---,内田浩, 0.8, 61,*  7, -12, 4,  5.2, ①①, 5, 8,Ｄディジュリドゥｰ, 58,川田将, 0.9, 58,  -4,  -2, 3,  6.2,⑦⑦⑦, 5, 1,Ｆメイショウシンゲツ, 58,池添謙, 1.0, 51, -11,   4, 8, 29.2,⑩⑧④, 5, 4,Ｄアドマイヤキラメキ, 81,福永祐, 0.1, 72,*  5,  10, 9, 26.9, ②②
 6, 6, エンジェルフェザｰ,---,上野翔, 0.9, 56,   2,  -8, 2,  4.2, ⑤⑤, 6, 9,Ｊバンブｰファルカン, 47,武幸四, 1.0, 58,  -5,   0,13,100.0,⑩⑩⑩, 6, 5,Ｇシゲルカイコシ, 55,安部幸, 1.2, 45,* -9,  -1,10, 78.7,②②②, 6, 7,Ｍマチカネモエギ, 75,柴山雄, 0.2, 81,  -8,* 23,16,278.1, ⑮⑭
 7, 2, ナムラコロナ,---,石橋守, 1.1, 53,   1,  -9,11, 52.3, ⑦⑦, 7,12,Ｎシャイニｰハンタｰ, 38,小牧太, 1.0, 59,  -7,*  4,15,221.2,⑫⑫⑬, 7, 4,Ｉドナパッション, 53,福永祐, 1.2, 47, -11,   2, 6, 14.4,③④⑥, 7,12,Ｈウォｰタｰオｰレ, 77,安藤勝, 0.2, 74,   0,  15, 2,  4.7, ⑦⑦
 8,12, デルフィｰネ,---,福永祐, 1.2, 56,*  6, -15, 8, 20.5, ②②, 8, 2,Ｈフォｰマルシチｰ, 49,佐久間, 1.1, 59,  -8,*  6,14,142.7,⑬⑫⑮, 8, 9,Ａグッドフロマｰジュ, 74,藤岡康, 1.3, 44, -13,   2, 1,  2.7,⑩⑩⑨, 8, 6,Ｃワキノカイザｰ, 81,柴原央, 0.4, 74,  -1,  16, 3,  5.6, ⑨⑪
 9, 7, プレシュウズ,---,金折知, 1.4, 47, -11,  -1,13,219.9, ⑪⑫, 9, 1,Ｂミッキｰラブ, 61,安藤勝, 1.3, 58,  -7,   1, 4,  6.8,⑯⑯⑪, 9, 2,Ｊパワｰホｰル, 49,金折知, 1.9, 42, -13,   0, 9, 57.4,⑧⑩⑪, 9,16,Ｐアテスト, 70,川田将, 0.4, 71,  -1,  13,13,109.8, ⑨⑦
10,16, ジョｰブリス,---,田嶋翔, 1.6, 51,*  5, -18, 1,  4.1, ②②,10,15,Ｃケイアイケイマン, 60,武豊  , 1.3, 51,*  0, -17, 1,  2.4,②②②,10, 3,Ｋドナラｰク, 43,小林徹, 2.5, 39, -11,  -9,11,177.5,⑧⑧⑨,10,11,Ｌナリタフロンテアｰ, 75,角田晃, 0.5, 65,*  7,   1,14,153.9, ①①
