07年 9月15日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月15日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.9,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.2,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
12, 7,Ｅセトノｰブル, 31,草野太, 4.3,-34, -29, -33,10,125.2, ⑪⑫,12, 7,Ｇダイショウサンダｰ, 51,柴原央, 2.6, 34,  -5, -26,11, 63.7,⑥⑤⑩,12, 8,Ｌスンダｰル, 43,的場勇, 1.7, 37, -20,  -4,11,129.8, ⑪⑫,12, 1,Ｊトラベルシチｰ, 68,北村友, 1.6, 61,   1,   5, 3,  7.7,④④③
,,,,,,,,,,,,13,11,Ｍブリリアントスズカ, -3,上村洋,10.7,-51,  -8, -99,12,105.3,③⑫⑬,,,,,,,,,,,,,13,10,Ｇコンゴウダイオｰ, 69,秋山真, 3.6, 51,*  1, -17, 5, 15.2,②③⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:重(指数:-11),,,,,,,,,,,
単勝:200円 複勝:10=120円 11=140円 06=170円 枠連:310円,,,,,,,,,,,,単勝:260円 複勝:05=120円 10=120円 13=230円 枠連:340円,,,,,,,,,,,,"単勝:490円 複勝:05=190円 02=370円 06=390円 枠連:1,860円",,,,,,,,,,,,"単勝:500円 複勝:06=140円 02=460円 13=110円 枠連:5,540円",,,,,,,,,,,
馬連:490円 ワイド:10-11=220円 06-10=370円 06-11=700円,,,,,,,,,,,,馬連:380円 ワイド:05-10=190円 05-13=610円 10-13=610円,,,,,,,,,,,,"馬連:2,740円 ワイド:02-05=770円 05-06=880円 02-06=1,330円",,,,,,,,,,,,"馬連:8,500円 ワイド:02-06=1,750円 06-13=210円 02-13=1,110円",,,,,,,,,,,
"馬単:770円 3連複:1,400円",,,,,,,,,,,,"馬単:900円 3連複:1,650円",,,,,,,,,,,,"馬単:4,930円 3連複:9,590円",,,,,,,,,,,,"馬単:16,500円 3連複:4,860円 3連単:52,880円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■11R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,おおぞら特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｃギンギラギン, 51,北村友,, 52,*-10,*  0, 3, 11.2,②②②, 1, 7, ナンヨｰヒルトップ,---,安藤勝,, 48,*-33,* 15, 1,  2.5, ①①, 1,10,Ａファンドリウェｰブ, 68,幸英明,, 65,*-12,* 18, 1,  3.4,②②②, 1,10,Ａユキノマｰメイド, 79,池添謙,, 81,  14,   4, 2,  3.0,②②②
 2, 2,Ａクリｰルボルケｰノ, 57,柴山雄, 0.1, 50,* -9,* -1, 1,  2.0,①①①, 2, 9, エリモラフィｰネ,---,川田将, 0.4, 39, -36,  12, 2,  4.1, ②②, 2, 1,Ｄウッドウインド, 61,古川吉, 0.0, 64,*-11,  17, 3,  3.7,①①①, 2, 2,Ｉブリュンヒルト, 66,勝浦正, 0.5, 71,   7,   7, 5,  9.2,⑤⑤④
 3,13,Ｂエヴァシャイン, 55,川田将, 0.1, 53,*-11,*  2, 2,  2.1,④④③, 3, 6, ジェントルフォｰク,---,北村友, 0.4, 40, -40,* 15, 3,  5.2, ⑤⑤, 3, 3,Ｈテンジンニチオｰ, 56,勝浦正, 0.2, 64, -13,* 18, 7, 21.2,③③③, 3, 7,Ｇロｰリｰポｰリｰ, 69,川田将, 1.1, 67,  11,  -8, 6, 22.6,③④④
 4, 4,Ｇボルガ, 43,的場勇, 1.3, 35,*-12, -12, 9, 64.5,③②③, 4,10, タニノブロンクス,---,勝浦正, 0.5, 40, -40,* 15, 7, 17.8, ⑥⑤, 4, 4,Ｅケリｰズナカヤマ, 61,的場勇, 0.4, 59, -14,  15, 5, 20.6,③③③, 4,11,Ｈレディキルシェ, 67,藤岡佑, 1.2, 65,   8,  -2, 7, 26.5,⑤⑤⑥
 5,11,Ｈアデオス, 42,池添謙, 1.3, 41, -14,  -4, 8, 62.6,⑫⑩⑦, 5, 1, クレアシオン,---,秋山真, 0.7, 31, -36,   8, 4,  8.9, ②③, 5, 5,Ｃアブソルｰトダンス, 63,池添謙, 0.6, 56,*-12,  13, 2,  3.6,③③③, 5, 3,Ｂハギノルチェｰレ, 77,四位洋, 1.2, 64,  11, -12, 1,  2.9,③③③
 6,12,Ｉテンジンイナバウア, 41,小牧太, 1.5, 36, -12, -11, 6, 30.1,④⑥⑥, 6, 2, カレンナオンナ,---,柴山雄, 0.8, 33, -42,  12, 6, 15.2, ⑥⑤, 6, 7,Ｆホットカフェ, 58,小島太, 0.7, 55, -15,  14, 9, 35.4,⑦⑥⑥, 6, 4,Ｅマコトジョワイユｰ, 72,秋山真, 1.3, 63,   3,   5, 8, 32.6,⑨⑨⑩
 7, 8,Ｍメイショウハピネス, 33,小島太, 1.8, 32, -16,  -9,11,143.5,⑪⑩⑩, 7,11, ロングドライブ,---,藤岡佑, 0.8, 30, -37,   8, 9, 33.3, ②③, 7, 9,Ｊキラメキパスワｰド, 54,小林徹, 0.7, 62, -15,* 18,10, 53.1,⑩⑪⑩, 7, 9,Ｄスルｰレｰト, 74,柴山雄, 1.5, 65,* 19, -29, 4,  9.1,①①①
 8, 6,Ｌフルｰルラフィｰネ, 33,熊沢重, 1.8, 33, -13, -12,10,108.3,⑥⑦⑦, 8, 4, スリｰタキオン,---,武英智, 0.8, 37, -47,* 17,10, 66.5, ⑧⑧, 8,11,Ｇアイノグレゴリｰ, 56,北村浩, 0.8, 55, -13,  13, 6, 21.1,⑥⑥⑥, 8, 1,Ｆケイエスジェネラス, 69,小林徹, 1.6, 60,  -3,* 14, 9, 37.1,⑪⑪⑪
 9,10,Ｅマンハッタンナイト, 47,藤岡佑, 2.0, 32,*-11, -17, 4, 29.2,⑥④③, 9, 5, メイショウイッキ,---,川島信, 1.4, 22, -45,   6, 5, 11.7, ⑧⑧, 9, 2,Ｉライトモｰション, 55,柴山雄, 0.8, 56, -14,  14, 8, 33.8,⑦⑥⑥, 9, 6,Ｃミルクトｰレル, 77,松田大, 1.7, 58,   5,  -7, 3,  5.3,⑦⑦⑥
10, 7,Ｆケイエスユリ, 46,松田大, 2.3, 30, -14, -14, 7, 52.5,⑥⑩⑫,10, 8, バクシンタッチ,---,菊沢隆, 2.3, -6, -51,  -1,11,144.0, ⑪⑩,10, 6,Ｂテンシノライアン, 64,黛弘人, 1.0, 50, -16,  12, 4,  5.5,⑩⑨⑥,10, 5,Ｊホットファッション, 64,菊沢隆, 1.8, 57,   6, -10,10, 54.3,⑦⑦⑧
11, 9,Ｊバンビｰナニモ, 38,柴原央, 2.8, 29, -13, -21,12,156.1,⑨⑦⑩,11, 3, ロｰドフラッシュ,---,小牧太, 3.2,-51, -50, -16, 8, 24.9, ⑩⑩,11, 8,Ｋオフィシャル, 54,草野太, 1.8, 40, -16,   4,11, 78.9,⑦⑨⑪,11, 8,Ｋマドンナブラボｰ, 61,鮫島良, 1.9, 58,   4,  -5,11, 58.3,⑨⑨⑧
12, 1,Ｋリュウキュウティダ, 36,梶晃啓, 2.9, 29, -13, -23, 5, 29.3,⑨⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-23 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+24 馬場:重(指数:-13),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:5),,,,,,,,,,,
"単勝:1,120円 複勝:03=160円 02=100円 13=100円 枠連:1,050円",,,,,,,,,,,,単勝:250円 複勝:07=120円 09=140円 06=190円 枠連:420円,,,,,,,,,,,,単勝:340円 複勝:10=170円 01=160円 03=540円 枠連:720円,,,,,,,,,,,,"単勝:300円 複勝:10=140円 02=250円 07=400円 枠連:1,480円",,,,,,,,,,,
馬連:930円 ワイド:02-03=240円 03-13=290円 02-13=110円,,,,,,,,,,,,馬連:500円 ワイド:07-09=250円 06-07=320円 06-09=480円,,,,,,,,,,,,"馬連:880円 ワイド:01-10=410円 03-10=1,500円 01-03=1,470円",,,,,,,,,,,,"馬連:1,490円 ワイド:02-10=580円 07-10=950円 02-07=2,190円",,,,,,,,,,,
"馬単:2,950円 3連複:450円",,,,,,,,,,,,"馬単:870円 3連複:1,040円",,,,,,,,,,,,"馬単:1,690円 3連複:5,990円",,,,,,,,,,,,"馬単:2,610円 3連複:8,960円 3連単:37,120円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,,■ 6R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.1,,,,,■ 9R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■12R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,積丹特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｅマイネレプリｰク, 55,津村明,, 80,*  9,*  8, 4,  9.9,①①①, 1, 4,Ａマッキｰビｰナス, 73,秋山真,, 81,* 14,   2, 2,  4.8, ①①, 1, 1,Ａチョウカイサンデｰ, 73,小牧太,, 65,* -7,  19, 1,  3.2,①①①, 1,12,Ｂブルｰミングスノｰ, 69,柴原央,, 68,   1,*  6, 4,  7.6, ④③
 2,14,Ａショウナンラヴァｰ, 64,柴山雄, 0.5, 74,   7,*  5, 1,  1.9,⑤④②, 2,12,Ｋトップチョイス, 52,藤岡佑, 0.5, 68,   5,*  4, 5, 17.0, ⑤⑤, 2, 3,Ｄエアジパング, 67,松田大, 0.1, 64,* -8,  19, 2,  5.0,②②②, 2, 7,Ｈカシマワｰルド, 55,鈴来直, 0.3, 64,  -3,*  4, 9, 30.1, ⑥⑥
 3, 6,Ｄナムラビスマルク, 56,小牧太, 0.7, 71,   6,   3, 3,  9.7,⑥⑤③, 3, 5,Ｈハニｰダンサｰ, 54,小林徹, 0.5, 67,   3,*  5, 9, 23.2, ⑤⑤, 3, 5,Ｉエタｰナルクラウン, 57,川島信, 0.3, 76, -12,* 27,10, 36.1,⑩⑨⑨, 3, 1,Ｉヘンリｰゴンドｰフ, 55,田辺裕, 0.4, 61,*  6,  -7, 5, 11.9, ①①
 4, 9,Ｊカゼトトモニ, 46,北村友, 1.3, 62,   2,   1,10, 85.7,⑪⑨⑨, 4,14,Ｅムｰランヴェｰル, 56,丹内祐, 0.8, 64,   6,  -2,14,116.6, ③③, 4, 4,Ｆピエナグッドラック, 64,柴山雄, 0.3, 66, -10,  21, 6, 10.4,⑦⑥⑤, 4, 3,Ａシアトルナカヤマ, 72,的場勇, 0.4, 58,*  2,  -6, 3,  4.7, ③③
 5,12,Ｆマイネルパトリック, 53,幸英明, 1.3, 65,*  8, -10, 7, 13.3,②②⑥, 5,10,Ｌホッカイトｰラス, 51,川田将, 0.9, 61,   3,  -1, 7, 18.6, ⑤⑦, 5, 2,Ｈハリｰアップ, 58,上村洋, 0.4, 59,* -9,  17, 3,  5.5,③③③, 5, 8,Ｇタイキプロバンス, 57,丸田恭, 0.6, 55,   0,  -7, 7, 13.8, ④⑤
 6, 7,Ｈラストアラシ, 51,河北通, 1.4, 63,   6,  -5,13,217.8,⑥⑦⑥, 6,11,Ｃハギノエアロ, 62,安藤勝, 1.0, 58,  -3,*  4, 1,  2.2, ⑨⑧, 6, 9,Ｊマイネルドナｰル, 45,菊沢隆, 0.7, 50,* -9,  11,11, 42.5,③③③, 6, 4,Ｃユｰクロニア, 69,北村友, 0.8, 55,  -3,  -4, 6, 12.0, ⑥⑥
 7, 5,Ｋテンシノウィｰク, 45,川田将, 1.5, 61,   1,*  5, 8, 18.7,⑫⑫⑨, 7,16,Ｂホワイトソリスト, 66,的場勇, 1.0, 61,* 11, -13, 3,  5.5, ②②, 7,10,Ｂグランオマｰジュ, 70,川田将, 0.9, 51,  -9,  12, 5,  9.7,⑤⑥⑤, 7,10,Ｅアトス, 62,柴山雄, 0.8, 56,  -9,   3, 8, 21.4, ⑩⑧
 8,11,Ｂマルイチキセキ, 57,藤岡佑, 1.5, 62,   6,  -7, 2,  5.9,⑥⑦⑥, 8, 9,Ｇテンジンチカラ, 54,小牧太, 1.2, 55,  -3,   1, 4, 15.6, ⑨⑩, 8, 8,Ｅケイエスシンケイト, 67,小林徹, 1.0, 48,* -8,   8, 4,  5.9,⑦③⑤, 8, 2,Ｊベルモントメビウス, 49,黛弘人, 1.0, 49, -17,*  4,12, 88.5, ⑫⑫
 9, 2,Ｇグランドメロｰ, 51,秋山真, 1.6, 61,   6, -10, 6, 12.8,③⑤③, 9, 1,Ｆニシノマンゲキョウ, 56,北村友, 1.3, 52,  -2,  -3, 6, 17.1, ⑧⑧, 9,11,Ｇボｰンホルム, 61,勝浦正, 1.5, 45,  -9,   3, 8, 34.8,⑤⑥⑤, 9, 9,Ｄパノラマビュｰティ, 67,藤岡佑, 1.1, 51,  -6,  -5, 1,  3.6, ⑨⑧
10,10,Ｉミムズプレゼンタｰ, 50,熊沢重, 1.9, 58,   4,  -9,11,118.3,⑨⑨⑨,10, 7,Ｄリミットレスホｰプ, 57,松田大, 1.3, 58,   8, -11, 8, 19.6, ③③,10, 7,Ｃマイネインティマ, 69,四位洋, 2.9, 33, -11, -12, 7, 11.1,⑨⑨⑩,10, 5,Ｋベルモントシャルム, 42,小島太, 1.2, 46,  -9,  -7,10, 68.5, ⑩⑩
11, 8,Ｎアイアムラブリｰ, 33,池崎祐, 1.9, 54,   0,  -6,12,134.6,⑨⑪⑫,11, 6,Ｍシルクプリズム, 51,津村明, 1.3, 52,  -8,*  4,10, 44.0, ⑫⑪,11, 6, レディストレイツ,---,秋山真, 4.9,-26, -16, -23, 9, 35.4,⑪⑪⑪,11, 6,Ｆバロンハｰバｰ, 60,安藤勝, 1.3, 49,*  5, -18, 2,  3.6, ②②
12, 3,Ｌヤマニンワｰシップ, 43,池添謙, 1.9, 57,   1,  -1, 9, 63.5,⑭⑫⑬,12, 8,Ｎディファイ, 49,熊沢重, 1.7, 47, -11,   1,16,200.2, ⑮⑬,,,,,,,,,,,,,12,11,Ｌセイカベンザイテン, 32,熊沢重, 2.0, 37,  -4, -20,11, 75.8, ⑥⑩
13, 4,Ｍアルスビバｰチェ, 36,菊沢隆, 2.1, 55,   0,  -3,14,345.5,⑬⑭⑬,13,15,Ｏサンレイサイレンス, 46,武英智, 1.9, 44, -12,  -1,15,155.2, ⑮⑬,,,,,,,,,,,,,,,,,,,,,,,,
14,13,Ｃハギノアスラン, 57,鮫島良, 2.2, 55,*  8, -23, 5, 12.1,③②③,14,13,Ｐドラコンギネス, 41,勝浦正, 1.9, 44,  -7,  -5,12, 82.0, ⑫⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 3,Ｉプラチナブラック, 52,菊沢隆, 2.0, 43,  -4, -10,11, 74.8, ⑨⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 2,Ｊユウタｰロｰド, 52,鈴来直, 2.2, 40,  -9,  -8,13, 87.6, ⑫⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:稍重(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:6),,,,,,,,,,,
単勝:990円 複勝:01=210円 14=110円 06=200円 枠連:960円,,,,,,,,,,,,単勝:480円 複勝:04=200円 12=420円 05=690円 枠連:560円,,,,,,,,,,,,単勝:320円 複勝:01=150円 03=180円 05=600円 枠連:780円,,,,,,,,,,,,"単勝:760円 複勝:12=240円 07=810円 01=450円 枠連:2,700円",,,,,,,,,,,
"馬連:1,100円 ワイド:01-14=500円 01-06=780円 06-14=350円",,,,,,,,,,,,"馬連:3,520円 ワイド:04-12=1,260円 04-05=1,570円 05-12=3,340円",,,,,,,,,,,,"馬連:830円 ワイド:01-03=370円 01-05=1,670円 03-05=2,000円",,,,,,,,,,,,"馬連:9,930円 ワイド:07-12=2,440円 01-12=1,600円 01-07=4,220円",,,,,,,,,,,
"馬単:3,200円 3連複:2,530円",,,,,,,,,,,,"馬単:6,390円 3連複:20,080円",,,,,,,,,,,,"馬単:1,520円 3連複:11,760円 3連単:45,010円",,,,,,,,,,,,"馬単:18,500円 3連複:45,470円 3連単:223,040円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
