07年 2月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,,■ 4R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■ 7R  芝1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■10R  芝2000m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,調布特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｇエイワンキセキ, 46,横山典,, 61,  -8,* 12, 2,  3.5, ⑫⑫, 1, 1,Ａテスタロッサ, 58,後藤浩,, 61,* -3,*  4, 1,  2.1, ③②, 1, 1,Ｂアロマンシェス, 72,勝浦正,, 65, -16,* 20, 2,  3.5, ⑤⑥, 1,11,Ｈコパノスイジン, 74,吉田隼,, 64,*  7, -13, 8, 25.3,①①①
 2,14,Ａダノンブライアン, 57,蛯名正, 0.2, 63,* -1,*  2, 1,  2.4, ⑤②, 2, 7,Ｄアドマイヤワｰルド, 49,田中勝, 0.2, 59,  -7,*  8, 2,  3.9, ⑧⑩, 2,16,Ｍウエスタンヒｰト, 50,石橋脩, 0.0, 56,*-11,  12, 9, 19.5, ①①, 2,13,Ｆエイシンサリヴァン, 75,吉田豊, 0.1, 65,*  8, -12, 2,  4.3,②②②
 3, 6,Ｌニッポニアニッポン, 37,吉田隼, 0.4, 60,* -1,  -1, 9, 41.6, ②②, 3, 5,Ｃサンワｰドレッツ, 52,蛯名正, 0.5, 57,* -3,  -2, 5, 12.4, ②②, 3, 4,Ｃフロｰラルカｰヴ, 67,横山典, 0.1, 58, -14,  15, 1,  2.5, ③④, 3,12,Ｇユウタｰジャック, 75,後藤浩, 0.8, 60,  -9,  15, 6, 15.9,⑤⑤③
 4, 2,Ｂイｰサンラヴ, 56,勝浦正, 0.6, 59,  -2,  -1, 6, 15.3, ③⑤, 4,10,Ｆチアズグロｰリｰ, 44,福永祐, 0.9, 53,  -4,  -4, 4, 10.6, ③④, 4,10,Ｅプラテアｰド, 62,北村宏, 0.3, 74, -23,* 28, 4, 10.2, ⑯⑮, 4, 1,Ａマチカネゲンジ, 79,北村宏, 1.1, 71, -13,* 24, 1,  2.3,⑪⑩⑩
 5,12,Ｎメイキングザヘヴン, 28,松岡正, 1.6, 47,  -6,  -6,12,108.7, ⑩⑩, 5, 8,Ｇヤマタケフレッシュ, 44,武士沢, 1.0, 52,  -5,  -3, 7, 39.2, ⑦⑥, 5, 6,Ａノｰフォｰクパイン, 73,後藤浩, 0.5, 51, -16,  12, 7, 17.3, ⑦⑥, 5, 9,Ｉセイコｰアカデミｰ, 72,穂苅寿, 1.1, 60, -10,  16, 9, 30.5,⑤⑥⑥
 6, 5,Ｉホウキボシ, 42,後藤浩, 1.7, 50,*  1, -15, 7, 26.7, ①①, 6, 4,Ｅミヤビキャサリン, 48,吉田豊, 1.1, 52,* -2, -10, 8, 50.2, ①①, 6, 5,Ｆコスモジエラ, 59,吉田豊, 0.6, 46, -14,   8, 8, 17.7, ⑤④, 6, 4,Ｄマイネルエクセラン, 76,ルメｰ, 1.1, 63, -13,* 20, 3,  6.0,⑦⑧⑨
 7, 9,Ｋテンエイルンルン, 38,大庭和, 1.8, 43, -11,  -2,14,417.8, ⑭⑭, 7, 9,Ｂダイレクトパス, 56,横山典, 1.4, 50,  -5,  -7, 3,  4.4, ⑩⑥, 7,13,Ｋミラクルハニｰ, 52,田中勝, 0.7, 44,*-13,   4, 5, 14.2, ③③, 7, 7,Ｃドクタｰグリム, 77,津村明, 1.1, 63, -12,  19, 7, 23.7,⑨⑧⑦
 8, 4,Ｊジョウノカグヤヒメ, 39,木幡初, 2.0, 44,  -3, -13,10, 67.9, ⑤⑦, 8, 2,Ｉノムクルｰズ, 39,松岡正, 1.8, 46,  -5, -12, 6, 32.0, ⑥④, 8, 2,Ｌクロスホｰリｰ, 51,郷原洋, 1.0, 43, -19,   9,11,140.3, ⑨⑨, 8, 5,Ｂヤマニンスプラウト, 78,左海誠, 1.5, 57, -14,  17,10, 30.9,⑪⑩⑩
