07年 3月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.3,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■ 7R  ダ1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■10R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,
,,,,,,,,,,,, 9, 7,Ｊロｰレルアクシス, 43,池添謙, 1.2, 34, -15,  -9, 8, 50.8,③③③, 9, 3,Ｊナンゴクプラネット, 57,藤岡佑, 1.8, 50,   7, -16, 9, 53.8, ⑤⑦, 9, 9,Ｎマイティｰキラｰ, 58,武幸四, 1.2, 57,  -3,   2,10, 66.0, ④⑤
,,,,,,,,,,,,10, 6,Ｂコアレスファルコン, 57,田村太, 1.3, 29,*-16, -17,13,164.4,①①②,10, 6,Ｍベルベットイｰグル, 55,長谷川, 1.8, 48,   3, -12,13,256.0, ⑧⑧,10,11,Ｉテイエムノブシオｰ, 65,川島信, 1.3, 59,*  7,  -9, 8, 49.7, ①①
,,,,,,,,,,,,11, 2,Ｈマイネルアクシオン, 46,スボリ, 1.5, 31, -17,  -9,11, 98.5,⑥⑥⑦,11, 1,Ｋフェザｰウイング, 57,石橋守, 3.0, 46,* 16, -37, 8, 46.5, ①②,11,10,Ｋナリタダンディ, 63,長谷川, 1.4, 54, -18,  13,12, 75.7, ⑩⑪
,,,,,,,,,,,,12,11,Ｌシグナス, 31,石橋守, 1.5, 33, -22,   2,14,178.8,⑭⑭⑭,12,11,Ｉユｰオｰミｰ, 58,武豊  , 3.2, 39,  12, -35, 6, 27.0, ③②,12,15,Ｍスマイルハヅキ, 61,小坂忠, 1.5, 53, -19,  13,15,189.1, ⑬⑬
,,,,,,,,,,,,13,16,Ｅホッコｰサンライズ, 50,長谷川, 1.7, 28, -20,  -6,10, 76.1,⑫⑨⑨,13,13,Ｌタンゴノセック, 55,スボリ,14.9,14.9---, -13, ---,11,135.8, ⑬⑬,13, 5,Ｌシティボス, 61,四位洋, 1.6, 53, -25,  18, 9, 61.9, ⑯⑯
,,,,,,,,,,,,14,15,Ｐフッチボルアレグレ, 12,小林徹, 2.3, 25, -22,  -9,16,789.9,⑯⑯⑮,,,,,,,,,,,,,14,13,Ｄパパラチア, 70,服部剛, 1.7, 49, -20,  12,13,104.8, ⑬⑭
,,,,,,,,,,,,15,12,Ｎメイショウジライヤ, 17,松田大, 2.4, 18, -20, -17,15,400.4,⑨⑨⑨,,,,,,,,,,,,,15,14,Ｏホウライウォニング, 53,小林徹, 1.8, 48, -13,   2,14,123.3, ⑧⑧
,,,,,,,,,,,,16, 3,Ｏゴｰルドザイオン, 16,武幸四, 3.4,-75,*-14, -46, 5, 27.2,⑤②①,,,,,,,,,,,,,16,12,Ｐシアトルビュｰティ, 50,生野賢, 2.0, 46, -16,   2,16,234.1, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+17 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-3),,,,,,,,,,,
単勝:150円 複勝:07=110円 05=290円 枠連:0円,,,,,,,,,,,,"単勝:250円 複勝:04=110円 13=180円 05=110円 枠連:1,160円",,,,,,,,,,,,"単勝:9,670円 複勝:05=1,010円 09=110円 02=160円 枠連:1,520円",,,,,,,,,,,,単勝:280円 複勝:07=120円 03=160円 08=570円 枠連:460円,,,,,,,,,,,
馬連:670円 ワイド:05-07=180円 06-07=120円 05-06=270円,,,,,,,,,,,,"馬連:1,400円 ワイド:04-13=360円 04-05=140円 05-13=340円",,,,,,,,,,,,"馬連:6,970円 ワイド:05-09=2,020円 02-05=4,090円 02-09=190円",,,,,,,,,,,,"馬連:560円 ワイド:03-07=240円 07-08=1,280円 03-08=1,870円",,,,,,,,,,,
馬単:830円 3連複:310円,,,,,,,,,,,,"馬単:2,020円 3連複:650円",,,,,,,,,,,,"馬単:33,490円 3連複:9,710円",,,,,,,,,,,,"馬単:1,020円 3連複:5,170円 3連単:19,490円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.5,,,,,■ 5R  ダ1400m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■11R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾁｭｰﾘｯﾌﾟ賞 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂヤマカツブライアン, 59,池添謙,, 76,*  6,*  5, 2,  3.9, ①①, 1,12, ブリュンヒルト,---,デムｰ,, 61,  -7,*  7, 4, 14.2, ⑧⑤, 1, 3,Ａスティリスタ, 71,武豊  ,, 81,*  3,* 12, 1,  1.6, ①①, 1,11,Ａウオッカ, 96,四位洋,, 99,  -3,* 33, 1,  1.4, ⑤⑤
 2, 9,Ａライフストリｰム, 65,武豊  , 0.5, 71,*  4,*  2, 1,  1.5, ②②, 2,14, トｰセントップラン,---,岩田康, 0.0, 63,* -2,*  1, 2,  4.3, ③③, 2,11,Ｊビッグポパイ, 59,岩田康, 1.1, 66,   1,   5, 4, 10.9, ③③, 2, 7,Ｄダイワスカｰレット, 80,安藤勝, 0.0, 91,*  1,* 27, 2,  2.8, ①①
 3, 1,Ｃアグネスマｰズ, 57,武幸四, 1.7, 59,   4,  -9, 3,  6.7, ②③, 3, 8, ダイワチャｰム,---,福永祐, 0.1, 61,  -4,*  2, 1,  1.7, ④⑤, 3,13,Ｂグランプリペガサス, 68,安藤勝, 1.4, 66,  -5,   8, 2,  5.9, ⑨⑦, 3, 2,Ｇレインダンス, 67,武幸四, 1.0, 75,  -6,  22, 5, 58.0, ⑦⑦
 4, 8,Ｄサダムラハイナ, 54,安藤勝, 2.0, 54,   0,  -7, 4, 11.6, ⑤④, 4, 9, ウレッコ,---,小牧太, 0.2, 61,* -2,  -2, 5, 19.6, ②②, 4, 6,Ｆオペラボイス, 62,デムｰ, 1.4, 67,  -5,*  9, 5, 18.5, ⑨⑨, 4,10,Ｃアロｰプラネット, 83,池添謙, 1.0, 70,  -2,  16, 6, 61.0, ④③
 5, 5,Ｆエクスハイタッチ, 46,スボリ, 2.5, 47,  -6,  -5, 6, 70.4, ⑥⑥, 5,10, ヌｰンティｰナ,---,松田大, 1.2, 51,  -4,  -8, 3,  6.6, ④③, 5,12,Ｍウインシンシア, 51,福永祐, 1.6, 61,  -2,   3, 3, 10.2, ⑥⑤, 5, 8,Ｂロｰブデコルテ, 86,武豊  , 1.1, 70,  -4,  18, 3, 14.6, ⑤⑤
 6, 3,Ｇアドミラビリス, 39,長谷川, 2.6, 46,  -8,  -3, 8,116.7, ⑧⑧, 6, 7, スズノトップレディ,---,南井大, 2.3, 41,* -1, -23,16,411.9, ①①, 6,14,Ｉフレンチアロマ, 59,藤岡佑, 1.7, 66,  -8,*  9,11, 75.5, ⑮⑩, 6, 6,Ｌミルクトｰレル, 60,松田大, 1.3, 79, -12,* 29,13,463.4, ⑯⑯
 7, 7,Ｅタマモウェｰヴ, 51,福永祐, 3.0, 43,  -8,  -7, 5, 35.4, ⑧⑥, 7, 6, ドナマジョリカ,---,生野賢, 2.5, 37,  -8, -16, 6, 19.8, ⑥⑦, 7, 5,Ｎテイエムカイブツ, 48,小牧太, 1.9, 59,  -6,   5,13,121.0, ⑨⑩, 7,12,Ｍクロコレｰヌ, 57,高橋智, 1.3, 68,  -6,  18,10,291.0, ⑦⑦
 8, 4,Ｉブレスラン, 28,小牧太, 3.7, 40, -15,  -6,10,250.6, ⑩⑩, 8, 1, アストラピンク,---,小坂忠, 2.8, 33, -17,  -7,12,119.5, ⑯⑬, 8,16,Ｋステップロケット, 56,武幸四, 2.1, 55,  -3,   0,12,109.6, ⑧⑧, 8, 9,Ｆタガノグラマラス, 68,岩田康, 1.4, 62,*  0,   7, 4, 48.3, ②②
 9, 2,Ｈウルトラストｰン, 35,岩田康, 3.7, 38,   0, -24, 7, 79.9, ④⑤, 9,11, エンドレスヒロイン,---,藤岡佑, 2.9, 33, -15, -11,13,160.7, ⑬⑩, 9, 7,Ｄホッコｰランチャｰ, 65,長谷川, 2.2, 56,  -7,   3,10, 74.9, ⑬⑩, 9, 5,Ｋリッカメルド, 61,小牧太, 1.6, 62,  -7,  15,14,479.7, ⑦⑦
10, 6,Ｊネイルビュｰティｰ, 24,小林徹, 3.8, 37,  -8, -16, 9,136.6, ⑦⑧,10, 4, メジロアルマク,---,四位洋, 3.0, 32, -15, -12,11,110.3, ⑫⑩,10, 8,Ｅボンダイウェｰヴ, 62,スボリ, 2.3, 51,*  2, -10, 6, 19.1, ②②,10, 1,Ｎザリｰン, 52,デムｰ, 1.7, 62,  -8,  16, 8,168.8, ⑩⑭
,,,,,,,,,,,,11,13, デルマキャサリン,---,池添謙, 3.0, 32, -11, -17, 8, 52.8, ⑩⑦,11, 1,Ｇミラキュラス, 60,池添謙, 2.9, 48,   1, -13, 7, 21.9, ③③,11, 3,Ｊウォｰタｰポピンズ, 62,福永祐, 1.8, 58,  -2,   4, 9,211.3, ③③
,,,,,,,,,,,,12,16, トウケイシルク,---,田村太, 3.3, 27, -13, -21,14,347.0, ⑧⑩,12, 4,Ｌニシノレｰスメイク, 52,川島信, 2.9, 47,  -1, -11,15,410.6, ⑤⑤,12, 4,Ｉエｰシンサｰフィン, 63,スボリ, 1.8, 59,  -8,  13,12,340.5, ⑩⑪
,,,,,,,,,,,,13, 5, エプソムメアラス,---,小池隆, 3.7, 26, -12, -23, 7, 40.6, ⑩⑬,13, 9,Ｃスカｰリイベイビｰ, 66,穂苅寿, 3.0, 46,  -8,  -4, 8, 23.5, ⑬⑬,13,13,Ｅバクシンヒロイン, 73,藤岡佑, 1.8, 59,  -8,  13, 7, 76.9, ⑭⑪
,,,,,,,,,,,,14, 3, メイショウシオギリ,---,石橋守, 4.6, 19, -17, -25, 9, 80.9, ⑬⑮,14, 2,Ｏノｰブルハｰモニｰ, 40,松田大, 3.1, 46,  -7,  -5,16,425.0, ⑫⑬,14,14,Ｐキクカラヴリイ, 48,小林徹, 2.1, 56, -10,  13,16,673.1, ⑩⑮
,,,,,,,,,,,,15, 2, ピンクノチカラ,---,荻野要, 5.3, 15, -18, -31,10, 97.7, ⑬⑯,15,15,Ｈマルブツバンダリｰ, 60,四位洋, 4.7, 33, -20,  -4, 9, 58.0, ⑯⑯,15,15,Ｏクリｰルパトラｰ, 50,石橋守, 2.4, 53,  -6,   1,15,637.4, ⑩⑦
,,,,,,,,,,,,16,15, マキハタタイムリｰ,---,高井彰, 5.7, 11, -10, -45,15,352.1, ⑦⑨,16,10,Ｐナミヘイ, 32,小林徹, 7.1,-63,  -5, -47,14,224.0, ⑥⑬,16,16,Ｈウッドウインド, 65,長谷川, 3.4, 41,  -8, -12,11,313.8, ⑭⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:75 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-4),,,,,,,,,,,
単勝:390円 複勝:10=110円 09=100円 01=120円 枠連:230円,,,,,,,,,,,,"単勝:1,420円 複勝:12=250円 14=130円 08=110円 枠連:1,830円",,,,,,,,,,,,単勝:160円 複勝:03=110円 11=160円 13=140円 枠連:340円,,,,,,,,,,,,単勝:140円 複勝:11=100円 07=100円 02=360円 枠連:120円,,,,,,,,,,,
馬連:240円 ワイド:09-10=130円 01-10=260円 01-09=140円,,,,,,,,,,,,"馬連:2,220円 ワイド:12-14=640円 08-12=430円 08-14=170円",,,,,,,,,,,,馬連:700円 ワイド:03-11=240円 03-13=190円 11-13=550円,,,,,,,,,,,,馬連:130円 ワイド:07-11=110円 02-11=520円 02-07=700円,,,,,,,,,,,
馬単:610円 3連複:300円,,,,,,,,,,,,"馬単:6,420円 3連複:1,050円",,,,,,,,,,,,"馬単:950円 3連複:1,040円",,,,,,,,,,,,"馬単:200円 3連複:1,140円 3連単:2,250円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.3,,,,,■ 6R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 9R  芝2400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■12R  ダ1800m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,淡路特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｎホットフレイバｰ,  6,藤岡佑,, 67, -13,* 10, 2,  5.0, ⑨⑧, 1, 2,Ｃトｰホウレｰサｰ, 57,デムｰ,, 68,* -5,* 10, 3,  3.6,①①①, 1,10,Ｆサクラキングダム, 74,岩田康,, 82,* -8,* 29, 1,  2.4,②②②, 1,11,Ａハスフェル, 76,安藤勝,, 77,   6,*  8, 1,  2.5,⑩⑨④
 2, 4,Ａレオスマイル, 51,安藤勝, 0.1, 62,  -7,*  4, 1,  2.8, ⑤③, 2, 6,Ｄロフティマウンテン, 55,岩田康, 0.6, 60,* -6,   6, 4,  9.2,②②②, 2,11,Ｌペガサスファイト, 68,福永祐, 0.5, 69,  -9,  23,12, 56.1,③③②, 2,14,Ｄチｰフシャトｰ, 70,池添謙, 0.3, 75,* 10,  -2, 5,  9.6,②③②
 3, 6,Ｅメイショウワカナ, 38,岩田康, 0.4, 55,* -3,  -3, 5, 10.0, ①①, 3, 8,Ｂケｰプポルト, 63,スボリ, 0.7, 60,  -6,   6, 1,  2.3,③②②, 3, 6,Ｇトロフィｰディｰル, 73,武豊  , 0.5, 76, -11,* 27, 2,  2.9,④③④, 3, 5,Ｃダイナミックエｰス, 70,小林徹, 0.4, 72,   6,   4, 9, 47.8,⑥⑥⑦
 4, 1,Ｄダンツクラフト, 40,デムｰ, 0.8, 50,  -6,  -4, 3,  5.3, ③③, 4, 1,Ａテンザンコノハナ, 69,藤岡佑, 0.9, 58,  -7,   5, 2,  3.5,③④④, 4,14,Ｂアグネスヨジゲン, 76,池添謙, 1.1, 57, -11,  17, 6, 15.0,⑤⑤④, 4, 7,Ｆエストレｰア, 66,川島信, 0.5, 71,   4,*  8,12,118.7,⑭⑭⑭
 5,10,Ｌフォクシｰレッグス, 27,福永祐, 0.9, 48,* -4,  -7, 8, 25.7, ②②, 5, 3,Ｇサンタナイト, 48,小坂忠, 1.2, 54,  -7,   3, 8,140.7,⑤④⑤, 5,13,Ｈマイネルオレア, 73,川島信, 1.1, 62, -12,  21,10, 43.6,⑦⑦⑥, 5, 4,Ｋアイアンキング, 63,小牧太, 0.6, 72,   9,  -2, 3,  6.2,⑤④④
 6, 5,Ｉイエロｰプリマ, 34,長谷川, 1.3, 45, -10,  -5,13,102.2, ⑥⑥, 6, 5,Ｈテイエムジカッド, 38,菊地昇, 1.6, 53, -10,   4, 7, 49.4,⑧⑧⑥, 6, 8,Ｄテイエムサッカｰ, 75,スボリ, 1.1, 63, -11,  21, 7, 26.9,⑤⑤⑥, 6, 2,Ｂヤマニンコｰリング, 75,福永祐, 0.6, 71,   8,  -1, 4,  6.8,⑦⑥④
 7, 3,Ｂナムラコロナ, 48,石橋守, 1.7, 42, -18,  -2, 7, 18.8, ⑬⑪, 7, 4,Ｅロｰランバｰク, 52,川島信, 1.6, 50,  -8,   1, 6, 33.6,⑦⑥⑥, 7, 5,Ｉミスタｰシｰザ, 72,藤岡佑, 1.3, 61, -13,  21,13, 63.8,⑦⑦⑧, 7,12,Ｍエプソムドン, 60,小坂忠, 0.8, 71,* 10,  -7,10, 63.8,②②②
 8, 2,Ｆトｰホウマリン, 37,小林徹, 1.9, 38, -13,  -9,10, 43.8, ⑨⑩, 8, 7,Ｆシンティランテ, 51,長谷川, 2.9, 40, -10,  -9, 5, 12.7,⑥⑥⑧, 8, 1,Ｍメイショウアカシ, 66,植野貴, 1.5, 61, -13,  21,14,359.8,⑨⑨⑨, 8, 1,Ｌストロングドン, 62,小原義, 1.1, 66,   5,  -1,14,268.2,⑫⑬⑩
 9,11,Ｋカシノアマゾネス, 31,高野容, 1.9, 37,  -7, -14,12, 68.6, ③⑤,,,,,,,,,,,,, 9, 2,Ｊドルチェリモｰネ, 70,安藤勝, 1.8, 62, -15,  23, 3,  8.8,⑪⑫⑪, 9,10,Ｇベルグラｰノ, 66,武幸四, 1.6, 63,   5,  -6, 8, 41.9,⑫⑪⑩
10,13,Ｈアラタマヘイロｰ, 34,小牧太, 2.2, 35, -10, -14, 6, 12.4, ⑥⑥,,,,,,,,,,,,,10, 7,Ｅディｰプウイング, 75,四位洋, 1.9, 66, -17,* 25, 5, 14.6,⑬⑭⑬,10,13,Ｊメイショウチョイス, 65,石橋守, 1.6, 64,   8,  -9, 6, 25.2,⑦⑥⑦
11,12,Ｍオｰスミトップワン, 21,田村太, 2.3, 31, -15, -13,14,298.4, ⑨⑪,,,,,,,,,,,,,11, 3,Ｎミキノマｰベラス, 60,須貝尚, 2.1, 30,* -4, -18, 9, 35.6,①①①,11, 6,Ｈサクラランサｰ, 65,岩田康, 2.2, 60,* 10, -21, 2,  3.5,①①①
12, 9,Ｃタガノプレジｰル, 44,スボリ, 2.5, 32, -20,  -8, 4,  6.8, ⑭⑭,,,,,,,,,,,,,12, 4,Ａリキアイサイレンス, 77,武幸四, 2.2, 47, -15,  15, 8, 27.9,⑭⑪⑪,12, 8,Ｅサンデｰスウィｰプ, 68,藤岡佑, 2.3, 57,   6, -13, 7, 32.7,⑪⑪⑩
13,14,Ｊキッスホｰラｰ, 32,川島信, 2.5, 32, -16, -12, 9, 39.9, ⑫⑪,,,,,,,,,,,,,13, 9,Ｃテイエムブラック, 76,小牧太, 2.3, 42, -14,  10, 4, 14.4,⑨⑩⑨,13, 9,Ｉロｰドライジング, 65,スボリ, 2.6, 55,   7, -18,11, 97.9,⑨⑨⑨
14, 8,Ｇスリｰスノｰグラス, 36,生野賢, 2.7, 31, -11, -18,11, 59.8, ⑥⑧,,,,,,,,,,,,,14,12,Ｋマイネルエクセラン, 69,長谷川, 2.4, 50, -17,  18,11, 49.7,⑫⑬⑬,14, 3,Ｎスワヤマダンディ, 49,菊地昇, 3.5, 49,   8, -30,13,245.1,④④⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,
単勝:500円 複勝:07=200円 04=150円 06=220円 枠連:580円,,,,,,,,,,,,単勝:360円 複勝:02=120円 06=180円 08=130円 枠連:0円,,,,,,,,,,,,"単勝:240円 複勝:10=120円 11=800円 06=120円 枠連:2,650円",,,,,,,,,,,,単勝:250円 複勝:11=130円 14=280円 05=670円 枠連:740円,,,,,,,,,,,
馬連:940円 ワイド:04-07=430円 06-07=980円 04-06=540円,,,,,,,,,,,,馬連:960円 ワイド:02-06=280円 02-08=180円 06-08=310円,,,,,,,,,,,,"馬連:8,030円 ワイド:10-11=2,000円 06-10=180円 06-11=2,120円",,,,,,,,,,,,"馬連:1,010円 ワイド:11-14=520円 05-11=1,330円 05-14=3,090円",,,,,,,,,,,
