07年 3月31日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月31日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.8,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.6,,,,,■ 7R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.8,,,,
 9, 6,Ｊデルマイザベル,-30,嘉藤貴, 3.1, 33, -10, -13,12,435.8, ⑧⑧, 9,11,Ｄトキノミスオｰス, 47,津村明, 1.8, 44,  -2, -15, 7, 10.2,⑨⑦⑧, 9, 3,Ｏニッシンアルコン, 30,大下智, 2.1, 46, -11,   0,13,155.2,⑬⑭⑬, 9, 8,Ｈヤマニンイグナイト, 60,村田一, 1.4, 55,*  9, -19, 9, 21.8,①①①
10, 2,Ｉイエロｰコスモス, 12,的場勇, 3.3, 30,  -7, -20, 9,104.2, ⑥⑥,10,10,Ｌシルクカクテル, 37,嘉藤貴, 2.0, 41, -11,  -2,11,170.9,⑭⑭⑭,10,15,Ｈフジファレノプシス, 57,石橋脩, 2.3, 43,  -6,  -8, 9, 52.9,⑮⑨⑪,10,13,Ｍランナｰズハイ, 56,大野拓, 1.5, 53,   5, -13,10, 23.6,⑩⑧⑩
11,11,Ｇナツアザミ, 28,菊沢隆, 3.6, 27, -15, -15, 8, 56.8, ⑪⑫,11, 1,Ｉカイカツ, 40,池崎祐, 2.4, 36,  -9, -12,14,229.9,⑪⑫⑬,11,13,Ｋインザリピｰト, 54,津村明, 2.6, 41,* -2, -17,14,164.9,②②④,11,16,Ｂレｰザｰズエッジ, 64,小野次, 1.8, 50,   6, -21, 3,  8.2,⑦⑦⑩
12,12,Ｆマンマル, 28,西田雄, 3.9, 24, -10, -21,11,283.5, ⑧⑧,12, 3,Ｎオンワｰドトラップ, 27,佐藤聖, 2.6, 35, -13,  -8,13,200.6,⑭⑮⑮,12,10,Ｉマイスイｰトロｰド, 56,藤岡康, 2.6, 39,  -5, -15, 8, 20.4,⑤⑤⑨,12, 5,Ｇセレｰノカント, 62,芹沢純, 2.3, 46,*  9, -33, 2,  5.5,②②③
,,,,,,,,,,,,13, 2,Ｏテゾｰロ, 16,木幡初, 2.8, 37,  -1, -27,12,199.3,⑥③③,13, 9,Ｌスズカミンクス, 54,黛弘人, 3.1, 36,  -5, -19,15,235.9,③⑤⑦,13, 9,Ｎミスタｰショウ, 48,吉永護, 2.7, 42,   8, -38,15,160.6,④②⑥
,,,,,,,,,,,,14, 6,Ｅサンベルナｰル, 46,田中博, 2.9, 33,  -4, -27, 8, 13.2,②⑦⑨,14,12,Ｎアラビアンホワイト, 36,安藤光, 3.6, 36,  -6, -20,10, 72.4,⑧⑨⑬,14,11,Ｊジャックコンドル, 58,北村友, 2.7, 41,   3, -27,11, 41.3,⑬⑫⑭
,,,,,,,,,,,,15, 9,Ｋフラワｰレイ, 38,菊沢隆, 3.2, 34,*  1, -34,15,274.9,②②③,15, 4,Ｅロジエｰル, 60,中舘英, 6.4, -9, -10, -40, 7, 16.3,⑬⑭⑮,15,10, エプソムチャｰム,---,田辺裕, 3.3, 37,   6, -42,14,122.5,⑦⑧⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｏホｰマンブレｰク, 48,赤木高, 4.0, 33,   4, -48,16,333.7,⑪⑫⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,
単勝:140円 複勝:01=100円 05=130円 10=100円 枠連:610円,,,,,,,,,,,,"単勝:330円 複勝:14=160円 07=530円 15=1,060円 枠連:1,700円",,,,,,,,,,,,"単勝:310円 複勝:06=160円 05=1,510円 01=280円 枠連:1,120円",,,,,,,,,,,,"単勝:1,420円 複勝:14=500円 07=450円 01=500円 枠連:3,910円",,,,,,,,,,,
馬連:600円 ワイド:01-05=180円 01-10=110円 05-10=230円,,,,,,,,,,,,"馬連:3,300円 ワイド:07-14=1,320円 14-15=2,110円 07-15=5,590円",,,,,,,,,,,,"馬連:6,500円 ワイド:05-06=3,360円 01-06=920円 01-05=8,630円",,,,,,,,,,,,"馬連:9,920円 ワイド:07-14=2,230円 01-14=3,500円 01-07=4,040円",,,,,,,,,,,
馬単:730円 3連複:270円,,,,,,,,,,,,"馬単:5,180円 3連複:32,240円",,,,,,,,,,,,"馬単:12,420円 3連複:24,030円",,,,,,,,,,,,"馬単:20,850円 3連複:38,010円 3連単:322,160円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■ 5R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.6,,,,,■ 8R  芝2600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■11R  ダ1700m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飯坂温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂメイキンマジック, 53,小野次,, 65,*  6,*  0, 1,  2.5, ②③, 1, 3,Ａケイコティアラ, 59,石橋脩,, 63,*  0,   6, 1,  2.1, ①①, 1, 1,Ｇマイネルネオス, 62,津村明,, 89,  -3,* 24, 5,  9.3,⑯⑭④, 1,12,Ｈチェリスト, 68,大野拓,, 73,* -5,* 20, 9, 29.0,⑥②②
 2, 5,Ａコパノアサデス, 63,藤岡康, 0.1, 61,*  5,* -3, 2,  2.6, ①①, 2, 1,Ｃフェアリｰスポット, 50,大野拓, 0.2, 61,  -7,   8, 5, 15.4, ④②, 2, 6,Ｆニホンピロビャクヤ, 63,菊沢隆, 0.4, 69,   0,* 11, 2,  5.0,⑧⑤④, 2, 8,Ｍハイエンドクォｰツ, 64,村田一, 0.1, 73,* -4,* 19, 5,  9.8,⑬②②
 3, 7,Ｅウィンドライアン, 36,田中博, 0.8, 53,*  5, -10, 4,  9.0, ②④, 3, 9,Ｇロングミｰナ, 25,塚田祥, 0.4, 60, -15,* 13, 8, 49.8, ⑧⑦, 3, 8,Ｍヨドノテイオｰ, 55,太宰啓, 0.5, 61,*  1,   4, 1,  2.3,③②①, 3, 9,Ｋエドノドリｰム, 67,木幡初, 0.4, 71,  -6,* 19,11, 32.6,⑨⑧⑥
 4,11,Ｄセイサムシング, 40,田面木, 1.0, 52,  -8,* -1, 5, 13.7, ⑦⑦, 4, 6,Ｆセイシンヤマト, 26,吉田隼, 0.7, 54, -13,   8, 9, 65.3, ⑦⑦, 4,12,Ｈシゲルサキモノガイ, 61,石橋脩, 0.6, 59,*  1,   2, 4,  8.8,⑫①②, 4,13,Ｄナスケンウインド, 72,二本柳, 0.4, 69,  -5,  17, 8, 25.9,⑮②⑤
 5, 3,Ｇサンマルマドンナ, 29,木幡初, 1.0, 52,  -3,  -4, 9, 76.5, ⑤⑤, 5,13,Ｄアッシュアッパｰ, 37,丸田恭, 0.9, 44,* -5,  -6, 6, 38.5, ③②, 5, 2,Ｅミスタｰジャガｰ, 64,大下智, 0.8, 60,  -3,   5, 6, 19.5,⑬⑧④, 5,10,Ａコンプレッソ, 76,中舘英, 0.5, 66,* -5,  15, 2,  5.1,②①①
 6, 9,Ｈジｰントウショウ, 28,武士沢, 1.5, 46,  -5,  -9,10,122.9, ⑤⑥, 6, 5, スピリットライアン,---,田中博, 1.0, 48, -24,* 10,12,142.6, ⑪⑨, 6, 9,Ｉエアクラマン, 60,木幡初, 1.1, 58,  -1,   4,13, 73.1,⑨⑧⑩, 6,11,Ｃサキノリュウオｰ, 73,芹沢純, 0.7, 65,  -7,  16,13, 36.8,⑨⑧⑧
 7, 8, モンドｰルシチｰ,---,鈴来直, 1.6, 44, -14,  -3, 7, 32.8, ⑧⑧, 7, 4,Ｉカシノアテスト, 17,西田雄, 1.0, 46, -10,   0,15,234.0, ⑥⑤, 7, 4,Ｃクラヴィｰア, 65,中舘英, 1.2, 53,*  1,  -5, 3,  6.1,⑤②③, 7, 3,Ｅストｰムタイガｰ, 70,赤木高, 0.7, 67,  -7,  17, 4,  9.0,④⑪⑪
 8, 4, プレアｰオブトト,---,村田一, 1.8, 41, -21,* -1,11,146.9, ⑩⑩, 8,12, ガイアティアラ,---,村田一, 1.7, 37, -15,  -6, 3,  5.5, ⑧⑩, 8, 3,Ａヤマニンアジャスト, 67,的場勇, 1.2, 51,  -2,  -3,12, 71.1,⑤⑤④, 8, 4,Ｂオッティミスタ, 75,太宰啓, 0.8, 66,  -5,  16, 1,  2.6,④⑧⑥
 9,10,Ｃスノｰショコラ, 47,塚田祥, 1.9, 41,*  6, -20, 3,  6.2, ②②, 9, 8, ガリオエン,---,池崎祐, 1.9, 34, -37,*  9,11,122.6, ⑯⑫, 9,11,Ｊテツタイソン, 60,北村友, 1.3, 53,  -4,   2,16, 89.8,⑭⑭⑫, 9, 2,Ｆセルフリスペクト, 70,津村明, 0.8, 67,  -7,  18, 6, 17.1,⑥⑫⑪
10, 1,Ｆストロングビｰト, 33,中舘英, 2.0, 39, -22,  -2, 6, 20.5, ⑩⑩,10, 7,Ｋユキノハリケｰン,-65,木幡初, 2.1, 31, -27,   0, 4, 10.5, ⑭⑫,10,10,Ｋアグネスメリット, 60,赤木高, 1.8, 50,  -1,  -8, 9, 54.0,⑭⑧⑨,10,15,Ｇオｰロブライト, 69,吉田隼, 0.9, 64,  -5,  15, 3,  7.2,①⑥⑧
11,12,Ｉネクストペｰジ, 24,佐藤聖, 2.0, 37, -14, -10,12,194.9, ⑧⑧,11,15, アポロエンジェル,---,嘉藤貴, 2.1, 33,  -7, -20,10,104.4, ④⑥,11, 7,Ｂシロキタベガ, 67,中村将, 1.8, 49,  -4,  -4, 8, 27.7,⑦⑭⑩,11, 5,Ｉクリノダイマオｰ, 68,石橋脩, 1.0, 58,* -5,  10,10, 29.4,⑥②②
12, 2, レオヒットマン,---,石橋脩, 2.8, 29, -21, -12, 8, 65.2, ⑩⑫,12,10,Ｅウォｰタｰスポｰト, 35,芹沢純, 2.5, 28, -24,  -9,13,191.2, ⑬⑮,12,15,Ｐフｰフｰ, 31,吉田隼, 4.0, -7,*  1, -47, 7, 23.3,①②④,12, 6,Ｏイッツソｰクｰル, 60,安藤光, 1.4, 56,  -9,  12,14, 91.9,⑬⑫⑬
,,,,,,,,,,,,13,16, クイｰンテレｰジア,---,高山太, 2.8, 22, -27, -11,16,372.9, ⑭⑮,13, 5,Ｌマイネルアルドｰレ, 57,大野拓, 4.3, -4,  -2, -43,15, 85.9,⑪⑬⑮,13, 1,Ｊリスティアエナｰ, 68,田中博, 1.5, 58, -10,  14, 7, 19.2,⑨⑮⑬
,,,,,,,,,,,,14,14,Ｊベルモントハニｰ, 14,的場勇, 3.1,-14, -24, -21,14,224.5, ⑪⑭,14,14,Ｄユランコタン, 64,二本柳, 4.7,-29,  -1, -51,14, 85.0,⑩⑧⑫,14,14,Ｌコンゴウマドンナ, 66,北村友, 1.9, 50,  -6,   4,12, 33.4,②⑥⑧
,,,,,,,,,,,,15,11,Ｈカルストンオｰラ, 24,赤木高, 3.5,-32, -21, -27, 7, 41.1, ⑩⑪,15,16,Ｏトウカイタイクｰン, 47,村田一, 5.6,-78,   0, -68,11, 67.6,②⑤⑭,15, 7,Ｎロイヤルブリｰズ, 61,西田雄, 1.9, 51, -10,   9,15, 95.6,⑨⑭⑮
,,,,,,,,,,,,16, 2,Ｂエプソムアイリス, 57,中舘英, 3.9,-77,*  0, -53, 2,  3.3, ②②,16,13,Ｎフウランジョｰ, 50,田中博, 7.3, 7.3---,  -3, -90,10, 60.9,③⑧⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:250円 複勝:06=100円 05=110円 07=170円 枠連:280円,,,,,,,,,,,,単勝:210円 複勝:03=130円 01=380円 09=820円 枠連:230円,,,,,,,,,,,,"単勝:930円 複勝:01=230円 06=160円 08=140円 枠連:1,190円",,,,,,,,,,,,"単勝:2,900円 複勝:12=740円 08=320円 09=780円 枠連:3,740円",,,,,,,,,,,
馬連:300円 ワイド:05-06=150円 06-07=330円 05-07=290円,,,,,,,,,,,,"馬連:960円 ワイド:01-03=510円 03-09=1,370円 01-09=5,250円",,,,,,,,,,,,"馬連:2,360円 ワイド:01-06=760円 01-08=500円 06-08=320円",,,,,,,,,,,,"馬連:13,390円 ワイド:08-12=3,440円 09-12=8,040円 08-09=3,020円",,,,,,,,,,,
馬単:600円 3連複:620円,,,,,,,,,,,,"馬単:1,670円 3連複:10,650円",,,,,,,,,,,,"馬単:4,490円 3連複:2,130円",,,,,,,,,,,,"馬単:30,310円 3連複:106,010円 3連単:688,020円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■ 6R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.9,,,,,■ 9R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,喜多方特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂシルクオルフェウス, 54,中舘英,, 69,*  4,   3, 1,  2.1,①①①, 1,12,Ｃクィｰンスプマンテ, 49,田中博,, 64,*  3,*  0, 3,  5.7,①①①, 1,15,Ａジャイロスコｰプ, 68,田中健,, 64,* -3,*  6, 1,  2.2, ②②, 1, 1,Ｅオｰスチンロｰズ, 67,高山太,, 63,*  0,   8, 2,  6.1, ①①
 2, 2,Ｎトｰセンペガサス, 30,吉田隼, 0.2, 65,*  1,*  4, 2,  3.7,③④②, 2,13,Ｈスタリオンシチｰ, 42,吉田隼, 0.6, 61,*  4,  -6, 1,  2.2,②②②, 2,14,Ｇランバイルビｰ, 58,菊沢隆, 0.5, 60,* -2,   3, 3, 11.4, ③③, 2,12,Ｂコスモラナップ, 71,村田一, 0.1, 62,  -5,  10, 4,  6.6, ③③
 3, 9,Ｃコスモアンファング, 50,津村明, 0.2, 65,*  2,   3, 4, 15.4,③③②, 3,14,Ａストロングラリｰ, 58,木幡初, 0.8, 58,   3,  -6, 2,  4.8,③③③, 3,12,Ｃセレナダンス, 64,佐藤聖, 0.5, 60,  -9,*  7, 4, 11.7, ⑦⑤, 3,11,Ｇマイネルグロッソ, 67,吉田隼, 0.1, 65,  -8,  14, 5,  7.7, ⑤⑤
 4, 6,Ｆナンヨｰイｰスト, 48,安藤光, 0.4, 61,  -2,*  9, 5, 21.3,⑬⑫⑩, 4, 9,Ｂキングタキオン, 52,郷原洋, 1.0, 56,   3,  -9, 6, 18.1,⑦③④, 4, 4,Ｈヒシレｰシｰ, 57,安藤光, 0.7, 60,  -8,*  7, 6, 14.8, ⑦⑦, 4,15,Ａドリｰムキセキ, 76,安藤光, 0.2, 66, -15,* 18, 3,  6.2, ⑪⑩
 5,12,Ａマンハッタンスカイ, 62,田中健, 0.6, 56,  -2,  -2, 3,  3.8,⑩⑤⑤, 5, 3,Ｄマイネルオｰクベイ, 47,川島信, 1.2, 54,   1,  -7,11, 62.7,⑨⑪⑨, 5,13,Ｉオリオンザクロノス, 52,津村明, 0.8, 56,  -4,   3, 5, 12.6, ④④, 5, 3,Ｍケイエスディライツ, 53,難波剛, 0.2, 65, -13,* 17,13, 58.5, ⑧⑧
 6, 4,Ｅシンボリショパン, 49,北村友, 0.6, 55,  -3,   1, 6, 30.2,⑩⑨⑧, 6, 4,Ｊコパドムンド, 37,塚田祥, 1.3, 51,  -1,  -7, 7, 29.0,⑪⑬⑪, 6,10,Ｂテンカジョウ, 65,石橋脩, 0.9, 53,* -1,  -2, 2,  4.5, ①①, 6, 6,Ｆウイッチ, 67,津村明, 0.4, 57,  -5,   6, 1,  3.4, ③③
 7, 3,Ｄケイエスショｰキ, 49,難波剛, 0.9, 56,   1,  -5, 8, 42.6,⑤⑤⑤, 7,11, トｰセンステディ,---,嘉藤貴, 1.5, 50,  -1,  -7,16,347.4,⑮⑭⑪, 7, 8,Ｋレイゴｰルド, 50,田辺裕, 0.9, 58, -13,*  8,11, 49.2, ⑬⑬, 7, 7,Ｈカルストントップオ, 63,田辺裕, 0.6, 54,  -8,   6,12, 44.6, ⑤⑤
 8, 5,Ｉテンジンニチオｰ, 45,大野拓, 1.0, 54,   0,  -7, 7, 33.6,⑦⑤⑤, 8, 6,Ｅマドリｰドシチｰ, 45,武士沢, 1.7, 49,   2, -16,13,132.5,⑫⑧⑥, 8, 1,Ｊエレガンストラッド, 52,西田雄, 1.0, 54,  -8,   3,10, 35.1, ⑦⑨, 8, 4,Ｋラスティングピｰス, 58,中舘英, 0.8, 54, -19,  14,10, 27.7, ⑭⑬
 9,13,Ｇウインドビュｰ, 48,田辺裕, 1.2, 52,  -1,  -6, 9, 71.6,⑫⑨⑩, 9, 5,Ｇマイネルスペランザ, 43,津村明, 1.8, 48,   2, -18, 5, 15.0,⑧⑧⑥, 9, 3,Ｍラフレシアチケット, 48,木幡初, 1.5, 48, -10,   0,13, 82.7, ⑪⑫, 9,10,Ｐブラッドシフト, 49,中谷雄, 0.9, 49, -13,   6,15,193.6, ⑧⑧
10, 1,Ｋコウヨウトレロス, 37,川島信, 1.4, 50,  -1,  -9,13,367.5,⑦⑨⑧,10, 8,Ｍウインエンパイア, 14,大野拓, 2.2, 44,  -2, -19, 9, 34.3,⑮⑭⑨,10, 2,Ｆアンスリュｰム, 59,宮崎北, 1.5, 45, -12,  -1, 9, 27.5, ⑪⑩,10,16,Ｌコアレスソニック, 56,北村友, 0.9, 51, -16,   9, 6, 12.1, ⑬⑬
11, 8,Ｏトゥルｰオトメ, 20,太宰啓, 1.4, 51,*  3, -18,15,592.6,②②②,11, 2,Ｆリンガスビｰト, 44,小野次, 2.2, 44,   2, -25, 4,  7.8,③⑤⑤,11,11,Ｄカネツサンバ, 60,大野拓, 1.5, 46,  -6,  -4, 8, 16.4, ④⑤,11,14,Ｃワンダｰガジ, 68,赤木高, 1.0, 52, -24,* 15,11, 37.9, ⑯⑯
12,10,Ｌメジロホマム, 33,村田一, 1.5, 49,  -2,  -8,12,257.4,⑭⑫⑫,12, 7, ロｰリングソバット,---,安藤光, 2.3, 43,  -1, -19, 8, 31.1,⑭⑭⑬,12, 9,Ｅラドランピエｰデ, 60,田中博, 1.8, 41,  -9,  -6, 7, 15.1, ⑦⑩,12, 9,Ｎコクサイトップラヴ, 52,柴田大, 1.0, 47,  -8,   0, 9, 24.5, ⑤⑤
13,14,Ｊコスモトランセンド, 38,黛弘人, 2.2, 37,  -5, -19,16,833.1,⑭⑯⑭,13,10,Ｌダイワスワット, 33,村田一, 2.7, 40,   2, -31,10, 39.7,⑨⑧⑥,13, 6,Ｏワンダｰエイブル, 27,塚田祥, 1.8, 45, -18,   3,15,102.1, ⑮⑬,13, 2,Ｊフジタカペトラ, 60,太宰啓, 1.1, 48, -21,  11, 8, 23.8, ⑭⑮
14,15, ロｰドスコｰピオン,---,二本柳, 2.7, 36,  -2, -26,10, 78.7,⑯⑫⑮,14, 1,Ｉイヴピアジェ, 40,中舘英, 3.6, 33,   2, -46,14,162.6,③⑤⑬,14, 7,Ｌスｰパｰサイクロン, 48,池崎祐, 1.9, 41, -17,  -1,12, 71.7, ⑭⑬,14,13,Ｉマイネルウェルス, 62,田中博, 1.2, 45, -11,   0,14, 90.8, ⑧⑩
15,16,Ｍワンダｰティンバｰ, 32,菊沢隆, 3.0, 33,  -2, -30,14,369.1,⑨⑫⑯,15,15, ダノンビｰト,---,赤木高, 3.7, 33,   1, -45,12, 82.1,⑫⑪⑮,15, 5,Ｎブライティアバナｰ, 44,的場勇, 2.6, 36,  -6, -17,14, 94.2, ④⑦,15, 8,Ｄブラックシチｰ, 68,武士沢, 1.3, 46,* -1, -10, 7, 14.2, ②②
