07年 6月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 6月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 4R  芝2400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.4,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■10R  芝1600m 3 歳1000万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,
 9,14,Ｉマルタｰズダコダ, 39,松岡正, 1.9, 45, -11,  -3, 7, 29.1, ⑫⑫, 9,15,Ｅアサクサシャトル, 43,大野拓, 2.2, 44,   0, -28, 5, 15.3,⑫⑪⑩, 9,11,Ｏエｰルスタンス, 50,松岡正, 0.8, 68,   4,*  9,15,114.4,⑯⑯⑯, 9,12,Ｑヒラボクオウショｰ, 25,柴田善, 0.8, 69,   5,  11,13, 60.5, ⑯⑮
10, 7,Ｈビュｰティブロンド, 40,横山典, 2.0, 43,  -8,  -7, 6, 21.9, ⑨⑩,10, 3,Ｍサンマルアタック, 29,黛弘人, 2.3, 41,  -1, -31,15,330.7,⑩⑨⑩,10, 3,Ａダノンスイショウ, 72,藤田伸, 0.8, 70,  12,  -6, 1,  4.5,③④⑥,10, 1,Ｈキングスデライト, 66,長谷川, 1.0, 72,* 17, -13, 7, 18.0, ①①
11, 3,Ｊディスパｰジョン, 37,中谷雄, 2.3, 39,*  1, -21, 8, 33.0, ③③,11,12,Ｎシルクアドニス, 27,加藤士, 2.8, 42,   2, -39,12,165.2,⑫⑨⑧,11,14,Ｍショウナンアルス, 54,吉田豊, 0.9, 69,* 14, -13,10, 30.6,④②②,11, 6,Ｅマチカネアマテラス, 69,北村宏, 1.2, 67,  12,  -8, 5, 14.4, ⑨⑥
12,11,Ｅキングオｰサム, 50,伊藤直, 3.0, 35,   0, -26, 9, 37.2, ⑤⑤,12, 9,Ｇステッバイステップ, 41,丹内祐, 2.9, 42,*  5, -52,13,170.1,③③②,12,16,Ｈタマヒカル, 61,内田博, 0.9, 68,* 13, -11, 8, 25.7,④⑤③,12, 2,Ｆフェルヴィｰド, 69,藤田伸, 1.2, 68,* 14, -11, 6, 15.7, ②②
13,13,Ｍフォｰリアキング, 10,小林淳, 3.1, 32, -11, -15,16,322.6, ⑫⑫,13,11,Ｏオンワｰドマルシュ,-54,小島太, 4.5, 24,  -2, -61,14,254.5,⑭⑭⑫,13, 1,Ｅヤマニンイグナイト, 64,田中博, 1.0, 63,  10, -13, 7, 23.4,②③③,13,15,Ｋラインストｰム, 59,菊沢隆, 1.9, 57,   7, -11,15, 95.4, ⑫⑬
14, 5,Ｎサンタバｰバラ, -4,田中博, 3.6, 26, -20, -13,14,203.9, ⑭⑮,14, 4,Ｌシルクオスカｰ, 29,的場勇, 5.7, -9, -21, -22, 9, 71.8,⑮⑮⑮,14,12,Ｇビエンナｰレ, 63,菊沢隆, 1.6, 60,   7,  -8,11, 36.3,⑨⑬⑬,14,14,Ｍスナｰクユｰチャン, 56,勝浦正, 2.0, 56,   5,  -8,10, 31.8, ⑭⑮
15, 2,Ｋアミスタｰデ, 37,土谷智, 4.0, 25,  -1, -35,11, 85.1, ⑤⑤,15, 8,Ｋディｰエスデンバｰ, 29,高野和, 7.1,-42,   1, ---,10, 84.1,②①⑨,15,10,Ｊタイキクラリティ, 59,蛯名正, 1.9, 56,   4,  -8, 5,  7.7,⑰⑰⑯,15, 8,Ｏニｰドルポイント, 51,吉田隼, 2.0, 58,* 14, -23,12, 60.5, ②②
16,12,Ｌコレクトスライサｰ, 27,吉田隼, 4.1, 25,  -5, -32,13,165.1, ⑧⑨,,,,,,,,,,,,,16, 5,Ｑアドライナｰ, 46,武士沢, 2.3, 52,   8, -22,16,193.5,⑨⑨⑩,16,17,Ｊインパｰフェクト, 63,津村明, 2.2, 54,  10, -20, 9, 28.6, ⑥⑨
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｋスミノバンビｰナ, 58,丹内祐, 2.4, 52,  12, -33,17,225.1,⑨⑤③,17, 9,Ｐゲットアライフ, 48,内田博, 3.1, 46,  -3, -13,17,207.4, ⑯⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,
単勝:270円 複勝:01=130円 15=220円 09=120円 枠連:810円,,,,,,,,,,,,単勝:380円 複勝:07=150円 06=130円 13=340円 枠連:590円,,,,,,,,,,,,単勝:460円 複勝:04=210円 15=270円 02=350円 枠連:580円,,,,,,,,,,,,単勝:310円 複勝:10=130円 07=140円 13=230円 枠連:580円,,,,,,,,,,,
"馬連:1,220円 ワイド:01-15=350円 01-09=210円 09-15=560円",,,,,,,,,,,,馬連:580円 ワイド:06-07=270円 07-13=880円 06-13=900円,,,,,,,,,,,,"馬連:2,070円 ワイド:04-15=930円 02-04=1,080円 02-15=1,330円",,,,,,,,,,,,馬連:620円 ワイド:07-10=280円 10-13=590円 07-13=540円,,,,,,,,,,,
"馬単:2,050円 3連複:1,270円",,,,,,,,,,,,"馬単:1,300円 3連複:3,160円",,,,,,,,,,,,"馬単:4,150円 3連複:8,230円",,,,,,,,,,,,"馬単:1,100円 3連複:1,910円 3連単:6,650円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.9,,,,,■ 5R  ダ1400m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.6,,,,,■ 8R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,,■11R  ダ2100m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾘﾘｱﾝﾄS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂヒカルクロフネ, 57,横山典,, 68,*  3,*  2, 2,  3.2, ②②, 1, 9,Ｆカネスラファｰル, 62,北村宏,, 64,   3,*  5, 7, 21.0, ⑬⑬, 1, 1,Ｊサｰチエネミｰ, 64,江田照,, 65,* -2,  10, 7, 29.0, ②②, 1, 9,Ｃオリンピアンナイト, 84,横山典,, 84,   5,* 19, 2,  3.8,⑫⑫⑫
 2,11,Ｉラヴリｰアクション, 37,田中博, 0.7, 59,*  1,* -6,11,171.7, ①①, 2, 5,Ａファルカタリア, 77,田中勝, 0.1, 70,* 11,  -7, 1,  1.7, ②②, 2, 3,Ｋシャイニングムｰン, 64,田辺裕, 0.1, 65,  -5,  11,13, 55.9, ⑤④, 2, 6,Ｆシャｰベットトｰン, 82,吉田豊, 0.0, 82,*  9,  12, 1,  3.8,②②②
 3,16,Ｄコスモタロウ, 56,木幡初, 1.0, 59,*  2,  -7, 4, 14.4, ③③, 3, 1,Ｃカラベルラティｰナ, 69,吉田豊, 0.8, 60,   7,  -9, 3,  8.7, ⑦④, 3, 8,Ｏスペシャルストック, 56,吉田豊, 0.1, 60,*  4,   1,16, 89.7, ①①, 3, 7,Ｇボンネビルレコｰド, 82,武豊  , 0.3, 81,   6,* 14, 3,  5.1,⑤⑦⑧
 4, 8,Ｃクラッカｰジャック, 56,藤田伸, 1.2, 56,   0,  -6, 3,  5.3, ⑤⑤, 4,11,Ｍエイシンイップｰ, 53,津村明, 1.0, 57,   6,  -9,11,102.3, ⑧⑧, 4, 6,Ｂボｰナスフィｰバｰ, 71,武豊  , 0.1, 72, -10,* 19, 1,  1.4, ⑫⑪, 4, 2,Ｅマイネルボウノット, 83,後藤浩, 0.4, 80,   8,  11, 4,  7.1,③⑤⑤
 5, 2,Ａヘンリｰゴンドｰフ, 60,内田博, 1.8, 51,   0, -12, 1,  1.9, ⑤⑤, 5, 8,Ｅフィクシアス, 63,吉田隼, 1.1, 55,   3,  -7, 6, 17.3, ⑬⑫, 5,15,Ｎザップトウショウ, 57,小林淳, 0.3, 64,  -7,  12,11, 46.3, ⑦⑦, 5, 5,Ｂメイショウシャフト, 86,勝浦正, 0.5, 78,   6,  11, 6, 12.8,⑧⑦⑥
 6, 4, ステイクｰル,---,石橋脩, 2.2, 47,  -1, -14, 8, 60.8, ⑧⑨, 6,15,Ｈミレニアムカｰスル, 61,高橋智, 1.2, 57,   8, -14, 8, 27.9, ⑥④, 6, 2,Ｌソリッドエビデンス, 63,田中勝, 0.4, 63,  -7,  11,12, 52.7, ⑧⑦, 6,10,Ｌアルファフォｰレス, 74,内田博, 0.9, 73,   7,   3,11, 42.8,③②③
 7,14, エイトサンデｰ,---,田辺裕, 2.3, 46,  -2, -13, 9,111.4, ⑪⑪, 7,14,Ｏテイエムゲンキボ, 49,武士沢, 1.5, 50,   0,  -7,15,385.0, ⑮⑮, 7, 7,Ｄコパノカチドキ, 70,小島太, 0.4, 65, -12,* 15, 5, 22.9, ⑫⑭, 7, 3,Ｋカイトヒルウインド, 75,北村宏, 1.0, 72,   7,   2,12,100.1,⑤④③
 8,13,Ｅミヤギカリスマ, 48,北村宏, 2.6, 44,   0, -19, 6, 31.3, ⑩⑧, 8, 4,Ｄシｰリｰコｰト, 68,藤田伸, 1.7, 51,   7, -17, 4, 12.8, ⑧⑦, 8, 5,Ａオｰスミダイケン, 74,千葉直, 0.5, 62, -11,  12, 3, 17.6, ⑮⑪, 8, 4,Ｊマコトスパルビエロ, 79,千葉直, 1.0, 73,   4,   7, 9, 24.8,⑨⑪⑩
 9, 1,Ｈビコｰポシブル, 38,石神深, 2.7, 43,   0, -21,14,287.1, ⑤⑤, 9,13,Ｐマイネルハｰバｰド, 47,長谷川, 1.7, 50,   5, -15,13,197.1, ⑧⑨, 9,10,Ｍランドベスト, 59,松岡正, 0.5, 63,  -8,  12, 6, 23.6, ⑧⑨, 9,11,Ｈシルクヒｰロｰ, 82,武士沢, 1.0, 73,   5,   6, 8, 24.7,⑨⑨⑧
10, 6, モリトヘイロｰ,---,吉田隼, 2.9, 40,  -9,  -7,13,255.3, ⑮⑯,10, 6,Ｂリワｰドアルビオン, 69,勝浦正, 1.8, 52,* 10, -22, 2,  5.2, ③③,10,16,Ｇヴィフォルテ, 66,木幡初, 0.6, 59,  -6,   9, 9, 40.3, ⑤⑥,10, 1,Ａオｰスミヘネシｰ, 87,松岡正, 1.1, 74,   5,   7,10, 24.9,⑪⑨⑩
11, 5,Ｇギフトカｰド, 39,千葉直, 2.9, 40,*  1, -27,15,326.8, ③③,11, 3,Ｋボストンアサｰテン, 55,後藤浩, 2.0, 52,* 11, -26, 5, 16.9, ①①,11,13,Ｆコウジンアルス, 68,横山典, 0.6, 57,  -3,   5, 8, 33.7, ②③,11, 8,Ｄヒｰロｰアンセム, 84,長谷川, 1.8, 67,*  9,  -9, 5,  9.0,①①①
12,12, テンジンエンムスビ,---,塚田祥, 3.1, 38,  -4, -19,12,202.6, ⑫⑫,12,10,Ｉメイショウハナミチ, 60,松岡正, 2.0, 46,   0, -12,10, 97.9, ⑮⑮,12,14,Ｃナチュラルリｰダｰ, 71,宮崎北, 0.9, 52,  -6,   2, 4, 19.9, ④④,12,12,Ｉメイショウホウオウ, 80,熊沢重, 1.8, 68,   7,  -3, 7, 19.4,⑤⑤⑥
13,10,Ｆセンティｰド, 41,蛯名正, 3.2, 39,  -1, -24, 5, 23.3, ⑧⑨,13,12,Ｎアポロサｰカス, 52,丹内祐, 2.2, 46,   4, -19,14,207.6, ⑧⑨,13,12,Ｐナゲットニュｰズ, 53,内田博, 0.9, 61, -13,  14,15, 71.5, ⑯⑯,,,,,,,,,,,,
14, 9, モアセンセｰション,---,勝浦正, 3.5, 36,  -5, -20,10,147.9, ⑬⑬,14, 2,Ｇタカラヘリオス, 62,熊沢重, 2.2, 45,   1, -15, 9, 36.0, ⑧⑭,14, 9,Ｉプリンコックス, 65,勝浦正, 0.9, 56,  -8,   8, 2,  7.6, ⑧⑨,,,,,,,,,,,,
15,15,Ｊデルマチャｰルズ, 30,伊藤直, 3.5, 36,  -8, -16,16,492.6, ⑬⑭,15,16,Ｊクｰルスｰペリア, 55,草野太, 2.5, 42,   6, -27,16,431.7, ④④,15,11,Ｈマリットチャｰジ, 66,郷原洋, 1.0, 56, -10,  10,10, 44.4, ⑫⑪,,,,,,,,,,,,
16, 3, ベルティオン,---,松岡正, 5.4, 26,  -7, -35, 7, 45.2, ⑮⑭,16, 7,Ｌアイファｰチヨオｰ, 53,西田雄, 3.5, 35,   5, -33,12,158.2, ④⑨,16, 4,Ｅエアサンタムｰル, 68,的場勇, 1.1, 53, -13,   9,14, 68.3, ⑪⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-3),,,,,,,,,,,
"単勝:320円 複勝:07=170円 11=2,200円 16=350円 枠連:10,260円",,,,,,,,,,,,"単勝:2,100円 複勝:09=300円 05=110円 01=190円 枠連:1,030円",,,,,,,,,,,,"単勝:2,900円 複勝:01=690円 03=980円 08=2,700円 枠連:11,130円",,,,,,,,,,,,単勝:380円 複勝:09=150円 06=130円 07=160円 枠連:520円,,,,,,,,,,,
"馬連:23,820円 ワイド:07-11=4,200円 07-16=780円 11-16=12,760円",,,,,,,,,,,,"馬連:1,490円 ワイド:05-09=510円 01-09=1,560円 01-05=340円",,,,,,,,,,,,"馬連:39,030円 ワイド:01-03=6,950円 01-08=13,880円 03-08=28,220円",,,,,,,,,,,,馬連:700円 ワイド:06-09=300円 07-09=510円 06-07=380円,,,,,,,,,,,
"馬単:32,110円 3連複:67,830円",,,,,,,,,,,,"馬単:5,180円 3連複:3,240円",,,,,,,,,,,,"馬単:98,640円 3連複:695,320円",,,,,,,,,,,,"馬単:1,390円 3連複:1,280円 3連単:5,410円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 6R  芝2400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,,■ 9R  芝3300m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■12R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,東京ﾊｲｼﾞｬﾝﾌﾟ,,,,,,,,,,,,稲村ヶ崎特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂナショナルホリデｰ, 61,藤田伸,, 72,*  9,* -2, 1,  1.8,③②②, 1, 9,Ｆエｰシンダｰドマン, 59,松岡正,, 80,   9,* 11, 5, 15.1,⑪⑥⑥, 1,13, メルシｰエイタイム,,西谷誠,,,,, 1,  2.6,⑧④②, 1, 8,Ａソリッドスライダｰ, 78,田中勝,, 82,* 11,*  7, 1,  1.7,③①①
 2, 6,Ｅホリデイオンアイス, 50,柴田善, 0.3, 69,* 12, -11, 3, 11.4,①①①, 2, 6,Ａキングオブチャド, 74,後藤浩, 0.4, 76,   9,   5, 1,  1.7,⑧⑥⑥, 2, 4, メジロベイシンガｰ,,山本康, 1.2,,,, 8, 25.3,⑤④④, 2, 2,Ｂレｰザｰズエッジ, 74,小野次, 0.2, 79,*  9,*  9, 3,  6.5,⑥⑤⑤
 3, 7,Ｈマルタカフィンガｰ, 46,内田博, 0.3, 69,* 10,  -8, 5, 17.7,③②②, 3, 3,Ｄリヴィエラブルｰ, 60,木幡初, 0.4, 76,   7,* 11, 7, 21.8,⑪⑫⑫, 3, 5, ベストグランチャ,,五十嵐, 1.2,,,,10, 42.7,③①①, 3, 1,Ｄクリソプレｰズ, 72,内田博, 0.4, 77,*  9,   6, 2,  5.2,③⑤⑤
 4,13,Ａプロミネント, 67,後藤浩, 0.6, 64,   8,  -8, 2,  3.0,⑤⑤⑤, 4, 7,Ｉキングタキオン, 52,郷原洋, 0.4, 77,   8,   6, 9, 66.7,⑦⑩⑥, 4,12, キングジョイ,,白浜雄, 1.5,,,, 3,  9.5,⑬⑨⑧, 4, 3,Ｇドリｰミｰオペラ, 64,横山典, 0.5, 76,* 10,   3, 5, 10.4,①②③
 5, 3,Ｆアウトルｰプ, 47,江田照, 1.3, 57,*  9, -22, 6, 34.4,②②②, 5, 8,Ｃアサティスボｰイ, 64,西田雄, 0.6, 73,* 10,  -1, 6, 17.6,⑨③③, 5, 6, ビジネスサイクル,,宗像徹, 1.7,,,,12, 82.0,⑫⑨⑧, 5, 9,Ｆヤマニンスプラウト, 67,北村宏, 1.2, 67,   8,  -3, 8, 58.3,⑧⑧⑧
 6, 4,Ｍトノノオナリｰ, 36,的場勇, 1.4, 51,   2, -14,14,245.2,⑥⑥⑥, 6,10,Ｂトップウィｰク, 68,藤田伸, 0.7, 72,* 10,  -3, 2,  5.5,⑥③③, 6, 7, コウエイトライ,,小坂忠, 2.0,,,, 2,  2.8,④②③, 6, 5,Ｅタマモダンディ, 67,後藤浩, 1.5, 64,*  9, -11, 6, 23.7,⑦⑤⑤
 7, 5,Ｎフェイジョア, 32,大野拓, 1.5, 51,  -1,* -6, 9, 84.9,⑭⑬⑬, 7,12,Ｍレスト, 14,北村宏, 0.9, 71,   6,   5,11, 71.9,⑬⑬⑬, 7, 1, ポｰトエレガント,,出津孝, 2.7,,,,14,113.7,②④⑥, 7, 7,Ｃコスモオｰスティン, 73,柴田善, 1.6, 63,* 10, -14, 4,  8.1,③③③
 8,11,Ｋフロｰラルポケット, 41,佐藤聖, 1.6, 49,   2, -18,16,359.5,⑨⑦⑥, 8, 4,Ｇケｰジｰシルキｰ, 58,菊沢隆, 1.0, 69,   7,   0,10, 70.8,⑨⑩⑩, 8, 2, ストｰムセイコｰ,,横山義, 3.1,,,, 7, 21.9,⑤⑦⑥, 8, 4,Ｈショウナンパレス, 61,勝浦正, 2.1, 58,* 10, -24, 7, 38.4,②③②
 9,12,Ｃミヤビキャサリン, 58,吉田豊, 1.9, 49,  -2,* -6, 4, 13.9,⑮⑬⑮, 9, 1,Ｋマチカネフクノカミ, 46,蛯名正, 2.5, 56,   9, -27, 8, 23.6,③⑥⑥, 9,10, フミノトキメキ,,熊沢重, 4.0,,,, 4, 10.0,⑩⑫⑪, 9, 6,Ｉアロハスピリッツ, 51,横山義, 2.8, 51,   6, -24, 9,104.1,⑧⑧⑨
10, 8,Ｄヨシアイビｰム, 52,津村明, 2.0, 48,   2, -17,15,252.1,⑩⑩⑨,10, 2,Ｈセラフィックロンプ, 53,武豊  , 2.8, 53,* 10, -35, 4,  9.6,②③③,10, 3, クｰルジョイ,,金折知, 4.8,,,, 6, 17.6,⑧⑪⑪,,,,,,,,,,,,
11,14,Ｏサクラアリア, 30,蛯名正, 2.0, 48,   1, -16,13,184.3,⑪⑩⑨,11, 5,Ｅシｰレイダｰス, 59,横山典, 3.6, 49,   7, -39, 3,  8.8,③⑥⑩,11,14, アインオｰセン,,林満明, 5.3,,,,13, 93.5,⑪⑫⑬,,,,,,,,,,,,
12,16,Ｊヘリオドｰル, 42,丹内祐, 2.1, 47,  -2, -10,12,129.1,⑮⑯⑮,12,11,Ｊアタゴコマンダｰ, 49,吉永護, 3.7, 48,* 11, -52,13,216.6,③②②,12, 8, ダイワウインダム,,穂苅寿, 6.3,,,,11, 46.3,①③⑤,,,,,,,,,,,,
13, 9,Ｇコスモエリニュス, 46,石橋脩, 2.5, 43,   1, -23, 7, 48.5,⑫⑩⑨,13,13,Ｌゴｰルドリｰヴァ, 45,田中博, 3.8, 45,*  9, -55,12,203.6,①①①,13, 9, マルブツトップ,,田中剛, 8.4,,,, 5, 16.3,⑤⑦⑩,,,,,,,,,,,,
14,18,Ｉサンマルマドンナ, 45,田中博, 2.6, 40,   0, -28,17,384.3,⑥⑦⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 1,Ｌヤマニンリシェス, 40,池崎祐, 2.9, 37,   2, -38,18,408.2,⑥⑦⑥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17, スマｰトシンパシｰ,---,北村宏, 3.3, 38,   0, -33, 8, 84.8,⑫⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
