07年 5月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月13日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.5,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■10R  芝1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洛陽ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａコスモイｰゴリ, 71,藤岡康,, 61,*  0,  -5, 2,  3.7, ①①, 1, 3, ホワイトポイント,,熊沢重,,,,, 1,  1.5,①①①, 1,13,Ｉバブルウイズアラン, 59,松田大,, 76,*  6,   5, 1,  4.0, ③②, 1, 3,Ｂトウショウカレッジ, 82,松田大,, 91,  -4,* 29, 1,  2.7, ⑧⑧
 2,14,Ｂスタｰアイル, 59,川田将, 0.0, 64,*  1,  -1, 1,  1.9, ③③, 2,14, スリｰエリシオ,,佐久間, 1.6,,,, 4, 24.3,②②②, 2,12,Ｌマイネルカｰロ, 56,藤岡佑, 0.2, 69,   1,* 10, 9, 19.8, ⑩⑩, 2, 7,Ａコレデイイノダ, 85,川田将, 0.0, 82,   3,  19, 2,  5.0, ③③
 3,12,Ｄユウキタイティ, 58,田村太, 0.0, 61,  -3,*  1, 3,  6.6, ④④, 3, 9, リスティアダｰリン,,横山義, 2.8,,,, 6, 37.4,④④③, 3, 8,Ｈヴィンテｰジライン, 62,藤岡康, 0.4, 62,  -1,*  5, 6, 16.6, ⑩⑩, 3, 4,Ｅキョウワロアリング, 79,小林徹, 0.4, 84,  -8,* 27,11, 35.7, ⑫⑬
 4, 9,Ｆトレド, 55,浜中俊, 0.5, 53, -12,*  7, 7, 34.3, ⑫⑨, 4, 7, マルカフレンチ,,仲田雅, 3.2,,,, 3,  7.0,⑥③③, 4, 4,Ｍバｰグドｰル, 55,川田将, 0.4, 70,*  6,  -1, 8, 18.0, ③②, 4, 9,Ｆピクシｰダスト, 79,太宰啓, 0.5, 72,   1,  15, 6, 14.9, ⑤④
 5, 1,Ｅエｰシンレドメｰン, 57,上村洋, 0.5, 60,*  2,  -7, 4, 11.7, ②②, 5,10, ラガｰルｰジュ,,林満明, 3.5,,,, 8, 51.7,③⑤⑥, 5, 1,Ａシゲルメルシ, 70,渡辺薫, 0.4, 68,   4,   2, 4,  8.5, ⑥⑥, 5, 1,Ｄコマノルカン, 79,上村洋, 0.5, 72,* 17,  -7, 5, 12.8, ①①
 6, 5,Ｈテイエムバクシン, 46,熊沢重, 0.8, 54,  -8,*  2, 8, 52.1, ⑨⑦, 6, 4, スズカザゴｰルド,,南井大, 3.7,,,,10,123.5,⑩⑧⑦, 6, 3,Ｅキクカラヴリイ, 63,小林徹, 0.5, 64,  -2,*  8,13,122.9, ⑬⑭, 6,12,Ｊトｰセンハピネス, 73,熊沢重, 0.6, 77,  -6,  22,12, 52.2, ⑫⑪
 7, 4,Ｇトウカイインパクト, 47,幸英明, 1.7, 44, -12,  -1, 5, 17.6, ⑬⑫, 7, 2, ヘネシｰワｰルド,,出津孝, 3.8,,,, 5, 29.4,⑨⑤⑤, 7, 5,Ｄオｰルライトナウ, 64,石橋守, 0.5, 67,   4,   0, 3,  4.6, ⑥⑥, 7,11,Ｉエネルマオｰ, 76,下原理, 0.6, 72,  -2,  16, 4, 10.5, ⑦⑥
 8,10,Ｋアストロンシチｰ, 44,柴原央, 1.9, 44,  -6, -11,10,119.1, ⑦⑥, 8,11, メルシｰストリｰム,,北沢伸, 4.8,,,,13,161.7,⑥⑧⑧, 8, 6,Ｆメルシｰコバン, 62,太宰啓, 0.8, 61,   1,   0, 7, 17.2, ⑩⑩, 8, 2,Ｍルタンティｰル, 70,藤岡佑, 0.6, 70,   1,  13, 9, 28.5, ④④
 9, 7, プラウエス,---,石橋守, 2.2, 40, -15,  -3,12,175.8, ⑭⑫, 9, 5, ジンデンバリュｰ,,山本康, 5.8,,,, 9, 99.0,⑧⑩⑩, 9, 9,Ｇアシュレイリバｰ, 62,上村洋, 0.9, 61,   4,  -6,11, 23.0, ⑥⑥, 9, 8,Ｋナナヨｰティアラ, 73,渡辺薫, 0.8, 70,  -4,  16,13, 69.0, ⑧⑧
10,16,Ｌプレシャスジェフォ, 43,渡辺薫, 2.4, 41,  -1, -22,13,206.5, ④⑤,10, 6, ミヤコミラクル,,柴田大, 8.4,,,,10,123.5,④⑦⑨,10, 2,Ｎロｰランバｰク, 52,飯田祐, 0.9, 59,  -1,   0,12,101.2, ⑬⑩,10,10,Ｈマルタｰズホビｰ, 76,四位洋, 0.9, 66,  -3,  13, 7, 15.5, ⑧⑧
11, 8,Ｊカシノハヤテ, 44,西原玲, 3.0, 34,  -8, -19,15,359.1, ⑨⑨,11,12, アイノヤマト,,柴田未,11.1,,,,14,230.4,⑪⑪⑪,11,11,Ｂスイングロウ, 66,幸英明, 1.1, 58,   4,  -9, 2,  4.6, ⑥⑥,11, 5,Ｃオｰヴェｰル, 81,津村明, 0.9, 66,  -2,  11,10, 32.5, ⑤⑥
12,15,Ｉメイショウグンシ, 45,飯田祐, 3.1, 33,  -9, -19, 9, 53.9, ⑨⑫,12, 1, エプソムフォルテ,,黒岩悠,11.4,,,, 7, 41.4,⑬⑬⑫,12,14,Ｋテｰオｰギャング, 56,四位洋, 1.1, 62,* 10, -17, 5,  9.7, ①①,12, 6,Ｎエイシンチャンドラ, 61,石橋守, 1.0, 68,* 13,  -8,14, 74.0, ②②
13, 2,Ｎヤマカツマドンナ, 32,藤岡佑, 3.3, 31,  -8, -23,11,165.8, ⑧⑨,13,13, ツモルランサｰ,,今村康,15.0,,,,12,143.6,⑫⑫⑫,13,15,Ｃミカワノボス, 66,吉田晃, 1.5, 54,*  6, -18,10, 19.9, ②②,13,13,Ｇフィレンツェ, 79,幸英明, 1.6, 56,  -8,   8, 3,  5.8, ⑫⑬
14, 3,Ｍメイショウマハラニ, 37,津村明, 4.6, 20,  -5, -39,14,225.5, ⑥⑦,,,,,,,,,,,,,14, 7,Ｏイフウドウドウ, 45,内田浩, 1.6, 49,  -2,  -9,14,130.2, ⑬⑭,14,14,Ｌシルクアヴァロン, 72,飯田祐, 1.7, 55,  -5,   4, 8, 15.5, ⑧⑪
15, 6, シャドウタウン,---,四位洋, 6.2,-20, -29, -23, 6, 19.6, ⑮⑮,,,,,,,,,,,,,15,16, フセノオｰ,---,下原理, 1.9, 45,  -3, -12,15,134.7, ⑯⑯,,,,,,,,,,,,
