07年12月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年12月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,,■ 4R  芝3110m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,
 9, 1,Ｐヒシビクトリア,-41,武幸四, 2.2, 33, -20,  -5, 8, 48.8,⑭⑭⑬, 9,11, トｰタチス,,仲田雅, 1.8,,,, 5, 31.2,⑤⑤⑦, 9, 5,Ｆニシノフジヤマ, 62,竹之下, 0.6, 59,  -9,  10,11, 63.7,⑨⑩⑩, 9, 4,Ｊサンキンバスタｰ, 73,田中剛, 0.6, 73,  15,  -8,17,156.1,⑧⑧⑦
10, 6,Ｈティンクマジック, 30,高橋亮, 2.2, 34, -16, -10, 9, 65.6,⑩⑪⑥,10, 9, ペルフェット,,黒岩悠, 1.9,,,, 8, 48.6,⑧⑨⑨,10,13,Ｎキャッスルトン, 54,橋本美, 0.7, 58,  -9,   9,13,120.9,⑪⑩⑩,10,18,Ｃベイリングボｰイ, 80,安部幸, 0.7, 74,* 19, -19, 6, 13.4,①①①
11,10,Ｎコアレスレビュｰ, -2,佐久間, 2.3, 32, -18,  -9,16,357.7,⑫⑫⑪,11,14, バリトンヴォイス,,岩崎祐, 3.5,,,, 7, 47.8,⑦⑩⑫,11, 8,Ｍアグネスリュウ, 55,北村友, 0.7, 55,  -8,   6,15,181.0,⑦⑦⑨,11, 8,Ｌメガトレンド, 71,吉田隼, 0.8, 70,  12,  -5,12, 52.2,③⑧⑬
12, 3,Ｂテイエムハヤテオｰ, 51,角田晃, 2.5, 31, -24,  -4, 3,  6.4,⑯⑯⑯,12, 8, オｰスミヘネシｰ,,北沢伸, 3.5,,,, 2,  3.8,③③③,12, 4,Ｌフェスティヴマロン, 55,石橋守, 1.0, 50,* -5,  -2,14,137.4,①①②,12, 2,Ｇホッコｰパドゥシャ, 76,渡辺薫, 0.9, 71,* 17, -18, 3,  9.8,④③③
13, 5,Ｏフミノセントラル,-39,幸英明, 2.9, 27, -21, -11,12,141.0,⑭⑭⑬,13,10, カネトシパワフル,,田中剛, 5.8,,,,10, 76.4,⑬⑬⑬,13, 2,Ｂボｰテセレスト, 69,渡辺薫, 1.0, 56, -10,   9,10, 44.1,⑭⑬⑬,13, 5,Ｄクラウンプリンセス, 77,小牧太, 1.0, 69,  14, -13, 8, 16.6,⑩⑩⑦
14,11,Ｄマキオキセキ, 48,鮫島良, 3.0, 29, -16, -19,11,102.5,⑥⑥⑧,14, 1, ユウタｰアクセス,,小林慎,10.0,,,,14,143.8,⑭⑭⑭,14, 6,Ｋワイルドキング, 56,藤岡佑, 1.2, 52, -10,   6, 8, 36.9,⑪⑫⑩,14, 6,Ｈカネトシリベルテ, 75,柴原央, 1.2, 66,  13, -15, 4, 11.9,⑥⑩⑪
15,16,Ｍタカプリンセス, 11,渡辺薫, 3.6, 17, -18, -22,10, 88.4,⑨⑨⑪,,,,,,,,,,,,,15,14,Ｐシンゲキ, 48,黒岩悠, 2.2, 42, -11,  -1,16,297.1,⑭⑯⑯,15, 1,Ｒトｰセンテンショウ, 63,東川公, 1.2, 66,  12, -12,18,239.5,⑫⑩⑬
16,15,Ｋスｰパｰスタｰ, 21,橋本美, 3.8, 13, -20, -22,15,224.8,⑫⑫⑬,,,,,,,,,,,,,16,15,Ｈマｰブルワンダｰ, 61,後藤浩, 3.4, 27,  -7, -22, 4,  9.3,⑤⑤⑥,16,16,Ｐビｰオブザバン, 67,後藤浩, 1.4, 65,* 19, -29,10, 25.3,①②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｋニシノカエデマル, 72,和田竜, 1.6, 62,  16, -25,13, 56.8,④⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 7,Ｏビッグタイガｰ, 68,橋本美, 2.3, 55,  15, -35,15,150.6,⑫⑩⑦
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:不良(指数:-11),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:不良(指数:-12),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:4),,,,,,,,,,,
単勝:210円 複勝:04=110円 07=190円 13=110円 枠連:570円,,,,,,,,,,,,単勝:160円 複勝:13=120円 02=230円 07=410円 枠連:700円,,,,,,,,,,,,"単勝:610円 複勝:07=200円 11=370円 01=1,560円 枠連:2,100円",,,,,,,,,,,,"単勝:1,540円 複勝:13=460円 11=320円 10=1,830円 枠連:950円",,,,,,,,,,,
"馬連:1,000円 ワイド:04-07=380円 04-13=170円 07-13=390円",,,,,,,,,,,,"馬連:680円 ワイド:02-13=370円 07-13=930円 02-07=1,800円",,,,,,,,,,,,"馬連:3,350円 ワイド:07-11=1,120円 01-07=3,980円 01-11=9,030円",,,,,,,,,,,,"馬連:6,360円 ワイド:11-13=1,610円 10-13=14,350円 10-11=11,120円",,,,,,,,,,,
"馬単:1,400円 3連複:870円",,,,,,,,,,,,"馬単:840円 3連複:4,150円",,,,,,,,,,,,"馬単:6,490円 3連複:63,360円",,,,,,,,,,,,"馬単:15,290円 3連複:231,890円 3連単:1,061,090円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■11R  ダ2000m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾍﾞﾃﾙｷﾞｳｽS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｊプラチナメｰン, 37,東川公,, 63,*  1,* -6, 7, 16.8,①①①, 1,17, ルｰルプロスパｰ,---,和田竜,, 68,*  1,*  1, 9, 29.8,①①①, 1, 4,Ｂコンプレッソ, 74,安部幸,, 77,*  6,   6, 1,  3.8,①①①, 1,10,Ｄワンダｰスピｰド, 83,小牧太,, 86,  14,   6, 2,  3.1,⑧⑤④
 2, 8,Ｆロｰマンブリッジ, 41,北村友, 0.6, 55,* -1,  -9, 2,  4.8,④④③, 2,14, シングライクバｰド,---,岩田康, 0.4, 55, -14,* 14, 1,  2.8,⑭⑭⑪, 2, 7,Ｍアクセルカフェ, 61,池添謙, 0.2, 75,*  5,   7, 4,  6.8,③③②, 2,11,Ｃメイショウサライ, 83,鮫島良, 0.0, 83,  12,*  8, 6, 17.2,⑨⑨⑥
 3,14,Ｃライジングバイオ, 51,石橋守, 0.7, 55,  -2,  -7,10, 27.3,⑧⑤⑤, 3,12, アルモニｰ,---,後藤浩, 0.4, 61,* -1,  -2, 2,  3.1,⑦③③, 3, 8,Ｉコスモアブソルｰト, 67,菊地昇, 0.2, 76,   3,* 11, 3,  6.7,⑧⑦④, 3, 4,Ｊクワイエットデイ, 77,角田晃, 0.3, 83,  14,   5, 5, 13.2,⑤⑧⑥
 4, 9,Ｏセプタｰド, 27,秋山真, 1.2, 50,  -3,  -9,11, 29.1,⑦⑧⑦, 4, 3, メルシｰヨｰク,---,北村友, 0.5, 57,  -3,  -3, 4, 11.6,②③③, 4,10,Ｆフォｰリクラッセ, 69,岩田康, 0.4, 76,   1,* 13, 6,  8.4,⑮⑮⑩, 4, 9,Ｆタイキヴァンベｰル, 81,吉田隼, 0.5, 78,   9,*  8, 9, 33.4,⑪⑭⑬
 5, 3,Ｈナムラチェンジ, 39,荻野要, 1.3, 48,  -7,* -2,13, 67.5,⑬⑬⑬, 5, 6, ナムラクレセント,---,石橋守, 1.1, 50,  -3, -10, 3,  6.8,⑨⑦⑦, 5,12,Ｈトｰセンアｰチャｰ, 68,後藤浩, 0.4, 74,   3,*  9, 2,  5.4,⑧⑦④, 5,15,Ｌハスフェル, 76,渡辺薫, 0.7, 78,  11,   3,15,145.0,⑪⑪⑩
 6,11,Ｄフォｰマルモｰド, 44,岩田康, 1.3, 50,  -2, -12, 3,  5.0,⑥⑤⑤, 6,13, アグネススキャッブ,---,小牧太, 1.4, 43, -11,  -4,10, 41.6,⑫⑫⑪, 6,15,Ｋプログレスエバｰ, 65,内田浩, 0.6, 72,   3,   6,14, 92.5,⑧⑦⑧, 6, 7,Ｈワキノエクセル, 80,北村友, 0.7, 78,  12,   0, 8, 31.0,⑤⑤⑥
 7, 5,Ｍショウリュウケン, 33,小牧太, 1.4, 48,  -6,* -6,12, 41.5,⑭⑬⑩, 7,11, ホクザンヴィアンド,---,幸英明, 1.5, 42,  -7, -11,14,100.4,⑪⑩⑩, 7,13,Ｎマルブツランナｰ, 61,田中剛, 0.6, 72,   4,   4,13, 72.7,⑥④④, 7, 2,Ｅサヨウナラ, 81,橋本美, 0.8, 77,  10,   4, 7, 24.2,⑬⑪⑬
 8, 7,Ｂドラゴンホｰラｰ, 51,角田晃, 1.5, 49,*  0, -19, 1,  3.3,②②②, 8, 2, マイソｰルビｰト,---,池添謙, 1.7, 42,* -1, -22, 6, 18.8,⑤③③, 8, 3,Ｊクンダリｰニ, 65,幸英明, 0.8, 71,   2,   7,12, 53.1,⑬⑪⑩, 8,12,Ａダイナミックグロウ, 88,幸英明, 0.9, 77,* 14,  -6, 3,  6.4,④②②
 9,10,Ｌリチャｰドバロｰズ, 35,渡辺薫, 1.5, 48,  -3, -12, 5, 15.3,⑫⑩⑦, 9, 8, マンテンパレｰド,---,佐久間, 1.8, 40,  -3, -20,13, 96.8,⑦⑧⑧, 9, 2,Ｇセフティプラスワン, 69,河北通, 1.1, 68,   2,   4, 8, 16.2,⑪⑪⑩, 9,14,Ｉウインカｰディナル, 79,藤岡佑, 1.5, 72,  12,  -6, 4,  9.0,⑮⑨⑩
10, 6,Ｋケンモンスタｰ, 36,田中剛, 2.1, 43,  -4, -17,15,141.5,⑨⑧⑩,10,15, アンティバック,---,高橋亮, 2.1, 37, -22,  -1, 8, 28.7,⑰⑰⑯,10, 6,Ｅハｰドオブプレイ, 70,渡辺薫, 1.1, 68,*  6,  -4,10, 46.1,②②②,10, 6,Ｋセフティｰエンペラ, 76,河北通, 1.7, 70,  11,  -7,16,166.9,⑨⑪⑩
11,15,Ｅワｰルドマスタｰ, 42,吉田隼, 2.1, 43,  -4, -17, 9, 22.3,⑪⑩⑦,11, 1, ホクレアビｰチ,---,鮫島良, 2.1, 34,  -6, -22,18,190.0,⑤⑧⑧,11,11,Ｄアドマイヤミラクル, 70,藤岡佑, 1.7, 63,   1,  -1, 5,  8.1,⑬⑪⑭,11, 5,Ｎサイレントディｰル, 73,後藤浩, 1.9, 73,* 16, -15,11, 37.2,①①①
12,13,Ｉシルクメルヴェイユ, 39,安部幸, 2.6, 39,  -8, -13, 6, 16.6,⑮⑮⑮,12,16, スティｰルシャｰク,---,吉田隼, 2.5, 31,* -1, -34, 7, 19.4,④③③,12, 1,Ｌカレンパパ, 65,北村友, 1.7, 62,   3,  -6,11, 46.8,④④⑩,12, 1,Ｐフレンドシップ, 68,武幸四, 2.0, 68,   9,  -5,12, 56.7,⑮⑯⑮
13,12,Ａウエスタンシｰザｰ, 54,和田竜, 2.8, 39,* -1, -30, 4,  7.6,②③③,13, 9, アグネスルビｰ,---,武幸四, 2.6, 29, -14, -19, 5, 14.7,⑭⑭⑮,13, 9,Ｐナムラクニヒメ, 55,仲田雅, 1.9, 62,   0,   0,16,129.6,⑯⑯⑯,13, 3,Ｂピサノデイラニ, 86,岩田康, 2.1, 68,  13, -16, 1,  3.1,③④④
14, 4,Ｇマイネルザパｰム, 41,鮫島良, 3.2, 35,  -6, -23, 8, 19.6,⑨⑫⑬,14, 4, イシゴｰプリンセス,---,酒井学, 2.9, 26,*  0, -41,11, 47.1,③②②,14, 5,Ｏウインサウザｰ, 57,武英智, 1.9, 61,   2,  -4,15,123.2,⑪⑪⑭,14,13,Ｍエイシンラｰジヒル, 76,秋山真, 2.1, 68,  12, -14,10, 35.8,⑤⑤⑥
15, 2,Ｎトップオブオペラ, 33,池添謙, 3.9, 31,  -3, -36,14,128.3,⑤⑤⑩,15, 7, シｰオｰバｰ,---,安部幸, 3.2, 22, -11, -31,17,177.2,⑬⑫⑭,15,16,Ａアマノトレンディｰ, 78,角田晃, 2.0, 60,   3,  -7, 9, 40.2,⑦⑦⑨,15,16,Ｏテンジンムサシ, 71,安部幸, 2.2, 65,   9,  -8,14,132.1,⑬⑭⑮
16,16,Ｐクリスライムライト, 21,藤岡佑, 4.3, 29,  -8, -30,16,141.8,⑯⑮⑮,16,18, ブライティアパｰル,---,秋山真, 3.5, 18,  -8, -40,16,140.8,⑩⑩⑪,16,14,Ｃアルヴィス, 71,武幸四, 2.1, 59,   4, -11, 7, 11.6,④④④,16, 8,Ｇカオリノｰブル, 80,田中剛, 3.0, 61,* 14, -28,13, 64.8,②②②
,,,,,,,,,,,,17,10, クラクエンマリｰ,---,東川公, 3.9, -8, -21, -29,15,116.7,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 5, セキトバサラ,---,角田晃, 5.2,-50, -30, -37,12, 83.7,⑱⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:不良(指数:-12),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-11),,,,,,,,,,,
"単勝:1,680円 複勝:01=620円 08=170円 14=790円 枠連:2,190円",,,,,,,,,,,,"単勝:2,980円 複勝:17=460円 14=130円 12=130円 枠連:840円",,,,,,,,,,,,単勝:380円 複勝:04=170円 07=190円 08=170円 枠連:630円,,,,,,,,,,,,単勝:310円 複勝:10=170円 11=430円 04=410円 枠連:710円,,,,,,,,,,,
"馬連:4,870円 ワイド:01-08=2,570円 01-14=4,690円 08-14=2,220円",,,,,,,,,,,,"馬連:3,330円 ワイド:14-17=1,300円 12-17=1,390円 12-14=220円",,,,,,,,,,,,"馬連:1,450円 ワイド:04-07=610円 04-08=510円 07-08=640円",,,,,,,,,,,,"馬連:3,940円 ワイド:10-11=1,060円 04-10=890円 04-11=2,960円",,,,,,,,,,,
"馬単:15,440円 3連複:60,150円",,,,,,,,,,,,"馬単:10,150円 3連複:2,610円",,,,,,,,,,,,"馬単:3,090円 3連複:2,420円",,,,,,,,,,,,"馬単:5,730円 3連複:14,310円 3連単:71,160円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,,■ 6R  芝1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,,■ 9R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,,■12R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007ﾌｧｲﾅﾙS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａミスズオペラ, 60,藤岡佑,, 67,* 13, -16, 2,  4.8,⑤③③, 1, 3,Ｎリトルアマポｰラ, 48,武幸四,, 93,  -2,* 28, 9, 16.9,⑨⑨⑨, 1, 2,Ｄマルカハンニバル, 76,角田晃,, 77,* 21, -23, 3,  7.7,①①①, 1, 8,Ｂアンブロワｰズ, 87,秋山真,, 85,  10,* 20, 2,  4.2,⑮⑮⑮
 2, 6,Ｂメイショウジギｰ, 58,角田晃, 0.1, 65,  10,*-10, 3,  4.8,⑨⑨⑦, 2,13,Ｂミッキｰチアフル, 70,北村友, 0.3, 76,   2,  15, 2,  5.5,②④④, 2,13,Ｂデンコウミサイル, 78,武幸四, 0.1, 78,  17,* -9, 5,  8.2,⑭⑬⑬, 2,17,Ｃマイネルフォｰグ, 85,鮫島良, 0.0, 86,  15,* 11,11, 30.1,⑩⑩⑩
 3,10,Ｅケンセイフライト, 52,池添謙, 0.4, 62,  12, -19, 4, 10.7,⑦⑥⑤, 3,15,Ｃデュｰン, 65,和田竜, 0.7, 69,   3,  10,13, 32.5,④④④, 3,10,Ａブラックシャンツェ, 83,池添謙, 0.1, 76,* 19,*-20, 1,  2.8,④③③, 3, 9,Ｅマヤノライジン, 84,藤岡佑, 0.2, 87,  18,   6, 5, 10.5,⑧⑧⑦
 4,13,Ｐニコラシカ, 27,橋本美, 0.6, 59,   4,* -7,13,122.5,⑰⑰⑰, 4,12,Ｆオペラセリア, 61,橋本美, 0.8, 78,  -5,* 22,15, 99.5,⑬⑬⑬, 4,16,Ｃステップシチｰ, 77,小牧太, 0.8, 71,  17, -25, 2,  6.8,⑧⑦⑦, 4,16,Ｐスクｰルボｰイ, 76,酒井学, 0.2, 81,  15,   3,16, 58.5,⑧⑧⑦
 5, 7,Ｌエｰケｰサンライズ, 36,小牧太, 0.8, 58,  12, -26,11, 68.3,⑤⑦⑤, 5, 1,Ｇプリマフォルツァ, 61,吉田隼, 0.9, 68,   0,  11, 7, 16.7,⑤⑥⑥, 5, 3,Ｇタガノトゥｰリ, 69,畑端省, 1.0, 69,  17, -28, 9, 24.6,⑥⑦⑦, 5,13,Ｈマイネルハｰティｰ, 83,吉田隼, 0.3, 80,  10,* 15, 8, 23.9,⑬⑭⑮
 6, 3,Ｃナミダガキラリ, 57,鮫島良, 0.9, 56,   7, -18, 5, 13.4,⑫⑬⑫, 6,14,Ａエイブルベガ, 78,後藤浩, 0.9, 65,*  6,   2, 1,  2.8,②③②, 6, 4,Ｈペネトレｰタｰ, 69,幸英明, 1.2, 69,  16, -23,14, 88.2,⑯⑮⑭, 6,11,Ｄイクスキュｰズ, 85,岩田康, 0.4, 87,  22,  -1, 1,  3.7,⑤⑤④
 7,15,Ｎオリエンス, 33,柴原央, 0.9, 57,   7, -18,16,168.4,⑯⑯⑫, 7,17,Ｍイエロｰタキオン, 48,秋山真, 1.0, 65,   1,   8, 4,  8.6,⑧⑥⑥, 7,15,Ｆウインボｰルド, 69,和田竜, 1.2, 68,  16, -28,10, 37.5,⑩⑫⑫, 7, 7,Ｏタガノデンジャラス, 78,橋本美, 0.5, 80,  15,   5,10, 29.6,⑩⑩⑪
 8, 5,Ｇセイカアニマｰト, 42,和田竜, 0.9, 56,   5,*-13, 6, 13.7,⑭⑭⑮, 8,16,Ｌホッコｰビクトリｰ, 58,渡辺薫, 1.1, 66,* 10,  -9, 6, 16.4,①①①, 8, 6,Ｍロｰドアンセム, 62,内田浩, 1.5, 67,  19, -38,11, 50.8,⑧⑦④, 8, 4,Ｌホｰマンアピｰル, 81,東川公, 0.6, 77,  17,  -6,12, 41.9,④④④
 9,11,Ｏミッキｰジェット, 28,岩田康, 1.1, 54,   3,*-12, 9, 23.5,⑰⑰⑱, 9,10,Ｊドリｰムロｰズ, 60,池添謙, 1.1, 73,  -7,  20,11, 31.2,⑭⑭⑮, 9, 8,Ｊマイネアプレイザｰ, 66,吉田隼, 1.8, 66,  17, -39, 8, 19.5,⑪⑬⑨, 9,14,Ａファイングレイン, 88,幸英明, 0.6, 83,  21,  -5, 3,  5.9,⑥⑥④
10, 1,Ｆマルイチポケット, 51,渡辺薫, 1.2, 54,* 13, -35, 7, 16.3,②③③,10, 5,Ｋジョニｰバロｰズ, 59,鮫島良, 1.2, 64,  -2,  10,12, 32.1,⑩⑩⑨,10, 9,Ｎスタｰフォワｰド, 62,岩田康, 2.1, 64,  18, -43, 4,  8.2,⑪⑥⑨,10,18,Ｎピカレスクコｰト, 78,後藤浩, 0.7, 78,  13,   7, 4, 10.4,⑮⑮⑭
11,14,Ｈグロｰリｰシｰズ, 41,後藤浩, 1.3, 53,* 15, -39, 1,  2.9,③②②,11, 4,Ｅリアルヴィクトリｰ, 63,岩田康, 1.2, 72,  -8,  20, 8, 16.9,⑭⑯⑮,11,12,Ｅタカオセンチュリｰ, 73,秋山真, 2.5, 63,  19, -53, 7, 14.2,⑤③④,11,15,Ｑワイルドスナイパｰ, 75,柴原央, 0.7, 75,  13,   0,18,199.9,⑫⑫⑪
12, 9,Ｉヒシディｰバ, 37,北村友, 1.8, 46,   7, -34,15,165.0,⑫⑪⑪,12, 2,Ｄカシノネロ, 65,幸英明, 1.4, 60,  -1,   5, 5, 12.7,⑤⑥⑧,12, 5,Ｏストンコｰルド, 61,藤岡佑, 2.5, 62,  16, -43,15,107.9,⑭⑯⑭,12,12,Ｊコスモシンドラｰ, 82,和田竜, 0.8, 76,  14,   2,13, 46.4,⑬⑫⑬
