07年 6月17日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 6月17日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 4R  芝2750m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横手特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａディｰアｰルボｰイ, 69,江田照,, 55,*  7,  -7, 1,  2.3, ①①, 1, 8, サウスバトルマン,,平沢健,,,,, 9, 42.7,①①①, 1,11,Ａミネルバサウンド, 72,松岡正,, 71,  -1,* 13, 2,  2.8,④④②, 1, 2,Ａウエスタンマックス, 73,石橋脩,, 73,  -3,* 16, 2,  4.1,⑤⑤⑤
 2, 7,Ｄアルファトリリオン, 51,二本柳, 0.0, 57,   2,  -3, 3,  6.5, ④③, 2, 3, シュフルｰル,,金子光, 0.5,,,, 1,  2.5,⑥⑤④, 2, 8,Ｇスパイラルリング, 57,村田一, 0.2, 69,  -2,* 13, 6, 38.5,⑤⑥⑤, 2,15,Ｂフサイチギガダイヤ, 73,後藤浩, 0.0, 67,*  1,  11, 1,  3.1,①①①
 3,13,Ｅエクレｰルブラン, 42,大野拓, 0.2, 56,  -8,*  3, 7, 37.5, ⑥⑥, 3, 5, ハウルサンダｰ,,五十嵐, 0.9,,,, 2,  2.7,③②②, 3, 6,Ｄグッドチョイス, 66,中舘英, 0.3, 68,  -3,* 13, 4, 10.9,⑧⑦⑦, 3, 7,Ｃフサイチウィｰド, 72,田中剛, 0.1, 65,*  0,  10, 7, 11.2,②②②
 4, 1,Ｃメタリック, 56,吉田隼, 0.3, 54,  -1,  -3, 4,  7.4, ⑤④, 4, 9, スガｰペンタイア,,千葉直, 1.1,,,,11, 66.3,⑩⑥⑥, 4, 9,Ｃショウナンラノビア, 67,吉田豊, 0.3, 67,  -1,  11, 1,  2.0,⑤④⑤, 4, 1,Ｇマイネルアワグラス, 70,柴田善, 0.4, 79, -10,* 23, 6, 10.3,⑮⑬⑪
 5, 2,Ｂトウカイギルト, 61,的場勇, 0.3, 49,*  4, -10, 2,  2.8, ②②, 5,10, チャッティｰギャル,,蓑島靖, 1.8,,,, 8, 31.8,②③③, 5, 1,Ｂメジロラルゴ, 69,武士沢, 0.9, 70,  -8,* 17, 3,  7.2,⑮⑫⑪, 5,13,Ｉゴｰルデンシャイン, 68,村田一, 0.5, 61,  -2,   8, 9, 40.6,⑨④⑤
 6, 8,Ｉザドリｰムチャンプ, 39,石橋脩, 0.4, 59, -18,* 10,10, 84.8, ⑩⑨, 6, 1, ノボライトニング,,菊池憲, 1.8,,,, 7, 25.6,⑫⑨⑦, 6,10,Ｆブルｰポラリス, 58,的場勇, 1.3, 55,  -5,   5,15,363.9,⑦⑧⑧, 6, 3,Ｄチョウカイキセキ, 72,田中勝, 0.6, 62,  -2,  10, 3,  7.5,③⑤③
 7,10,Ｍハプニング, 12,安藤光, 1.2, 44, -11,  -4,11,253.0, ⑧⑧, 7, 4, トウカイチャレンジ,,大庭和, 2.5,,,, 6, 24.9,③④④, 7,13,Ｍハイジトウショウ, 50,池崎祐, 1.4, 51,*  1,  -7,11,119.0,①①①, 7, 9,Ｅフォｰミュラｰワン, 71,松岡正, 0.8, 57,* -1,   3, 4,  8.1,③③③
 8, 9,Ｆオレノウマ, 41,田中勝, 1.4, 40,  -7,  -9, 5, 21.0, ⑥⑥, 8, 2, マイネルブｰバリス,,柴田大, 2.6,,,,10, 61.9,⑩⑪⑩, 8, 3,Ｉアライブシチｰ, 55,宮崎北, 1.6, 51,  -6,   3,10, 83.9,⑨⑨⑧, 8, 4,Ｍシュルｰドパｰソン, 61,高橋智, 0.9, 61,  -4,  10,15,278.4,⑦⑧⑨
