07年 7月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 7月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.5,,,,,■ 4R  ダ1000m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.4,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｒセレスダイナミック, 57,川田将, 1.5, 48,  -2,  -7, 6, 19.8, ⑧⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｍビッグサクセス, 65,浜中俊, 2.0, 44,  -3, -13,18,320.9, ⑧⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｋミッキｰコマンド, 68,中村将, 2.2, 41,   1, -21,14, 71.9, ⑤⑨
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:不良(指数:-18),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-15),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-7),,,,,,,,,,,
単勝:440円 複勝:08=140円 05=130円 07=110円 枠連:270円,,,,,,,,,,,,単勝:200円 複勝:12=100円 09=170円 07=110円 枠連:650円,,,,,,,,,,,,"単勝:770円 複勝:06=260円 10=200円 02=530円 枠連:1,420円",,,,,,,,,,,,"単勝:4,450円 複勝:04=1,250円 03=560円 08=870円 枠連:25,360円",,,,,,,,,,,
馬連:880円 ワイド:05-08=330円 07-08=240円 05-07=230円,,,,,,,,,,,,馬連:910円 ワイド:09-12=290円 07-12=140円 07-09=330円,,,,,,,,,,,,"馬連:1,860円 ワイド:06-10=750円 02-06=2,150円 02-10=1,550円",,,,,,,,,,,,"馬連:26,820円 ワイド:03-04=5,800円 04-08=10,820円 03-08=6,040円",,,,,,,,,,,
"馬単:2,030円 3連複:890円",,,,,,,,,,,,"馬単:1,080円 3連複:660円",,,,,,,,,,,,"馬単:3,710円 3連複:10,610円",,,,,,,,,,,,"馬単:61,350円 3連複:228,260円 3連単:1,472,430円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.3,,,,,■ 5R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■11R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,指宿特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｈファｰストナイナｰ, 48,田嶋翔,, 66,*  3,   5, 8, 53.8, ③③, 1, 5, マイネレｰツェル,---,川田将,, 47, -14,*  4, 4,  8.3, ⑦⑦, 1, 7,Ｄビｰオブザバン, 67,武豊  ,, 58,*-13,  20, 1,  2.2,①①①, 1, 7,Ｂトラベルシチｰ, 70,武豊  ,, 64,*  1,   2, 1,  1.8,①①①
 2,14,Ｄシゲルオブリガｰド, 56,佐藤哲, 0.0, 67,*  3,   5, 6, 24.0, ③③, 2, 8, エイムアットビップ,---,芹沢純, 0.2, 50,* -2, -10, 1,  3.3, ①①, 2,10,Ｊダンツサクラ, 62,幸英明, 0.3, 63, -17,  24,13, 91.6,⑨⑥③, 2,12,Ｃマイグロｰリアス, 68,角田晃, 0.1, 65,*  1,   3, 4, 10.3,③②②
 3,13,Ｉミデオンアロｰ, 48,橋本美, 0.1, 69,  -7,* 13,13,324.6, ⑨⑨, 3, 9, オペラセリア,---,渡辺薫, 0.3, 45,  -9,  -6,11, 43.3, ⑤④, 3,12,Ａオｰプンセサミ, 74,佐藤哲, 0.3, 65, -18,* 26, 2,  4.0,⑩⑨⑦, 3, 1,Ｇクラッシックベル, 62,川島信, 0.6, 61,  -1,   2, 9, 51.4,⑦⑥⑧
 4, 6,Ｃボストンカラｰズ, 65,飯田祐, 0.2, 61,*  4,   1, 1,  2.2, ②②, 4,15, トｰホウドレス,---,川島信, 0.5, 39, -20,*  2,13, 91.3, ⑨⑦, 4,14,Ｂウインバｰディクト, 70,石橋守, 0.4, 52, -16,  17, 3,  6.1,③③③, 4, 6,Ａアドマイヤムサシ, 71,川田将, 0.6, 61,   0,   0, 2,  3.9,③④④
 5, 9,Ｊエｰシンジｰスｰツ, 46,浜中俊, 0.3, 57,  -3,   2,12,220.4, ⑥⑦, 5, 1, ダンスウェｰブ,---,和田竜, 1.4, 28,  -9, -23, 6, 13.7, ⑤④, 5,13,Ｋセブンゴｰルデン, 59,野元昭, 0.4, 51,*-14,  17, 5, 17.3,②②②, 5,10,Ｆカネトシスティｰブ, 62,太宰啓, 0.8, 61,  -5,*  7, 5, 15.7,⑫⑫⑪
 6,10,Ｇテイエムフッカツ, 49,芹沢純, 0.3, 62,  -2,   5, 5, 11.9, ⑥⑤, 6, 3, シャルマンロｰテ,---,角田晃, 1.4, 27, -14, -18, 9, 29.8, ⑦⑦, 6, 5,Ｇアヴェンティｰノ, 66,生野賢, 0.4, 72, -21,* 30, 4,  8.3,⑫⑬⑨, 6, 8,Ｅセイウンロデム, 63,和田竜, 0.9, 58,  -2,  -2, 6, 21.0,⑦⑥⑤
 7,15,Ｏオｰスミオペラ, 26,川島信, 0.5, 59,  -5,   5,11,212.3, ⑧⑦, 7,13, トｰホウベルサイユ,---,幸英明, 1.4, 27, -20, -12, 7, 20.8, ⑨⑩, 7, 1,Ｅトミケンラピッド, 66,小坂忠, 0.4, 53, -15,  18, 6, 22.4,③③③, 7,11,Ｈロングエンパイヤ, 59,河北通, 0.9, 61,  -7,*  9, 8, 41.7,⑭⑭⑬
 8, 8,Ｂサンマルミシル, 69,武豊  , 0.5, 56,   1,  -1, 3,  5.0, ③⑤, 8,12, シゲルスペｰメ,---,赤木高, 1.6, 27,* -4, -30, 2,  3.7, ②②, 8, 4,Ｉツカサラッキｰ, 63,熊沢重, 0.8, 43, -16,  13, 8, 34.1,⑤⑤③, 8, 2,Ｋトウカイポリシｰ, 54,幸英明, 1.0, 58,  -2,  -1, 7, 23.8,⑨⑥⑤
 9, 1,Ｆファイトシｰン, 52,太宰啓, 0.7, 58, -14,* 10, 7, 31.0, ⑬⑫, 9,10, マダムビジュｰ,---,藤岡康, 1.9, 18, -24, -20,14,100.6, ⑬⑪, 9, 6,Ｆストロｰズティック, 66,田中克, 0.8, 50, -21,  19, 9, 41.5,⑩⑪⑩, 9,14,Ｏエカテリｰナ, 40,高橋亮, 1.2, 56,*  1,  -8,12,166.6,②②③
10, 7,Ｎカシノベガスタｰ, 29,中村将, 0.8, 52, -14,   5,10,164.5, ⑪⑫,10, 2, マイネマシェリ,---,熊沢重, 2.1, 20,* -2, -40,10, 30.8, ②②,10, 9,Ｈダイナミックルｰト, 65,橋本美, 0.9, 58, -21,  24,10, 54.9,⑭⑬⑭,10,15,Ｍケイアイシュンライ, 50,佐久間, 1.5, 54,  -2,  -5,15,303.7,⑨⑩⑨
11, 3,Ｋメイショウハイパス, 43,石橋守, 0.9, 51,  -9,   2, 9, 62.2, ⑩⑩,11, 4, インタｰレｰス,---,上村洋, 2.2, 17, -20, -24, 8, 22.9, ⑨⑪,11, 2,Ｍセイザンダンサｰ, 48,内田浩, 0.9, 43, -17,  13,12, 70.9,⑦⑥⑦,11, 3,Ｌワンダｰリディア, 51,植野貴, 1.7, 53,  -4,  -5,11,142.5,⑪⑪⑨
12,12,Ｐサンシャインクイン,  4,内田浩, 0.9, 59, -24,* 16,15,468.5, ⑯⑭,12,11, テイエムテッペン,---,高井彰, 2.2,  2, -33, -12,15,101.3, ⑮⑯,12,11,Ｃノッティングサン, 68,中村将, 1.8, 32, -21,   6, 7, 32.8,⑫⑫⑩,12, 4,Ｎシゲルアラムシャ, 50,田嶋翔, 2.6, 46,  -6, -10,13,195.9,⑫⑬⑬
13, 4,Ｅポｰトカンパｰニュ, 55,幸英明, 1.1, 48,*  6, -15, 2,  4.5, ①①,13, 6, マイネフルｰレ,---,高橋智, 2.3, -5, -35, -12, 5, 10.8, ⑮⑮,13, 3, ギオンパワｰ,---,川田将, 1.9, 35, -18,   1,11, 58.1,⑦⑨⑩,13, 9,Ｉレジェンドバロｰズ, 59,佐藤哲, 2.6, 49, -14,   4,10, 93.0,⑮⑮⑮
14, 5,Ｍシルクスパングル, 30,大下智, 1.2, 42, -12,  -3,14,337.1, ⑪⑪,14,16, ハッピｰマユ,---,武豊  , 2.3, 16, -19, -27, 3,  5.9, ⑨⑪,14, 8,Ｌランドフラッグ, 56,高橋亮, 2.4, 23, -16,  -9,14,115.5,⑤⑥⑩,14, 5,Ｊワンダｰリッジ, 55,石橋守, 2.6, 44,   0, -20,14,208.5,③④⑤
15,11,Ａドライマティｰニ, 70,川田将, 1.8, 37, -15,  -6, 4,  6.5, ⑬⑯,15,14, カシノジュリア,---,野元昭, 3.1,-16, -22, -37,16,168.5, ⑬⑭,,,,,,,,,,,,,15,13,Ｄドナプレミア, 67,大下智, 2.7, 43,  -2, -18, 3,  9.5,⑥⑥⑫
16, 2,Ｌウインクルハｰド, 37,田中健, 2.1, 31, -17, -12,16,539.8, ⑬⑭,16, 7, ホッコｰマイクイン,---,佐藤哲, 3.6, -5,* -2, -63,12, 64.4, ②④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:重(指数:-17),,,,,,,,,,,
"単勝:5,380円 複勝:16=900円 14=600円 13=6,210円 枠連:10,250円",,,,,,,,,,,,"単勝:830円 複勝:05=260円 08=130円 09=1,010円 枠連:710円",,,,,,,,,,,,"単勝:220円 複勝:07=120円 10=1,490円 12=170円 枠連:3,280円",,,,,,,,,,,,単勝:180円 複勝:07=120円 12=240円 01=530円 枠連:330円,,,,,,,,,,,
"馬連:29,260円 ワイド:14-16=7,110円 13-16=45,210円 13-14=24,400円",,,,,,,,,,,,"馬連:1,280円 ワイド:05-08=540円 05-09=10,650円 08-09=4,960円",,,,,,,,,,,,"馬連:8,410円 ワイド:07-10=2,150円 07-12=330円 10-12=4,230円",,,,,,,,,,,,"馬連:700円 ワイド:07-12=310円 01-07=1,230円 01-12=2,860円",,,,,,,,,,,
"馬単:58,260円 3連複:569,470円",,,,,,,,,,,,"馬単:3,130円 3連複:51,300円",,,,,,,,,,,,"馬単:11,050円 3連複:14,390円",,,,,,,,,,,,"馬単:990円 3連複:6,670円 3連単:18,060円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.4,,,,,■ 6R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,,■ 9R  芝3390m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,小倉ｻﾏｰｼﾞｬﾝﾌﾟ,,,,,,,,,,,,有明特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃメイショウパｰス, 59,渡辺薫,, 48,*-18,  12, 3,  7.3,①①①, 1,12,Ｃタマモディファイ, 57,上村洋,, 56,*-17,* 13, 3,  9.3,②②②, 1, 3, コウエイトライ,,小坂忠,,,,, 1,  3.4,①①①, 1,11,Ａヒシワンスモア, 72,武豊  ,, 74,  -4,* 14, 1,  1.8, ⑥⑤
 2, 1,Ａエリスシチｰ, 66,藤岡康, 0.0, 55,*-23,* 16, 5,  9.6,④⑤⑤, 2, 6,Ｂユウキタイティ, 58,幸英明, 0.1, 57, -18,* 14, 1,  1.8,③③③, 2, 8, キングジョイ,,白浜雄, 0.5,,,, 4,  6.4,③⑤②, 2,15,Ｄシゲルメルシ, 70,渡辺薫, 0.2, 65,* -1,   7, 8, 15.6, ③③
 3, 9,Ｂマヤノバルトｰク, 66,浜中俊, 0.2, 40,*-21,   9, 1,  1.8,②②②, 3,11,Ａカミツキ, 59,中村将, 0.5, 47, -19,   9, 4,  9.8,③③③, 3, 1, デンコウグリｰン,,金折知, 0.8,,,, 5,  8.4,③④②, 3, 1,Ｅヤマカツシリウス, 69,太宰啓, 0.2, 66,  -3,   9, 3, 11.2, ④③
 4, 4,Ｆブライトマスタｰ, 49,佐藤哲, 0.3, 46,*-20,  12, 6, 14.4,②③③, 4, 3,Ｇタガノアルジェント, 47,橋本美, 0.9, 40,*-16,   3, 5, 22.0,①①①, 4,13, ワンダｰシンゲキ,,植野貴, 1.1,,,, 2,  3.8,⑧⑥⑤, 4, 4,Ｒヒシインペリアル, 30,石橋守, 0.4, 59,*  2,   1, 9, 25.2, ②②
 5,11,Ｄメイショウアルペン, 54,武豊  , 0.4, 41,*-20,   9, 4,  8.7,④③③, 5, 1,Ｅマニフィｰク, 50,高橋亮, 1.0, 44, -19,   8, 7, 27.3,⑤⑤⑤, 5,12, アズマビヨンド,,高田潤, 1.6,,,, 9, 52.1,⑪⑥⑥, 5,13,Ｇエジプシャン, 67,生野賢, 0.5, 64,  -9,* 11,10, 32.4, ⑨⑥
 6, 5,Ｌハギノジョイフル, 24,北村浩, 0.4, 46,*-21,  12,12,176.9,⑧⑤⑤, 6, 2,Ｆシゲルケセネ, 50,河北通, 1.0, 50, -22,* 13, 9, 47.7,⑨⑪⑩, 6, 6, ロｰレルスパｰク,,林満明, 2.0,,,,11, 67.7,⑪⑨⑧, 6, 3,Ｎセフティバｰニング, 57,藤岡康, 0.6, 56,*  4,  -3,12, 70.7, ①①
 7, 3,Ｇルビウス, 43,熊沢重, 0.7, 41, -22,  11, 9, 49.2,⑥⑧⑧, 7, 9,Ｊメイショウトウシ, 41,佐藤哲, 1.7, 34, -19,   1,11,121.0,⑤⑤⑥, 7, 2, フミノトキメキ,,黒岩悠, 2.3,,,, 6, 10.9,③②②, 7, 8,Ｊマザｰレイク, 61,佐藤哲, 1.0, 52,  -9,   4,11, 35.8, ⑨⑪
 8, 8,Ｈジョリｰレイジ, 43,中村将, 0.8, 51, -28,* 17,13,215.8,⑭⑬⑬, 8, 8,Ｋフィｰルドアルバ, 34,赤木高, 1.9, 33, -19,  -2,12,164.1,⑫⑤⑥, 8, 4, マルカフレンチ,,西谷誠, 2.4,,,, 3,  6.3,⑧⑩⑧, 8, 7,Ｆフジヤマビュティｰ, 68,和田竜, 1.0, 53, -12,   7, 4, 11.6, ⑪⑭
 9, 2,Ｊセルゲイエフ, 36,幸英明, 0.8, 38, -22,   9,10,104.3,⑧⑧⑧, 9, 4,Ｉセイカジｰベック, 46,武豊  , 2.1, 31, -21,  -1, 2,  3.7,⑧⑨⑨, 9, 5, テイエムアラムシャ,,出津孝, 3.4,,,,13,120.2,②②⑥, 9, 6,Ｌワンダｰグロｰリｰ, 59,野元昭, 1.1, 51, -12,   5,18,301.3, ⑪⑧
10,10,Ｅシルクプリズム, 49,小林久, 0.9, 33,*-21,   5, 7, 25.4,⑥⑤⑤,10, 7,Ｈレインボｰダイチ, 46,野元昭, 2.3, 30, -21,  -2, 8, 46.0,⑪⑨⑩,10, 7, ハリｰコマンド,,白坂聡, 3.5,,,,10, 54.6,⑬⑪⑪,10,17,Ｉコウユｰルビｰ, 62,川田将, 1.3, 46,  -6,  -4, 2, 10.5, ⑦⑧
11,15, カレンベラッジオ,---,川田将, 1.0, 35, -23,   8, 2,  7.1,⑩⑩⑩,11,10,Ｄサダムラハイナ, 51,川田将, 2.5, 31, -19,  -7, 6, 26.9,⑤⑤⑧,11,14, シｰグランプリ,,佐久間, 5.4,,,,12, 82.4,⑥⑧⑩,11,12,Ｑカルストンチｰタｰ, 47,芹沢純, 1.3, 48, -19,   7,14, 98.7, ⑰⑰
12,13,Ｋシｰクレットソング, 31,田中克, 1.0, 38, -27,  10,14,304.0,⑪⑫⑩,12, 5,Ｌカネトシグラシアス, 30,角田晃, 4.8,-28, -23, -23,10, 51.5,⑨⑫⑫,12,10, ホワイトポイント,,熊沢重, 6.8,,,, 7, 13.2,⑥⑪⑫,12, 5,Ｐシゲルバヤルララア, 47,熊沢重, 1.3, 46, -13,   1,13, 94.0, ⑪⑧
13,12, マチカネアポロン,---,川島信, 1.8, 26, -27,   5,11,105.7,⑭⑬⑬,,,,,,,,,,,,,13,11, ダイゴシラギク,,南井大, 8.1,,,,14,151.8,⑭⑭⑭,13, 9,Ｂジョｰブリス, 71,田嶋翔, 1.3, 46, -13,   1, 5, 14.5, ⑪⑪
14,14,Ｉクエストタイム, 38,橋本美, 1.8, 25, -24,  -1, 8, 47.5,⑪⑪⑩,,,,,,,,,,,,,14, 9, ユウゼｰタ,,今村康,10.9,,,, 8, 51.8,⑩⑬⑬,14,10,Ｏアマゾンリリｰ, 48,河北通, 1.5, 43, -12,  -1,17,264.8, ⑪⑭
15, 6,Ｍマルブツコジｰン,-29,角田晃, 4.3,-73, -26, -35,15,372.0,⑪⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｋイイデチェロキｰ, 60,橋本美, 1.7, 41, -14,  -3,16,166.8, ⑯⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,Ｃウルトラストｰン, 70,幸英明, 1.7, 42,  -3, -14, 6, 15.4, ④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｍファンドリコンドル, 58,角田晃, 1.9, 48, -40,* 19,15,154.5, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｈエｰシンマリポｰサ, 66,上村洋, 2.0, 39,  -8, -14, 7, 15.5, ⑦⑪
