07年 4月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 4R  芝3170m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾒﾙﾎﾞﾙﾝﾄﾛﾌｨｰ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｂアグネスマクシマム, 51,藤田伸,, 59,* -4,   2, 1,  2.5,①①①, 1,13, コウエイトライ,,小坂忠,,,,, 1,  1.5,①①①, 1, 9,Ａニルヴァｰナ, 72,武豊  ,, 55,*-16,  18, 1,  2.9, ①①, 1,11,Ｂニホンピロキｰス, 81,小牧太,, 66,*  7,  -3, 5, 10.4,②①①
 2,12,Ａヒシヴェンチャｰ, 58,武幸四, 0.0, 60,* -4,   3, 2,  2.9,②②②, 2, 7, テイエムトッパズレ,,佐久間, 0.0,,,,11, 89.8,②②②, 2, 4,Ｂノｰプロブレム, 70,藤田伸, 0.1, 72, -23,* 29, 2,  2.9, ⑧⑧, 2, 4,Ｅマイネルポライト, 77,角田晃, 0.0, 82,  -3,* 24, 4,  8.7,⑧⑨⑧
 2, 2,Ｅシナモンロｰル, 49,秋山真, 0.0, 62,  -6,*  6, 6, 24.8,⑤⑤④, 3, 8, クｰルジョイ,,金折知, 0.0,,,, 6, 21.6,⑦⑥⑤, 3, 1,Ｆフィｰルドミュｰズ, 67,秋山真, 0.2, 65, -22,* 26, 3,  4.3, ⑤⑥, 2, 3,Ｆカネトシツヨシオｰ, 77,渡辺薫, 0.0, 78,  -2,  21, 6, 13.0,⑧⑦⑥
 4, 7,Ｇアグネスカルミア, 45,安藤勝, 0.1, 60,* -5,   4, 5, 11.2,④③④, 4, 5, デンコウグリｰン,,植野貴, 0.3,,,, 9, 46.5,③③③, 4, 2,Ｈマチカネヒザマル, 64,岩田康, 0.9, 50, -25,  21, 4, 11.3, ⑩⑩, 4, 5,Ｃロックスピリッツ, 78,武豊  , 0.1, 71,  -1,  16, 1,  2.7,⑥⑤④
 4, 4,Ｈマイティｰバッカス, 41,藤岡佑, 0.1, 63,  -7,*  7,10,176.4,⑨⑥⑥, 5, 3, キングジョイ,,仲田雅, 1.5,,,, 7, 38.0,⑧⑫⑪, 5, 7,Ｅファイトザパワｰ, 69,武幸四, 0.9, 59, -28,* 26, 5, 14.9, ⑭⑬, 5, 8,Ｇホｰマンアラシ, 75,福永祐, 0.3, 70,  -2,  16, 7, 14.6,⑦⑦⑧
 6, 3,Ｃエイシンイッパツ, 50,福永祐, 0.3, 56,* -5,   1, 4, 11.0,②③③, 6,14, シｰグランプリ,,白浜雄, 1.5,,,, 4, 14.0,⑨⑦⑦, 6,10,Ｃウィングドフォｰス, 70,浜中俊, 0.9, 35,*-20,   5, 7, 30.2, ②②, 6, 9,Ｋナイスハンド, 69,幸英明, 0.4, 83,  -8,* 27, 9, 48.8,⑫⑫⑪
 7, 8,Ｄウォｰゲｰム, 50,岩田康, 0.7, 58,  -9,*  6, 3,  4.6,⑨⑨⑧, 7,12, ランドブラザｰ,,宇田登, 1.6,,,,14,201.1,⑪⑧⑧, 7,14,Ｌツルマルロｰズ, 57,小牧太, 1.0, 40, -22,  13, 9, 62.8, ⑦⑥, 7,10,Ｊサンヴィクトワｰル, 72,安藤勝, 0.5, 62,   1,   5, 8, 18.2,③③③
 8,10,Ｊタガノエンペラｰ, 37,藤岡康, 2.5, 39,  -8, -17, 7, 55.6,⑤⑥⑦, 8, 9, ゴｰルゲッタｰ,,内田浩, 1.7,,,, 5, 20.6,⑬⑪⑩, 8,11,Ｊシロキタベガ, 61,和田竜, 1.0, 44, -23,  17,12,163.8, ⑨⑧, 8, 6,Ｄシゲルドントイケ, 78,武幸四, 0.6, 70,  -6,  19,12, 83.8,⑩⑩⑩
