07年12月22日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年12月22日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.6,,,,,■ 4R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8.3,,,,,■10R  芝4100m 3歳上ｵｰﾌﾟﾝ(混) 定量,,,,,,,,,,,
 9,15,Ｌジニアビスティｰ, 23,勝浦正, 1.9, 31, -12, -16,12,161.1,⑪⑫⑩, 9,10, ミネノクレド,---,木幡初, 2.6, 38, -18,  -3,10, 75.1,⑧⑧⑧, 9, 7,Ａスプリングザスパ, 71,デムｰ, 0.9, 66, -10,  18, 1,  3.1,⑭⑮⑮, 9,12, デイトレｰダｰ,,江田勇, 5.1,,,,13,116.9,⑧⑪⑫
10, 5,Ｄキタサンカレン, 37,北村宏, 2.0, 31, -13, -16, 6, 21.0,⑭⑬⑬,10, 5, ホリノティアラ,---,武士沢, 2.9, 36, -10, -14, 6, 13.3,⑤④④,10, 2,Ｐチャイニｰズフレア, 55,菊沢隆, 1.0, 59,  -8,  12,11, 35.2,⑦⑧⑦,10, 1, ハイヤｰザンヘブン,,大庭和, 5.3,,,,12, 90.7,①⑥⑦
11, 7,Ｍアランフェス,-27,大庭和, 2.1, 29,  -7, -23,11,140.2,⑥⑦⑨,11, 3, ビグザム,---,吉田隼, 3.6, 30, -18, -13,12, 79.5,⑩⑧⑧,11, 3,Ｃトｰセンゴライアス, 69,勝浦正, 1.0, 57,  -7,  10, 3,  5.2,④③④,11,16, ミヤビペルセウス,,穂苅寿, 5.9,,,, 6, 25.4,⑪⑨⑨
12,11,Ｎタカイチチアｰズ,-28,千葉直, 2.3, 20, -24, -11,15,400.1,⑮⑮⑮,12, 2, アイオロスシチｰ,---,蛯名正, 4.2, 23, -32,  -6, 5, 12.7,⑩⑫⑫,12, 1,Ｇナスケンウインド, 65,増沢由, 1.1, 62, -10,  16,15,105.3,⑯⑮⑬,12, 3, テレジェニック,,金子光, 6.9,,,, 9, 53.9,⑦⑩⑪
13, 4,Ｅムｰンアイル, 36,田中博, 2.4, 27, -15, -20, 8, 26.9,⑬⑭⑬,13, 7, リュウセイグン,---,小坂忠, 4.3, 22, -33,  -6,16,214.2,⑭⑬⑫,13,10,Ｊシャドウキャスタｰ, 64,後藤浩, 1.3, 56,  -9,  11, 5, 13.4,⑭⑩⑩,13, 6, マチカネビシャモン,,平沢健, 7.8,,,,15,171.0,⑯⑭⑬
14,13,Ｉベリッシモ, 32,村田一, 3.5, 22,*  2, -44,10, 91.2,④②③,14,14, コアレスイメｰジ,---,大庭和, 4.8, 18, -40,  -5, 9, 49.0,⑯⑯⑭,14,16,Ｏワｰルドサンボｰイ, 59,武士沢, 1.4, 53,  -7,   6,13, 85.7,④③⑤,14, 7, ブラックコンドル,,小坂忠,11.2,,,, 4, 12.6,⑤⑬⑬
15, 6,Ｊメイクサエル, 32,江田照, 4.7,  7,*  0, -54,13,216.8,②④⑥,15, 4, ノンフィクション,---,勝浦正, 6.2,-35, -33, -24,15,153.7,⑫⑬⑭,15, 5,Ｌケリｰズナカヤマ, 61,木幡初, 1.6, 54, -10,  10,14, 94.6,⑫⑬⑬,,,,,,,,,,,,
16,14,Ｏエミセンプｰ,-42,草野太, 5.4,-59, -33, -34,14,299.0,⑯⑯⑯,16,16, シドモア,---,横山義, 9.7, 9.7---, -35, -58,14,149.5,⑮⑬⑯,16,15,Ｎイブキゴルデルゼ, 60,江田照, 5.0, -9,  -7, -27,16,208.4,③⑥⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,
"単勝:1,310円 複勝:16=380円 12=260円 08=780円 枠連:3,640円",,,,,,,,,,,,"単勝:350円 複勝:13=170円 06=1,540円 12=270円 枠連:1,890円",,,,,,,,,,,,"単勝:450円 複勝:09=200円 11=430円 04=270円 枠連:1,230円",,,,,,,,,,,,"単勝:520円 複勝:14=160円 11=270円 08=180円 枠連:1,030円",,,,,,,,,,,
"馬連:4,280円 ワイド:12-16=1,190円 08-16=3,270円 08-12=2,290円",,,,,,,,,,,,"馬連:15,740円 ワイド:06-13=4,890円 12-13=550円 06-12=5,800円",,,,,,,,,,,,"馬連:3,440円 ワイド:09-11=1,250円 04-09=960円 04-11=2,640円",,,,,,,,,,,,"馬連:2,660円 ワイド:11-14=740円 08-14=410円 08-11=1,050円",,,,,,,,,,,
"馬単:9,200円 3連複:24,360円",,,,,,,,,,,,"馬単:21,840円 3連複:33,090円",,,,,,,,,,,,"馬単:4,880円 3連複:10,650円",,,,,,,,,,,,"馬単:4,470円 3連複:3,520円 3連単:25,810円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■11R  芝2200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾘｽﾏｽｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｆリネンホｰク, 44,村田一,, 49,  -7,* -1, 4,  8.6,⑫⑨⑥, 1, 5, タイキティファニｰ,---,蛯名正,, 49,  -9,*  2, 4,  9.5,⑤⑧⑧, 1, 8,Ｃグリｰンアラモｰド, 75,吉田隼,, 74,*  5,   9, 2,  5.6,③③②, 1,16,Ｂブラックアルタイル, 80,吉田隼,, 81,  11,   9, 4,  7.0,⑦⑤①
 2, 8,Ｌマイネルレッチｰノ, 12,江田照, 0.1, 50,  -2, -11,12,139.1,④④④, 2,16, ニシエイビュレット,---,吉田隼, 0.2, 49,* -4, -11, 8, 26.1,③③②, 2,10,Ｇエイワムサシ, 65,柴田善, 0.3, 70,   4,   7, 6, 20.3,④③③, 2, 2,Ａアグネストレジャｰ, 83,蛯名正, 0.2, 81,  10,* 13, 1,  4.5,⑯⑩⑧
 3, 9,Ｃレオアヴァロン, 50,吉田隼, 0.3, 49,* -1, -16, 1,  2.6,②②①, 3,10, アイアムジュエル,---,デムｰ, 0.3, 46,  -7,  -6, 1,  3.5,⑪⑤⑤, 3,14,Ｂジェイケイボストン, 76,北村宏, 0.4, 69,   2,   8, 3, 10.2,⑨⑥⑤, 3, 9,Ｋマルタカハｰモニｰ, 75,キネｰ, 0.3, 78,  12,   4, 8, 17.8,⑤③③
 4,13,Ｉガットストロング, 37,田中勝, 1.5, 38,  -7, -15, 7, 33.9,⑪⑨⑩, 4, 7, コスモアイリス,---,木幡初, 0.3, 46,  -7,  -6, 7, 23.5,⑦⑤④, 4, 6,Ｋシルクプラチナム, 61,大野拓, 0.4, 66,*  7,   2, 7, 24.8,①①①, 4,14,Ｄニュｰビギニング, 78,デムｰ, 0.3, 83,  11,  13, 2,  4.7,⑬⑩③
 5,11,Ｂタカラカリズマ, 50,後藤浩, 1.5, 39,  -4, -22, 3,  4.3,⑥⑥⑥, 5, 3, サラノコジｰン,---,小林淳, 0.8, 42,* -3, -21,10, 36.5,②②②, 4,15,Ｈゴｰルドオアシス, 65,大庭和, 0.4, 78, -13,* 22, 4, 11.2,⑯⑯⑯, 5, 7,Ｇマイネルｰチェ, 77,大野拓, 0.4, 77,  10,  10, 6, 13.7,⑫⑩⑩
 6,16,Ｅトミケンクルｰク, 46,小林淳, 1.5, 39,  -2, -24, 6, 13.3,⑤④④, 6, 6, メイショウドレイク,---,後藤浩, 1.0, 36, -13,  -7, 5, 10.0,⑭⑫⑩, 6, 1,Ｄコペルニクス, 72,草野太, 0.6, 62,*  5,   0,11, 50.6,②②③, 6, 8,Ｊファイトクラブ, 75,戸崎圭, 0.5, 76,   7,* 14, 9, 33.2,⑭⑭⑬
 7,12,Ｎウイントリビュｰト,-10,戸崎圭, 1.8, 37,  -6, -21,10, 81.5,⑨⑦⑥, 7, 9, タｰフドラゴン,---,大野拓, 1.0, 35, -13,  -8,12, 49.4,⑬⑫⑫, 7, 2,Ｌダンシングホｰク, 61,伊藤直, 0.7, 64,   3,   4,15,267.2,⑦⑤⑤, 7, 6,Ｃオｰバｰカムオｰル, 79,後藤浩, 0.6, 76,  11,   4, 5,  7.4,⑧⑦⑧
 8,15,Ａフラッグラッシュ, 61,デムｰ, 1.8, 37,* -2, -28, 2,  4.0,③③②, 8,13, アドマイヤラップ,---,田中勝, 1.0, 38,  -6, -18, 3,  4.3,⑥⑤⑤, 8, 9,Ｊスキマチェリｰ, 62,武士沢, 0.8, 64,   0,   6,12,107.7,⑨⑨⑨, 8, 1,Ｆコンラッド, 77,田中勝, 0.6, 78,   8,* 16,12, 60.2,⑮⑭⑮
 9, 6,Ｈスｰパｰプライド, 39,田中博, 1.8, 35, -12,*-11, 9, 73.1,⑯⑮⑬, 9, 8, スイｰトアルジェ,---,勝浦正, 1.1, 36,  -9, -15, 6, 14.8,⑨⑧⑨, 9,11,Ｎアプロｰズヒｰロｰ, 59,横山典, 0.9, 67, -10,* 14, 5, 18.4,⑮⑮⑮, 9,12,Ｍドクタｰグリム, 74,柴田善, 0.6, 75,  10,   1,15, 69.5,⑧⑦③
10, 3,Ｋマルタｰズマリｰ, 33,北村宏, 1.9, 36,  -6, -21,13,222.0,⑦⑦⑥,10,15, メアリｰズガｰデン,---,戸崎圭, 1.1, 37,  -5, -21, 2,  3.9,⑦④⑤,10,13,Ａブラックシャドウ, 81,蛯名正, 0.9, 62,   2,   3, 1,  1.7,④⑥⑤,10, 5,Ｌゴｰジャスディナｰ, 74,武士沢, 0.7, 72,   8,   4,13, 66.1,⑩⑩⑩
11, 4,Ｐネヴァｰワｰルド,-26,高山太, 2.0, 35, -11, -12,15,383.7,⑮⑮⑮,11,14, スカイラプタｰ,---,五十嵐, 1.5, 31, -10, -20, 9, 29.8,④⑧⑩,11,16,Ｆリワｰドパットン, 68,戸崎圭, 0.9, 62,   0,   5, 9, 34.0,⑦⑨⑨,11,10,Ｉブルｰマｰテル, 76,田中博, 0.8, 73,  13,  -5, 7, 13.9,④③③
12,14,Ｊグランドセキトバ, 36,柴田善, 2.4, 33, -10, -19, 8, 40.9,⑬⑫⑪,12,12, ダイワマｰシャル,---,北村宏, 1.7, 29,  -9, -24,11, 37.4,⑫⑧⑫,12, 3,Ｅフォワｰドダンサｰ, 72,田中博, 1.0, 61,  -6,   8, 8, 26.2,⑫⑫⑫,12, 4,Ｎジョリｰノエル, 74,郷原洋, 1.7, 63,  12, -21,14, 68.9,③②②
13, 1,Ｇブイチャレンジ, 40,小野次, 3.1, 29,  -9, -26,11,134.6,⑩⑫⑬,13, 2, ツルギサンゼンコウ,---,郷原洋, 2.3, 23,* -2, -45,14,151.8,①①①,13, 7, メインザナゲット,---,江田照, 1.2, 61,  -8,   9,16,305.1,⑬⑬⑬,13,15,Ｅコスモスペシャリｰ, 78,村田一, 2.3, 57,  10, -26,10, 36.4,⑤⑤⑫
14,10,Ｍミヤギグランメｰル,  7,千葉直, 3.4, 26,  -9, -33,14,270.6,⑦⑨⑪,14, 4, オｰラノツバサ,---,小坂忠, 2.3, 25, -14, -24,13, 94.3,⑨⑭⑭,14,12,Ｍメルボルンシチｰ, 60,穂苅寿, 1.3, 58,  -2,   3,13,188.7,⑪⑪⑪,14,11,Ｈトウカイエｰル, 77,小林淳, 2.7, 57,  11, -26,11, 37.3,⑩⑨⑬
15, 5,Ｏインボッカアルｰポ,-25,武士沢, 3.7, 27, -10, -30,16,394.5,⑭⑭⑮,15,11, ジュンノヒｰロｰ,---,小野次, 4.2,-28, -20, -44,15,208.6,⑮⑮⑮,15, 4,Ｏジャスミンフレイズ, 54,南田雅, 1.4, 59,  -9,   8,14,254.2,⑬⑬⑬,15, 3,Ｏネヴァキングダム, 73,北村宏, 4.7, 46,* 22, -88, 3,  5.2,①①③
16, 2,Ｄキョウエイフウジン, 47,勝浦正, 4.5, 21,*  0, -56, 5, 12.4,①①②,,,,,,,,,,,,,16, 5,Ｉアポロアパッチ, 63,松岡正, 1.6, 54,   2,  -4,10, 40.0,④⑥⑤,16,13,Ｐエプソムドン, 70,江田照,11.1,-93,   3, ---,16,145.6,②⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:3),,,,,,,,,,,
"単勝:860円 複勝:07=220円 08=3,080円 09=140円 枠連:79,040円",,,,,,,,,,,,単勝:950円 複勝:05=260円 16=570円 10=170円 枠連:940円,,,,,,,,,,,,"単勝:560円 複勝:08=200円 10=450円 14=260円 枠連:3,330円",,,,,,,,,,,,"単勝:700円 複勝:16=220円 02=170円 09=400円 枠連:1,240円",,,,,,,,,,,
"馬連:79,420円 ワイド:07-08=14,790円 07-09=410円 08-09=6,800円",,,,,,,,,,,,"馬連:10,820円 ワイド:05-16=2,720円 05-10=600円 10-16=1,540円",,,,,,,,,,,,"馬連:3,880円 ワイド:08-10=1,150円 08-14=870円 10-14=1,840円",,,,,,,,,,,,"馬連:1,360円 ワイド:02-16=560円 09-16=1,980円 02-09=1,340円",,,,,,,,,,,
"馬単:145,300円 3連複:60,160円",,,,,,,,,,,,"馬単:18,610円 3連複:12,250円",,,,,,,,,,,,"馬単:7,410円 3連複:11,270円",,,,,,,,,,,,"馬単:3,280円 3連複:9,550円 3連単:39,770円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.4,,,,,■ 6R  ダ1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.2,,,,,■ 9R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:2.0,,,,,■12R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾘｽﾏｽﾛｰｽﾞS,,,,,,,,,,,,ﾉｴﾙ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄクｰルドリオン, 47,松岡正,, 53,  -6,*  3, 2,  2.9,⑧⑧⑥, 1,11,Ｃジェイラッカｰ, 66,柴田善,, 68,*  3,   3, 8, 36.4,④②②, 1, 5,Ａダイワマックワン, 72,武士沢,, 91,* 17,  11, 1,  2.5,①①①, 1,14,Ｂコンティネント, 78,後藤浩,, 68,*  6,   6, 1,  2.2,②①①
 2, 7,Ｃコスモエラプション, 48,田中博, 0.1, 52,*  0, -14, 9, 39.3,①①①, 2, 4,Ｆアポロラムセス, 59,後藤浩, 0.1, 67,   2,   3, 3,  5.5,②④④, 2, 1,Ｉサクライダテン, 42,蛯名正, 0.3, 77,   6,* 14, 3,  4.9,⑨⑧⑦, 2,13,Ｅコアレスストｰム, 73,小野次, 0.0, 70,*  3,  11, 8, 16.9,①②②
 3,16,Ａライトニングソｰド, 56,横山典, 0.3, 52,*  2, -15, 1,  2.3,②②②, 3,13,Ｄハピネスフォｰユｰ, 64,蛯名正, 0.2, 65,   2,   2, 2,  4.8,⑤④④, 3, 6,Ｅダイワシｰクレット, 61,北村宏, 0.5, 77,  10,   9, 4,  8.4,④④④, 3,16,Ｇシンボリハレｰ, 72,木幡初, 0.1, 78,  -3,* 20,10, 37.2,⑫⑪⑩
 4,11,Ｅエｰブダヴィンチ, 43,戸崎圭, 0.7, 47,*  2, -21, 4, 13.3,②②②, 4, 3,Ｂミッキｰフォルテ, 66,松岡正, 0.2, 63,  -4,*  7, 5,  8.5,⑨⑪⑨, 4, 4,Ｂマイネアルデュｰル, 69,松岡正, 0.5, 77,  11,   7, 2,  4.6,④④③, 4, 3,Ｎアンテリオｰル, 63,戸崎圭, 0.2, 71,   0,  14,14,105.2,⑥⑤⑤
 5,10,Ｎシンボリロｰレンス,  9,田中勝, 0.8, 43,  -8,  -6, 6, 17.9,⑪⑨⑧, 5, 7,Ｇラピッドガｰル, 55,北村宏, 0.5, 63,*  3,  -1, 6, 11.6,②②②, 5, 8,Ｄブリリアントマリｰ, 65,吉田隼, 1.1, 70,* 14,  -6, 8, 32.3,①②②, 5, 1,Ｉマイネヴェロナ, 68,小林淳, 0.3, 66,   2,   8, 5, 14.4,③③③
 6,12,Ｇトップオブオアフ, 32,吉田隼, 0.8, 42, -19,* 12,11,162.2,⑯⑯⑭, 6,12,Ｅドリｰムクラウン, 62,吉田隼, 0.6, 60,  -2,   2, 4,  6.7,⑧⑥⑥, 6,10,Ｃレイクエルフ, 65,菊沢隆, 1.5, 60,   9,  -7, 6, 10.2,④④④, 6,15,Ａサララ, 79,勝浦正, 0.4, 82,  -9,* 26, 7, 16.0,⑯⑯⑭
 7, 2,Ｊテンジンウメノハナ, 25,木幡初, 0.8, 43, -10,  -3, 7, 21.6,⑪⑫⑪, 7, 6,Ｈエイワイエヤス, 48,横山典, 0.6, 60,  -1,   1, 7, 13.0,⑤⑥⑥, 7, 3,Ｊオｰサンイチバン, 41,戸崎圭, 1.8, 53,   5,  -7,10, 97.0,⑨⑧⑩, 7,11,Ｆアクロスザヘイブン, 73,柴田善, 0.4, 66,   0,  11, 4,  8.7,⑧⑤⑦
 8, 1,Ｈスガノビクトリｰ, 31,武士沢, 0.8, 43,  -7,  -8,10, 79.4,⑨⑨⑧, 8, 2, カムアラウンド,---,戸崎圭, 1.4, 49, -10,   1,12,148.9,⑬⑫⑪, 8, 2, ハナムケ,---,吉永護, 2.0, 52,  -5,  -1,11,167.5,⑪⑪⑪, 8, 8,Ｍストｰルンブライド, 65,キネｰ, 0.6, 63,  -1,   9, 9, 21.6,⑩⑧⑦
 9, 4,Ｉシャｰカガミ, 27,大野拓, 0.9, 43,*  1, -25,12,202.6,②②④, 9, 8,Ａフェスティバルイヴ, 67,デムｰ, 1.5, 51,  -1,  -8, 1,  2.8,⑩⑥⑥, 9,11,Ｆルミナリエ, 58,柴田善, 2.1, 49,   5, -12, 5,  9.9,⑧⑧⑨, 9, 6,Ｐエプソムメサイア, 56,高山太, 0.6, 68,  -5,  15,16,257.3,⑭⑬⑩
10, 3,Ｂフェスティヴココ, 51,江田照, 0.9, 43,  -4, -15, 3,  7.4,⑥⑤⑤,10, 5, パシコジャスティス,---,江田照, 1.9, 50,*  4, -16, 9, 45.3,①①①,10, 9,Ｇオリヒメチャｰム, 57,田中博, 2.4, 49,  13, -24, 9, 63.2,③③④,10, 5,Ｊコアレスコジｰン, 67,蛯名正, 0.6, 65,  -3,  12, 2,  6.8,⑩⑪⑩
11,14,Ｍウインライトアップ, 10,草野太, 0.9, 39,  -6, -17,14,303.2,⑤⑤⑥,11,10, クリスタルロバリｰ,---,穂苅寿, 2.0, 46,  -1, -13,10, 83.9,⑩⑥⑨,11, 7,Ｈタニノゴッドマザｰ, 53,キネｰ, 2.4, 46,   9, -21, 7, 18.3,④④⑧,11, 4,Ｈジュラナスリング, 71,吉田隼, 0.6, 63,  -1,   9,11, 37.4,⑧⑧⑦
12, 6,Ｋレディジェｰン, 21,キネｰ, 1.0, 41, -10,  -6, 5, 15.4,⑭⑫⑪,12, 9,Ｉボｰデンゼｰ, 45,田中博, 2.7, 36,  -4, -19,13,157.3,⑤⑩⑫,,,,,,,,,,,,,12,10,Ｋノｰリプライ, 66,松岡正, 0.7, 66,  -5,  14, 3,  7.9,⑬⑬⑭
13,13,Ｌマイネミニヨン, 15,千葉直, 1.4, 33, -18,  -3,13,284.9,⑪⑭⑭,13, 1, フラワｰバｰド,---,大野拓, 3.0, 33, -16, -10,11,143.3,⑫⑬⑬,,,,,,,,,,,,,13,12,Ｄコスモミｰル, 73,菊沢隆, 0.9, 65,  -8,  15,13, 62.3,⑭⑮⑯
14,15,Ｆセイウンダイチ, 34,小林淳, 1.5, 35,  -5, -23,15,319.6,⑦⑤⑧,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｃリンガフランカ, 75,横山典, 1.0, 56,   1,   0, 6, 14.6,⑤⑤⑤
15, 5,Ｐアカテブクロ,-50,菊沢隆, 1.5, 35,  -7, -18, 8, 39.0,⑨⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,15, 2,Ｌヤクモオｰカン, 65,大野拓, 1.1, 56,   2,  -4,15,134.8,③③③
16, 8,Ｏミホノウォルトン, -7,村田一, 3.1, 20, -17, -26,16,367.1,⑭⑭⑯,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｏディｰアｰルボｰイ, 58,江田照, 1.3, 53,  -2,   0,12, 53.2,⑥⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
