07年 5月20日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月20日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 4R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.6,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,,■10R  芝1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾘｰｳｪｲS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｄステラフィランテ, 47,安藤勝,, 56,  -8,*  4, 5, 14.8, ⑩⑧, 1, 8,Ｄベルモントガロップ, 44,石神深,, 59,  -4,*  7,11, 62.9, ⑧⑨, 1, 5,Ｋカツヨカムトゥルｰ, 61,武士沢,, 72,  14,  -5,17,183.3, ⑤⑤, 1, 6,Ｃドラゴンウェルズ, 84,藤田伸,, 82,   5,  19, 1,  5.0, ③③
 2, 5,Ｅバｰニングラブ, 47,北村宏, 0.0, 56,  -6,*  2, 7, 29.0, ④④, 2,10,Ａフロストワｰク, 53,藤田伸, 0.2, 59,   0,   0, 1,  2.1, ⑧⑦, 2, 8,Ｇスイｰトロｰレライ, 64,鮫島良, 0.0, 70,  11,*  0, 5, 22.8, ⑪⑩, 2, 8,Ｇアンブロワｰズ, 81,秋山真, 0.0, 84,   3,  22, 7, 13.0, ⑤⑤
 3, 6,Ｂスロクスザンナ, 55,蛯名正, 0.1, 56,* -5,  -1, 3,  5.0, ③②, 3,15,Ｂシルクセイラｰ, 51,村田一, 0.3, 61,*  4,  -7, 2,  3.5, ②②, 3,15,Ａマイネルパシオン, 78,蛯名正, 0.0, 71,  14,  -7, 1,  2.3, ⑤③, 3, 1,Ｈグランプリオｰロラ, 81,勝浦正, 0.1, 73,*  8,  10, 9, 15.5, ①①
 4,10,Ｃコスモライゼン, 54,藤田伸, 0.5, 51,  -7,  -2, 2,  4.5, ⑤⑦, 4, 2,Ｉゴｰルドクリッパｰ, 34,秋山真, 1.2, 49,  -3,  -7, 5, 17.5, ⑦⑧, 4,17,Ｃダイワバゼラｰド, 70,北村宏, 0.1, 67,   6,*  7, 7, 44.1, ⑮⑯, 4,10,Ｄレオハスラｰ, 83,村田一, 0.3, 73,   4,  13, 6,  9.4, ③③
 5,11,Ｋブラックレディ, 32,江田照, 1.1, 47,  -6,  -9, 9,102.2, ⑤④, 5,11,Ｎタツエンペラｰ,-25,後藤浩, 1.3, 50,   1, -13, 6, 18.9, ④⑤, 5, 9,Ｅマイネルゴｰシュ, 67,土谷智, 0.2, 66,   8,*  1, 9, 50.3, ⑮⑭, 5, 9,Ａプレミアムボックス, 85,鮫島良, 0.4, 80,  -4,* 23, 3,  5.7, ⑩⑩
 6, 3,Ｇウメノカイウン, 42,幸英明, 1.1, 45,  -9,  -4, 6, 24.5, ⑫⑬, 6, 7,Ｈクリアｰキセキ, 39,松岡正, 1.7, 49,*  5, -22, 7, 20.2, ①①, 6,12,Ｎブレイブバニヤン, 58,四位洋, 0.4, 65,   8,  -2,11, 57.2, ⑫⑭, 6, 4,Ｏゴッドスマイルユｰ, 76,松岡正, 0.5, 75,   1,  18, 2,  5.6, ⑦⑦
 7, 7,Ａサルンガ, 58,松岡正, 1.2, 45,  -8,  -7, 1,  1.9, ⑩⑪, 7, 3, ワシントンハイツ,---,幸英明, 1.9, 43, -15,*  2,13,117.6, ⑮⑮, 7,18,Ｈストロングアサクサ, 63,後藤浩, 0.4, 65,   9,  -3, 4,  6.8, ⑫⑬, 7, 5,Ｂキョウワロアリング, 85,飯田祐, 0.5, 74,  -2,  18, 8, 13.7, ⑦⑦
 8,14,Ｏバブルビッグワン,-47,大野拓, 1.3, 45,* -4, -15,11,227.5, ①①, 8, 9,Ｃミウラジェット, 49,江田照, 2.0, 45,*  3, -22, 3,  8.7, ③③, 8,14,Ｄビュレットライナｰ, 67,江田照, 0.5, 67,* 19, -23, 6, 26.1, ①①, 8,16,Ｊアンティｰクコイン, 78,安藤勝, 0.6, 81,  -8,* 27, 5,  8.8, ⑫⑬
