07年 4月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.4,,,,,■ 4R  芝3200m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■10R  芝2200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湾岸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｃピンククラウド, 43,藤岡佑,, 55,* -4,* -5, 3,  4.8, ①①, 1,13, ハイヤｰザンヘブン,,金子光,,,,, 3,  7.7,①①①, 1, 8,Ａヘイアンルモンド, 64,安藤勝,, 70,*-11,* 22, 2,  3.2,④②②, 1,14,Ａユメノシルシ, 82,吉田豊,, 69,* -3,  17, 1,  2.7,②③③
 2,15,Ｇリワｰドマナキン, 33,後藤浩, 0.1, 53,* -5,* -5, 7, 21.4, ③②, 2,12, ミヤビペルセウス,,穂苅寿, 0.2,,,,12,153.1,②②②, 2, 6,Ｂサクセスガｰウィン, 63,川田将, 0.1, 68,*-11,  21, 5, 15.3,②②②, 2, 9,Ｂアクレイム, 82,北村宏, 0.0, 76,  -5,* 21, 4,  9.2,⑦⑦⑥
 3, 9,Ａアリマエンプレス, 51,蛯名正, 0.3, 50,  -6,* -6, 1,  2.9, ④④, 3, 1, マチカネリュウセイ,,宗像徹, 0.2,,,, 2,  4.7,⑦②②, 3, 2,Ｃドノバンシチｰ, 63,松岡正, 0.1, 70, -12,* 23, 1,  2.0,②⑤④, 3, 2,Ｋマｰブルバルダｰ, 68,安藤勝, 0.1, 69,* -4,  17, 5,  9.8,④⑤⑤
 4,10, スギノマリアｰジュ,---,大野拓, 0.5, 45,  -9,* -6, 6, 20.6, ⑥⑥, 4, 8, オンワｰドタイタン,,横山義, 1.1,,,, 1,  1.8,⑦⑥⑤, 4, 9,Ｈカオリエスペランサ, 56,田中勝, 0.6, 60,*-12,  17, 6, 17.3,⑤②④, 4,13,Ｉリキアイサイレンス, 74,松岡正, 0.3, 62,* -3,  12, 9, 26.6,⑪③③
 5,11,Ｆテンジンイナバウア, 36,田中剛, 0.8, 42, -10,  -7,10, 42.0, ⑩⑧, 5, 3, グランドシャワｰ,,柴田未, 1.7,,,, 5, 14.5,⑤④④, 5, 3,Ｆアイアムザスタｰ, 59,武豊  , 0.7, 56,*-11,  14, 3,  5.8,①①①, 5,15,Ｊユキノアサカゼ, 73,後藤浩, 0.4, 64,  -4,  14,11, 35.3,④⑤⑥
 6,13, トウカイサクラ,---,北村宏, 0.9, 46,* -4, -13, 2,  3.9, ②②, 6, 2, アドニスシチｰ,,五十嵐, 1.7,,,, 7, 26.2,⑨⑥⑥, 6, 5,Ｄウイニングヒット, 62,北村宏, 1.0, 61, -14,  19, 4, 12.8,⑦⑨⑧, 6, 4,Ｄファイトクラブ, 78,武豊  , 0.4, 69,  -6,  18, 3,  6.5,⑪⑩⑩
 7, 2,Ｄスマｰトキャピタル, 42,柴山雄, 0.9, 42,  -8, -10, 5, 17.8, ⑥⑦, 7, 7, トモクン,,田中剛, 2.1,,,, 8, 38.1,⑩⑨⑨, 7, 4,Ｋトｰアアストラエア, 47,勝浦正, 1.8, 47, -14,  11,10,268.9,⑨⑥⑥, 7,11,Ｈエイシンニｰザン, 74,蛯名正, 0.4, 65,  -5,  15, 2,  6.1,⑥⑦⑧
 8, 6,Ｉグランドアワｰド, 30,西田雄, 1.6, 34, -11, -13,12, 90.4, ⑪⑩, 8,11, マチカネビシャモン,,矢原洋, 3.1,,,,13,217.3,⑫⑫⑪, 8, 1,Ｅトウショウコｰラル, 59,吉田豊, 1.8, 46, -14,  10, 8, 95.7,⑤⑥⑦, 8, 8,Ｇトウカイラブ, 74,池添謙, 0.4, 73,  -7,* 21, 7, 17.5,⑭⑬⑪
