07年 1月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月 6日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.3,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａワンダｰポデリオ, 66,石橋守,, 75,  -3,*  9, 1,  2.2, ③④, 1, 5, パレスショットガン,---,田嶋翔,, 60,*-22,* 17, 1,  3.9,⑤②③, 1, 7,Ａトｰセンマエストロ, 78,上野翔,, 70,  -6,* 11, 1,  2.3, ⑥⑥, 1,12,Ｆエムオｰウイナｰ, 79,佐藤哲,, 88,* 20,   3, 1,  3.5, ②②
 2,12,Ｃミヤジレオン, 56,幸英明, 1.2, 54,* -1,  -5, 4,  8.9, ①①, 2, 8, テンザンメダリスト,---,角田晃, 0.7, 44,*-22,   9, 5,  7.2,②②①, 2,10,Ｇブレイバｰ, 64,岩田康, 0.1, 72,  -5,* 13, 3,  5.3, ⑩⑨, 2, 5,Ｃエアニックス, 82,四位洋, 0.0, 85,  17,   6, 3,  4.8, ⑤④
 3, 5,Ｍトウショウブリッツ, 27,四位洋, 1.4, 56, -12,*  4, 7, 18.7, ⑨⑩, 3,11, メトロシュタイン,---,金折知, 0.9, 44, -23,  10, 6,  9.0,⑦⑤⑤, 3, 3,Ｅカントリｰスタイル, 66,秋山真, 0.3, 73,  -9,* 16, 6, 15.8, ⑭⑮, 3, 9,Ｄフラワリングバンク, 81,生野賢, 0.1, 81,  14,   7, 5, 10.8, ⑦⑥
 4,11,Ｋライトグロｰリｰ, 29,角田晃, 1.5, 50,* -2,  -7,10, 36.0, ③③, 4, 7, ナリタコンコルド,---,上村洋, 1.0, 47, -25,* 12, 2,  4.5,⑦⑧⑦, 4, 4,Ｄウインイｰジス, 68,佐藤哲, 0.4, 64,* -2,   6, 4, 11.3, ③③, 4,11,Ｂシルクトゥルｰパｰ, 82,川田将, 0.2, 75,   2,* 18, 4,  6.0, ⑮⑭
 5,13,Ｊテイエムフルパワｰ, 41,上野翔, 1.6, 48,  -8,  -4,16,288.4, ⑥⑤, 5, 4, メイショウハナミチ,---,岩田康, 1.6, 32, -23,   3, 4,  5.8,③⑤⑤, 5, 6,Ｊオペラボイス, 60,田中克, 0.7, 61,  -8,   8,14,202.4, ⑪⑨, 5,14,Ｍルタンティｰル, 71,鮫島良, 0.3, 74,   6,* 12,14, 98.3, ⑫⑫
 6,16,Ｅテイエムシップウ, 51,和田竜, 1.6, 49,* -1,  -9, 8, 29.8, ②②, 6,10, セルゲイエフ,---,幸英明, 1.9, 29,*-22,  -3,13,132.6,③②③, 6,16,Ｌフィｰルドジュエル, 57,酒井学, 0.8, 60,  -5,   5,12, 74.9, ⑥⑦, 6, 8,Ｅストｰンブリッジ, 79,上村洋, 0.3, 75,   9,   9,13, 89.0, ⑩⑩
 7, 9,Ｄヴェリタス, 53,秋山真, 1.7, 51, -12,   1, 3,  8.0, ⑨⑨, 7, 2, タマモライズ,---,安部幸, 1.9, 37, -28,   9,11, 95.6,⑩⑪⑨, 7,12,Ｆメモリｰセレソン, 65,赤木高, 0.9, 57,  -3,   2, 9, 22.0, ③③, 7,15,Ａマルカジｰク, 82,安藤勝, 0.4, 73,   5,* 12, 2,  4.3, ⑫⑫
 8, 6,Ｇハｰドリレｰ, 47,太宰啓, 1.7, 53, -14,*  3, 5, 16.5, ⑪⑪, 8, 3, オウシュウコトブキ,---,和田竜, 2.4, 29, -28,   5, 8, 35.6,⑬⑪⑫, 8, 5,Ｉメダルハンタｰ, 61,藤岡佑, 0.9, 56,* -1,  -1,10, 52.6, ②①, 8, 4,Ｎヒシフェアレディ, 71,安部幸, 0.5, 74,  13,   3, 7, 17.4, ⑨⑧
