07年 9月22日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月22日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.1,,,,,■ 4R  芝3210m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.7,,,,,■10R  芝2500m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,九十九里特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｇタカラシャフト, 44,北村宏,, 64,   5,* -2, 3,  5.9, ⑤④, 1,10, エイシンペキン,,西谷誠,,,,, 1,  2.3,①①①, 1, 6,Ｂアグネストカチ, 70,松岡正,, 72,  -1,*  9, 1,  2.4, ③③, 1, 5,Ａショｰトロｰブス, 80,松岡正,, 79,   8,* 11, 3,  6.6,⑦⑧④
 2, 3,Ｅアバレダイコ, 50,松岡正, 0.1, 58,  -3,*  5, 5,  8.9, ⑨⑨, 2, 2, アドニスシチｰ,,穂苅寿, 2.5,,,, 7, 17.1,②②②, 2,16,Ａシゲルオブリガｰド, 71,田中勝, 0.1, 68,*  3,   4, 2,  2.5, ②②, 2,10,Ｃサンデｰコバン, 77,吉田豊, 0.0, 75,   5,* 12, 6, 11.7,⑨⑩⑨
 3, 1,Ｃアポロラムセス, 55,蛯名正, 0.4, 64,* 10,  -9, 1,  2.6, ①①, 3, 5, マチカネリュウセイ,,宗像徹, 3.3,,,, 2,  3.7,③③③, 3, 4,Ｄスイｰトプラド, 60,北村宏, 0.3, 67,  -6,*  9, 3,  7.0, ⑧⑧, 3,12,Ｈラムタラプリンス, 70,丹内祐, 0.1, 75,   4,* 15,12, 97.8,⑪⑫⑨
 4, 9,Ｄフレンチノワｰル, 50,中舘英, 1.0, 57,*  8, -14, 2,  4.2, ②②, 4, 1, マイネルヴェステン,,千葉直, 3.4,,,, 8, 17.8,⑤⑤⑤, 4, 5,Ｃブライティアエルフ, 63,蛯名正, 0.4, 63,  -1,   3, 4,  8.2, ③③, 4, 8,Ｌコスモグルミット, 66,吉田隼, 0.4, 73,* 10,  -3, 1,  2.4,②②①
 5,15,Ａチャｰムキャップ, 64,田中博, 1.8, 41,   0, -16, 6, 15.0, ⑧⑦, 5, 7, アイルオブマルタ,,柴田大, 3.5,,,, 5, 12.2,④④④, 5, 8,Ｅホウライキャプテン, 56,中舘英, 0.7, 55,*  2,  -5, 5, 16.5, ①①, 5, 6,Ｄマイネルクルｰガｰ, 77,田中博, 0.8, 69,*  9,  -8, 2,  5.5,⑪②②
 6, 2,Ｆルｰジュアルダン, 47,後藤浩, 1.8, 49,*  8, -22, 4,  6.7, ②②, 6, 9, マチカネビシャモン,,平沢健, 4.6,,,, 4, 10.1,⑨⑥⑥, 6, 7,Ｆイデアｰレ, 45,二本柳, 0.8, 54,  -1,  -3, 9, 91.5, ③③, 6, 4,Ｉショウナンパレス, 70,田中勝, 0.8, 66,   6,  -3, 7, 12.7,⑧⑧⑦
 7, 6,Ｂアリｰジェンス, 59,田中勝, 1.8, 43,  -8,  -7, 8, 38.7, ⑫⑪, 7, 6, アｰトレｰタ,,山本康, 4.8,,,,10,100.7,⑦⑥⑥, 7,13,Ｉマツノテイオｰ, 42,西田雄, 0.9, 54,  -2,  -3, 7, 71.2, ⑦③, 7,11,Ｇフレアリングベスト, 73,石橋脩, 1.0, 65,   6,  -4,10, 45.8,⑨⑩⑨
 8, 7,Ｋシャススプリｰン, 16,吉田豊, 2.3, 40, -10, -10,10, 95.9, ⑬⑬, 8, 3, ゴｰルゲッタｰ,,金折知, 6.0,,,, 6, 15.0,⑤⑥⑧, 8,10,Ｌスマｰトアングル, 34,後藤浩, 0.9, 54,  -7,   1,10,126.0, ⑩⑧, 8, 2,Ｅネヴァｰトルネｰド, 75,武士沢, 1.5, 61,   8, -16, 4, 10.0,④⑤④
