07年 4月21日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月21日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■ 4R  芝2600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,
 8, 7, メイショウスイミｰ,---,二本柳, 0.7, 54, -20,* 11,15,207.8, ⑭⑫, 8,11,Ｊダイワタキオン, 37,吉田隼, 0.6, 44, -20,  13, 3,  7.4,⑨⑧⑦, 8, 5,Ｌシゲハヤテ, 55,佐藤聖, 1.2, 62,  -8,* 12,14,166.2,⑯⑯⑯, 8, 5,Ｌテイエムプリキュア, 72,熊沢重, 0.5, 82,   7,* 18, 8, 18.6,⑮⑭⑫
 9, 5, アロｰティアラ,---,塚田祥, 0.7, 50, -16,*  5,10, 63.0, ⑪⑩, 9, 5,Ｇオメガバリュｰ, 46,塚田祥, 0.7, 39, -20,   9, 4,  7.5,④⑥⑦, 9,13,Ｉアドマイヤナンシｰ, 59,芹沢純, 1.2, 60,  -2,   6,12, 35.5,⑫⑬⑬, 9, 4,Ｈコアレスパティオ, 77,高橋智, 0.6, 78,   5,  15,11, 31.2,⑮⑭⑫
10,14, イデアｰレ,---,吉田隼, 0.8, 45,  -6,  -5, 6, 16.5, ⑤⑤,10,15,Ｈジョイフルティアラ, 45,勝浦正, 0.8, 37,*-18,   5, 5, 10.3,③②②,10, 3,Ｇトｰセンセレニティ, 62,安藤光, 1.3, 56,   1,  -1,10, 14.9,⑦⑦⑪,10,11,Ｄジョリｰノエル, 79,小野次, 0.7, 73,* 11,   1, 6, 10.8,③②③
11, 4, サザンキララ,---,西田雄, 1.1, 41, -11,  -5,11,118.9, ⑧⑨,11, 6, ポイントオブビュｰ,---,川島信, 1.1, 34,*-18,   1,10, 27.1,①②②,11,11,Ｍメイショウトウゲン, 54,中村将, 1.3, 59,  -6,   8,15,178.5,⑫⑮⑮,11,12,Ｋマイネルｰシッド, 73,田中博, 0.7, 75,   5,  11,15, 82.8,⑭⑫⑫
12, 3, タンゲｰラｰ,---,荻野琢, 1.3, 35, -17,  -5,14,178.6, ⑪⑫,12,12,Ｌエンドレスヒロイン, 32,野元昭, 1.2, 35, -22,   9,13,114.8,⑮⑫⑫,12, 2,Ｂプリムラシチｰ, 65,太宰啓, 1.6, 52,*  4, -12, 3,  7.1,②②②,12, 9,Ｊニシノフジムスメ, 74,中舘英, 0.8, 74,   9,   5, 7, 11.1,⑦⑦⑤
13, 1, ヘリオドｰル,---,大野拓, 1.4, 36, -19,  -2,12,119.7, ⑭⑫,13, 2,Ｉブラックウィッチ, 44,中村将, 1.2, 31, -23,   6,12, 89.6,⑦⑩⑩,13, 7,Ｆウインゼフィｰル, 62,青木芳, 1.6, 52,   1,  -6, 8, 12.6,⑫⑦⑨,13, 3,Ｏアルｰリングボイス, 67,太宰啓, 0.9, 78,   7,  12,10, 26.8,⑬⑭⑫
14, 2, クｰルマイヨｰル,---,中谷雄, 2.6,  5, -11, -28,16,225.9, ⑧⑩,14,16,Ｎダンツクロフネ, 29,左海誠, 1.2, 34,*-18,   1, 9, 25.4,④④⑥,14, 1,Ｃコスモシレナ, 65,田中博, 1.8, 48,*  3, -17, 7, 11.4,②②②,14, 8,Ｐサンマルセイコｰ, 61,大野拓, 1.4, 68,   6,   2,16,200.1,⑪⑫⑫
15,16, ゴｰルデンルｰル,---,佐藤聖, 3.4,-42, -19, -35, 7, 21.0, ⑪⑮,15,10,Ｏイチライスキャン,-35,北村友, 1.3, 35, -27,  11,15,234.0,⑯⑯⑯,15,14,Ｐエプソムチャｰム, 37,木幡初, 3.1, 43,   3, -32,16,186.9,④④⑦,15, 2,Ｍダイワパッション, 70,長谷川, 1.6, 66,* 19, -20,12, 41.1,①①①
16,10, メジロナシラ,---,小野次, 4.8,-44, -53, -21,13,132.8, ⑯⑯,16, 1,Ｍスガノグロｰリアス, 31,岩部純, 1.3, 34, -23,   9,14,228.1,⑪⑭⑭,16, 6,Ｊビュｰティｰパｰル, 58,中舘英, 3.4, 26,*  6, -42, 6, 11.2,①①①,16, 1,Ｃナナヨｰティアラ, 79,田中健, 2.4, 54,  10, -23,14, 68.5,④④⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-5),,,,,,,,,,,
単勝:180円 複勝:13=120円 09=160円 12=720円 枠連:300円,,,,,,,,,,,,単勝:340円 複勝:03=210円 07=130円 13=990円 枠連:600円,,,,,,,,,,,,"単勝:650円 複勝:04=210円 15=1,960円 08=150円 枠連:2,310円",,,,,,,,,,,,"単勝:2,190円 複勝:14=670円 10=250円 16=230円 枠連:1,060円",,,,,,,,,,,
"馬連:370円 ワイド:09-13=180円 12-13=1,550円 09-12=2,410円",,,,,,,,,,,,"馬連:810円 ワイド:03-07=360円 03-13=2,910円 07-13=1,990円",,,,,,,,,,,,"馬連:48,670円 ワイド:04-15=4,730円 04-08=480円 08-15=6,880円",,,,,,,,,,,,"馬連:9,130円 ワイド:10-14=2,840円 14-16=2,950円 10-16=820円",,,,,,,,,,,
"馬単:530円 3連複:4,580円",,,,,,,,,,,,"馬単:1,710円 3連複:9,370円",,,,,,,,,,,,"馬単:76,750円 3連複:61,950円",,,,,,,,,,,,"馬単:18,190円 3連複:19,310円 3連単:147,110円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■ 6R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■ 9R  ダ1150m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,浄土平特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａオリジナルカラｰ, 57,宮崎北,, 39,*-16,   1, 1,  3.0,①①①, 1, 5,Ａマキバスマイル, 69,木幡初,, 72,*-16,* 24, 1,  2.5,⑨④②, 1, 7,Ｅカフェブルックリン, 61,菊沢隆,, 57,  -7,   5, 4,  9.0, ⑤⑤, 1, 2,Ｅブレイズワン, 64,長谷川,, 82,  -4,* 22, 3,  5.8,⑥⑥③
 2,11, ブロｰドビｰチ,---,荻野琢, 0.3, 57, -27,* 17, 6, 12.2,⑭⑭⑬, 2, 6,Ｆカオリエスペランサ, 57,左海誠, 0.7, 54,*-16,  15, 5,  8.8,⑦②②, 2,10,Ｇヤクモソニック, 59,芹沢純, 0.2, 53,* -3,   0, 5, 10.0, ②②, 2, 5,Ａダノンスイショウ, 72,安藤光, 0.2, 71,* -2,* 14, 1,  2.9,②①①
 3, 2,Ｂドンアドヴァイタ, 55,津村明, 0.3, 42, -18,   5, 2,  3.3,⑦⑦④, 3,12,Ｈメジロハックマン, 57,吉田隼, 0.7, 54,*-16,  15, 7, 15.4,①①①, 3,15,Ｈマンボカｰニバル, 58,塚田祥, 0.3, 55, -17,*  9,10, 47.4, ⑫⑩, 3, 8,Ｆマｰブルワンダｰ, 62,熊沢重, 0.7, 61,* -3,   8, 6, 10.4,③②③
 4,10,Ｅラインジュエル, 49,佐藤聖, 0.4, 35,*-17,  -2, 9, 28.7,②②②, 4, 2,Ｃテンエイトップガン, 62,嘉藤貴, 1.2, 49, -17,  13, 8, 21.6,⑤④⑤, 4, 6,Ｃウインカスケｰド, 63,津村明, 0.5, 49,*  0,  -5, 1,  2.4, ①①, 4, 6,Ｈシゲルイサイダカ, 60,赤木高, 0.7, 61,  -4,   9, 7, 20.3,③④⑤
 5, 7,Ｉマッティｰノ, 44,中村将, 0.4, 45, -22,*  9,12, 67.3,⑫⑫⑩, 5, 8,Ｂホｰネットアｰミｰ, 68,田中博, 1.3, 49, -19,  14, 3,  6.5,⑦⑧⑥, 5,12,Ｊレイゴｰルド, 55,田辺裕, 0.5, 54, -20,* 11,15, 95.3, ⑮⑭, 5, 7,Ｂエスペランサワン, 69,石橋脩, 0.9, 57,  -4,   7, 2,  4.6,⑥④⑥
 6, 5,Ｃコｰルトゥアｰミｰ, 53,左海誠, 0.5, 40, -19,   5, 7, 15.1,⑨⑦⑧, 6, 1,Ｄリキアイナスノオｰ, 62,北村友, 1.4, 47, -19,  13, 4,  8.7,③⑧⑥, 6, 3,Ｆオリオンザクロノス, 60,佐藤聖, 0.6, 47, -13,   2, 3,  7.2, ⑦⑦, 6,12,Ｄミヤコノカｰン, 67,石神深, 1.2, 54,  -5,   5, 4,  7.0,⑩⑨⑩
 7,12,Ｄシゲルアサンテサナ, 50,石橋脩, 0.7, 40, -20,   5, 4, 10.8,⑪⑩⑩, 7, 3,Ｇゼウス, 57,勝浦正, 1.4, 54, -18,  16, 9, 27.4,⑨⑫⑧, 7, 5,Ｎラフレシアチケット, 48,大野拓, 0.8, 45,* -4,  -6,13, 95.1, ②②, 7, 4,Ｇゴｰルドカフェ, 61,木幡初, 1.3, 51,  -4,   2,11, 67.4,③⑥⑥
 8,14,Ｊコスモエスパｰス, 42,安藤光, 0.8, 34,*-16,  -3,11, 59.4,④③③, 8, 4,Ｋトウショウコｰラル, 52,高橋智, 1.6, 45, -18,  12,11, 37.4,⑨⑧⑧, 8,11,Ａスズカボス, 68,北村友, 0.8, 45, -16,   3, 2,  5.2, ⑫⑫, 8, 1,Ｉナリタモｰガン, 60,田中健, 1.3, 51,* -3,  -1, 9, 35.2,①②②
 9, 1,Ｍカネスマリリン, 39,二本柳, 1.1, 35, -20,   1,14,174.4,⑨⑩⑤, 9,10,Ｅバンダムカｰン, 61,安藤光, 1.6, 45, -18,  12, 6,  9.9,⑫⑧⑧, 9,16,Ｋカシノエスケイプ, 54,大下智, 0.9, 44, -12,  -1, 8, 20.9, ⑦⑧, 9, 9,Ｋダグラスフォンテン, 48,岩部純, 1.5, 50,  -6,   4,13,138.5,⑩⑪⑧
10, 8,Ｆサムデイシュアｰ, 48,塚田祥, 1.1, 32, -19,  -2, 3,  7.1,⑦⑦⑩,10, 9,Ｊアドマイヤグロｰリ, 56,柴山雄, 2.5, 33, -17,   3, 2,  6.2,⑤⑦⑪,10, 4,Ｐロｰドキングダム, 43,安藤光, 0.9, 45, -11,   0,14, 95.2, ⑦⑧,10, 3,Ｃアｰバンエスケｰプ, 69,柴山雄, 1.6, 48,  -5,  -1, 5,  9.4,⑥⑨⑧
11, 9,Ｋハイフェイム, 41,吉田隼, 1.3, 32, -17,  -5, 8, 20.6,⑤⑤⑧,11,11,Ｉクリノシシマル, 57,津村明, 2.8, 34,*-16,  -5,10, 32.3,②②④,11,13,Ｏニシノオウヒ, 44,左海誠, 1.1, 49, -29,* 13,12, 85.8, ⑯⑯,11,11,Ｊスズカボｰイ, 55,中村将, 1.7, 47,  -4,  -4, 8, 21.8,⑩⑥⑪
12, 3,Ｈワンダｰシアｰ, 45,野元昭, 1.3, 31, -17,  -5,10, 51.9,⑤⑤⑤,12, 7,Ｌアイノヤマト, 41,黛弘人, 4.8,-19, -18, -23,12,152.4,③④⑪,12, 8,Ｂスリｰスピリット, 63,中村将, 1.1, 41, -14,  -2, 7, 18.1, ⑩⑫,12,10,Ｌイｰルドハｰド, 44,勝浦正, 1.9, 45,  -6,  -2,10, 37.2,⑨⑪⑫
13, 6,Ｇルクラｰジュ, 46,西田雄, 1.4, 32, -17,  -7, 5, 11.2,③④⑤,,,,,,,,,,,,,13, 2,Ｄグｰニｰズ, 63,宮崎北, 1.2, 40,  -9,  -7, 6, 14.7, ⑤⑤,13,13,Ｍデュエルヴァンクル, 27,左海誠, 2.1, 46,  -9,   2,12,120.9,⑬⑬⑬
14, 4,Ｌチャｰミングギャル, 41,高橋亮, 1.6, 32, -24,   3,13,146.2,⑬⑬⑬,,,,,,,,,,,,,14,14,Ｉスプリングベルン, 57,石橋脩, 1.3, 42, -15,  -1,16,125.0, ⑫⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｍブンブンブン, 52,吉田隼, 1.6, 39, -12,  -6, 9, 31.8, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｌウメノレイメイ, 54,的場勇, 2.1, 35,* -5, -20,11, 63.8, ②②,,,,,,,,,,,,
