07年10月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年10月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.4,,,,,■10R  芝2400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,
10, 5,Ｈクインマキシマム, 40,吉田隼, 2.1, 27, -17, -16, 7, 47.2, ⑥③,10, 8, サチノグランドｰル,---,小野次, 4.3,-70, -32, -31,11,202.4, ⑩⑩,10, 5,Ｃコウヨウウェｰブ, 61,五十嵐, 2.3, 49,* -1, -10, 9, 34.4,③②②,10, 5,Ｊエネルマオｰ, 73,田中勝, 1.3, 67,  19, -14, 7, 18.8, ⑤④
11, 4,Ｋリアルパラダイス, 12,武士沢, 2.1, 27, -22,  -6, 8,139.6, ⑫⑪,11, 5, カシノパンジｰ,---,小林淳, 4.8,-97, -28, -44, 9,146.7, ⑤⑤,11,10,Ｌトｰヨｰコジｰン, 49,田中剛, 2.7, 48,  -3,  -7,12, 96.2,⑪⑩⑧,11, 1,Ｍトｰセンテンショウ, 69,藤岡佑, 1.6, 62,   5,   0,13, 77.9, ⑭⑬
12, 1,Ｌバシケｰン, 10,大庭和, 2.7,  6, -19, -20,10,218.1, ⑩⑦,,,,,,,,,,,,,12, 4,Ｉヤマノフェロｰ, 56,松田大, 3.1, 46,  -3, -11,10, 63.8,⑦⑥⑧,12, 9,Ｋスパイン, 72,岩部純, 1.8, 65,* 28, -34,10, 25.3, ②①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｆポイントセブン, 79,郷原洋, 1.9, 61,* 24, -30,12, 61.9, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｏシベリアンメドウ, 61,中谷雄, 2.9, 51,  -1, -12,14,127.4, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｐコウセイカズコ, 39,吉永護, 5.4, 14,  19, -78,15,139.2, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｃサｰキットレディ, 79,田面木, 5.7, 13,* 27, -94,11, 39.8, ①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,
単勝:450円 複勝:02=130円 03=120円 06=160円 枠連:430円,,,,,,,,,,,,"単勝:1,120円 複勝:01=220円 07=110円 04=180円 枠連:790円",,,,,,,,,,,,"単勝:650円 複勝:12=250円 13=230円 07=390円 枠連:2,510円",,,,,,,,,,,,"単勝:480円 複勝:06=230円 02=240円 16=310円 枠連:1,290円",,,,,,,,,,,
馬連:450円 ワイド:02-03=180円 02-06=360円 03-06=330円,,,,,,,,,,,,馬連:800円 ワイド:01-07=370円 01-04=690円 04-07=260円,,,,,,,,,,,,"馬連:2,360円 ワイド:12-13=850円 07-12=1,560円 07-13=1,390円",,,,,,,,,,,,"馬連:1,520円 ワイド:02-06=710円 06-16=910円 02-16=1,180円",,,,,,,,,,,
馬単:840円 3連複:720円,,,,,,,,,,,,"馬単:2,400円 3連複:1,370円",,,,,,,,,,,,"馬単:4,680円 3連複:9,780円",,,,,,,,,,,,"馬単:3,340円 3連複:5,380円 3連単:23,130円",,,,,,,,,,,
■ 3R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  芝1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7.1,,,,,■ 9R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■12R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,錦秋特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8, フェスティバルイヴ,---,蛯名正,, 67,*  1,*  3, 2,  3.1, ①①, 1,10,Ｅキタノリュｰオｰ, 73,吉田豊,, 68,  -8,  19, 6, 22.2, ②②, 1, 9,Ａゲイルスパｰキｰ, 83,田中勝,, 67,*-15,  22, 1,  1.4, ②②, 1,13,Ａアドマイヤミラクル, 69,藤岡佑,, 73,  -8,* 17, 1,  1.6, ④④
 2, 3, アイアムガｰラ,---,藤岡佑, 0.6, 60,  -4,*  3, 3,  7.6, ⑥⑤, 2, 6,Ｉサクラネクスト, 68,小野次, 0.0, 75, -13,* 25, 5, 19.2, ⑨⑧, 2,10,Ｉリキサンファイタｰ, 67,蛯名正, 0.0, 71, -17,* 25, 7, 30.7, ③③, 2,11,Ｌトウカイカントリｰ, 55,小林淳, 0.2, 63,* -5,  10, 8, 22.3, ①①
 3, 6, クレムリンエッグ,---,吉田隼, 1.2, 55,* -1,  -6, 4, 14.3, ④②, 3, 8,Ｆコアレスストｰム, 72,勝浦正, 0.1, 64,* -5,  14, 7, 22.8, ①①, 3, 3,Ｅメジロボンズ, 73,吉田豊, 0.3, 59, -16,  19, 4,  9.7, ③③, 3, 8,Ｊホワイトヴェｰル, 57,勝浦正, 0.3, 65,* -7,  12, 5, 16.1, ②②
 4, 1, ブラックデビル,---,小林淳, 1.2, 53,  -9,*  3, 7, 32.8, ⑧⑦, 4, 9,Ｄコアレスコジｰン, 75,蛯名正, 0.3, 63,  -9,  16, 2,  5.1, ⑤④, 4, 1,Ｄノｰザンスタｰ, 73,大庭和, 0.4, 65, -20,  24, 5, 23.0, ⑤⑤, 4,10,Ｆダンシングクリス, 60,蛯名正, 0.7, 61,  -8,  11, 2,  6.0, ⑥⑥
 5, 7, デスロｰル,---,勝浦正, 1.9, 46, -12,   0, 9, 67.9, ⑨⑨, 5, 1,Ｃスｰパｰワシントン, 77,藤岡佑, 0.3, 64, -10,  17, 4,  6.6, ⑤⑥, 5, 5,Ｋスｰパｰキャノン, 62,田面木, 0.5, 52,*-12,  11, 2,  8.4, ①①, 5, 2,Ｃヤクモキャット, 63,吉田豊, 0.9, 61, -10,  12, 3, 14.9, ⑩⑪
 6, 2, シベリアンマグピｰ,---,吉田豊, 2.5, 40,  -8, -11,10,120.1, ⑦⑦, 6, 2,Ｇメアリｰステラ, 69,吉田隼, 0.4, 69, -16,* 24, 8, 24.7, ⑩⑩, 6, 2,Ｃトｰヨｰエｰピｰ, 73,小林淳, 0.5, 58, -19,  20, 6, 28.9, ⑤⑤, 6, 4,Ｈサムタイム, 59,郷原洋, 0.9, 61, -10,  12,11, 56.8, ⑩⑪
 7, 4, ヴァイサｰブリッツ,---,田中勝, 3.3, 35,  -4, -23, 1,  1.8, ④⑤, 7, 4,Ｈマチカネエベッサン, 68,田中剛, 0.5, 57,  -9,  12, 9, 60.6, ②④, 7, 8,Ｈフサイチバルドル, 69,勝浦正, 0.6, 63, -22,  24, 9, 53.8, ⑦⑦, 7,14,Ｎフジノイチヒメ, 48,生野賢, 1.0, 55,  -8,   7,15,222.7, ④④
 8, 5, チョウキング,---,北村宏, 3.5, 32, -21,  -4, 5, 19.9, ⑩⑩, 8, 3,Ｊハｰドランナｰ, 63,武士沢, 0.6, 60, -14,  17,10, 86.8, ⑧⑧, 8,11,Ｂミラクルハニｰ, 78,北村宏, 0.7, 63, -25,* 25, 3,  8.9, ⑨⑨, 8,12,Ｄマルチヒット, 61,大庭和, 1.3, 55, -11,   9,10, 56.4, ⑩⑪
 9, 9, ベルグラスカル,---,小野次, 3.9, 30,* -1, -33, 8, 54.9, ②②, 9, 5,Ｂデュポンサｰクル, 80,田中勝, 0.7, 53,* -7,   6, 1,  1.9, ②②, 9, 4,Ｆエイミングポイント, 71,藤岡佑, 0.9, 53, -24,  20,10, 78.8, ⑦⑦, 9, 9,Ｋモハチビスティｰ, 57,北村宏, 1.3, 52,  -9,   5, 6, 19.8, ⑧⑥
10,10, チェリｰレインボｰ,---,武士沢, 4.4, 26,* -1, -38, 6, 25.6, ③②,10, 7,Ａメダイヨン, 80,北村宏, 0.9, 51, -12,   9, 3,  6.4, ⑤⑥,10, 7,Ｊワイルドソニック, 65,吉田隼, 0.9, 61, -27,* 25,11,107.5, ⑨⑩,10, 7,Ｇマｰベラスキャップ, 59,松田大, 1.3, 53, -10,   7, 7, 21.4, ⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,11, 6,Ｇスリｰキュｰト, 70,小野次, 1.5, 41, -26,  14, 8, 46.6, ⑨⑩,11,15, ハリウッドボｰイ,---,小野次, 1.9, 46,* -7,  -4,13, 66.6, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12, 3,Ｂホｰネットアｰミｰ, 65,田中剛, 1.9, 46, -10,   1, 4, 15.8, ⑩⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｅコスミックブライト, 60,吉田隼, 2.0, 45,  -9,  -1,12, 61.6, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｍナンヨｰサウス, 51,田中勝, 2.6, 41, -12,  -2, 9, 29.1, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｉワンダフルライフ, 58,武士沢, 2.7, 41, -13,  -2,14,166.9, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-21 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-3),,,,,,,,,,,
単勝:310円 複勝:08=130円 03=210円 06=250円 枠連:860円,,,,,,,,,,,,"単勝:2,220円 複勝:10=560円 06=480円 08=730円 枠連:3,030円",,,,,,,,,,,,単勝:140円 複勝:09=110円 10=490円 03=200円 枠連:320円,,,,,,,,,,,,単勝:160円 複勝:13=110円 11=370円 08=300円 枠連:380円,,,,,,,,,,,
馬連:820円 ワイド:03-08=320円 06-08=500円 03-06=720円,,,,,,,,,,,,"馬連:10,870円 ワイド:06-10=3,450円 08-10=3,680円 06-08=2,770円",,,,,,,,,,,,"馬連:2,060円 ワイド:09-10=730円 03-09=260円 03-10=2,060円",,,,,,,,,,,,"馬連:1,430円 ワイド:11-13=620円 08-13=460円 08-11=2,860円",,,,,,,,,,,
"馬単:1,260円 3連複:2,240円",,,,,,,,,,,,"馬単:27,500円 3連複:60,730円",,,,,,,,,,,,"馬単:2,650円 3連複:3,440円 3連単:14,360円",,,,,,,,,,,,"馬単:1,780円 3連複:5,670円 3連単:20,280円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
