07年11月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年11月23日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.3,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■10R  ダ1300m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.8,,,,
 2, 7,Ｄスズヨコジｰン, 44,小野次, 0.0, 56, -13,*  6, 3, 10.6, ⑩⑨, 2, 9, キスアンドクライ,---,川田将, 0.3, 49,  -9,* -4, 1,  2.1, ③③, 2, 2,Ｊトｰホウカラブラン, 60,松岡正, 0.0, 72,  -4,* 15, 7, 17.3, ⑤⑦, 2, 6,Ｄエアシェイディ, 90,安藤勝, 0.1,110,   5,* 38, 1,  2.0, ⑭⑫
 3, 4,Ｂモリトパラダイス, 52,佐藤哲, 0.1, 49,* -5,  -7, 2,  4.3, ②①, 3,12, キュンキュンハｰト,---,安藤光, 0.5, 47, -10,  -5,10, 40.9, ⑦④, 3, 7,Ａヒカルラブハｰト, 67,吉田隼, 0.1, 64,*  2,   6, 5, 10.7, ①①, 3,12,Ｃマイネルスケルツィ, 90,柴田善, 0.1, 99,  13,  26, 5, 16.1, ⑤⑤
 4, 5,Ｃダイメイバｰド, 47,武士沢, 0.3, 48, -10,  -2, 6, 26.2, ⑧⑦, 4,10, キタサンカレン,---,北村宏, 1.3, 38, -14,  -8, 8, 30.9, ⑧⑦, 4, 6,Ｈトウショウツアラｰ, 61,藤田伸, 0.1, 70,  -4,* 14, 9, 40.6, ⑧⑦, 4,11,Ｅシンボリグラン, 90,北村宏, 0.2, 99,  11,* 28, 4,  8.2, ⑨⑥
 5, 3,Ｅゲイルカフェ, 44,小島太, 0.3, 42,  -9,  -8, 4, 10.7, ③③, 5, 4, オボロヅキ,---,藤田伸, 1.6, 36, -15,  -9, 2,  4.1, ⑧⑧, 5,10,Ｂセイコｰスペシャル, 67,柴田善, 0.2, 66,  -1,   9, 3,  5.4, ④④, 5,14,Ｆステキシンスケクン, 87,後藤浩, 0.7, 81,* 17,   9, 9, 26.3, ②②
 6, 6,Ｉナニワプレストン, 28,吉田豊, 0.4, 47, -12,  -2, 9,122.9, ⑥⑨, 6,13, エレガントフラッグ,---,菊沢隆, 1.6, 38, -19,* -4, 4, 14.4, ⑪⑪, 6,14,Ｅウイニングヒット, 65,北村宏, 0.3, 65,  -3,  10, 2,  4.4, ⑦⑤, 6, 8,Ｈヴリル, 84,津村明, 0.7, 86,  11,  19, 7, 23.9, ⑥⑥
 7, 9,Ｆロッキｰロｰレル, 37,柴田善, 0.5, 45,  -8,  -8, 7, 70.1, ⑧③, 7, 5, プリンセスマロン,---,田中勝, 2.6, 26, -20, -13, 7, 18.3, ⑬⑪, 7,12,Ｆリンクスクイン, 62,田辺裕, 0.6, 67,  -9,* 15,10, 43.5, ⑬⑫, 7,10,Ｇトウショウヴォイス, 87,小林淳, 0.9, 91,   4,* 27, 8, 24.0, ⑭⑮
 8, 1,Ｇタキシｰドジャズ, 37,松岡正, 0.5, 44, -10,  -5, 5, 22.1, ⑥⑦, 8,14, ヒカルセレｰネ,---,中舘英, 2.6, 26, -20, -13, 3,  5.9, ⑪⑪, 8,11,Ｌスキャットナンバｰ, 57,小林淳, 0.9, 61,  -7,  10, 6, 12.6, ⑫⑪, 8, 5,Ｐブラックカフェ, 73,蛯名正, 0.9, 88,   6,  24,10, 51.5, ⑬⑫
 9,10,Ｈカシノマチャガ, 30,西田雄, 1.0, 35,* -5, -20,10,181.4, ①②, 9,11, メッサｰジェット,---,吉田隼, 2.7, 27, -10, -26, 9, 38.1, ④④, 9, 5,Ｎセレナドリｰム, -2,千葉直, 1.1, 56, -11,   8,14,245.4, ⑪⑫, 9, 2,Ｂグレイトジャｰニｰ, 91,佐藤哲, 1.0, 83,   8,  19, 6, 19.9, ⑩⑨
10, 2,Ｊエプソムスティｰヴ,  4,勝浦正, 1.3, 32,  -7, -22, 8, 77.6, ③③,10, 7, ナンヨｰアルカデア,---,柴田善, 2.8, 25, -24, -10,12, 77.5, ⑬⑭,10, 3,Ｄアイアムポセイドン, 66,勝浦正, 1.1, 55,  -3,   2, 4,  7.8, ⑥⑤,10,16,Ｌダイワバンディット, 79,武士沢, 1.3, 77,   8,  15,17,385.5, ⑩⑨
,,,,,,,,,,,,11, 1, スズモナリザ,---,武士沢, 2.9, 23,* -4, -35, 5, 16.4, ②②,11, 4,Ｇマウントキング, 62,後藤浩, 1.3, 58, -12,  11,11, 43.6, ⑭⑭,11,13,Ｋヨイチサウス, 81,丹内祐, 1.4, 73,* 15,   1,16,296.7, ③③
,,,,,,,,,,,,12,15, クレメントベアｰド,---,西田雄, 4.7,-23, -15, -40,15,295.3, ⑧⑧,12, 9,Ｉドリｰムタイガｰ, 60,石橋脩, 1.5, 51,  -7,   3, 8, 31.1, ⑧⑨,12, 7,Ｏマイネルハｰティｰ, 75,菊沢隆, 1.5, 83,   1,  25,12,103.3, ⑰⑰
,,,,,,,,,,,,13, 6, アウトサイダｰ,---,田中博, 4.9, -5, -31, -23,14,188.1, ⑯⑯,13, 1,Ｍラッキｰウェイ, 33,吉田豊, 2.8, 44,  -7, -10,12,166.5, ⑧⑨,13, 1,Ｊニシノデュｰ, 82,吉田豊, 1.6, 76,* 22, -13,11,102.9, ①①
,,,,,,,,,,,,14,16, カトレアプリンセス,---,大野拓, 5.2,-20, -27, -31,16,393.7, ⑮⑮,14,13,Ｋアルファチャングミ, 58,小野次, 4.0,  0,*  1, -32,13,189.9, ②③,14, 4,Ｒハッピｰトゥモロｰ, 71,勝浦正, 1.8, 69,   8,   7,15,288.0, ⑫⑨
,,,,,,,,,,,,15, 3, フラッシュバット,---,村田一, 6.5,-78,* -4, -70, 6, 17.4, ①①,,,,,,,,,,,,,15,15,Ｎフジサイレンス, 76,吉田隼, 2.0, 69,   2,  13,14,164.2, ⑯⑯
,,,,,,,,,,,,16, 2, サンタｰナドリｰム,---,松岡正, 7.6,-80, -16, -66,11, 63.7, ④⑩,,,,,,,,,,,,,16, 3,Ｑグランリｰオ, 71,田中博, 2.2, 66,  11,  -4,18,494.4, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｉトウカイオスカｰ, 82,横山典, 3.5, 53,  -3,   1, 3,  7.0, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｍロｰドアルティマ, 76,田中勝, 5.3,-38,   5, -42,13,115.2, ⑥⑫
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-1),,,,,,,,,,,
単勝:140円 複勝:08=100円 07=140円 04=120円 枠連:530円,,,,,,,,,,,,"単勝:12,040円 複勝:08=2,730円 09=130円 12=890円 枠連:5,010円",,,,,,,,,,,,"単勝:270円 複勝:08=140円 02=470円 07=270円 枠連:2,220円",,,,,,,,,,,,単勝:550円 複勝:18=180円 06=120円 12=370円 枠連:600円,,,,,,,,,,,
馬連:520円 ワイド:07-08=200円 04-08=130円 04-07=290円,,,,,,,,,,,,"馬連:18,680円 ワイド:08-09=4,530円 08-12=14,830円 09-12=1,580円",,,,,,,,,,,,"馬連:2,820円 ワイド:02-08=1,000円 07-08=500円 02-07=2,340円",,,,,,,,,,,,"馬連:730円 ワイド:06-18=290円 12-18=1,290円 06-12=720円",,,,,,,,,,,
馬単:670円 3連複:460円,,,,,,,,,,,,"馬単:59,770円 3連複:116,130円",,,,,,,,,,,,"馬単:4,330円 3連複:7,930円",,,,,,,,,,,,"馬単:1,860円 3連複:3,170円 3連単:15,350円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,,■ 6R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ2100m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■12R  芝1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,赤富士特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
10,13,Ｄステラｰホｰプ, 47,横山典, 0.0, 67, -17,* 19, 2,  3.9, ⑤⑤, 1, 6, スワンキｰポｰチ,---,横山典,, 59,  -2,   0, 1,  2.4, ④④, 1,11,Ｃマイネルアワグラス, 73,柴田善,, 82,  13,*  9, 4, 13.3,⑪⑩⑨, 1, 5,Ｄコアレスコジｰン, 69,蛯名正,, 74,  -4,* 16, 2,  3.9, ⑬⑩
 1, 2,Ｆレディリバティｰ, 45,吉田豊,, 54,*-11,   9, 6, 19.2, ①①, 2, 1, オメガファルコン,---,松岡正, 0.7, 49,*  1, -16, 2,  3.0, ②②, 2, 5,Ａジャンバルジャン, 78,後藤浩, 0.3, 81,* 18,  -7, 1,  1.4,①①①, 2, 8,Ｉフロｰラルカｰヴ, 61,川田将, 0.2, 67,  -2,  10, 1,  2.6, ⑦⑥
 2, 6,Ｈリノｰンルｰラｰ, 39,吉田隼, 0.0, 57,*-12,  12, 3,  5.6, ②②, 3, 3, ネクストトライ,---,高山太, 0.9, 46,*  4, -22, 5, 29.6, ①①, 3, 8,Ｅマキバスマイル, 71,蛯名正, 1.6, 72,  15, -10, 3,  8.6,⑨⑥④, 3, 7,Ｃシｰディドアラバイ, 70,松岡正, 0.2, 75,  -8,* 20, 5, 14.2, ⑮⑭
 3, 3,Ａエムオｰヒｰロｰ, 59,柴田善, 0.5, 48, -14,   7, 7, 20.6, ③③, 4,10, ナオス,---,村田一, 0.9, 49, -15,*  3,11, 73.6, ⑪⑧, 4,10,Ｍエプソムボス, 62,小林淳, 1.7, 71,  10,*  2,12,141.1,⑮⑬⑫, 4,12,Ｂロｰズオットｰ, 73,横山典, 0.3, 75, -11,* 21, 3,  5.0, ⑱⑱
 4, 4,Ｃスペシャルシｰズン, 51,北村宏, 0.7, 52, -20,* 13, 1,  2.2, ⑨⑧, 5, 2, コスモハクウ,---,柄崎将, 1.1, 46, -14,  -2,13, 93.4, ⑨⑧, 5, 4,Ｈナリタブラック, 69,佐藤哲, 1.8, 71,  14,  -9, 8, 58.2,④⑥⑦, 5, 4,Ｋカピタｰノ, 59,吉田隼, 0.4, 60,*  3,   1, 7, 31.1, ①②
 5, 9,Ｋグラスブラスト, 30,蛯名正, 1.0, 47, -22,  12, 5, 16.5, ⑬⑪, 6,12, フジベガ,---,吉田豊, 1.3, 41,*  0, -23,12, 79.4, ③③, 6, 7,Ｊゼンノジュウシン, 66,川田将, 2.2, 68,  14, -13, 5, 39.6,⑦⑥⑦, 6,10,Ｐビッグユニット, 57,中舘英, 0.5, 58,*  3,  -1,16,218.2, ②②
 6, 1,Ｊショウナンサヴァン, 37,田中勝, 1.0, 41, -18,   6,11,134.9, ⑤⑦, 7,16, ブルｰデインヒル,---,藤田伸, 1.3, 41,  -4, -17, 3,  4.5, ⑥⑤, 7,15,Ｄプレシャスピクセル, 71,柴山雄, 2.3, 67,  12,  -8, 6, 54.9,⑩⑪⑪, 7, 1,Ｌマジカルスタｰ, 59,柴山雄, 0.6, 65, -10,* 15,11, 68.3, ⑰⑭
 7,10,Ｅトウショウダブル, 47,川田将, 1.0, 44, -20,   9, 8, 31.2, ⑧⑧, 8,17, ガイアフルフィｰル,---,柴山雄, 1.4, 45, -29,* 14, 8, 41.2, ⑯⑯, 8, 1,Ｇバンドマスタｰ, 69,石橋脩, 2.3, 67,   7,*  2,14,236.8,⑮⑮⑮, 8, 9,Ｎメタルビｰズ, 57,後藤浩, 0.6, 59,  -4,   7,10, 55.8, ⑨⑩
 8,11,Ｂコスモザガリア, 55,松岡正, 1.1, 46, -23,  12, 4,  9.2, ⑪⑪, 9, 5, アウロラハｰト,---,勝浦正, 1.5, 39,  -5, -20, 9, 43.8, ⑧⑤, 9, 9,Ｋスプリングヘッド, 65,津村明, 2.3, 67,  16, -19,11,119.0,③③③, 9,14,Ｈクリｰルバレット, 62,柴田善, 0.6, 59,  -3,   6,14, 84.5, ⑦⑧
 9, 8,Ｌスマｰトキャスタｰ, 29,後藤浩, 1.1, 38, -14,  -2, 9, 42.7, ④③,10,11, インフィニット,---,武士沢, 1.5, 41, -19,   0, 6, 38.8, ⑨⑪,10,13,Ｂタカラトゥルｰ, 75,安藤勝, 2.4, 67,* 17, -24, 2,  5.6,②②②,10, 6,Ｏメイクユｰハッピｰ, 57,北村宏, 0.7, 57,  -3,   4,12, 69.3, ⑨⑧
11,12,Ｇエｰシンダカｰポ, 41,柴山雄, 1.6, 33, -20,  -1,10, 72.7, ⑨⑧,11, 9, ガットストロング,---,田中勝, 1.6, 40, -20,   0, 4, 16.5, ⑫⑬,11,16,Ｆマイネルトラヴェル, 70,松岡正, 2.4, 67,  15, -17, 7, 55.3,⑤④④,11, 2,Ｆホッテストチケット, 66,藤田伸, 1.1, 51,   0,  -5, 6, 14.9, ④④
12, 5,Ｉマルタカスカイ, 37,石橋脩, 1.7, 34, -17,  -7,12,170.2, ⑤⑤,12,14, ヤマタケソウル,---,吉田隼, 1.9, 36, -23,  -2,10, 56.7, ⑭⑭,12,12,Ｐトップモンジュｰ, 59,村田一, 3.4, 58,   7, -10,15,253.6,⑪⑮⑬,12,13,Ｅフュノンガルウ, 69,横山義, 1.1, 51,  -6,   2, 8, 34.9, ⑨⑫
13, 7,Ｍケイジｰインパクト, 18,中舘英, 2.9,  8, -23, -15,13,442.2, ⑪⑬,13,13, ウインズワｰルド,---,後藤浩, 2.2, 29,  -5, -31, 7, 40.1, ⑤⑤,13, 6,Ｎカブキメｰク, 62,北村宏, 3.5, 60,  15, -29,10,113.1,⑤④④,13, 3,Ｊニシノクイック, 61,田辺裕, 1.2, 51,   1,  -8, 9, 51.9, ④④
,,,,,,,,,,,,14, 7, エミネムシチｰ,---,佐藤哲, 2.3, 29, -14, -20,14,116.6, ⑦⑧,14, 2,Ｉダイレクトパス, 66,吉田豊, 3.9, 57,  12, -27, 9,100.8,⑦⑨⑩,14,16,Ｒムｰヴスタｰ, 33,田中剛, 1.2, 52,*  3, -12,18,348.0, ③①
,,,,,,,,,,,,15, 8, トｰホウキャンドル,---,小林淳, 2.6, 25, -19, -17,15,166.1, ⑭⑪,15, 3,Ｏデルマジュピタｰ, 61,大庭和, 5.1, 53,   7, -24,16,580.3,⑪⑬⑯,15,11,Ａロｰドスウェアｰ, 76,吉田豊, 1.2, 50,  -2,  -6, 4,  8.9, ⑥⑥
,,,,,,,,,,,,16,15, ウエスタンサマンサ,---,石橋脩, 2.7, 25, -24, -12,16,231.4, ⑬⑭,16,14,Ｌイシノファイタｰ, 64,中舘英, 8.0, 42,   8, -55,13,218.0,⑭⑫⑬,16,15,Ｑトウショウタイタン, 56,石橋脩, 1.2, 50,  -9,   4,15,187.5, ⑮⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｍセイリングシップ, 58,勝浦正, 1.5, 46,  -9,  -1,13, 82.8, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｇアｰビタｰ, 63,高山太, 1.5, 47,  -6,  -4,17,232.2, ⑨⑫
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,
