07年 8月 5日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 8月 5日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,,■ 4R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 7R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岩室温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａアトラスシｰダｰ, 49,福永祐,, 64,*  6,  -4, 1,  3.8, ①①, 1,10,Ｂエｰシンティｰエム, 58,福永祐,, 69,   1,* 10, 2,  3.3, ⑦⑥, 1,13,Ｂマイネルピｰク, 55,坂井英,, 56,* -1,* -6, 3,  6.5,②②②, 1, 5,Ｄクィｰンオブキネマ, 72,千葉直,, 80,* 15,   7, 5, 19.2, ②②
 2,15,Ｆクリｰルパッション, 38,松岡正, 0.4, 57,   0,  -2, 5, 11.8, ④④, 2, 6,Ａレガルメンテ, 62,蛯名正, 0.0, 70,   0,* 12, 1,  1.7, ⑦⑥, 2,11,Ｆエヴァシャイン, 49,中舘英, 0.0, 56,*  0,  -8, 2,  4.0,①①①, 2,12,Ａホウショウルビｰ, 79,後藤浩, 0.0, 81,* 15,   9, 1,  1.7, ③②
 3, 9,Ｇアバレダイコ, 34,田中博, 0.5, 49, -15,*  9,10, 29.4, ⑫⑩, 3,15,Ｌフリスビｰカフェ, 48,田面木, 0.3, 64,*  4,  -1,15,388.3, ②②, 3,12,Ｃグランドバイオ, 54,丹内祐, 0.4, 52,* -2,  -8, 4,  9.8,④③③, 3, 2,Ｂネオナｰト, 77,大野拓, 0.5, 75,  12,   6, 4, 14.6, ④④
 4, 8,Ｈスマｰトマインド, 34,田中勝, 1.2, 50,*  3, -13,11, 31.1, ③②, 4,16,Ｅクイｰンオブザメイ, 55,木幡初, 0.4, 66,  -3,* 12, 4, 18.3, ⑫⑫, 4, 1,Ｅコウヨウウェｰブ, 52,千葉直, 1.0, 44,  -6, -10,11, 94.5,⑦⑧⑧, 4, 6,Ｃアグネスハッピｰ, 74,福永祐, 0.7, 75,   4,  12, 2,  4.2, ⑧⑦
 5, 1,Ｏセイカアレグロ,-54,石橋脩, 1.3, 44, -22,*  9, 7, 14.6, ⑭⑭, 4,17,Ｋラビットジｰズニ, 48,小野次, 0.4, 61,*  6,  -7,11, 73.3, ①①, 5,14,Ａラインステッチ, 59,柴田善, 1.1, 46,* -2, -15, 1,  1.8,③③③, 5, 1,Ｊサキノリュウオｰ, 66,蛯名正, 0.9, 72,   3,  11,10, 54.3, ⑨⑨
 6,11,Ｅシュリクン, 42,田面木, 1.5, 44,  -6,  -8, 4,  7.7, ⑧⑧, 6, 2,Ｊアブソリュｰション, 49,北村宏, 0.5, 65,  -3,* 10, 7, 25.2, ⑯⑮, 6, 7,Ｉコスモエスパｰス, 42,松岡正, 1.1, 45,  -6,  -7,10, 87.7,⑪⑪⑨, 6,11,Ｅアグネスカルミア, 71,嘉藤貴, 0.9, 67,* 17,  -4, 3, 10.3, ①①
 7, 7,Ｄナツミホｰプ, 43,柴田善, 1.6, 47,*  5, -19, 6, 12.4, ②②, 7, 7,Ｇトｰセンサンクス, 50,田中博, 0.7, 56,*  0,  -4, 5, 19.7, ④④, 7, 2,Ｇマルタｰズダコダ, 46,田中勝, 1.2, 45,  -4, -13, 9, 73.9,⑬⑥⑤, 7, 7,Ｉチョウカイモンド, 67,吉田豊, 1.0, 72,   0,* 13,11, 56.4, ⑩⑩
 8, 6,Ｍアグネスボンバｰ,  7,的場勇, 1.9, 38,  -6, -14, 9, 17.3, ⑦⑤, 8, 9,Ｄコスモヴァシュラン, 56,石橋脩, 0.8, 62,  -4,   9, 8, 37.4, ⑯⑯, 8, 6,Ｈハｰトオンスマイル, 43,西田雄, 1.5, 42,  -6, -12, 8, 73.6,⑩⑨⑨, 8, 9,Ｌシャドウハｰツ, 62,柴田善, 1.2, 71,  -5,* 15,12, 89.3, ⑬⑬
 9,14,Ｋコスモウイング, 23,岩部純, 2.1, 37, -20,  -1,12, 61.0, ⑬⑬, 9,18,Ｎモリトホマレ, 43,吉田隼, 0.9, 61,  -5,   7, 9, 58.6, ⑱⑱, 9, 3,Ｋワシントンハイツ, 38,後藤浩, 1.6, 41, -11,* -2, 7, 41.8,⑮⑮⑭, 9,15, アクアフレイバｰ,---,坂井英, 1.3, 65,   6,   3,13,102.7, ⑦⑦
10,10,Ｊスガノゴｰルド, 23,村田一, 2.4, 34, -13, -10,14,197.8, ⑩⑪,10,13,Ｈオウシュウサンデｰ, 50,柴田善, 0.9, 60,  -2,   2, 3, 13.0, ⑩⑨,10, 9,Ｊインスパイアクロス, 40,福永祐, 2.0, 39,  -4, -20, 6, 29.8,⑦⑥⑦,10,13,Ｍザップトウショウ, 62,小林淳, 1.3, 65,  11,  -1, 8, 35.6, ⑥⑤
11,12,Ｂコスモレッドホｰク, 43,大野拓, 2.4, 34,  -7, -16, 8, 16.8, ⑧⑨,11,12,Ｆコウヨウトレロス, 51,宮崎北, 1.0, 54,  -4,  -3,18,598.9, ④⑥,11,10,Ｄヒシユニバｰサル, 54,北村宏, 2.1, 39,  -3, -22, 5, 14.8,⑨⑤⑤,11,14,Ｈグロｰバルボンバｰ, 69,松岡正, 1.4, 67,  -3,  11, 6, 19.5, ⑫⑫
12, 3,Ｉステラダルク, 30,吉田豊, 2.5, 35,  -2, -21, 2,  4.4, ⑥⑤,12, 5,Ｏアミフジリュｰジュ, 39,西田雄, 1.2, 58,  -6,   6,14,277.8, ⑫⑯,12, 4,Ｍストロングビｰト, 33,大庭和, 2.8, 33, -10, -16,14,332.6,⑭⑬⑬,12, 8,Ｆマイティシルバｰ, 71,村田一, 1.6, 64,   0,   7, 9, 37.6, ⑩⑩
13, 2,Ｌカヤドｰクオｰレ, 16,吉田隼, 2.9, 29, -13, -15,13,111.9, ⑩⑪,13, 8,Ｉコスモノｰティｰ, 49,丹内祐, 1.6, 51,  -2,  -9,13,178.3, ⑩⑨,13, 8,Ｌウエスタンスクｰプ, 33,二本柳, 2.9, 33,  -7, -23,13,314.6,⑪⑫⑪,13, 3,Ｋマグネティックマン, 63,田中博, 1.8, 64,  -8,  12,15,373.3, ⑭⑮
14, 4,Ｃケイアイバランス, 43,中舘英, 3.6, 25,   0, -34, 3,  5.3, ④⑤,14,14,Ｑシングアップロック, 33,後藤浩, 2.1, 46,  -5, -12,10, 72.2, ⑫⑫,14, 5,Ｏウエスタンビオラ,  4,小林淳, 5.9, 17,  -5, -55,12,242.1,④⑨⑪,14, 4,Ｇアｰマメント, 71,中舘英, 1.8, 59,  12,  -7, 7, 28.2, ④⑥
,,,,,,,,,,,,15, 3,Ｍテンジンリュウセｰ, 45,坂井英, 2.3, 42,  -2, -20,12,102.8, ⑨⑨,15,15,Ｎカンセイショウリ, 28,小島太,10.0,-45, -10, -89,15,492.0,④⑬⑮,15,10,Ｎノｰブルカフェ, 58,柴山雄, 1.8, 64,  -8,  12,14,161.9, ⑭⑭
,,,,,,,,,,,,16, 1,Ｃアウトルｰプ, 58,柴山雄, 2.6, 39,  -4, -21, 6, 20.2, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17, 4,Ｐクレバｰジｰン, 34,加藤士, 2.6, 38,*  1, -32,16,515.1, ④③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,11,Ｒイエロｰキン, 31,大野拓, 7.3,-40,  -1, ---,17,522.7, ③④,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-7),,,,,,,,,,,
"単勝:380円 複勝:05=190円 15=410円 09=860円 枠連:1,380円",,,,,,,,,,,,"単勝:330円 複勝:10=130円 06=100円 15=2,680円 枠連:260円",,,,,,,,,,,,単勝:650円 複勝:13=190円 11=150円 12=240円 枠連:650円,,,,,,,,,,,,"単勝:1,920円 複勝:05=410円 12=120円 02=320円 枠連:1,040円",,,,,,,,,,,
"馬連:3,280円 ワイド:05-15=1,240円 05-09=1,930円 09-15=5,560円",,,,,,,,,,,,"馬連:260円 ワイド:06-10=150円 10-15=8,050円 06-15=5,550円",,,,,,,,,,,,"馬連:1,300円 ワイド:11-13=440円 12-13=610円 11-12=580円",,,,,,,,,,,,"馬連:1,900円 ワイド:05-12=700円 02-05=2,850円 02-12=410円",,,,,,,,,,,
"馬単:5,160円 3連複:29,550円",,,,,,,,,,,,"馬単:690円 3連複:15,360円",,,,,,,,,,,,"馬単:2,990円 3連複:2,290円",,,,,,,,,,,,"馬単:6,400円 3連複:5,970円 3連単:58,040円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12.1,,,,,■ 5R  芝1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.6,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,関屋記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂサマｰエタニティ, 46,中舘英,, 79,* 14,*  0, 1,  3.2, ①①, 1,13,Ｋディスパｰジョン, 40,宮崎北,, 66,  -3,*  8,10, 38.1,   , 1,13,Ｄマイネカンナ, 71,吉田隼,, 79,  11,* 11, 6, 11.7, ⑥⑥, 1, 6,Ｃカンパニｰ, 90,福永祐,, 92,  17,* 22, 1,  4.3, ⑬⑬
 2, 9,Ａエイムアットビップ, 49,福永祐, 0.5, 68,*  9,* -1, 2,  3.2, ③③, 2, 4,Ｂホワイトソリスト, 59,丹内祐, 0.2, 67,*  8,   0, 2,  4.1,   , 2, 8,Ｌアスクデピュティ, 63,武士沢, 0.2, 75,   7,* 17, 3,  7.3, ⑮⑮, 2,15,Ｂシンボリグラン, 94,柴山雄, 0.6, 88,* 25,  -1, 3,  6.7, ④④
 3,10,Ｊシチリアｰナ, 27,安藤光, 1.2, 59,*  9, -12, 8, 19.2, ③③, 3, 9,Ｇジェイケイバクシン, 48,北村宏, 0.2, 67,*  6,   1, 3,  6.1,   , 3, 6,Ａベイリングボｰイ, 77,松岡正, 0.3, 74,   9,* 11, 1,  2.5, ⑬⑬, 3,10,Ｋマイケルバロｰズ, 83,柴田善, 0.8, 80,  13,* 18,12, 25.1, ⑰⑱
 4, 7,Ｄウィンドチャイム, 42,石神深, 1.8, 48, -10,*  3, 7, 15.2, ⑰⑮, 4, 5,Ｅベルグコマンダｰ, 50,小林淳, 0.4, 62,  -1,*  3, 8, 22.7,   , 4,17,Ｃコウヨウアイリｰン, 72,蛯名正, 0.5, 74,* 14,  -3, 2,  5.4, ④④, 4,16,Ｄカンファｰベスト, 89,安藤光, 0.8, 85,  23,   1, 9, 18.9, ⑦⑧
 5, 1,Ｅポコアポコフォルテ, 34,田中勝, 2.0, 45,  -2, -11, 4, 10.8, ⑫⑧, 5, 6,Ｄアラバマ, 50,田中博, 0.5, 57,  -6,*  1, 5,  9.8,   , 5, 4,Ｉウインミッション, 66,石橋脩, 0.7, 71,  10,   4,13, 59.0, ⑩⑧, 5, 3,Ｌストｰミｰカフェ, 80,田中勝, 0.9, 85,* 28, -11, 8, 13.9, ①①
 6,13,Ｈアサクサロｰタス, 32,後藤浩, 2.2, 43,   4, -21, 3,  5.9, ⑥⑥, 6, 3,Ｐジョウノカグヤヒメ, 30,木幡初, 0.5, 62,*  6,  -4, 4,  8.8,   , 6,12,Ｂトｰセンセレニティ, 72,後藤浩, 1.0, 67,   6,   7, 8, 18.4, ⑮⑮, 6, 4,Ｈピサノパテック, 85,吉田隼, 1.0, 80,  18,   5, 7, 13.7, ⑭⑭
 7, 3,Ｏインタｰレｰス, 16,石橋脩, 2.2, 43,   4, -21,16,197.8, ⑥⑥, 7,10,Ａウエスタンオｰザ, 63,石橋脩, 0.7, 58,   1,  -3, 1,  3.0,   , 7,10,Ｎビｰビｰファルコン, 61,田中勝, 1.0, 66,   8,   1, 4,  9.2, ⑩⑪, 7, 2,Ｊアンブロワｰズ, 84,中舘英, 1.1, 80,  22,  -3, 5,  9.2, ⑨⑨
 8, 2,Ｎイントラストミｰ, 19,田辺裕, 2.3, 41,   2, -20,15,192.0, ⑧⑧, 8, 1,Ｃトルネｰドウェイ, 52,的場勇, 0.8, 53,   2,  -9, 9, 35.1,   , 8, 7,Ｈマウントキング, 68,福永祐, 1.2, 65,   9,  -1, 7, 14.4, ⑩⑪, 8, 8,Ｎツルマルヨカニセ, 77,村田一, 1.3, 77,  20,  -3,17,106.7, ⑨⑨
 9,12,Ｃエクセレントレイ, 45,吉田豊, 2.3, 43,  -9,  -6, 6, 14.6, ⑯⑯, 9, 8,Ｈスイｰトピピン, 46,中舘英, 0.9, 55,*  6, -10,11, 43.2,   , 9, 1,Ｆレオシャｰプ, 70,大野拓, 1.3, 64,  13, -15, 9, 27.4, ③③, 9,18,Ｆグレイトジャｰニｰ, 86,蛯名正, 1.3, 78,  24,  -9,11, 23.3, ⑤⑤
10, 5,Ｌボンジュｰルソノコ, 25,宮崎北, 2.3, 38,  -5, -15,13,134.9, ⑭⑪,10,18,Ｆジャジャコ, 49,蛯名正, 0.9, 52, -13,*  3,12, 61.5,   ,10, 3,Ｊマイネルハイアップ, 65,柴山雄, 1.5, 63,* 15, -20, 5,  9.8, ②②,10,11,Ｅダイワバンディット, 89,北村宏, 1.3, 78,  24,  -9,13, 52.1, ⑤⑤
