07年 4月29日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月29日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.2,,,,,■ 7R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■10R  芝1000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,はやぶさ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂルドベキア, 52,吉田隼,, 59,* -4,*  5, 2,  2.9,①①①, 1,11,Ａマチカネタヂカラオ, 64,石橋脩,, 60,   5,* -7, 3,  4.9,⑦⑤④, 1,12,Ｄノンキ, 65,北村友,, 74,   6,* 16, 1,  2.1, ⑨⑧, 1,11,Ａテイクザホｰク, 63,北村友,, 46,  -2,*-10, 3,  5.1,   
 2,11,Ａナリタチャレンジ, 57,幸英明, 0.4, 56,* -5,   3, 1,  2.7,④③②, 2, 3,Ｃスタｰマップ, 56,藤田伸, 0.0, 60,*  7, -10, 2,  3.7,④③③, 2,11,Ｂトｰホウシャイン, 67,川島信, 0.1, 77,  10,  10, 4,  8.3, ⑦⑦, 2, 7,Ｂトップオブドｰラ, 61,吉田隼, 0.2, 45,*  0, -15, 1,  4.5,   
 3, 8,Ｄトップオブザロック, 50,上村洋, 0.6, 55,* -6,   2, 5, 14.5,③③④, 3,12,Ｅエｰブダンシング, 48,大野拓, 0.1, 57,   4,* -8, 7, 48.8,⑥⑥⑥, 3, 9,Ｋアフェランドラ, 56,勝浦正, 0.2, 76,   9,  11, 5, 14.7, ⑨⑧, 3,15,Ｅエイシンイップｰ, 55,幸英明, 0.4, 36,  -7, -13, 8, 18.9,   
 4, 4,Ｉテイエムデンセツ, 40,芹沢純, 1.2, 52, -10,*  4,10,104.3,⑪⑩⑩, 4, 9,Ｄブライトマスタｰ, 50,中舘英, 0.3, 56,   5, -10, 5, 10.7,④⑥⑥, 4, 4,Ｊシャドウストリｰム, 60,藤田伸, 0.4, 74,  12,   1, 3,  7.7, ③③, 4,12,Ｄシャイナムスメ, 58,浜中俊, 0.5, 35,  -5, -16, 5,  8.3,   
 5, 7,Ｅキングブライト, 45,大野拓, 1.4, 47,* -6,  -8, 4,  9.8,②②②, 5, 2,Ｂスタリオンシチｰ, 60,吉田隼, 0.3, 57,*  8, -18, 1,  2.1,②①①, 5, 7,Ｉメジロレント, 61,安藤光, 0.4, 74,   8,  11, 6, 15.9, ⑪⑪, 5,14,Ｈトミノドリｰム, 54,高山太, 0.5, 37, -17,* -8,14,103.0,   
 6, 6,Ｇブレスラン, 41,中村将, 1.6, 48, -13,*  3, 7, 37.3,⑬⑫⑫, 6, 4,Ｆポｰカｰフェイス, 44,北村友, 0.4, 51,   1,*-11, 4,  9.2,⑨⑧⑧, 6,13,Ｅシルキｰフレンド, 64,田中博, 0.5, 68,   5,   9,10,105.8, ⑪⑪, 6, 5,Ｆエｰシンスウォｰド, 54,藤田伸, 0.6, 33, -12, -13,12, 64.5,   
 7, 1,Ｃエｰシンスロｰイン, 50,田中健, 2.1, 42, -10,  -9, 6, 20.7,⑦⑧⑦, 7, 1,Ｈタケカサチノヤマ, 43,田中健, 1.0, 46,*  5, -29, 8, 79.4,③③②, 7,10,Ａダンスオｰルナイト, 67,小野次, 0.7, 71,  11,  -3, 2,  3.8, ④④, 7, 3,Ｃブルｰプレミアム, 59,勝浦正, 0.7, 34,  -2, -21, 4,  6.9,   
 8, 5,Ｍヤマニンエレメント, 33,田中博, 2.4, 40, -12,  -8,13,295.1,⑪⑩⑩, 8, 8,Ｊハワイアンボｰイ, 35,小野次, 1.9, 42,   3, -32, 9,114.7,⑨⑧⑧, 8, 2,Ｇミココロ, 63,大野拓, 0.7, 68,   9,  -1, 8, 42.5, ⑤⑤, 8,16,Ｊケイアイスキャット, 47,中舘英, 0.7, 36,*  0, -23, 2,  4.5,   
