07年 3月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8.4,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｱﾈﾓﾈｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａレントゲン, 57,内田博,, 66,*  1,*  3, 1,  1.3, ②②, 1, 9, グランドシャワｰ,,柴田未,,,,, 1,  2.2,⑤③①, 1, 8,Ｄエフティイカロス, 62,蛯名正,, 78,  -4,* 23, 6, 20.0,⑤⑤④, 1,14,Ａエミｰズスマイル, 79,内田博,, 68, -16,* 24, 1,  2.3,⑥⑦③
 2, 8,Ｂムｰンボｰ, 53,田中勝, 0.3, 63,*  0,*  0, 2,  6.2, ②②, 2, 3, マイネルネオス,,伊藤直, 0.1,,,, 7, 25.5,⑪⑧⑥, 2, 6,Ｆゴｰルデンダリア, 60,柴田善, 0.0, 74,* -3,  20, 1,  2.8,②②①, 2, 7,Ｆフロｰラルカｰヴ, 64,柴山雄, 0.2, 63, -17,  22, 3,  7.9,⑪⑨⑧
 3,16,Ｄクリｰンクルｰ, 46,北村宏, 0.3, 63,*  3,  -2, 4, 10.6, ①①, 3, 7, オンワｰドワンダｰ,,浜野谷, 1.4,,,, 2,  3.9,②②②, 3,10,Ｅマイネルブリアｰ, 61,北村宏, 0.5, 70,  -6,  20, 8, 28.4,⑩⑩⑩, 3,15,Ｌパッションレッド, 46,柴田善, 0.3, 60, -17,  21, 4,  8.9,⑨⑨⑧
 4, 4,Ｎサｰクルゲｰム, 25,津村明, 1.0, 56,  -3,  -4,16,711.7, ⑤④, 4, 2, シルクリベラル,,金子光, 2.3,,,, 9, 51.8,⑨⑦⑥, 4,13,Ｂコｰナｰストｰン, 64,後藤浩, 0.6, 64,  -4,  15, 2,  3.4,⑦⑦⑥, 4, 4,Ｏプリティダンス, 42,松岡正, 0.4, 72, -24,* 30, 9, 26.6,⑭⑯⑯
 5,14,Ｃアリマエンプレス, 48,蛯名正, 1.2, 54,  -4,  -5, 3,  9.8, ⑥④, 5,11, ダイワラファエル,,宇田登, 2.7,,,,10, 84.6,④⑤⑤, 5, 9,Ｃキッズヴェロｰチェ, 62,松岡正, 0.7, 60,* -3,  11, 5, 14.2,④②③, 5,11,Ｅカレンナサクラ, 71,武士沢, 0.5, 63, -21,* 24, 7, 13.0,⑯⑮⑪
 6, 6,Ｇヒストリｰ, 36,吉田隼, 1.5, 51,  -6,  -6, 5, 27.6, ⑦⑧, 6, 4, ゴｰルドスナイパｰ,,大庭和, 2.7,,,, 8, 48.7,⑩⑩⑩, 6, 4,Ａブルｰマｰテル, 64,武士沢, 0.7, 73,  -8,* 23, 7, 28.4,⑫⑫⑪, 6,10,Ｈヴィヴァチッシモ, 63,北村宏, 0.8, 46, -15,  10, 6, 11.6,④④③
 7,11,Ｍダイワモナｰク, 27,武士沢, 1.5, 51,  -8,  -4, 8,104.8, ⑩⑪, 7, 5, トウショウビｰム,,矢原洋, 2.9,,,, 4,  8.2,①①③, 7,11,Ｊリバイバルシチｰ, 53,柴山雄, 0.9, 58,  -4,  11,11,232.3,⑧⑦⑥, 7,13,Ｄシャルトリュｰズ, 72,津村明, 0.8, 45,*-13,   7, 8, 18.8,②②②
 8, 1,Ｆオンワｰドイイデス, 37,塚田祥, 1.8, 46, -14,  -2, 9,116.4, ⑭⑭, 8,12, フレンドリｰステラ,,南田雅, 3.8,,,,11, 86.2,⑤③③, 8, 1,Ｈコスモジエラ, 58,津村明, 0.9, 64,  -7,  17, 9, 40.4,⑩⑪⑪, 8, 2,Ｇトウカイオスカｰ, 64,吉田隼, 1.0, 43, -15,   7, 2,  7.5,⑥④⑤
