07年10月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年10月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.4,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.8,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.5,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:重(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:180円 複勝:03=100円 06=220円 09=100円 枠連:1,100円",,,,,,,,,,,,単勝:220円 複勝:12=150円 10=170円 07=250円 枠連:550円,,,,,,,,,,,,"単勝:3,740円 複勝:09=1,180円 07=180円 13=2,020円 枠連:1,070円",,,,,,,,,,,,"単勝:1,160円 複勝:01=360円 11=150円 02=360円 枠連:930円",,,,,,,,,,,
"馬連:1,250円 ワイド:03-06=360円 03-09=120円 06-09=360円",,,,,,,,,,,,馬連:840円 ワイド:10-12=370円 07-12=460円 07-10=740円,,,,,,,,,,,,"馬連:5,190円 ワイド:07-09=2,020円 09-13=20,330円 07-13=4,090円",,,,,,,,,,,,"馬連:1,930円 ワイド:01-11=940円 01-02=1,950円 02-11=990円",,,,,,,,,,,
"馬単:1,970円 3連複:760円",,,,,,,,,,,,"馬単:1,520円 3連複:2,030円",,,,,,,,,,,,"馬単:13,540円 3連複:98,800円",,,,,,,,,,,,"馬単:4,740円 3連複:7,150円 3連単:61,270円",,,,,,,,,,,
■ 2R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 5R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 8R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■11R  芝1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西郷特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9, ラピッドガｰル,---,中舘英,, 57,* -4,   3, 2,  4.4, ①①, 1, 7,Ｂセンザイイチグウ, 69,大野拓,, 70,   2,* 12, 5,  9.6, ⑨⑤, 1, 2,Ｃダイワギブソン, 71,的場勇,, 72,*  8,   1, 1,  2.5,①①①, 1,11,Ａニシノカエデマル, 77,田辺裕,, 75,*  3,  16, 4,  8.2,③④②
 2, 1, スプリングピット,---,二本柳, 0.2, 55,  -9,   5, 9, 44.5, ③③, 2, 3,Ｅスｰパｰマルトク, 67,田中克, 0.1, 68,   6,   5, 3,  6.7, ⑥⑤, 2, 3,Ｌカゼノユクエ, 61,安藤光, 0.3, 72,   6,*  9,13,123.9,⑨⑩⑫, 2, 8,Ｃサケダイスキ, 76,中舘英, 0.0, 72,*  6,  12, 2,  3.9,①①①
 3, 2, アクトオブグレイス,---,西田雄, 0.3, 56, -14,*  8,11, 53.2, ⑥④, 3,13,Ｈイクエイタｰ, 62,宮崎北, 0.1, 68,   3,   8,15,101.8, ⑨⑤, 3,12,Ｈマッシヴカイザｰ, 64,芹沢純, 0.5, 69,   7,   2, 9, 38.3,⑨⑥④, 3, 7,Ｉシルクチャンピオン, 69,大野拓, 0.2, 78,   0,* 21,10, 45.2,⑤⑤⑤
 4, 7, メイプルストリｰト,---,津村明, 0.4, 49,* -6,  -1, 3,  4.6, ②②, 4,15,Ｃロランラムｰル, 68,川島信, 0.3, 65,   0,* 12, 7, 12.7, ⑫⑪, 4,14,Ｇサウスグロｰリｰ, 65,宮崎北, 0.7, 63,   4,   1,10, 71.1,⑫⑩⑧, 4, 5,Ｊセイコｰアカデミｰ, 68,西田雄, 0.7, 72,  -2,  18, 8, 25.5,⑩⑧⑤
 5, 4, マコトヴェロニカ,---,村田一, 0.5, 52, -15,*  6, 4, 13.1, ⑥⑥, 5, 5,Ｊキラｰスマイル, 61,村田一, 0.4, 73,* 16,  -5, 9, 19.5, ①①, 5,10,Ｆタニノウィンザｰ, 67,中舘英, 0.7, 67,*  9,  -4, 3,  4.9,⑦③③, 5,12,Ｇマイネルランペｰジ, 72,川島信, 0.8, 67,  -1,  15, 7, 22.8,⑥⑥⑤
 6, 5, ドリｰブ,---,佐藤聖, 1.1, 36, -20,  -2,12, 53.6, ⑨⑨, 6, 8,Ｇウインドストｰム, 63,二本柳, 0.5, 63,   0,   9,11, 27.2, ⑫⑪, 6,16,Ｅライブリシュロム, 68,川島信, 0.7, 68,*  9,  -4, 4,  9.5,③③④, 6,10,Ｄクリスタルルｰジュ, 74,太宰啓, 0.8, 68,  -3,  16, 9, 29.2,⑧⑧⑧
 7, 8, スマｰトダイス,---,赤木高, 1.3, 36, -15,  -6, 8, 31.7, ⑥⑥, 7, 1,Ｋカシマワｰルド, 59,高山太, 0.5, 67,   9,   0,10, 22.1, ④③, 7, 1,Ｄゴｰルドネオ, 70,村田一, 0.7, 65,   0,* 14, 2,  4.9,⑮⑮⑯, 7, 6,Ｅアクロスザヘイブン, 74,津村明, 0.9, 79,  -6,* 25, 3,  4.4,⑭⑬⑩
 8, 6, サウスアミュｰズ,---,古川吉, 1.3, 36, -19,  -3, 6, 17.7, ⑨⑨, 8, 4,Ｐセイザンダンサｰ, 45,太宰啓, 0.6, 60,  -5,* 11,12, 34.4, ⑭⑭, 8, 8,Ｏクリノムｰヴオペラ, 55,田辺裕, 0.8, 65,   4,   5,15,200.9,⑫⑬⑫, 8, 1,Ｂロｰリｰポｰリｰ, 77,安藤光, 1.1, 58,*  5,  -3, 6, 15.9,②②②
 9,13, レディカンザシ,---,丹内祐, 1.3, 41, -31,*  9, 5, 17.2, ⑬⑫, 9,10,Ｎタケデンバトル, 52,佐藤聖, 0.6, 59,   3,   1,16,141.3, ⑨⑪, 9,15,Ｐコスモチェｰロ, 53,津村明, 0.8, 67,* 10,  -7,12, 94.3,②②②, 9,14,Ｆマコトジョワイユｰ, 72,田中克, 1.2, 61,  -3,  12,11, 47.4,⑩⑩⑬
10,10, セイントプラチナ,---,的場勇, 1.6, 32, -12, -16, 7, 19.3, ④④,10, 2,Ｏギブミｰアチャンス, 49,赤木高, 0.7, 59,  -7,* 12,14, 95.0, ⑭⑭,10, 6,Ｋライフロングラバｰ, 62,上村洋, 0.9, 64,   3,   5, 6, 15.8,⑫⑬⑭,10, 3,Ｍロｰレルオスカｰ, 65,村田一, 1.2, 64,  -7,  17,14,107.3,⑫⑬⑩
11,11, ツｰハッスル,---,田辺裕, 1.7, 30, -22,  -6,13,238.3, ⑪⑪,11, 6,Ｉグランプリシリウス, 62,上村洋, 0.9, 65,* 16, -12, 6, 11.9, ②②,11, 9,Ｊメイショウイチバン, 63,内田浩, 0.9, 64,   5,   0, 8, 35.4,⑪⑩⑧,11,13,Ｈシュルｰドパｰソン, 72,佐藤聖, 1.3, 56,*  3,  -5,13, 65.8,③②②
12,12, エｰシンエスレボｰ,---,上村洋, 2.8, 11, -27, -15, 1,  2.2, ⑫⑫,12,12,Ｄコスモスカイライン, 67,丹内祐, 0.9, 60,   8,  -5, 1,  3.7, ⑥⑨,12,11,Ｍグラスフォｰユｰ, 59,丸田恭, 1.0, 59,  -1,*  6,11, 77.0,⑮⑮⑭,12, 4,Ｌユニバｰサル, 68,芹沢純, 1.4, 58,  -4,  10,12, 56.6,⑫⑩⑩
13, 3, ザドリｰムジュエル,---,大野拓, 3.0,-38, -11, -37,10, 52.7, ④⑥,13,14,Ａアルファキャスパｰ, 70,田辺裕, 1.0, 58,   6,  -5,13, 51.7, ⑥⑨,13, 4,Ｎモモタロサン, 56,岩部純, 1.1, 62,   7,  -6,14,138.8,⑤⑥⑧,13, 2,Ｎトｰセントップラン, 64,荻野琢, 1.4, 61,  -5,  14, 5, 12.7,⑨⑫⑬
,,,,,,,,,,,,14,11,Ｆヒシエンジェル, 64,田嶋翔, 1.0, 55,  -8,   9, 4,  7.8, ⑯⑯,14, 7,Ｂレオシャｰプ, 72,大野拓, 1.2, 60,   6,  -8, 7, 20.6,⑦⑥⑧,14, 9,Ｋトップエクセレント, 68,上村洋, 1.5, 57,   0,   6, 1,  3.3,⑥⑥⑧
,,,,,,,,,,,,15, 9,Ｌセイウンボｰルド, 58,津村明, 1.3, 56,  11, -14, 8, 13.3, ④③,15,13,Ａヒカリベルサイユ, 72,太宰啓, 1.3, 60,   8, -10, 5,  9.6,⑤⑥④,,,,,,,,,,,,
,,,,,,,,,,,,16,16,Ｍバロンハｰバｰ, 57,中舘英, 2.3, 42,* 13, -31, 2,  6.3, ③⑤,16, 5,Ｉサワッディ, 64,丹内祐, 1.5, 59,*  9, -15,16,202.2,③⑤④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:440円 複勝:09=230円 01=1,220円 02=1,210円 枠連:9,200円",,,,,,,,,,,,"単勝:960円 複勝:07=250円 03=290円 13=1,910円 枠連:2,220円",,,,,,,,,,,,"単勝:250円 複勝:02=160円 03=1,970円 12=590円 枠連:4,380円",,,,,,,,,,,,"単勝:820円 複勝:11=260円 08=170円 07=750円 枠連:1,100円",,,,,,,,,,,
"馬連:11,610円 ワイド:01-09=2,450円 02-09=2,800円 01-02=8,160円",,,,,,,,,,,,"馬連:2,290円 ワイド:03-07=1,020円 07-13=11,090円 03-13=8,370円",,,,,,,,,,,,"馬連:16,930円 ワイド:02-03=5,440円 02-12=1,610円 03-12=17,230円",,,,,,,,,,,,"馬連:1,530円 ワイド:08-11=690円 07-11=4,440円 07-08=2,070円",,,,,,,,,,,
"馬単:15,600円 3連複:84,770円",,,,,,,,,,,,"馬単:5,760円 3連複:66,550円",,,,,,,,,,,,"馬単:28,110円 3連複:104,970円",,,,,,,,,,,,"馬単:3,490円 3連複:22,500円 3連単:123,820円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■ 6R  ダ1150m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会津特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｄオｰスノムスメ, 66,黛弘人,, 71,   0,*  9, 4,  5.4, ④③, 1, 8,Ｄオオヒメ, 64,柄崎将,, 63,*  2,   4, 6, 11.4, ②②, 1,15,Ｃスプリングヘッド, 65,津村明,, 69,*  1,*  8, 2,  4.6,③②②, 1, 1,Ｆシゲルダイハッカイ, 70,太宰啓,, 68,   5,*  8, 4,  6.9, ⑥④
 2, 4,Ｂパレスルビｰ, 70,田嶋翔, 0.2, 70,*  3,*  7, 3,  4.7, ①①, 2,13,Ｈシアトルレイナ, 60,丸田恭, 0.2, 61,  -6,   7,15,171.7, ⑦⑦, 2, 3,Ａコｰリングユｰ, 67,芹沢純, 0.8, 63,*  2,  -1, 1,  3.6,①①①, 2, 2,Ｄアイオブザキング, 70,二本柳, 0.1, 65,   0,* 11, 3,  5.9, ⑨⑦
 3, 5,Ｊノボバンク, 50,佐藤聖, 0.4, 65,  -3,*  6, 9, 44.8, ⑥③, 3, 4,Ｆアルコイリス, 63,大野拓, 0.2, 63,  -8,* 10, 5, 10.9, ⑨⑦, 3,12,Ｅシンボリプロキオン, 59,的場勇, 1.0, 59,*  0,  -2, 6, 11.2,④③③, 3, 6,Ａテイエムノブシオｰ, 77,芹沢純, 0.3, 68,* 11,  -3, 1,  2.4, ②②
 4, 1,Ｉバクシンハヤブサ, 59,的場勇, 0.7, 60,*  2,   1, 7, 34.0, ②②, 4, 1,Ｃピンククラウド, 64,的場勇, 0.3, 57,*  2,   0, 4,  7.8, ①①, 4, 6,Ｆタンゴノセック, 59,荻野琢, 1.0, 57,  -5,*  6, 5, 10.0,⑩⑩⑨, 4, 8,Ｉベタｰデイズ, 65,川島信, 0.3, 66,  10,  -2, 7, 32.3, ②③
 5,11,Ｅカシノカスケｰド, 65,野元昭, 1.2, 55,  -2,  -1, 6, 18.6, ⑥⑦, 5, 2,Ｎコクハク, 52,丹内祐, 0.4, 63, -11,* 11,12,120.9, ⑪⑨, 5,13,Ｂマイティｰサンダｰ, 66,田中克, 1.1, 58,*  0,  -3, 3,  6.4,⑧③③, 5,13,Ｂマッキｰバクシン, 73,野元昭, 0.4, 64,   8,  -1, 6, 26.3, ⑤④
 6,10,Ａエイシンイッテン, 70,津村明, 1.4, 51,   1,  -5, 1,  2.6, ④⑤, 6,10,Ｇリンクスクイン, 63,田辺裕, 0.5, 60,  -8,   8, 9, 24.3, ⑨⑨, 6, 7,Ｍファイブアロｰ, 51,草野太, 1.4, 54,  -5,   2,13, 62.9,⑧⑩⑨, 6, 9,Ｅスピｰドタッチ, 70,丹内祐, 0.5, 58,  -4,*  9, 5,  8.8, ⑭⑬
 7, 3,Ｆマイティマイロｰド, 64,田中克, 1.6, 47,  -6,  -4, 5, 11.4, ⑧⑧, 7,11,Ｅロイヤルタバスコ, 64,青木芳, 0.5, 57,  -2,   3, 3,  5.8, ④⑤, 7, 4,Ｇアポロコマンダｰ, 59,大野拓, 1.4, 56,  -1,  -2, 7, 13.6,⑥⑦⑤, 7, 4,Ｌハギノエアロ, 61,荻野琢, 0.6, 56,  -3,   6,13, 69.7, ⑬⑬
 8, 7,Ｈスリｰスピリット, 60,荻野琢, 1.6, 47, -13,   0,10,130.5, ⑪⑩, 8, 5,Ｂフロイデタンツェン, 64,津村明, 0.5, 58,  -2,   3, 2,  5.7, ④④, 8,11,Ｉデイバイデイ, 55,河北通, 1.5, 55,  -6,*  6,11, 31.4,⑬⑫⑪, 8,10,Ｐアルファジュリア, 50,村田一, 0.7, 57,   4,  -1,14,169.9, ⑥⑦
 9, 8,Ｇニシノタマテバコ, 61,草野太, 1.6, 47,  -8,  -3, 8, 41.9, ⑨⑩, 9,16,Ａベルモントユリア, 66,中舘英, 0.5, 57,*  1,   0, 1,  2.6, ③③, 9,10,Ｄマイネルマルス, 62,佐藤聖, 1.7, 52,  -2,  -6, 8, 22.1,⑩⑦⑤, 9,12,Ｋハッピｰムｰド, 63,赤木高, 0.8, 55,   0,   0,10, 43.7, ⑨⑪
10, 6,Ｋモｰニンググロｰリ, 39,宮崎北, 2.0, 42,  -8,  -7,11,145.5, ⑨⑩,10, 7,Ｊクリテリウム, 59,太宰啓, 0.6, 60, -13,* 11, 7, 16.8, ⑬⑫,10, 1,Ｋオヤマエルニｰニョ, 53,安藤光, 2.0, 53,  -1,  -7,12, 32.2,④⑦⑦,10, 5,Ｃバクシンヒロイン, 71,中舘英, 0.9, 53,   0,  -2, 2,  4.9, ⑨⑩
11, 9,Ｃツルギダケ, 69,中舘英, 2.1, 42,*  3, -13, 2,  4.2, ②⑤,11, 3,Ｏランバイルビｰ, 52,安藤光, 0.9, 56, -14,   9,13,145.3, ⑭⑬,11, 2,Ｌコｰルトゥアｰミｰ, 53,高山太, 2.4, 47, -10,   5,14, 74.2,⑮⑮⑭,11,14,Ｏキングケイザンオｰ, 53,佐藤聖, 0.9, 53, -10,*  7,15,202.5, ⑯⑯
12,12,Ｌキクノソニック, 34,川島信, 2.4, 39, -11,  -7,12,161.1, ⑪⑨,12, 9,Ｌセレナダンス, 54,加藤士, 1.0, 55, -15,   9,10, 74.4, ⑭⑭,12,14,Ｊニシノウェｰブ, 54,田辺裕, 2.8, 47,*  1, -17, 4,  8.1,⑥⑤⑦,12,11,Ｈナリタトパｰズ, 66,河北通, 1.2, 49,  -6,   0,11, 44.8, ⑭⑮
,,,,,,,,,,,,13, 6,Ｉランプランサス, 59,岩部純, 1.3, 48,  -2,  -5, 8, 16.9, ④⑤,13, 5,Ｈヒットミｰアゲイン, 58,丹内祐, 3.0, 43,  -9,  -4,10, 28.9,⑬⑬⑬,13,15,Ｍアトス, 59,田辺裕, 1.3, 48,  -1,  -6,16,220.0, ⑫⑪
,,,,,,,,,,,,14,12,Ｍヤマニンパルファン, 54,村田一, 1.4, 48, -14,   4,14,148.0, ⑭⑭,14, 8,Ｎトミｰブランド, 50,川島信, 4.0, 37,   0, -28, 9, 25.4,②⑤⑪,14, 3,Ｊライトグロｰリｰ, 65,古川吉, 1.3, 56,* 14, -21,12, 65.3, ①①
,,,,,,,,,,,,15,14,Ｋスイｰトオカリナ, 55,赤木高, 2.4, 40,  -3, -15,11,100.5, ⑦⑨,15, 9,Ｏダブルマイル, 33,村田一, 5.4, 28,  -9, -26,15, 96.0,⑫⑬⑮,15, 7,Ｎセフティバｰニング, 57,津村明, 1.4, 51,  10, -18, 9, 39.1, ②④
,,,,,,,,,,,,16,15,Ｐパセティックゴｰル, 41,荻野琢, 2.5, 36, -13, -10,16,180.8, ⑪⑭,,,,,,,,,,,,,16,16,Ｇオリエンタルロｰズ, 68,西田雄, 2.6, 30,   5, -31, 8, 35.2, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
