07年 2月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.2,,,,,■ 4R  芝2930m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■10R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,琵琶湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂソロソログランプリ, 63,赤木高,, 69,   1,*  6, 2,  5.0, ⑤⑥, 1,12, アウトオブサイト,,今村康,,,,, 1,  2.0,②③②, 1, 6,Ｂカリオンツリｰ, 69,松田大,, 75,* -1,* 12, 2,  4.3,②②②, 1,10,Ｃブラックアルタイル, 77,中舘英,, 76,* 16,*-13, 2,  6.3,③④②
 2,13,Ｃミヤジレオン, 56,塚田祥, 0.7, 64,*  5,  -5, 5, 13.2, ②②, 2, 4, ポｰトエレガント,,出津孝, 0.2,,,, 5, 22.7,⑤⑤④, 2, 8,Ｇナムラクック, 61,中舘英, 0.3, 72,  -2,* 11, 6, 32.6,⑥⑤③, 2, 9,Ｆディｰプウイング, 73,四位洋, 0.1, 81,* 17,*-14, 7, 19.8,⑮⑭①
 3,11,Ｆテイエムシップウ, 52,和田竜, 1.4, 58,*  6, -13, 4, 11.8, ①①, 3,13, ダイタクソニック,,田中剛, 0.9,,,, 3,  6.5,③②③, 3, 4,Ａエイシンイダテン, 73,小牧太, 0.3, 68,*  0,   8, 1,  1.7,①①①, 3, 8,Ｅユニバｰサル, 74,菊沢隆, 0.2, 74,  14,*-11, 9, 40.7,⑬⑫⑬
 4,10,Ｇチャリティショウ, 51,上村洋, 1.5, 53,   1,  -9, 8, 34.3, ⑤⑤, 4, 3, トウショウビｰム,,宗像徹, 1.2,,,, 9, 70.7,①①①, 4, 5,Ｉマルイチライデン, 61,川島信, 0.7, 68,  -3,   9,12, 89.8,⑩⑦⑥, 4, 2,Ｂサクラキングダム, 78,川田将, 0.2, 75,* 16, -16, 1,  2.2,③④④
 5, 7,Ａエリモハルカ, 67,渡辺薫, 1.7, 52,   3, -13, 1,  1.8, ③③, 5, 7, エリモマキシム,,西谷誠, 2.8,,,, 2,  3.0,③④④, 5,13,Ｅダカｰルシチｰ, 64,北村友, 1.2, 57,  -5,   3, 4, 14.3,⑩⑦⑧, 5,11,Ｋレグルスキッド, 64,鮫島良, 0.5, 72,* 16, -19, 8, 25.3,⑨⑧⑤
 6,12,Ｎアドミラビリス, 41,長谷川, 1.9, 46, -10,  -3,14,136.6, ⑪⑫, 6,11, メジロドルフィン,,嘉堂信, 4.0,,,,11, 80.7,⑨⑨⑩, 6, 2,Ｌエイシンフタイテン, 57,野元昭, 1.3, 58,  -2,   2,16,203.0,④③③, 6,15,Ａグッドネイバｰ, 78,デムｰ, 0.9, 71,* 16, -23, 3,  6.7,⑫⑫⑧
 7,14,Ｄタイムブレイカｰ, 56,鮫島良, 2.1, 44,  -3, -12, 3,  8.2, ⑧⑧, 7, 2, オンヴァプリエ,,蓑島靖, 4.1,,,,10, 73.6,⑪⑪⑪, 7,10,Ｋフルブラッサム, 57,四位洋, 1.4, 63,  -6,   9, 8, 50.7,⑭⑬⑩, 7, 1,Ｎクリノダイマオｰ, 56,田中剛, 1.0, 66,* 16, -30,11, 64.6,③①②
 8,16,Ｋニホンピロリｰガ, 49,北村友, 2.1, 41,  -9,  -8,13,121.2, ⑩⑨, 8, 6, ウリエル,,江田勇, 4.1,,,,13,100.6,⑩⑨⑨, 8,14,Ｍロングエンパイヤ, 56,河北通, 1.5, 62,  -7,   9,10, 63.0,⑮⑮⑬, 8, 7,Ｇクロユリジョウ, 73,和田竜, 1.3, 66,* 15, -30, 4,  8.2,⑥⑧⑩
 9,15,Ｏシゲルダンヤバｰド, 39,河北通, 2.1, 44,  -6,  -9,16,343.4, ⑨⑨, 9, 5, マルノユビキタス,,黒岩悠, 4.2,,,, 4, 11.4,⑧⑧⑦, 9, 9,Ｏサンエムトラスト, 54,藤岡佑, 1.6, 56,  -4,   2, 9, 52.1,⑥⑦⑧, 9, 5,Ｈワンダｰドリｰム, 70,秋山真, 1.7, 64,* 16, -35, 6, 12.0,⑨⑧⑥
10, 9,Ｍマルサンカフェ, 45,上野翔, 2.3, 43,   2, -21, 9, 35.1, ③③,10, 1, エムテイクラウン,,林満明, 4.5,,,, 6, 36.2,⑦⑦⑥,10, 1,Ｆクレスコゴｰルド, 61,鮫島良, 1.9, 57,  -9,   7,13, 96.2,⑯⑯⑮,10,14,Ｊタヤスレノックス, 69,上野翔, 1.7, 60,* 15, -40,13,126.9,②②⑥
11, 3,Ｊテイエムテムジン, 49,小牧太, 2.4, 42, -12,  -6, 6, 18.6, ⑬⑭,11, 9, トｰワスラッガｰ,,田中亮, 6.1,,,, 7, 42.0,⑫⑫⑫,11, 3,Ｐマイネルカルディア, 47,渡辺薫, 2.1, 51,  -5,  -1,14,138.7,⑥⑪⑪,11,12,Ｉストロングドン, 70,小原義, 1.8, 59,* 13, -39,14,164.8,⑦⑥⑩
12, 1,Ｐトップガンヒｰロｰ, 38,川田将, 2.4, 42, -14,  -4,10, 73.9, ⑮⑮,12,14, ナムラガリレオ,,高野容, 7.6,,,, 8, 67.0,⑥⑥⑦,12,12,Ｈリヴィエｰルジｰタ, 61,石橋守, 2.2, 50,  -4,  -4, 7, 34.3,④⑦⑪,12, 3,Ｄミツワスカイハイ, 75,小牧太, 2.1, 63,* 17, -40, 5,  9.4,⑪⑪⑧
13, 8,Ｌクリノラブダンス, 48,中舘英, 2.5, 42,   1, -19,12,117.0, ⑤⑥,13, 8, ハンシンテイオｰ,,宇田登,10.3,,,,14,114.2,⑬⑬⑬,13,15,Ｎシエロアスｰル, 54,秋山真, 2.8, 46,  -6,  -6,15,159.9,⑫⑬⑮,13,13,Ｌハイタイド, 62,北沢伸, 2.3, 57,* 14, -48,12,113.9,⑦⑥⑩
14, 2,Ｅタマモビッグウェイ, 53,田村太, 2.5, 41, -19,* -3,15,199.9, ⑯⑯,14,10, ナムラロイヤル,,矢原洋,19.0,,,,12, 90.5,⑭⑭⑭,14, 7,Ｃエアワイクリフ, 68,デムｰ, 2.8, 49,  -2, -13, 3,  6.1,②③③,14, 4,Ｍパリスゼンショウ, 59,酒井学, 6.4, -5,   7, -90,15,282.9,⑬⑮⑮
15, 5,Ｉライトグロｰリｰ, 50,角田晃, 2.5, 40, -11,  -8, 7, 29.3, ⑬⑪,,,,,,,,,,,,,15,11,Ｄキクカネイチャ, 67,菊沢隆, 2.9, 46,  -5,  -8,11, 83.4,⑫⑪⑬,15, 6,Ｏライトニングボｰル, -2,熊沢重, 7.4,-30,  13, ---,10, 58.7,①②⑭
16, 6,Ｈメイショウオウサム, 51,飯田祐, 2.5, 40, -11,  -8,11,111.5, ⑪⑫,,,,,,,,,,,,,16,16,Ｊグッドバニラ, 59,スボリ, 3.1, 49,  -2, -16, 5, 29.2,⑥⑤⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-11),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:不良(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:重(指数:9),,,,,,,,,,,
"単勝:500円 複勝:04=210円 13=370円 11=300円 枠連:1,290円",,,,,,,,,,,,"単勝:200円 複勝:12=130円 04=390円 13=210円 枠連:1,650円",,,,,,,,,,,,"単勝:430円 複勝:06=150円 08=400円 04=110円 枠連:1,270円",,,,,,,,,,,,"単勝:630円 複勝:10=230円 09=470円 08=840円 枠連:2,410円",,,,,,,,,,,
"馬連:3,780円 ワイド:04-13=1,400円 04-11=1,110円 11-13=1,350円",,,,,,,,,,,,"馬連:2,110円 ワイド:04-12=840円 12-13=400円 04-13=1,590円",,,,,,,,,,,,"馬連:8,560円 ワイド:06-08=1,690円 04-06=170円 04-08=700円",,,,,,,,,,,,"馬連:5,390円 ワイド:09-10=1,590円 08-10=2,660円 08-09=4,930円",,,,,,,,,,,
"馬単:6,610円 3連複:10,460円",,,,,,,,,,,,"馬単:2,970円 3連複:3,890円",,,,,,,,,,,,"馬単:14,220円 3連複:2,800円",,,,,,,,,,,,"馬単:9,660円 3連複:30,640円 3連単:146,720円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 5R  芝1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.9,,,,,■11R  芝1400m 4歳上1600万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,斑鳩ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅアドマイヤカｰネル, 51,デムｰ,, 62,  -2,*  1, 2,  4.2,⑥⑤③, 1, 1, ナタラｰジャ,---,デムｰ,, 64,  -6,* 14, 1,  1.6, ⑫⑬, 1,14,Ｂブレイバｰ, 67,秋山真,, 68,   0,   5, 1,  2.1, ④④, 1, 7,Ｅブルｰメンブラット, 78,川島信,, 88,   8,* 16, 1,  2.7, ④④
 2, 5,Ｆクロニクル, 49,川田将, 0.2, 60,  -1,  -2, 5, 14.3,⑤⑤③, 2,11, ランペイア,---,鮫島良, 0.3, 59,  -6,*  7, 2,  5.8, ⑫⑩, 2, 2,Ｆバトルサクヤビメ, 60,熊沢重, 0.0, 68,  -3,*  8, 7, 29.9, ⑧⑦, 2, 4,Ｆマルタｰズホビｰ, 77,四位洋, 0.0, 86,* 11,* 10, 9, 27.9, ②②
 3, 8,Ｊナムラマハラジャ, 44,本田優, 0.4, 58,  -7,*  8, 8, 32.8,⑫⑭⑩, 3, 8, ホワイトベッセル,---,川田将, 0.9, 55,  -5,  -1, 4, 14.6, ⑭⑩, 3, 3,Ｃデザｰトモｰニング, 66,川島信, 0.3, 64,   0,   0, 5, 11.4, ④④, 3,10,Ｉヒシフェアレディ, 75,太宰啓, 0.2, 83,* 12,   6, 5, 12.5, ①①
 4, 4,Ｇマルサンテクニカル, 49,和田竜, 0.5, 58,*  1,  -9, 4, 11.5,①①①, 4,10, トウショウズシオウ,---,中舘英, 0.9, 55,* -2,  -8,11, 85.0, ⑤③, 4, 5,Ｇジャイロスコｰプ, 59,船曳文, 0.4, 60,*  0,  -4,12,126.1, ①①, 4, 3,Ｃブリリアントグレイ, 79,本田優, 0.4, 81,   8,   9, 6, 13.3, ④④
 5, 7,Ｃマンテンポイント, 53,菊地昇, 0.6, 56,  -3,  -3, 6, 21.7,⑭⑦⑦, 5,12, グリｰンロッチ,---,石山繁, 1.0, 52,  -4,  -6, 9, 77.6, ⑦⑦, 5,12,Ｄケイアイマイバッハ, 64,菊沢隆, 0.4, 64,*  1,  -1, 4, 10.3, ②②, 5, 5,Ｎアンブロワｰズ, 69,熊沢重, 0.5, 80,   5,* 10,11, 45.2, ⑧⑩
 6, 2,Ｂテイエムヒリュウ, 54,南井大, 0.8, 55,  -3,  -5, 3,  5.6,⑧⑦⑦, 6, 2, ヤマニングリフォン,---,四位洋, 1.0, 54,*  0, -15, 6, 21.8, ①①, 6, 6,Ａインプレッション, 72,渡辺薫, 0.5, 62,  -3,   2, 2,  4.9, ⑧⑦, 6,12,Ｋカシマフラワｰ, 72,赤木高, 0.5, 79,* 10,   4,14,107.6, ③③
 7, 3,Ｍテイエムアタック, 41,スボリ, 1.0, 54,*  1, -14,12,108.8,②②②, 7,13, マッティｰノ,---,菊沢隆, 1.2, 49,  -8,  -1,10, 82.8, ⑮⑮, 7, 1,Ｅパレスレディｰ, 62,田嶋翔, 1.0, 57,  -3,  -4, 9, 32.1, ⑧⑨, 7, 9,Ｐホエｰルシャｰク, 42,生野賢, 0.7, 77,   3,* 10,13, 84.0, ⑪⑫
 8,16,Ｌセイカジｰベック, 42,鮫島良, 1.1, 51,  -5,  -4,14,154.3,⑫⑫⑨, 8, 9, グランドバイオ,---,塚田祥, 1.4, 46,  -5, -12,14,144.9, ⑦⑦, 8,16,Ｋデンコウニンジャ, 52,古川吉, 1.2, 56,   0,  -7,11,103.0, ④④, 8,13,Ａピサノグラフ, 81,塚田祥, 0.9, 74,   5,   4, 3,  5.2, ⑧⑦
 9,11,Ｄキｰランナｰ, 52,上野翔, 2.4, 39,  -6, -18,10, 44.1,⑨⑩⑩, 9, 5, ジゲンリュウ,---,和田竜, 1.7, 45,* -2, -21, 7, 37.7, ③③, 9, 9,Ｍシャｰクブロｰド, 49,角田晃, 1.4, 55, -17,* 10,15,250.6, ⑯⑯, 9,15,Ｍプリティプリンセス, 70,藤岡佑, 0.9, 75,   2,   9,10, 33.2, ⑬⑫
10, 1,Ｋバンブｰファルカン, 44,小牧太, 2.7, 40,  -1, -28, 7, 27.0,④③⑤,10, 4, セイウンアルエット,---,藤岡佑, 1.7, 43,  -8,  -7, 8, 56.3, ⑮⑮,10, 8,Ｎデルマアポロ, 47,野元昭, 1.5, 53,  -6,  -5,16,308.3, ⑫⑩,10, 8,Ｌダブルタイトル, 72,小牧太, 0.9, 75,   2,   9,12, 46.0, ⑭⑫
11,15,Ｎオｰスミステｰタス, 38,竹之下, 2.9, 38,  -6, -19,13,110.1,⑭⑫⑬,11,14, リバｰパッション,---,角田晃, 2.0, 42,*  0, -28,16,279.9, ②②,11, 7,Ｏエアデュシェス, 44,塚田祥, 1.6, 52,  -8,  -3,14,213.5, ⑭⑭,11, 6,Ｂチリエｰジェ, 79,河北通, 1.0, 72,   8,   0, 7, 19.9, ④⑦
12,10,Ｐパｰプルマンテン, 21,小坂忠, 4.1, 32, -12, -20,16,454.4,⑯⑯⑯,12,15, アキクサクイン,---,石橋守, 2.6, 34,* -2, -34,15,229.7, ⑤③,12,10,Ｈメイショウダンケン, 55,藤岡佑, 1.6, 53,  -5,  -5,13,172.3, ⑪⑩,12,16,Ｊトｰセンハピネス, 74,上村洋, 1.1, 71,   7,   0, 4,  9.6, ⑧⑦
13,12,Ｉロングキャニオン, 45,渡辺薫, 4.7, 28,  -3, -44, 9, 38.4,⑩⑦⑩,13,16, アグネスゼッセイ,---,本田優, 2.8, 33,* -2, -37, 5, 18.2, ③③,13,13,Ｊブライティアメッセ, 54,四位洋, 2.1, 49,  -8,  -6,10, 32.3, ⑭⑮,13, 2,Ｈアクロスザヘイブン, 76,川田将, 1.2, 71,   8,  -2, 2,  5.2, ④④
14, 9,Ｈマイネルマニセス, 45,野元昭, 4.9, 28, -11, -30,11, 98.9,⑩⑮⑮,14, 7, メイショウセレス,---,長谷川, 2.8, 32,  -5, -30,12,106.0, ⑪⑬,14,11, メイショウラダｰ,---,小牧太, 2.5, 45,  -6, -13, 3,  6.6, ⑫⑫,14,11,Ｏケイエスアイ, 68,難波剛, 1.2, 71,   0,   7,16,178.8, ⑭⑮
15,14,Ｏディアルマ, 35,熊沢重, 5.0, 27,  -5, -42,15,165.3,⑥⑩⑭,15, 6, タガノカリスマ,---,上村洋, 2.9, 32,  -3, -36,13,108.7, ⑦⑦,15, 4,Ｌケイティｰズギフト, 51,川田将, 2.8, 40,*  1, -27, 8, 31.7, ②③,15,14,Ｄプリティメイズ, 78,和田竜, 1.5, 66,   1,   1,15,133.2, ⑭⑮
16,13,Ａエｰシンエｰエル, 58,上村洋, 5.1, 25,*  0, -53, 1,  2.1,②③⑤,16, 3, ヴィヴィッドカラｰ,---,秋山真, 3.2, 29,  -4, -39, 3,  5.9, ⑦⑩,16,15,Ｉパワｰ, 54,中舘英, 3.0, 39,  -2, -23, 6, 13.9, ⑦⑫,16, 1,Ｇフロムアップランド, 77,鮫島良, 1.9, 60,   4,  -9, 8, 22.5, ⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:不良(指数:-11),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:重(指数:8),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:81 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:9),,,,,,,,,,,
"単勝:420円 複勝:06=190円 05=350円 08=650円 枠連:2,690円",,,,,,,,,,,,単勝:160円 複勝:01=100円 11=160円 08=330円 枠連:380円,,,,,,,,,,,,"単勝:210円 複勝:14=120円 02=510円 03=250円 枠連:1,270円",,,,,,,,,,,,"単勝:270円 複勝:07=140円 04=620円 10=310円 枠連:1,120円",,,,,,,,,,,
"馬連:2,070円 ワイド:05-06=560円 06-08=1,390円 05-08=2,420円",,,,,,,,,,,,"馬連:460円 ワイド:01-11=280円 01-08=770円 08-11=1,660円",,,,,,,,,,,,"馬連:2,700円 ワイド:02-14=980円 03-14=440円 02-03=2,890円",,,,,,,,,,,,"馬連:3,630円 ワイド:04-07=1,410円 07-10=670円 04-10=3,000円",,,,,,,,,,,
"馬単:3,280円 3連複:11,560円",,,,,,,,,,,,"馬単:590円 3連複:4,980円",,,,,,,,,,,,"馬単:4,270円 3連複:6,860円",,,,,,,,,,,,"馬単:5,270円 3連複:11,720円 3連単:60,540円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■ 6R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■ 9R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,宇治川特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｋワｰキングウｰマン, 33,長谷川,, 69, -13,* 13, 5, 15.9, ④③, 1,11,Ｂワｰルドハンタｰ, 69,四位洋,, 75,  -2,* 12, 3,  4.2, ③②, 1, 8,Ｅゼットフラッシュ, 77,熊沢重,, 80,*  1,  19, 3,  5.3, ③③, 1, 1,Ａスナｰクタイガｰ, 72,中舘英,, 83,* 10,  10, 1,  2.6, ①①
 2,11,Ｄハングインゼア, 52,本田優, 0.3, 58,* -9,   5, 4,  9.2, ②①, 2,10,Ｇアｰトオブウォｰ, 59,小原義, 0.5, 67,  -3,   8, 5,  9.8, ④④, 2, 4,Ａトウショウカレッジ, 82,松田大, 0.2, 84,  -9,* 27, 2,  4.7, ⑬⑫, 2,10,Ｅシルクアルボｰレ, 69,上村洋, 0.0, 89,   2,* 18, 2,  4.1, ⑦⑤
 3,12,Ｅネネグｰス, 51,小牧太, 0.9, 49,*-10,   0, 1,  2.2, ①②, 3, 5,Ｆジャイアントラック, 59,鮫島良, 1.0, 60,  -5,   5, 6, 10.0, ⑥⑥, 3, 2,Ｇフィｰルドベアｰ, 71,秋山真, 0.4, 82,  -9,* 27, 1,  4.3, ⑭⑭, 3,11,Ｌタケデンイｰグル, 64,赤木高, 0.8, 80,  -7,* 18, 8, 44.7, ⑭⑭
 4,15,Ａルアシェイア, 59,川田将, 1.0, 54, -16,*  7, 2,  4.0, ⑦⑥, 4, 1,Ａケイアイスパイダｰ, 78,菊沢隆, 1.1, 56,*  1,  -3, 4,  6.7, ①①, 4,15,Ｉエレスサｰル, 71,スボリ, 0.5, 70,  -4,  15, 5, 10.9, ⑥⑥, 4, 7,Ｂメイショウディオ, 72,角田晃, 1.4, 67,  -4,   9, 3,  5.8, ⑪⑩
 5,16,Ｊヤマカツマリリン, 37,田嶋翔, 1.0, 49,*-12,   1, 3,  4.8, ③③, 5, 8,Ｈアルｰリングライン, 58,田村太, 1.1, 54,* -2,  -2,11,107.6, ②②, 5,14,Ｈコアレスストｰム, 71,四位洋, 0.5, 69,   0,  13, 7, 12.8, ④③, 5,12,Ｇスイフトバイオ, 67,本田優, 1.6, 65,  -5,   8, 7, 36.8, ⑪⑪
 6, 6,Ｏスズカアムｰル, 20,藤岡佑, 1.5, 47, -18,   4,11,116.4, ⑨⑧, 6, 3,Ｋカリスマコンコルド, 52,塚田祥, 1.8, 54, -12,   6,10, 83.8, ⑪⑨, 6, 6,Ｂマイケルバロｰズ, 78,中舘英, 0.6, 69,  -6,  17,10, 25.3, ⑧⑧, 6, 6,Ｉマイネルラファエロ, 66,和田竜, 1.7, 62,   0,   3, 6, 33.4, ⑨⑧
