07年 9月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月 2日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,,■ 7R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.9,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NST賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃダイワシｰクレット, 47,北村宏,, 56,  -2,  -1, 1,  2.4, ②②, 1, 5,Ｉトップオブボス, 40,北村宏,, 49, -13,* 13,12,212.9,⑮⑮⑭, 1,17,Ｃコスモピロリ, 64,吉田隼,, 68,   2,* 10, 3,  4.9, ⑦⑦, 1, 5,Ａカゼノコウテイ, 84,田中勝,, 97,   6,* 34, 2,  3.5, ⑨⑨
 2, 3,Ａフレンチノワｰル, 51,中舘英, 0.3, 51,*  1,  -7, 3,  4.3, ①①, 2, 9,Ｂクエストタイム, 53,田中博, 0.0, 49,  -6,* -4, 2,  3.0,⑪⑤③, 2, 9,Ｅダイワギブソン, 63,武士沢, 0.1, 65,*  5,  -2, 5, 11.4, ①①, 2, 3,Ｂホｰマンアラシ, 80,福永祐, 0.3, 82,  10,  20, 1,  1.9, ⑤④
 3,15,Ｂアバレダイコ, 48,田中博, 0.3, 53, -11,*  2, 2,  3.9, ⑦⑥, 3, 2,Ａグランドバイオ, 53,丹内祐, 0.7, 46,  -4, -12, 1,  2.9,④③③, 3,14,Ｆドンラミロ, 60,北村宏, 0.3, 64,   2,*  5, 6, 19.1, ⑦⑦, 3, 7,Ｅバトルスタｰボウ, 72,吉田隼, 0.4, 91,   5,* 31, 4, 11.2, ⑪⑪
 4,14,Ｅセイカアレグロ, 39,石橋脩, 0.3, 55, -11,*  4, 8, 36.1, ⑦⑧, 4,10,Ｃコスモシウテクトリ, 53,石橋脩, 1.1, 42,  -6, -12, 6, 12.7,⑬⑧⑦, 4, 4,Ｄピンクキャンドル, 63,福永祐, 0.6, 61,  -1,*  5, 4,  9.8, ⑮⑪, 4,10,Ｄコスモオｰスティン, 76,柴田善, 0.5, 81,   8,  21, 3,  6.0, ⑥⑦
 5, 2,Ｍデットオアアライブ, 23,蛯名正, 0.4, 50,  -2,  -5,10, 78.3, ②②, 5,12,Ｇオンワｰドオウガ, 43,大野拓, 1.1, 41,  -6, -14,10,170.1,④⑤⑥, 5, 3,Ａレガルメンテ, 68,蛯名正, 0.6, 60,   2,   1, 1,  2.7, ⑩⑦, 5, 9,Ｃユｰワハリケｰン, 78,中舘英, 0.7, 73,* 11,  11, 5, 22.9, ②②
 6, 8,Ｈファンタジックキｰ, 36,安藤光, 0.8, 45,* -1, -10, 5, 15.6, ②②, 6, 1,Ｆクレイモアシチｰ, 44,木幡初, 1.2, 42,  -5, -14, 8, 20.3,⑦⑤⑦, 6, 8,Ｉタワｰドピｰク, 52,中舘英, 1.0, 55,   1,  -4, 9, 61.4, ⑩⑪, 6, 8,Ｋショウナンパレス, 58,木幡初, 1.0, 71,  10,   9,11, 94.7, ④④
 7, 6,Ｉデルマシリウス, 33,木幡初, 0.9, 46,  -9,  -4,11,102.6, ⑥⑥, 7,11,Ｈクレインタキシｰド, 42,吉田隼, 1.4, 40,  -8, -11,11,209.4,⑫⑫⑩, 7, 6,Ｇスプリングテンダｰ, 55,柴田善, 1.0, 55,   0,  -3, 7, 33.5, ⑩⑪, 7, 2,Ｆトｰホウシャイン, 71,丹内祐, 1.2, 72,   5,  17, 7, 36.2, ⑨⑨
 8,12,Ｆカロエクスプレス, 39,松岡正, 1.0, 43,  -4,  -9, 4,  9.7, ⑤⑤, 8, 7,Ｍテンジンカズトヨ, 36,田中剛, 1.7, 38,  -6, -17,13,232.9,⑨⑧⑨, 8, 2,Ｂブランニュｰデイズ, 67,田中勝, 1.1, 54,  -2,   1, 2,  3.1, ⑯⑮, 8, 1,Ｊラムタラプリンス, 62,田辺裕, 1.3, 68,   8,   7, 8, 47.9, ⑥⑥
 9, 9,Ｄコスモレッドホｰク, 42,大野拓, 1.8, 35, -16,  -7,13,138.7, ⑪⑪, 9,15,Ｋルクラｰジュ, 39,江田照, 1.7, 38,* -3, -24, 7, 19.9,②②②, 9,15,Ｋエドノダンス, 52,田中博, 1.4, 48,  -4,  -5,17,469.1, ⑬⑮, 9, 4,Ｇトｰセンレｰサｰ, 66,村田一, 1.7, 68,* 12,  -7, 9, 53.3, ①①
10, 4,Ｏマイネルセフィｰロ, 17,吉田隼, 1.8, 37, -18,  -4, 7, 19.6, ⑭⑭,10, 3,Ｄフレンチパｰル, 49,蛯名正, 1.9, 37,* -3, -25, 4, 10.7,③③③,10,12,Ｊスガノハウス, 52,安藤光, 1.4, 51,   2, -13, 8, 39.5, ④⑥,10,11,Ｈアイシクルアｰト, 65,北村宏, 1.9, 66,  10,  -5, 6, 31.5, ③③
11,13,Ｋコスモウイング, 32,岩部純, 1.9, 37, -23,  -1,15,428.5, ⑮⑮,11, 4,Ｏトｰセンラファエル, 18,村田一, 2.6, 31,  -8, -22, 9, 63.0,⑨⑫⑫,11, 1,Ｌゾルトンワｰジ, 47,丹内祐, 1.5, 51,*  5, -21,13,144.6, ②②,11, 6,Ｉリワｰドプレイン, 63,後藤浩, 2.2, 63,   7,  -3,10, 64.0, ⑥⑦
12, 5,Ｌクｰルサンフォｰド, 31,柴田善, 2.7, 28, -14, -17, 9, 70.3, ⑨⑨,12, 6,Ｅジョウテンファミリ, 49,松岡正, 2.8, 31,* -2, -36, 5, 11.7,①①①,12,13,Ｈトｰセンヒヨシマル, 54,石橋脩, 1.6, 49,   0, -12,16,298.6, ⑬⑪,,,,,,,,,,,,
13, 1,Ｊカシマジュリアン, 32,高山太, 2.9, 26, -16, -17,12,129.8, ⑫⑫,13,13,Ｊシングルカット, 39,中舘英, 2.9, 30,  -7, -27, 3,  5.6,⑧⑩⑩,13,18,Ｍタイフｰンクラス, 45,二本柳, 1.7, 48,   4, -21,10,115.6, ④③,,,,,,,,,,,,
14,10,Ｎセントオマｰル, 20,小野次, 3.3, 24, -17, -20,14,424.7, ⑫⑫,14, 8,Ｎキャプテンスパロウ, 34,小野次, 3.6, 26, -12, -24,15,349.3,⑭⑭⑮,14,11,Ｎコウエイスパｰク, 44,宮崎北, 1.8, 44,*  3, -26,11,129.2, ④③,,,,,,,,,,,,
,,,,,,,,,,,,15,14,Ｌスナｰクヨシムネ, 38,高山太, 4.2, 23,  -7, -40,14,247.7,④⑩⑫,15,16,Ｏアルディメント, 44,松岡正, 2.6, 39,  -4, -18,15,286.6, ⑯⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｑロディｰヒット, 32,江田照, 3.9, 30,  -1, -45,14,208.0, ⑦⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,10,Ｐヤマショウグロリア, 36,中谷雄, 5.6, -8,   2, -78,18,608.5, ②③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-2),,,,,,,,,,,
単勝:240円 複勝:11=110円 03=140円 15=130円 枠連:460円,,,,,,,,,,,,"単勝:21,290円 複勝:05=1,620円 09=150円 02=130円 枠連:8,420円",,,,,,,,,,,,"単勝:490円 複勝:17=180円 09=370円 14=400円 枠連:2,240円",,,,,,,,,,,,単勝:350円 複勝:05=130円 03=110円 07=180円 枠連:280円,,,,,,,,,,,
馬連:500円 ワイド:03-11=210円 11-15=240円 03-15=340円,,,,,,,,,,,,"馬連:29,300円 ワイド:05-09=5,470円 02-05=3,910円 02-09=200円",,,,,,,,,,,,"馬連:2,510円 ワイド:09-17=760円 14-17=950円 09-14=1,700円",,,,,,,,,,,,馬連:290円 ワイド:03-05=160円 05-07=400円 03-07=290円,,,,,,,,,,,
馬単:840円 3連複:780円,,,,,,,,,,,,"馬単:99,250円 3連複:12,980円",,,,,,,,,,,,"馬単:4,400円 3連複:8,520円",,,,,,,,,,,,"馬単:860円 3連複:650円 3連単:2,850円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.2,,,,,■ 5R  芝2850m 3歳上未勝利 定量,,,,,,,,,,,,■ 8R  芝1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.9,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新潟2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9, タイキブリリアント,---,福永祐,, 76,*  2,* 11, 2,  2.9, ②②, 1,10, チャッティｰギャル,,蓑島靖,,,,, 4,  8.7,②②②, 1, 4,Ａパパラチア, 67,後藤浩,, 89,   4,* 20, 1,  1.9,   , 1,10,Ｊエフティマイア, 60,蛯名正,, 73,*  4,  13, 4,  7.8, ③③
