07年 4月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月22日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.1,,,,,■ 7R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌｼﾞﾋﾞｭｰｽﾀﾝﾄﾞS,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｇユウタｰストライプ, 43,内田博,, 57,  -2,   0, 7, 26.5, ③③, 1, 5,Ｂサンワｰドブル, 63,後藤浩,, 65, -12,* 17, 2,  3.6,⑨⑧⑤, 1, 5,Ｂリワｰドプレイン, 65,後藤浩,, 64,   2,*  2, 2,  3.2,⑨⑧⑦, 1, 1,Ｊマルタｰズマッシブ, 74,後藤浩,, 86,* 17,   4, 6, 19.6, ①①
 2, 7,Ｅトキノミスオｰス, 44,藤岡佑, 0.1, 59,  -6,*  4, 6, 13.3, ⑨⑦, 2,11, ホッテストチケット,---,田中勝, 0.2, 48,* -8,   2, 3,  4.8,①①①, 2, 8,Ｈマイネルプロメッサ, 55,松岡正, 0.1, 63,*  6, -11, 3,  7.8,③③①, 2, 7,Ａレキシントンシチｰ, 85,勝浦正, 0.3, 81,* 15,   4, 1,  2.7, ③②
 3, 2,Ｃウェディングライト, 52,吉田豊, 0.4, 50,*  2,  -9, 3,  4.8, ①①, 3, 1, ビタｰオレンジ,---,松岡正, 0.4, 62, -15,* 16, 4,  8.5,⑪⑪⑨, 3,10,Ａシャラポワ, 67,秋山真, 0.3, 61,   5, -10, 5, 12.7,⑤⑤③, 3,14,Ｉヒカルバロｰロ, 74,北村宏, 0.5, 75,   8,*  9, 4,  7.2, ⑫⑪
 4,16,Ｂコスモリバイアサン, 56,蛯名正, 0.6, 51,  -5,  -3, 2,  3.5, ⑤④, 4, 2,Ｃデルマアン, 53,長谷川, 0.5, 49, -12,   7, 7, 31.3,③④④, 4, 3,Ｄシルクバッカス, 62,田中勝, 0.6, 57,   4, -11, 1,  2.2,⑦⑥⑤, 4,11,Ｌビッグアラミス, 73,蛯名正, 0.6, 75,  11,   6, 8, 21.1, ⑩⑧
 5, 5,Ｆフジマサマックス, 44,横山典, 0.6, 61, -15,* 11, 1,  3.3, ⑯⑭, 5, 4,Ｇトウキュウフェロｰ, 43,藤岡佑, 0.7, 49, -14,   9,13,109.1,⑦⑦⑦, 5, 4,Ｆマイネルグロリアス, 56,蛯名正, 0.6, 58,   4, -11, 4, 12.0,⑤⑥⑤, 5,13,Ｎアイアムアドｰタｰ, 71,鈴来直, 0.6, 73,   7,* 10,15, 91.3, ⑮⑭
 6,15,Ｄミヤビキャサリン, 46,長谷川, 0.8, 51,  -9,   1, 8, 35.5, ⑩⑩, 6, 6, ハリｰアップ,---,吉田豊, 0.9, 56, -17,* 15,12, 92.1,⑫⑬⑫, 6, 6,Ｉナチュラルウェｰブ, 52,青木芳, 0.7, 57,   2,  -6, 6, 15.1,⑩⑩⑩, 6, 5,Ｈグランプリオｰロラ, 75,北村浩, 0.6, 76,  11,   5,12, 40.5, ⑦⑧
 7, 8,Ｉキタサンダイオウ, 42,武士沢, 0.9, 53, -13,*  5,11, 65.7, ⑬⑫, 7, 3,Ｆラフォンテ, 45,内田博, 1.1, 46, -16,   9, 9, 38.3,⑩⑩⑪, 7, 2,Ｅカンファｰマックス, 62,武士沢, 0.8, 56,   2, -10, 8, 25.8,⑧⑧⑦, 7, 4,Ｍバトルハｰトオｰ, 71,坂井英, 0.7, 76,  13,   2,14, 73.2, ⑤⑤
 8, 4,Ａアタゴコマンダｰ, 56,村田一, 0.9, 50,  -9,   0, 5,  9.5, ⑩⑩, 8, 8,Ｉコウヨウオラリア, 26,鮫島良, 1.5, 39,*-11, -14,11, 42.9,③②②, 8, 7,Ｃシェルクレｰル, 63,北村宏, 0.9, 54,*  5, -21, 9, 38.8,③④③, 8,15,Ｏワンダｰヴィボ, 69,大庭和, 0.8, 74,  12,   2,13, 54.0, ⑦⑦
