07年 9月 2日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月 2日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.6,,,,,■ 4R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.8,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,まりも特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａシャドウデイル, 54,安藤勝,, 56,* -1,* -5, 1,  1.9, ①①, 1, 3, ヤマニンキングリｰ,---,藤田伸,, 47, -52,* 27, 5, 10.0,④④③, 1, 7,Ｃブリュンヒルト, 66,勝浦正,, 66,*-11,* 17, 1,  3.3,②②②, 1,14,Ｄシャトルタテヤマ, 67,川島信,, 71,*  0,  11, 5, 11.5, ①①
 2, 5,Ｂメイショウアｰリｰ, 46,秋山真, 0.7, 45,* -4, -10, 2,  3.4, ②②, 2,10, ウインギガシャトル,---,川島信, 0.2, 31,*-50,  21, 3,  9.8,②②②, 2,12,Ｄコンゴウマドンナ, 66,津村明, 0.0, 68,*-10,* 18, 7, 18.6,③②②, 2, 5,Ｃメイショウバレｰヌ, 68,柴山雄, 0.0, 75,  -6,* 17, 1,  3.5, ③④
 3, 1,Ｃウォｰタｰリング, 45,武幸四, 0.7, 47, -12,* -5, 3,  7.2, ⑥⑤, 3,13, スペルバインド,---,菊沢隆, 0.3, 56, -56,* 32, 6, 10.1,⑨⑩⑧, 3, 2,Ｆラインジュエル, 62,岩田康, 0.6, 59, -12,  14, 2,  3.9,⑥⑥④, 3,15,Ｉブルｰミングスノｰ, 62,柴原央, 0.2, 69,  -4,  13,10, 33.9, ③②
 4, 4,Ｆワイルドシェｰバｰ, 30,岩田康, 0.8, 44,  -8,  -8, 4, 11.5, ④⑤, 4, 9, レインボｰペガサス,---,安藤勝, 0.4, 41, -54,  26, 1,  1.7,⑦⑦⑥, 4, 4,Ｉケリｰズナカヤマ, 57,藤田伸, 0.7, 60, -12,  15, 8, 26.8,⑥⑦⑦, 4,11,Ｋシアトルナカヤマ, 61,藤田伸, 0.3, 69,  -7,  15, 7, 18.0, ⑥⑦
 5, 7,Ｊレディオｰロラ, 23,菊沢隆, 1.0, 42, -16,* -5,11,221.7, ⑦⑦, 5, 4, フィｰルドパシオン,---,秋山真, 0.5, 30, -52,  21, 2,  6.6,④⑤③, 5, 1,Ｋライトモｰション, 56,黛弘人, 0.9, 59, -16,* 16,12,105.2,⑫⑪⑪, 5, 4,Ｅパノラマビュｰティ, 66,藤岡佑, 0.5, 68, -14,* 18, 3,  4.7, ⑪⑪
 6, 2,Ｋトップオブクロフネ,  6,池添謙, 1.3, 38, -20,  -6, 6, 21.6, ⑧⑧, 6,11, ラヴォランテ,---,横山典, 0.7, 40, -56,  26, 4,  9.9,⑨⑩⑧, 6,10,Ｂメイショウルイｰズ, 66,小島太, 1.0, 52, -14,  11, 4,  6.9,⑥⑦⑦, 6, 9,Ｎマスタｰカフェ, 53,小島太, 0.5, 64,  -9,  13,14,146.2, ⑧⑦
 7,11,Ｄマイネルアベニｰル, 36,津村明, 1.4, 35,  -8, -14, 5, 14.0, ④③, 7,12, ファイナルジャッジ,---,松田大, 0.9,  3,*-51,  12, 8, 42.8,②②③, 7,11,Ｇアドマイヤヒラリｰ, 59,上村洋, 1.2, 50, -11,   7, 6, 17.7,⑤④④, 7, 7,Ｂロットオブカクテル, 68,横山典, 0.6, 59,* -3,   5, 2,  3.6, ②②
 8, 9,Ｈジエクストリｰム, 28,的場勇, 1.4, 35, -27,* -4, 8, 42.3, ⑫⑪, 8,14, フェイドレスシｰン,---,池添謙, 1.0, 27, -56,  21, 7, 33.4,⑫⑩⑫, 8, 8,Ｅイノチノアカリ, 65,横山典, 1.4, 51, -15,  11, 5,  8.5,⑬⑪⑨, 8, 8,Ｇケイエスショｰキ, 63,小林徹, 0.8, 61, -17,* 16, 4, 10.7, ⑭⑭
