07年 7月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 7月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-15.4,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.4,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,
 9, 1,Ｈチョウトップロｰド, 25,上村洋, 1.4, 32, -22,   1, 9,150.9, ④⑥, 9, 4, テイエムキｰマン,,佐久間, 4.5,,,, 9,104.4,⑦⑦⑦, 9,11,Ｍファｰストチェア, 46,幸英明, 1.2, 53, -10,   6, 2,  4.7,⑦⑩⑧, 9, 6,Ｉフォグキャスケｰド, 69,田中健, 1.8, 61,  -4,  10,10, 49.8,⑦⑧⑥
10,10,Ｉグリｰンカラｰ, 22,田中健, 2.7,-12, -27, -15,10,293.6, ⑥⑨,10, 5, アイエススピリット,,仲田雅, 4.9,,,, 6, 24.3,⑦⑧⑩,10, 8,Ｊセレスディｰン, 51,藤岡康, 1.5, 46, -13,   2,12, 64.8,⑭⑭⑬,10,11,Ｍオｰスミナイス, 63,鮫島良, 1.8, 64,  -6,  14,11, 72.1,⑭⑬⑭
,,,,,,,,,,,,11, 3, ハｰベストタｰフ,,植野貴, 6.2,,,,11,132.5,⑪⑫⑫,11,18,Ｏフジヤマクリスタル, 41,田中健, 1.9, 37, -12,  -8,16,242.8,⑤⑧⑨,11, 2,Ｏビュｰティフルアイ, 58,生野賢, 2.2, 57,  -4,   7,13,196.1,⑦⑧⑩
,,,,,,,,,,,,12, 2, イｰガデザイア,,今村康, 6.5,,,,10,117.1,⑩⑪⑪,12,15,Ｉウォｰタｰトスカ, 52,赤木高, 1.9, 41, -11,  -3,11, 61.3,⑪⑪⑬,12, 7,Ｌアンクルピｰス, 65,川島信, 2.9, 53,  -3,  -3, 9, 37.1,③⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,13, 4,Ｌタガノヴォイス, 47,鮫島良, 2.2, 39, -12,  -5,13, 91.9,⑪⑭⑯,13, 1,Ｎゼンノマルビナス, 62,赤木高, 3.0, 51,  -7,   4, 8, 34.8,⑫⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｄルビウス, 57,川田将, 2.2, 40, -10, -11, 7, 36.8,⑱⑪⑨,14,15,Ｋタケイチマサル, 66,和田竜, 3.2, 51,  -5,  -1,14,291.0,⑪⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｋエプソムブラスト, 50,大下智, 2.7, 35, -13, -18,10, 56.7,⑯⑭⑬,15, 3,Ｐシルクプロフェット, 56,畑端省, 3.5, 52,  -3,  -7,15,387.2,④⑤⑧
,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｒシｰクレットソング, 26,田中克, 2.7, 32, -16, -10,17,262.9,⑭⑰⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｎトランザクション, 42,北村浩, 2.9, 37, -12, -15,14,224.6,⑯⑰⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｐクラシックボｰイ, 39,上村洋, 3.9,-24, -10, -37,18,296.3,⑨⑧⑨,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-5),,,,,,,,,,,
"単勝:1,970円 複勝:04=220円 07=100円 06=130円 枠連:1,050円",,,,,,,,,,,,単勝:470円 複勝:12=250円 10=280円 11=530円 枠連:700円,,,,,,,,,,,,"単勝:4,310円 複勝:12=590円 05=120円 10=170円 枠連:470円",,,,,,,,,,,,単勝:290円 複勝:12=120円 08=130円 14=150円 枠連:440円,,,,,,,,,,,
"馬連:1,360円 ワイド:04-07=460円 04-06=610円 06-07=160円",,,,,,,,,,,,"馬連:1,920円 ワイド:10-12=840円 11-12=1,120円 10-11=1,790円",,,,,,,,,,,,"馬連:2,540円 ワイド:05-12=950円 10-12=2,500円 05-10=290円",,,,,,,,,,,,馬連:510円 ワイド:08-12=210円 12-14=290円 08-14=340円,,,,,,,,,,,
"馬単:3,950円 3連複:1,170円",,,,,,,,,,,,"馬単:3,710円 3連複:7,820円",,,,,,,,,,,,"馬単:9,910円 3連複:5,250円",,,,,,,,,,,,"馬単:950円 3連複:790円 3連単:2,980円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■11R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｽﾄｰｸｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂタガノレイヤｰド, 48,川田将,, 59,*  3, -11, 2,  2.5,①①①, 1, 7, バｰキングウルフ,---,武豊  ,, 58, -13,*  5, 2,  4.0, ⑤⑦, 1, 3,Ｂテンザンコノハナ, 66,藤岡康,, 82,*  8,   7, 1,  2.7,①①①, 1,10,Ｂアンブロワｰズ, 84,武豊  ,, 77,  -4,  20, 2,  3.5, ⑧⑥
 2, 9,Ａニホンピロシェリｰ, 49,酒井学, 0.1, 58,*  2, -10, 1,  2.3,②②②, 2,13, オｰスミマｰシャル,---,芹沢純, 0.1, 52,* -8,* -3, 1,  2.9, ③③, 2, 8,Ｆイノチノアカリ, 60,池添謙, 1.4, 71,   0,* 11, 6, 19.3,⑧⑦⑥, 2,14,Ｃドラゴンウェルズ, 83,上村洋, 0.2, 70,  -2,  13, 1,  2.9, ③③
 3, 5,Ｇエスタブリッシュ, 43,藤岡康, 0.6, 49,  -5,* -5, 9, 58.1,⑨⑨⑥, 3, 1, ロｰドバリオス,---,小坂忠, 0.1, 49,* -3,  -9, 5,  8.6, ①①, 3, 4,Ｋマドンナブラボｰ, 49,和田竜, 1.5, 71,   3,   6, 8, 33.9,③③③, 3, 9,Ｎブリリアントグレイ, 75,角田晃, 0.3, 67,  -2,  12, 8, 25.7, ③③
 4, 8,Ｆプレシャスジェフォ, 44,渡辺薫, 0.8, 51,  -2,  -9, 4, 19.5,⑧⑧⑥, 4,17, コアマン,---,佐藤哲, 0.5, 47, -13,* -3,12, 61.1, ⑧⑦, 4,11,Ｃアドマイヤミスティ, 63,川田将, 2.0, 66,   1,   3, 4,  6.9,⑥⑤④, 4, 3,Ｌウエスタンクィｰン, 76,池添謙, 0.4, 79, -14,* 26, 3,  8.0, ⑭⑭
 5, 1,Ｄサイキョウヒカリ, 47,浜中俊, 0.8, 49,  -2, -13, 6, 29.7,⑥⑤④, 5,18, ダンツエスエスティ,---,和田竜, 0.8, 40, -12,  -9,13, 63.5, ⑤④, 5, 5,Ａウッドウインド, 68,佐藤哲, 2.2, 65,   3,  -3, 3,  4.2,②②②, 5, 2,Ｒホエｰルシャｰク, 68,生野賢, 0.4, 71,  -8,  18,15,135.2, ⑨⑨
 6, 6,Ｅゲットザチャンス, 44,和田竜, 1.0, 50,   1, -16, 3,  4.7,⑦③③, 6,11, メイショウラダック,---,石橋守, 1.0, 35,* -5, -21, 6, 18.6, ②②, 6, 2,Ｈコパノタイマネ, 57,鮫島良, 2.2, 64,   0,   4, 7, 19.7,⑧⑦⑥, 6,12,Ｇアンティｰクコイン, 79,佐藤哲, 0.6, 68, -10,  18,11, 36.2, ⑫⑪
 7, 7, フロｰライト,---,幸英明, 2.7, 38,  -9, -14, 7, 50.6,⑩⑩⑩, 7, 9, エｰティｰドン,---,田中健, 1.0, 36, -17,  -9, 7, 36.4, ⑫⑦, 7, 9,Ｇエｰルスタンス, 59,赤木高, 2.4, 64,  -1,   5, 9, 37.7,⑪⑪⑧, 7,18,Ｅカリプソパンチ, 80,川田将, 0.6, 61,*  1,   4,10, 31.7, ②②
 8, 3,Ｈベストバリュｰ, 37,田中健, 4.0, 28,  -4, -41,10, 93.8,⑤⑤⑧, 8, 2, フロイラインロｰゼ,---,下原理, 1.1, 42, -23,*  2,11, 51.2, ⑰⑰, 8, 6,Ｅセフティプラスワン, 61,河北通, 2.4, 63,   1,   0, 2,  3.9,⑥⑤④, 8,16,Ｄツルマルオトメ, 83,鮫島良, 0.7, 61,  -5,  10, 4, 10.2, ⑥⑥
 9, 4,Ｊテンニョ, 30,田中克, 4.3, 27,  -1, -49,11,115.2,④③⑤, 9,12, コスモランゲル,---,上野翔, 1.3, 33, -12, -17,15,130.9, ⑧④, 9,10,Ｊフレアキャスケｰド, 49,幸英明, 3.4, 56,  -1,  -5,10, 83.4,⑩⑩⑧, 9, 6,Ｈマルカジｰク, 78,和田竜, 0.7, 70, -14,* 21, 9, 27.5, ⑭⑭
10,11,Ｃリッカカガヤキ, 47,熊沢重, 6.2, 12,  -3, -60, 5, 24.7,②⑤⑨,10,10, ボナジョルナｰタ,---,渡辺薫, 1.5, 31, -19, -11,16,182.9, ⑫⑬,10, 7,Ｄアドラｰブルキス, 62,川島信, 3.7, 53,  -2,  -6, 5, 15.8,⑤⑦⑪,10, 8,Ｆタケカワルキュｰレ, 79,金折知, 0.7, 61,  -4,   9,13, 68.4, ⑥⑥
11,10,Ｉランバｰトウショウ, 35,上村洋, 7.5,-44, -28, -24, 8, 54.1,⑪⑪⑪,11, 3, ジャングルゼット,---,池添謙, 1.6, 28, -10, -23, 4,  6.6, ④④,11, 1,Ｉミズリングリｰダｰ, 49,角田晃, 4.4, 48,   2, -20,11, 91.1,④④⑧,11, 7,Ｏサクライナセ, 75,幸英明, 0.7, 64,  -9,  15, 6, 16.7, ⑪⑪
,,,,,,,,,,,,11, 8, ダイナミックスタｰ,---,川田将, 1.6, 28, -12, -21, 8, 37.7, ⑤⑦,,,,,,,,,,,,,12,11,Ｑニホンピロブリュレ, 69,熊沢重, 0.8, 59,  -2,   4,14, 81.8, ③③
,,,,,,,,,,,,13, 4, マイネルインゼル,---,藤岡康, 1.6, 25, -18, -17, 3,  6.4, ⑧⑪,,,,,,,,,,,,,13,17,Ｐルタンティｰル, 70,渡辺薫, 0.9, 59,  -8,  10,16,144.5, ⑨⑨
,,,,,,,,,,,,14,15, マイネルピリアｰ,---,幸英明, 1.8, 26, -15, -20, 9, 37.9, ⑧⑪,,,,,,,,,,,,,14, 4,Ｉタガノバスティｰユ, 78,石橋守, 1.0, 62, -14,  16, 5, 11.7, ⑭⑭
,,,,,,,,,,,,15, 6, アイアングリｰン,---,上村洋, 2.0, 23, -19, -18,10, 46.7, ⑫⑬,,,,,,,,,,,,,15,15,Ｍガブリン, 76,下原理, 1.2, 57,*  2,  -7, 7, 18.0, ①①
,,,,,,,,,,,,16, 5, キアｰロ,---,小牧太, 2.2, 21, -26, -12,14, 66.2, ⑱⑱,,,,,,,,,,,,,16, 1,Ｊフィレンツェ, 77,赤木高, 1.3, 53, -10,   7,12, 49.6, ⑫⑪
,,,,,,,,,,,,17,14, クラクエンメロディ,---,川島信, 2.4, 19, -21, -21,17,196.7, ⑯⑮,,,,,,,,,,,,,17, 5,Ｋビッグホワイト, 76,藤岡康, 1.9, 45, -18,   9,17,174.8, ⑰⑰
,,,,,,,,,,,,18,16, ザドリｰムフラット,---,小林慎, 2.6, 17, -21, -24,18,308.0, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,
単勝:250円 複勝:02=110円 09=130円 05=510円 枠連:250円,,,,,,,,,,,,単勝:400円 複勝:07=170円 13=160円 01=210円 枠連:910円,,,,,,,,,,,,"単勝:270円 複勝:03=130円 08=420円 04=790円 枠連:1,640円",,,,,,,,,,,,単勝:350円 複勝:10=150円 14=130円 09=500円 枠連:460円,,,,,,,,,,,
"馬連:330円 ワイド:02-09=180円 02-05=1,310円 05-09=1,280円",,,,,,,,,,,,"馬連:1,340円 ワイド:07-13=520円 01-07=660円 01-13=620円",,,,,,,,,,,,"馬連:2,140円 ワイド:03-08=800円 03-04=1,270円 04-08=4,800円",,,,,,,,,,,,"馬連:490円 ワイド:10-14=240円 09-10=1,380円 09-14=1,420円",,,,,,,,,,,
"馬単:550円 3連複:3,870円",,,,,,,,,,,,"馬単:2,480円 3連複:2,750円",,,,,,,,,,,,"馬単:3,470円 3連複:15,370円",,,,,,,,,,,,"馬単:980円 3連複:4,030円 3連単:14,660円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■ 6R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.0,,,,,■ 9R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,,■12R  ダ1400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,南港特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｆドングラシアス, 46,和田竜,, 63,*  4,* -5, 4, 16.8, ③③, 1, 8,Ｂアドマイヤミリオン, 59,川田将,, 75,  -4,* 14, 1,  2.3,④④⑤, 1,13,Ａトップオブツヨシ, 80,上村洋,, 75,* -3,  20, 2,  4.7, ⑤②, 1,13,Ｊトップアｰチ, 57,川田将,, 64,   6,* -4, 6, 14.4, ⑤④
 2, 6, レッドキャタピラｰ,---,池添謙, 0.0, 68,*  9, -11, 5, 19.7, ②②, 2, 7,Ａパｰプルアカデミｰ, 59,幸英明, 0.0, 72,  -3,* 12, 3,  5.8,⑥④③, 2,11,Ｃキクカラヴリイ, 75,池添謙, 0.1, 84, -10,* 29, 7,  9.8, ⑫⑪, 2, 1,Ｂマルブツバンダリｰ, 69,中村将, 0.0, 59,  -3,*  5, 3,  4.6, ⑭⑪
 3, 1,Ｄシゲルケセネ, 48,河北通, 1.2, 49,  -7,* -3, 6, 21.0, ⑬⑧, 3, 4,Ｆタマモディファイ, 46,池添謙, 0.8, 58,* -2,   3, 8, 85.6,②②②, 3, 7,Ｇゲイル, 68,生野賢, 0.1, 82,  -7,* 26, 4,  6.8, ⑪⑦, 3, 4,Ｈスイｰトフィズ, 58,佐藤哲, 0.3, 67,* 14, -18, 5,  9.8, ①①
 4, 3,Ｉテイエムサプライズ, 38,佐藤哲, 1.5, 45,  -3, -11,16,185.7, ⑧⑤, 4, 2,Ｄトップオブザロック, 54,上村洋, 0.8, 60,  -3,   4, 4,  8.3,②②③, 4,14,Ｄスｰパｰワシントン, 73,和田竜, 0.2, 76,  -6,  23, 3,  5.3, ⑦⑦, 4, 8,Ｃマイグロｰリアス, 69,角田晃, 0.6, 57,   5,  -7, 1,  3.4, ⑧⑥
 5,16,Ｃロｰドオブザスタｰ, 52,武豊  , 2.2, 40,  -4, -17, 1,  2.8, ⑦⑧, 5, 3,Ｇシルクロｰジネス, 41,野元昭, 1.5, 52,* -2,  -5, 5, 17.7,①①①, 5, 2,Ｈライブリシュロム, 67,川島信, 0.5, 70,  -7,  20, 8, 20.3, ⑨⑦, 5, 3,Ｉオｰメドック, 57,熊沢重, 1.2, 51,   3, -11,13,140.9, ⑧⑧
 6, 2,Ｅピクシｰザダンス, 46,中村将, 2.3, 44,*  9, -36, 7, 27.5, ①①, 6,11,Ｃグランドバイオ, 56,武豊  , 1.8, 51,  -6,   1, 2,  2.5,⑥⑦⑥, 5,16,Ｂダイワチャｰム, 75,鮫島良, 0.5, 65,  -5,  15, 1,  4.5, ③⑤, 6,12,Ｅトウカイインパクト, 63,幸英明, 1.2, 52,   7, -18, 7, 17.3, ③④
 7,14,Ｊボンディｰル, 33,上村洋, 2.6, 36,  -4, -21,13,119.2, ⑧⑧, 7, 9,Ｅオｰスミオペラ, 48,川島信, 4.0, 37,  -6, -22, 7, 46.9,④④⑦, 7, 9,Ｅハチマンダイボサツ, 72,幸英明, 0.6, 79, -14,* 29, 9, 22.0, ⑯⑰, 7, 7,Ｄキクノグロｰリｰ, 68,小坂忠, 1.2, 54,   8, -18, 4,  6.1, ③③
 8,12,Ｈプｰクン, 40,川田将, 2.7, 39, -12, -11,10, 69.7, ⑯⑯, 8,10,Ｉオウケンハカイダｰ, 32,石橋守, 4.8, 18,  -8, -26, 9,114.5,⑨⑧⑧, 8,15,Ｆタガノグラマラス, 69,川田将, 0.6, 63,* -3,  10, 5,  8.1, ⑨②, 8,11,Ｍケイアイシュンライ, 52,佐久間, 1.4, 49,  -2,  -7,16,249.6, ⑫⑭
 9,15, プリティロマンス,---,石橋守, 2.9, 35,  -7, -20,12, 75.5, ⑬⑪, 9, 6,Ｈスズカアカデミｰ, 35,中村将, 5.0, 14, -11, -25,10,142.7,⑩⑩⑩, 9,17,Ｉツカサラッキｰ, 62,熊沢重, 0.7, 70, -12,  22,13,107.7, ⑮⑭, 9, 9,Ｎハｰドリレｰ, 51,高野容, 1.8, 46,   4, -20,11,118.9, ⑤⑥
10, 7, ブルｰフリｰウェイ,---,橋本美, 3.0, 34,  -5, -23,15,180.3, ⑧⑪,10, 5,Ｊナムラパトリシア, 26,田中克, 5.7,-28, -10, -35,11,205.6,⑧⑧⑧,10, 1,Ｌボｰナスフィｰバｰ, 59,武豊  , 0.9, 64, -10,  18, 6,  9.8, ⑫⑪,10, 2,Ｆタッチブレイブ, 63,和田竜, 1.8, 45,   1, -16,10, 64.0, ⑩⑨
11, 4,Ｋイッツファイン, 33,鮫島良, 3.0, 35,  -8, -19, 9, 54.7, ⑮⑭,11, 1, ハイズワン,---,赤木高, 6.5,  2, -19, -21, 6, 41.7,⑪⑪⑪,11,12,Ｋヒノトリ, 59,高橋亮, 0.9, 67, -12,  21,17,261.5, ⑱⑯,11,16,Ｏアクアレイジア, 49,上野翔, 1.9, 46,  -6,  -8,15,211.5, ⑯⑯
12,10,Ｌカネトシグラシアス, 29,幸英明, 3.4, 32,  -8, -24, 8, 35.0, ⑪⑭,,,,,,,,,,,,,12, 4,Ｊランヘランバ, 60,佐藤哲, 1.0, 57,  -4,   7,10, 69.2, ③⑤,12,10,Ｇダイシンチャンス, 59,上村洋, 2.1, 44,  -3, -13, 8, 36.3, ⑭⑪
13,13, シルクスパングル,---,大下智, 3.4, 29,  -7, -28,14,140.7, ⑪⑪,,,,,,,,,,,,,13,18,Ｍサンライズヤマト, 57,太宰啓, 1.0, 57,* -3,   4,12,101.0, ②①,13,14,Ａエイシンイッテン, 77,藤岡康, 2.3, 45,* 12, -38, 2,  4.0, ②②
14, 8,Ｇアラビアシチｰ, 42,下原理, 3.9, 26,   2, -40,11, 73.0, ④④,,,,,,,,,,,,,14, 6,Ｎキリフダ, 56,下原理, 1.2, 57, -12,  15,15,257.6, ⑭⑭,14,15,Ｌスカイルミエｰル, 53,池添謙, 3.0, 37,   0, -25, 9, 42.1, ⑪⑪
15,11,Ａムファルメ, 58,田中健, 3.9, 24,  -3, -38, 3,  3.6, ⑤⑤,,,,,,,,,,,,,15, 8,Ｒブルｰゲッタウェイ, 36,赤木高, 2.4, 44, -14,   1,16,259.3, ⑯⑰,15, 6,Ｋジｰティｰピｰチ, 56,田中克, 3.0, 34,   2, -31,14,197.5, ⑦⑨
16, 5,Ｂライフロングラバｰ, 56,角田晃, 4.0, 25,  -1, -38, 2,  3.2, ⑤⑤,,,,,,,,,,,,,16, 3,Ｐアトラクティヴ, 52,石橋守, 2.6, 41, -10, -10,14,182.0, ⑦⑪,16, 5,Ｐヘンリｰズフォｰク,  2,鮫島良, 4.5, 27,  -3, -37,12,128.1, ⑫⑮
,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｏグレｰスバニヤン, 54,角田晃, 2.8,  8,* -3, -24,11, 84.7, ①②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,10,Ｑグレｰスガｰル, 46,筒井勇, 3.0, 11,  -8, -20,18,334.7, ⑤⑦,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+14 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:稍重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-4),,,,,,,,,,,
