07年 3月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■ 4R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,内外ﾀｲﾑｽ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｆオｰシャンルミナス, 45,江田照,, 60,  -3,*  2, 5, 12.5, ③②, 1,13, タンティモｰル,---,江田照,, 65,  -8,*  7, 3,  5.5, ③③, 1,12,Ｅダイイチアトム, 69,松岡正,, 63,* -3,  10, 1,  2.6,④②②, 1, 4,Ｇメイショウホウオウ, 76,勝浦正,, 77,*  1,  17, 6, 21.0,①①①
 2,11,Ｅエアリアｰナ, 46,田中勝, 0.8, 52,  -3,  -5, 2,  4.1, ③④, 2, 8, ユウタｰロｰド,---,北村宏, 1.3, 44,* -6,  -7, 9, 31.6, ②②, 2, 7,Ａミヤコノカｰン, 70,木幡初, 0.2, 68,  -7,* 16, 9, 22.5,⑪⑨⑦, 2,14,Ｌイブロン, 75,後藤浩, 0.1, 78,*  2,  18, 3,  5.0,③②②
 3,12,Ｋハナノリンダ, 37,津村明, 0.8, 54,* -1,  -7,10,142.3, ①①, 3, 1, トｰセンエリｰト,---,柴田善, 1.4, 43,* -5,  -9,10, 33.4, ①①, 3, 4,Ｃアイシクルアｰト, 70,北村宏, 0.2, 58,* -3,   7, 3,  7.0,⑥②③, 3,15,Ｃアグネスネクタル, 82,四位洋, 0.2, 75,*  1,  17, 2,  3.5,⑥②②
 4, 4,Ｇイエロｰファイト, 43,松岡正, 1.2, 48,  -4,  -8, 8, 27.1, ⑥④, 4, 4, スマｰトキャピタル,---,柴山雄, 1.6, 44, -17,   0,13, 92.0, ⑧⑧, 4, 5,Ｏコスモスペシャリｰ, 52,四位洋, 0.3, 56,* -2,   4,13, 94.3,①①①, 4,13,Ｆベルｰガ, 78,松岡正, 0.3, 81,  -3,* 22, 5, 12.5,⑪⑩⑨
 5, 7, レインボｰアカリ,---,小林淳, 1.2, 44, -17,*  3,12,262.0, ⑬⑬, 5, 9, アサヒミラクル,---,武士沢, 1.7, 40, -11,  -7, 4, 15.6, ⑥⑤, 5,14,Ｎシルクバッカス, 57,田中勝, 0.3, 67,  -8,* 16, 5, 10.9,⑬⑬⑭, 5, 5,Ｈジュレップ, 76,柴田善, 0.4, 75,  -1,  17, 7, 21.5,②④④
 6,10,Ｃヘイラホップ, 48,勝浦正, 1.3, 44, -10,  -4, 4, 12.2, ⑫⑪, 6,15, ウイニングキッス,---,福永祐, 2.2, 36, -10, -12, 6, 17.2, ⑥⑤, 6, 8,Ｂハネダテンシ, 70,吉田豊, 0.3, 70,  -8,* 18, 6, 13.0,⑮⑬⑩, 6,12,Ｂマイネシュリンクス, 83,田中博, 0.5, 72,  -2,  16,10, 40.6,⑥⑥④
 7, 8,Ｄシャインウッキｰ, 47,吉田隼, 1.5, 43,  -8,  -8, 3,  4.2, ⑧⑧, 7, 3, タマモポルカ,---,松岡正, 2.3, 37, -25,   0, 1,  2.3, ⑩⑩, 7, 3,Ｍロイバｰブリング, 58,福永祐, 0.6, 55,  -5,   6, 7, 15.9,⑨⑥④, 7,10,Ｅフィｰルドオアシス, 79,横山典, 0.9, 72,  -3,  18, 1,  2.9,⑩⑫⑫
 8, 1,Ａウェディングライト, 64,的場勇, 1.5, 40,  -9, -10, 1,  2.3, ⑧⑧, 8,16, トｰホウカスガ,---,吉田豊, 2.5, 35,  -9, -16, 2,  4.0, ⑤⑤, 8, 6,Ｌカンファｰマックス, 58,吉田隼, 0.6, 63,  -9,* 14,15,261.1,⑬⑯⑯, 8, 6,Ｊメジロオｰエン, 76,吉田豊, 1.1, 67,  -5,  15,13, 93.8,⑪⑬⑫
