07年 3月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.6,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-14.3,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■10R  芝1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鹿野山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂアヤメ, 47,田中勝,, 52,  -7,*  0, 3,  6.1,⑧⑧⑥, 1, 5,Ｂマイネルグラシュｰ, 57,田中勝,, 68,* -3,* 12, 2,  3.5,②②①, 1,14,Ｂルルドウォｰタｰ, 68,柴山雄,, 67,* -3,   8, 3,  4.7, ①①, 1,12,Ｄアクレイム, 76,吉田隼,, 85,   9,* 15, 8, 22.5,⑤④③
 2, 9, トオノギャル,---,木幡初, 0.4, 49,  -9,*  0,15,241.4,⑪⑪⑨, 2, 4,Ａジャンバルジャン, 59,横山典, 0.0, 77,  -7,* 20, 1,  1.6,⑦⑩⑧, 2, 6,Ｃモエレタイムオン, 65,勝浦正, 0.0, 70,  -7,* 12, 5, 10.4, ③⑤, 2, 4,Ｊマイネルキッツ, 73,後藤浩, 0.2, 82,   9,  12, 2,  3.9,③④④
 3, 3,Ｋサクラブルｰム, 34,北村宏, 0.4, 49,  -9,  -1,13,155.9,⑭⑩⑧, 3, 9, トップウィｰク,---,柴田善, 0.1, 69,  -5,* 13, 3,  6.6,⑪③④, 3, 4,Ａニチリンタカラ, 71,吉田豊, 0.4, 62,  -7,   7, 2,  4.5, ③④, 3, 9,Ｃシルクダッシュ, 76,小林淳, 0.3, 81,   4,* 17,10, 40.4,⑩⑫⑨
 4, 1,Ａエタｰナルフラワｰ, 50,柴田善, 0.5, 48, -10,*  1, 2,  4.7,⑫⑫⑨, 4,16, マイネルパトリック,---,松岡正, 0.4, 62,  -5,   9, 5, 21.7,③③②, 4,13,Ｄジェイケイボストン, 63,北村宏, 0.5, 60,  -6,   7, 1,  2.2, ③②, 4, 5,Ｏスギノベラｰジオ, 67,福永祐, 0.4, 76,   5,  10,12, 64.1,⑥⑦⑧
 5,13,Ｅキャサリンダイヤ, 44,勝浦正, 0.5, 48,  -6,  -7, 5, 11.0,⑦⑤⑥, 5, 8, ショウナンアンバｰ,---,後藤浩, 0.4, 62,  -5,   9, 7, 49.8,⑥③④, 5,11,Ｆデュｰクタイフｰン, 59,松岡正, 0.6, 58,* -6,   4, 9, 56.8, ②②, 5, 6,Ｉショｰトロｰブス, 73,松岡正, 0.5, 78,* 11,   5, 3,  6.8,③②②
 6,15,Ｊマイムマイム, 38,蛯名正, 0.5, 48,* -5, -10, 7, 24.7,⑤④②, 6, 6,Ｇハシルペンチャン, 18,勝浦正, 1.0, 54,  -8,   6,13,296.1,⑬⑬⑪, 6,12,Ｉジパングエンジェル, 55,田面木, 1.0, 57, -15,*  9, 8, 50.6, ⑩⑨, 6,10,Ｍニシノフリｰダム, 69,柴田善, 0.6, 75,   6,   7,13, 69.1,⑩⑦⑤
 7,14,Ｇスカイワｰド, 41,小林淳, 0.8, 46,  -6, -11, 8, 25.8,⑤⑤④, 7, 2,Ｆアウトルｰプ, 24,江田照, 1.3, 47,* -4,  -6, 6, 40.3,③③④, 7, 5,Ｊシャドウムｰン, 55,蛯名正, 1.0, 54, -11,   5, 6, 23.5, ⑥⑥, 7,13,Ｇパｰトゥｰアワｰズ, 73,北村宏, 0.7, 73,   5,   7, 6, 17.3,⑥⑦⑨
 8, 5,Ｃルクラｰジュ, 46,江田照, 0.8, 46,* -4, -14, 1,  2.2,①①①, 8,13,Ｄジョウテンダｰク, 29,蛯名正, 1.8, 45,  -5, -12, 4, 17.1,⑦③④, 8,10,Ｈベルモントディガｰ, 57,池田鉄, 1.1, 53, -12,   5,10, 56.8, ⑥⑨, 8, 7,Ｐアフリカンビｰト, 66,横山典, 0.9, 74,   5,   7, 4, 14.0,⑭⑪⑨
