07年 3月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月18日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■10R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-6.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｂアイアムポセイドン, 58,横山典,, 67,  11,* -4, 2,  3.3, ③③, 1, 6, コスモグラッチェ,,平沢健,,,,, 1,  1.9,④③③, 1, 3,Ｍムラマサノヨｰトｰ, 49,小林淳,, 83,*  6,* 16,12, 56.6,②②②, 1,10,Ａキングストレイル, 87,田中勝,, 84,  18,   6, 2,  4.5,⑦⑧⑥
 2, 1,Ａキタノリュｰオｰ, 62,北村宏, 0.1, 73,* 17, -10, 1,  2.0, ②①, 2, 4, ワイズタイクｰン,,穂苅寿, 0.2,,,, 8, 31.7,④⑤④, 2, 6,Ｊマイネヴェロナ, 55,吉田隼, 0.2, 82,   3,* 17, 4,  8.4,⑥⑥③, 2, 4,Ｊインセンティブガイ, 76,四位洋, 0.0, 87,* 24,  -3, 4, 12.0,⑤②③
 3, 9,Ｄフロストワｰク, 51,後藤浩, 1.0, 56,  -8,*  4, 4, 13.1, ⑭⑭, 3, 7, メモリｰオブヨｰク,,五十嵐, 0.2,,,, 6, 22.5,⑨⑧⑦, 3, 5,Ｃプラテアｰド, 64,四位洋, 0.7, 75,   0,* 14, 1,  2.5,⑫⑧⑦, 3,15,Ｆマイネルレコルト, 79,吉田隼, 0.1, 82,  16,   9, 6, 14.0,⑧⑩⑩
 4,12,Ｇタケイチバン, 39,武士沢, 1.3, 50,   3,  -8,13,256.8, ⑧⑦, 4,14, ウォッチンザスカイ,,鈴木慶, 0.5,,,,12,144.2,④⑧⑪, 4, 2,Ｆトｰセンアイリス, 59,吉田豊, 0.7, 76,  -1,* 16, 9, 32.0,⑧⑩⑨, 4, 8,Ｉブラックカフェ, 76,横山典, 0.1, 83,  21,  -2, 9, 26.9,⑮⑤③
 5, 7,Ｃアップグレｰデッド, 53,加藤士, 1.4, 50,  -2,  -5, 3,  4.4, ⑪⑧, 5,12, マチカネウソブキ,,浜野谷, 0.7,,,, 3,  9.1,⑦⑫⑫, 5,15,Ｅサンエンタティナｰ, 62,村田一, 0.9, 67,   5,   4,14, 88.9,②③③, 5, 1,Ｅニシノデュｰ, 81,吉田豊, 0.2, 84,* 24,  -8, 3,  5.7,②①①
 6, 5,Ｉマルタｰズダコダ, 35,松岡正, 1.5, 51,  -6,* -3, 7, 58.8, ⑬⑬, 6, 5, ユメノジェネラス,,柴田未, 1.1,,,,10, 41.2,⑦⑥④, 6,14,Ｇタカラタロウ, 59,中舘英, 1.1, 62,*  7,  -2, 2,  5.8,①①①, 6, 2,Ｍグランリｰオ, 73,武士沢, 0.3, 80,  18,   3,13,155.9,⑩⑧⑨
 7, 8,Ｆフジノファイタｰ, 41,柄崎将, 1.6, 47,  -1,  -8, 6, 52.7, ⑨⑧, 7, 2, エプソムフォルテ,,黒岩悠, 1.2,,,, 5, 16.1,⑫⑦⑦, 6,10,Ｎミラクルハニｰ, 48,田中勝, 1.1, 64,   4,   2, 7, 20.8,⑧③③, 7, 7,Ｂグレイトジャｰニｰ, 84,蛯名正, 0.3, 80,  13,* 13, 1,  2.4,⑩⑬⑩
 8, 2,Ｅジェイケイクリｰク, 45,吉田隼, 1.7, 58,* 17, -26, 8, 66.5, ①②, 8,13, テイエムマｰチ,,横山義, 1.3,,,, 7, 23.9,⑨⑧⑩, 8, 1,Ｄカシマゼロワン, 63,木幡初, 1.1, 64,   4,   2, 8, 22.8,②③③, 8, 3,Ｈニシノシタン, 78,田辺裕, 0.4, 80,  19,  -1,12, 91.7,⑤⑥⑥
