07年 2月 4日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月 4日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■ 4R  ダ1200m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-4),,,,,,,,,,,
単勝:140円 複勝:04=110円 02=150円 11=290円 枠連:330円,,,,,,,,,,,,"単勝:2,740円 複勝:10=510円 12=140円 08=290円 枠連:1,480円",,,,,,,,,,,,"単勝:5,920円 複勝:02=1,110円 01=490円 10=230円 枠連:22,330円",,,,,,,,,,,,"単勝:520円 複勝:13=240円 12=2,470円 14=1,070円 枠連:24,770円",,,,,,,,,,,
馬連:340円 ワイド:02-04=180円 04-11=350円 02-11=890円,,,,,,,,,,,,"馬連:2,620円 ワイド:10-12=920円 08-10=2,390円 08-12=640円",,,,,,,,,,,,"馬連:19,740円 ワイド:01-02=5,500円 02-10=4,010円 01-10=1,770円",,,,,,,,,,,,"馬連:41,800円 ワイド:12-13=8,670円 13-14=3,370円 12-14=22,030円",,,,,,,,,,,
"馬単:410円 3連複:1,120円",,,,,,,,,,,,"馬単:6,910円 3連複:10,420円",,,,,,,,,,,,"馬単:74,040円 3連複:65,690円",,,,,,,,,,,,"馬単:64,790円 3連複:264,210円 3連単:1,305,840円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.6,,,,,■ 5R  芝2000m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾙｸﾛｰﾄﾞS ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａジツリキドンドン, 61,秋山真,, 70,   2,*  5, 2,  4.8, ③②, 1, 1, プリティダンス,---,四位洋,, 42,*-23,   8, 3,  4.9,①①①, 1, 3,Ａグリュｰエント, 65,川田将,, 75,*  8,   2, 1,  3.1, ②②, 1,12,Ｆエムオｰウイナｰ, 86,小牧太,, 94,* 16,  14, 7, 11.4, ④③
 2,10,Ｂネヴァシャトル, 60,ルメｰ, 1.0, 60,*  3,  -6, 1,  1.4, ②②, 2, 2, ミスズトップロｰド,---,ペリエ, 0.1, 47, -25,* 11, 2,  4.6,③③③, 2,13,Ｂリキアイチャンプ, 63,秋山真, 0.3, 71,   4,   4, 4,  6.9, ④④, 2, 4,Ｅタマモホットプレイ, 86,渡辺薫, 0.2, 94,   9,* 20, 3,  7.2, ⑨⑧
 3, 9,Ｊタイムブレイカｰ, 33,武幸四, 1.2, 55,  -2,  -3, 3,  7.5, ④④, 3, 4, ナムラジョンブル,---,ルメｰ, 0.3, 33,*-23,   3, 1,  1.7,②②②, 3,16,Ｅグランプリペガサス, 61,ルメｰ, 0.4, 71,  -3,* 11, 5, 10.6, ⑬⑪, 3,15,Ｉビｰナスライン, 84,秋山真, 0.2, 92,  12,  16, 4,  7.5, ⑦⑧
 4, 7,Ｆキクノジュピタｰ, 43,小坂忠, 1.3, 53,  -6,   0, 7, 58.2, ⑥⑤, 4, 3, マチカネタヂカラオ,---,酒井学, 0.7, 32, -26,   4, 8,121.8,⑥④④, 4, 7,Ｃオペラボイス, 61,上野翔, 0.7, 67,  -5,*  8, 7, 11.6, ⑬⑭, 4, 9,Ｂアンバｰジャック, 88,松岡正, 0.3, 94,  13,  16, 1,  3.7, ⑦④
 5, 1,Ｅファンドリゲット, 44,和田竜, 1.6, 55,*  4, -13, 4, 15.6, ①①, 5, 5, ボウレジュ,---,福永祐, 0.9, 26, -26,   1, 5, 17.4,④④④, 5,15,Ｉホトダｰ, 60,池添謙, 0.7, 68,   0,   5,11, 41.3, ⑦⑦, 5, 2,Ｏサチノスイｰティｰ, 76,吉田隼, 0.3, 90,  13,  12, 6, 10.7, ④⑦
 6, 3,Ｄブラックマジック, 50,畑端省, 1.7, 48, -11,   0, 6, 27.8, ⑨⑦, 6, 8, エイブルシチｰ,---,小牧太, 1.4, 20, -27,  -5, 7, 34.0,⑤④⑥, 6, 9,Ｇスズカボス, 61,和田竜, 0.8, 68,   5,  -2, 2,  5.5, ④⑤, 6,14,Ｄコスモシンドラｰ, 87,武幸四, 0.4, 88,   5,* 18, 5,  8.3, ⑬⑬
 7,11,Ｉイチロｰパワｰ, 35,田村太, 1.9, 43,  -9,  -7, 9,280.0, ⑥⑦, 7, 7, ダンスオンステｰジ,---,長谷川, 1.4, 20, -28,  -2, 6, 22.5,⑥⑦⑥, 7,14,Ｈホッコｰランチャｰ, 60,渡辺薫, 0.8, 67,  -2,   6, 3,  5.7, ⑩⑧, 7, 3,Ｈディバインシルバｰ, 85,穂苅寿, 0.4, 88,* 20,   3,16,179.2, ①①
 8, 5,Ｈシゲルエファリスト, 40,上野翔, 2.4, 40,  -4, -17,10,334.2, ④⑤, 8, 6, シュプリｰムロｰズ,---,川田将, 1.6, 19, -30,   0, 4, 10.1,⑧⑧⑧, 8, 2,Ｆフィｰルドジュエル, 61,酒井学, 1.0, 66,  -3,   5, 6, 10.7, ⑫⑪, 8,13,Ｌナリタシｰクレット, 80,川田将, 0.5, 84,* 18,   2, 8, 19.1, ②②
 9, 4,Ｃセンザイイチグウ, 51,吉田隼, 2.5, 39, -12,  -8, 5, 19.7, ⑩⑨,,,,,,,,,,,,, 9, 6,Ｋハリｰダンカン, 57,吉田隼, 1.1, 64,  -1,   2, 8, 30.9, ⑨⑧, 9, 8,Ｇエイシンボｰダン, 86,ルメｰ, 0.6, 83,   2,* 16,13, 94.0, ⑬⑬
10, 2,Ｇラガｰヨｰチャン, 43,黒岩悠, 3.2, 34, -16, -10, 8,146.4, ⑪⑪,,,,,,,,,,,,,10, 4,Ｍタマモニュｰリズム, 54,松岡正, 1.1, 66,  -3,   5,10, 39.3, ⑬⑮,10,10,Ｍコスモフォｰチュン, 78,角田晃, 0.8, 81,  14,   3,12, 48.6, ③④
11, 6,Ｋハｰドラビット, 22,渡辺薫, 4.0, 26,  -8, -25,11,481.8, ⑧⑩,,,,,,,,,,,,,11, 5,Ｏネオクリｰチャｰ, 45,川原正, 1.1, 64,   2,  -2,16,262.2, ⑥⑥,11, 7,Ａスピニングノアｰル, 89,上村洋, 0.9, 81,   4,  13, 2,  5.0, ⑮⑬
,,,,,,,,,,,,,,,,,,,,,,,,12, 8,Ｊタガノマイラバｰ, 58,田村太, 1.2, 61,  -3,   0,13, 69.5, ⑩⑪,12,11,Ｎマルカキセキ, 78,福永祐, 0.9, 83,   8,  10,11, 34.3, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｎワンダｰクラフティ, 45,長谷川, 1.9, 57,*  9, -17, 9, 38.3, ①①,13, 1,Ｊリキアイタイカン, 82,和田竜, 1.0, 78,   6,   7,15,142.5, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｄレオマジック, 61,石橋守, 2.2, 53,*  5, -17,12, 48.3, ③③,14, 6,Ｃコパノフウジン, 87,鮫島良, 1.0, 79,  12,   3, 9, 22.4, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｌミヨノインパクト, 56,上村洋, 2.2, 54,   1, -11,15,237.3, ⑦⑧,15, 5,Ｋタガノバスティｰユ, 80,池添謙, 1.4, 71,  -5,  12,10, 31.7, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｐレオヤマト, 37,鮫島良, 2.4, 53,  -6,  -4,14,166.9, ⑯⑯,16,16,Ｐカフェボストニアン, 69,四位洋, 1.8, 64,   7,  -7,14,109.1, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-2),,,,,,,,,,,
単勝:480円 複勝:08=110円 10=100円 09=170円 枠連:140円,,,,,,,,,,,,単勝:490円 複勝:01=120円 02=120円 04=100円 枠連:0円,,,,,,,,,,,,単勝:310円 複勝:03=160円 13=260円 16=330円 枠連:360円,,,,,,,,,,,,"単勝:1,140円 複勝:12=300円 04=250円 15=300円 枠連:2,430円",,,,,,,,,,,
馬連:220円 ワイド:08-10=130円 08-09=380円 09-10=250円,,,,,,,,,,,,馬連:910円 ワイド:01-02=220円 01-04=150円 02-04=150円,,,,,,,,,,,,"馬連:1,670円 ワイド:03-13=770円 03-16=860円 13-16=1,370円",,,,,,,,,,,,"馬連:2,720円 ワイド:04-12=1,020円 12-15=1,350円 04-15=1,120円",,,,,,,,,,,
馬単:910円 3連複:430円,,,,,,,,,,,,"馬単:2,130円 3連複:330円",,,,,,,,,,,,"馬単:2,760円 3連複:5,840円",,,,,,,,,,,,"馬単:6,150円 3連複:9,120円 3連単:59,740円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■ 9R  芝2200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,,■12R  芝1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,許波多特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｇビュティフルロｰズ, 47,小牧太,, 56,* -5,* -3, 6, 19.0, ②②, 1,11,Ｃエイワムサシ, 67,松岡正,, 70,   5,*  3, 4, 15.2, ⑤③, 1, 6,Ａダｰクメッセｰジ, 81,ペリエ,, 85,   5,* 19, 2,  2.9,③⑤⑤, 1,10,Ｃメジロシリング, 73,川田将,, 73,   5,* 11, 2,  4.3, ⑩⑨
 2, 2,Ａヤマニンプロロｰグ, 69,福永祐, 0.1, 55,  -5,* -3, 1,  1.7, ③④, 2, 7,Ａテラノフォｰスワン, 71,四位洋, 0.2, 70,*  8,  -2, 1,  1.9, ③②, 2, 2,Ｊオナｰチェイサｰ, 65,川田将, 0.1, 81,*  7,  11, 3,  4.2,①①①, 2, 8,Ａゴｰルドクラウン, 80,吉田隼, 0.0, 72,   9,   5, 1,  3.4, ⑥⑦
 3, 3,Ｂハングインゼア, 53,本田優, 0.3, 53,  -6,  -4, 4, 11.9, ⑤④, 3,12,Ｄアルヴィス, 65,池添謙, 0.2, 64,  -1,*  7, 3,  7.8, ⑪⑫, 3, 1,Ｈクロユリジョウ, 66,松岡正, 0.5, 80,   4,  14, 8, 31.9,③⑦⑦, 3, 3,Ｅエアジュラシック, 72,ペリエ, 0.2, 69,   6,   6, 4,  6.2, ⑨⑨
 4, 4,Ｄグランメルヴィｰユ, 48,池添謙, 0.4, 52,  -6,  -5, 5, 12.8, ⑤③, 4,10,Ｊエｰシンエスヴィｰ, 57,福永祐, 0.5, 73,* 14, -10, 6, 22.7, ①①, 4, 5,Ｆアグネスヨジゲン, 71,池添謙, 0.6, 79,   3,  14, 5, 16.8,⑤⑧⑩, 4,13,Ｇエネルマオｰ, 71,和田竜, 0.2, 73,  14,  -2, 5,  7.2, ④④
 5,14,Ｊヘブンオンアｰス, 36,川田将, 0.6, 51, -10,* -2, 2,  4.9, ⑫⑫, 5, 3,Ｂアｰリドラｰテ, 70,ルメｰ, 0.6, 61,   2,   0, 2,  3.9, ⑨⑩, 5, 4,Ｅディｰプウイング, 71,四位洋, 0.8, 76,   4,   8, 6, 17.5,⑧⑧⑦, 5, 7,Ｄナリタバクシン, 72,福永祐, 0.3, 69,   9,   1, 3,  5.1, ⑥⑥
 6,16,Ｆバｰラプレッタ, 47,秋山真, 0.6, 50,  -8,  -5, 3,  7.1, ⑦⑥, 6, 6,Ｋドリｰムモア, 56,本田優, 0.8, 65,*  9,  -9, 5, 22.3, ②③, 6, 3,Ｃリキアイサイレンス, 78,秋山真, 1.0, 74,   4,   6, 4, 10.0,⑧⑧⑦, 6, 6,Ｈウインイｰジス, 68,川原正, 0.3, 68,  -1,* 13,12, 74.4, ⑬⑫
 7, 5,Ｈピンククラウド, 45,松岡正, 0.9, 46,* -4, -13, 7, 29.7, ①①, 7, 4,Ｎクロｰスハｰモニｰ, 45,吉田隼, 1.1, 57,   5,  -9,14,370.9, ⑤⑧, 7, 9,Ｂチョウカイサンデｰ, 79,小牧太, 1.0, 71,*  6,  -1, 1,  2.8,⑤②②, 7,11,Ｌナリタダンディ, 60,河北通, 0.4, 65,   3,   6,14,167.5, ⑪⑪
 8,15,Ｌティンバｰルｰカン, 35,小坂忠, 1.0, 47, -12,  -4,12,196.2, ⑫⑬, 8,15, ラヴィサン,---,川原正, 1.2, 54,  -6,*  2,15,705.1, ⑮⑭, 8, 8,Ｇハギノプリンセス, 67,鮫島良, 1.4, 67,*  6,  -7, 9, 77.7,②②②, 8, 1,Ｎメイショウディオ, 54,角田晃, 0.5, 67, -10,* 17, 9, 38.4, ⑭⑭
 9,10,Ｋデヒアビｰト, 36,高橋亮, 1.0, 47, -13,* -2,13,316.2, ⑭⑬, 9, 9,Ｉタッチブレイブ, 57,和田竜, 1.3, 53,   0,  -5,13,266.7, ⑪⑧, 9, 7,Ｄマイハッピｰクロス, 75,本田優, 1.4, 68,   5,  -3, 7, 23.7,⑧⑤⑤, 9, 4,Ｊコクシムソウ, 65,渡辺薫, 0.5, 68,  12,  -3,10, 54.5, ⑤④
10, 8,Ｉエｰシンチャレンジ, 43,鮫島良, 1.1, 44, -10,  -9,11,167.4, ⑩⑩,10, 5,Ｇフェザｰウイング, 58,小牧太, 1.4, 52,   1,  -7, 8, 24.6, ⑨⑩,10,10,Ｉメイショウアカシ, 65,武幸四, 1.6, 64,*  6, -11,10,161.7,⑦②④,10, 2,Ｉシティボス, 66,上野翔, 0.7, 59,   6,  -5,13,136.8, ⑧⑦
11,12,Ｃベニッシモイモン, 49,川原正, 1.1, 45, -10,  -7,10, 80.8, ⑩⑩,11,14,Ｅリッタｰヴォルト, 61,上村洋, 1.6, 51,   3, -11, 7, 24.6, ⑦⑤,,,,,,,,,,,,,11, 5,Ｂマキシマムスピｰド, 76,鮫島良, 1.1, 61,* 18, -22, 7, 26.3, ①①
12, 1,Ｐグロリｰゲイン,-45,高井彰, 1.5, 42, -13,  -7,14,379.8, ⑮⑬,12, 8,Ｈセレスマン, 58,秋山真, 2.0, 50,   6, -18,10, 35.8, ④⑤,,,,,,,,,,,,,12,12,Ｆウイングビｰト, 71,四位洋, 1.1, 57,   1,  -1, 6, 13.5, ⑫⑫
13, 6,Ｍマｰブルラトゥｰル, 33,渡辺薫, 1.6, 39,  -8, -15,15,525.0, ⑦⑧,13, 2,Ｍベルベットイｰグル, 51,服部剛, 2.3, 43,  -4, -11,12,157.1, ⑭⑬,,,,,,,,,,,,,13,14,Ｍマチカネニオウミヤ, 59,石橋守, 2.1, 47,* 18, -34, 8, 31.0, ②②
14,13,Ｎチェリｰカントリｰ, 32,田村太, 1.9, 36, -17,  -9,16,880.4, ⑯⑯,14, 1,Ｌエｰシンエｰユｰ, 55,川田将, 2.4, 44,   4, -20, 9, 26.8, ⑦⑦,,,,,,,,,,,,,14, 9,Ｋバロンハｰバｰ, 63,池添謙, 2.6, 40,* 20, -44,11, 66.1, ②②
15, 7,Ｅシャインジュエリｰ, 47,和田竜, 2.2, 33,  -5, -24, 8, 42.1, ③⑥,15,13,Ｆサンタナイト, 60,小坂忠, 2.5, 41,  -2, -15,11,105.5, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,
16,11,Ｏナムラハル, 30,吉田隼, 2.3, 31,  -9, -21, 9, 57.4, ⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,900円 複勝:09=370円 02=120円 03=230円 枠連:1,440円",,,,,,,,,,,,"単勝:1,520円 複勝:11=280円 07=110円 12=180円 枠連:610円",,,,,,,,,,,,単勝:290円 複勝:06=150円 02=170円 01=640円 枠連:630円,,,,,,,,,,,,単勝:430円 複勝:10=170円 08=140円 03=180円 枠連:430円,,,,,,,,,,,
"馬連:1,430円 ワイド:02-09=560円 03-09=2,130円 02-03=310円",,,,,,,,,,,,"馬連:1,200円 ワイド:07-11=480円 11-12=1,210円 07-12=300円",,,,,,,,,,,,"馬連:690円 ワイド:02-06=320円 01-06=1,390円 01-02=1,440円",,,,,,,,,,,,馬連:710円 ワイド:08-10=300円 03-10=470円 03-08=360円,,,,,,,,,,,
