07年 1月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10.0,,,,,■ 4R  芝1200m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■10R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,くすのき賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｉゴｰルデンビッグ, 33,スボリ,, 47,* -8,  -5,11,115.6,①①①, 1,13, エｰシンサｰフィン,---,スボリ,, 71,*  5,*  5, 2,  3.9, ②②, 1, 8,Ｈマイネルオレア, 56,川島信,, 70,  10,* -4, 5,  7.2,⑥⑤⑤, 1, 7,Ｅウィルビｰキング, 61,赤木高,, 64,  -5,* 15, 4,  9.6,⑪⑫⑪
 2, 2,Ｇサンワｰドバリュｰ, 35,中舘英, 0.1, 51, -11,*  0, 4,  7.0,⑦⑥⑥, 2, 1, ケイエスバウアｰ,---,難波剛, 0.2, 68,   1,*  5, 3,  4.4, ④④, 2, 6,Ａペガサスファイト, 73,塚田祥, 0.1, 67,   8,* -4, 6,  9.7,⑥⑤②, 2, 5,Ｂディｰプスピリット, 64,スボリ, 0.0, 65,  -2,*  9, 2,  4.0,⑨⑤②
 3,12,Ａマイネルガリレイ, 51,鮫島良, 0.5, 43, -11,  -6, 3,  4.1,⑥④⑤, 3, 8, マヤノグロリア,---,菊沢隆, 0.3, 64,*  8,  -3, 1,  3.7, ①①, 3, 1,Ｅビッグベアシチｰ, 63,中舘英, 0.4, 66,  10, -11, 2,  3.1,④③②, 3, 1,Ｃマルカハンニバル, 63,古川吉, 0.0, 65,  -2,   8, 1,  2.4,④⑤⑤
 4, 4,Ｄコットンボｰル, 41,池添謙, 0.6, 40,* -9, -10, 2,  3.7,②②②, 4, 7, アｰスタマチャン,---,野元昭, 0.4, 64,   1,   2, 7, 16.7, ④④, 4, 4,Ｄワインアドバイザｰ, 65,鈴来直, 0.7, 63,* 11, -20, 4,  6.9,②①①, 4, 8,Ｋニシノマニッシュ, 55,渡辺薫, 0.3, 61,  -4,   7, 9, 52.6,⑨⑧⑦
 5,10,Ｆワイルドキング, 38,藤岡佑, 0.7, 43, -12,  -5, 5, 12.0,⑦⑥⑧, 5,11, シャペロンルｰジュ,---,嘉藤貴, 0.6, 59,*  5,  -4, 8, 25.8, ②②, 5, 9,Ｂファントムオペラ, 67,芹沢純, 1.0, 61,  10, -22, 1,  2.8,②③②, 5,11,Ｈグロリアスウェザｰ, 58,川島信, 1.0, 52,  -3,  -4,11, 78.8,⑦⑧⑦
 6, 9,Ｃメイショウイチバン, 43,飯田祐, 0.9, 39, -10, -10, 1,  3.5,③④③, 6,18, ブリトマルティス,---,田辺裕, 0.7, 59,  -3,   2, 4,  8.0, ⑦⑥, 6, 7,Ｃオハコ, 65,池添謙, 1.3, 59,   7, -16, 3,  6.5,⑨⑦⑥, 6, 6,Ｆキングブレｰヴ, 61,北村友, 1.1, 51,  -4,  -4,12, 92.3,⑫⑧⑦
 7, 6,Ｊシナモンロｰル, 32,橋本美, 0.9, 42, -13,  -5, 9, 73.3,⑩⑨⑧, 7,12, ダンシングナナ,---,塚田祥, 0.9, 56, -10,*  4, 5,  8.8, ⑫⑪, 7,10,Ｆダノンヒｰロｰ, 63,北村友, 1.8, 52,   5, -24, 7, 63.5,⑩⑦⑦, 7, 4,Ｄメルシｰコバン, 63,藤岡佑, 1.3, 50,*  0, -15, 8, 30.1,②②①
 8, 8,Ｅパッパタｰチ, 39,芹沢純, 1.0, 39, -12,  -8, 7, 16.0,⑤⑥⑥, 8, 2, ノｰザンシャトル,---,中舘英, 1.1, 51,  -3,  -4, 6, 14.0, ⑦⑦, 8, 2,Ｇドレックセル, 62,二本柳, 3.7, 49,* 11, -63, 8, 84.5,①②⑦, 8, 2,Ｊマイネルダイナモ, 56,鮫島良, 1.5, 47,  -2, -13, 5, 11.8,④⑤⑤
 9, 1,Ｂタカオストロング, 45,野元昭, 1.2, 37, -12,  -9, 6, 12.4,⑫⑨⑩, 9, 3, オｰミソフィｰ,---,藤岡佑, 1.1, 52,  -7,  -1,17,129.3, ⑩⑩, 9, 3,Ｉビｰマイヒｰロｰ, 54,千田輝, 3.8, 48,   7, -51, 9, 96.1,④⑦⑨, 9,12,Ｇツルマルキセキ, 60,池添謙, 1.6, 45,  -4, -12, 7, 22.9,⑦⑧⑫
10,11,Ｍジョウテンファミリ,  8,田中博, 1.5, 31,*-11, -19, 8, 30.7,③③③,10, 5, アゼリアトウショウ,---,田中博, 1.5, 43, -18,   0,15,120.3, ⑮⑮,10, 5,Ｊミツアキカッタｰ, 39,西田雄, 5.1, 38,   4, -62,10,240.4,⑥⑩⑩,10,10,Ｉスウィｰプシルバｰ, 57,中舘英, 1.9, 43,* -1, -22, 3,  4.7,④②②
11, 5,Ｌアイファｰカツオｰ, 28,西田雄, 2.1, 30, -16, -11,12,123.4,⑬⑬⑫,11,14, サワノパトラ,---,田中克, 1.5, 42, -15,  -3,12,110.8, ⑬⑬,,,,,,,,,,,,,11, 9,Ｌテンエイヤシャマル, 45,塚田祥, 1.9, 43,* -1, -22,10, 67.8,②②⑦
12, 7,Ｋカイテキベガ, 32,柴原央, 2.1, 30, -15, -13,10, 74.3,⑪⑫⑫,12,16, ルッキングアップ,---,北村友, 1.5, 40,  -4, -14, 9, 71.1, ⑥⑦,,,,,,,,,,,,,12, 3,Ａネヴァテルミｰ, 66,飯田祐, 2.3, 38,*  0, -30, 6, 19.1,①①②
13, 3,Ｈセイヴィクトリｰ, 35,渡辺薫, 2.6, 28, -13, -22,13,129.6,⑨⑨⑩,13, 9, オンワｰドカミｰノ,---,渡辺薫, 1.7, 43, -16,  -1,13,112.0, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,15, トウカイキャサリン,---,赤木高, 1.8, 42, -19,   0,11,109.7, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,17, ユビキリゲンマン,---,柴原央, 1.9, 37,  -3, -16,16,124.8, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 4, ナムラパトリシア,---,川島信, 2.2, 33, -13, -12,14,112.8, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,10, イダテンムスメ,---,飯田祐, 2.8, 27,  -7, -27,10, 76.8, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 6, ナイキステイブル,---,橋本美, 3.0, 23, -19, -18,18,220.0, ⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:0),,,,,,,,,,,
"単勝:11,560円 複勝:13=2,460円 02=210円 12=190円 枠連:2,270円",,,,,,,,,,,,単勝:390円 複勝:13=160円 01=160円 08=140円 枠連:710円,,,,,,,,,,,,"単勝:720円 複勝:08=230円 06=230円 01=140円 枠連:1,930円",,,,,,,,,,,,"単勝:960円 複勝:07=230円 05=130円 01=110円 枠連:1,470円",,,,,,,,,,,
"馬連:47,950円 ワイド:02-13=7,730円 12-13=6,000円 02-12=650円",,,,,,,,,,,,"馬連:1,040円 ワイド:01-13=550円 08-13=440円 01-08=400円",,,,,,,,,,,,"馬連:3,590円 ワイド:06-08=940円 01-08=590円 01-06=580円",,,,,,,,,,,,"馬連:1,860円 ワイド:05-07=630円 01-07=380円 01-05=180円",,,,,,,,,,,
"馬単:124,720円 3連複:54,100円",,,,,,,,,,,,"馬単:2,700円 3連複:1,650円",,,,,,,,,,,,"馬単:9,060円 3連複:4,390円",,,,,,,,,,,,"馬単:4,370円 3連複:1,310円 3連単:11,390円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.3,,,,,■ 5R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■ 8R  芝1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.4,,,,,■11R  芝2000m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,壇之浦特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａシルクレグナム, 70,田中克,, 72,* 11,  -6, 1,  1.4, ①①, 1, 8,Ｂタイインテンスリｰ, 65,田中博,, 68,  -1,*  9, 2, 12.3,③③③, 1, 4,Ｂニュｰエスサンデｰ, 69,芹沢純,, 70,   4,   6, 5, 10.1,⑤④③, 1, 3,Ｉエイシンチャンドラ, 64,赤木高,, 61,*  3,   5, 3,  4.3,①①①
 2, 4,Ｆスマｰトフォルム, 50,高橋智, 0.1, 61,  -5,* 11, 6, 29.3, ⑭⑬, 2, 2,Ｃマイネルアンツｰク, 62,北村友, 0.3, 65,  -3,*  8, 3, 13.2,④④③, 2, 1,Ｉクラシックロｰズ, 63,藤岡佑, 0.2, 69,   1,   7, 3,  5.1,⑥⑥⑥, 2, 9,Ｄクリソプレｰズ, 72,柴原央, 0.1, 70,  -5,  21, 4,  6.9,④④③
 3, 7,Ｈレミｰエンジェル, 49,野元昭, 0.5, 57,   0,   0, 3,  8.7, ⑥⑤, 3, 3,Ｄサンデｰスウィｰプ, 61,藤岡佑, 0.6, 66,  -3,*  9, 6, 25.1,⑥⑥⑤, 3, 7,Ｈウインゼフィｰル, 63,大野拓, 0.4, 69,  -8,* 20, 8, 21.8,⑭⑮⑬, 3,13,Ｅビッグタイガｰ, 70,芹沢純, 0.1, 68,  -4,  19, 9, 43.1,③③③
 4, 9,Ｌケイエスショｰキ, 32,難波剛, 0.5, 57,   0,   0,15,298.8, ⑥⑨, 4, 1,Ａホｰマンクラフト, 70,中舘英, 0.6, 60,*  2,   1, 1,  1.2,①①①, 4, 3,Ｎシルクピュアハｰト, 59,野元昭, 0.5, 68,  -2,*  9,14, 62.0,⑭⑫⑧, 4, 6,Ａマヤノリバティ, 78,池添謙, 0.2, 71,  -6,  22, 1,  3.5,⑥⑦⑤
 5, 2,Ｊロッキｰパラダイス, 36,西田雄, 0.6, 62,*  8,  -9,14,158.8, ②②, 5,10,Ｆタマモステイタス, 61,スボリ, 0.7, 60,*  1,   1, 4, 13.7,②②②, 5, 2,Ｆシャドウストリｰム, 65,スボリ, 0.5, 64,   4,  -3, 2,  4.4,③④③, 5, 5,Ｂグッドネイバｰ, 77,中舘英, 0.3, 72,  -8,* 24, 2,  4.2,⑩⑨⑧
 6, 3,Ｂゲラウトマイウエイ, 56,塚田祥, 0.8, 51,  -1,  -5, 4,  9.3, ⑥⑦, 6, 5,Ｉリキアイナスノオｰ, 50,田辺裕, 1.1, 60,  -4,   6, 8, 62.4,⑧⑨⑨, 6,15,Ｄエイシンルンナ, 67,赤木高, 0.6, 62,*  5,  -6, 4,  8.6,③③②, 6, 4,Ｇユニバｰサル, 68,藤岡佑, 0.4, 66,  -6,  19, 8, 26.2,⑥⑦⑤
 7,14,Ｋヒルノファンタジｰ, 35,鈴来直, 0.9, 53,   3,  -9,12,116.9, ④③, 7, 7,Ｈナウシカトウショウ, 56,鈴来直, 1.6, 52,  -2,  -2, 7, 37.2,⑧⑥⑦, 7,10,Ｅマイネエストレヤ, 66,千田輝, 0.7, 64,  -1,   4,10, 28.5,⑫⑩⑩, 7, 1,Ｊマイネルエクセラン, 64,鮫島良, 0.6, 77, -12,* 28, 5,  7.2,⑬⑬⑩
 8, 6,Ｅミデオンアロｰ, 52,古川吉, 0.9, 50,  -3,  -3, 8, 65.8, ⑪⑨, 8, 6,Ｅシエロアスｰル, 61,芹沢純, 1.7, 51,  -2,  -3, 5, 24.2,④⑥⑦, 8,11,Ａプリムラシチｰ, 75,渡辺薫, 0.9, 59,*  6, -12, 1,  3.7,②②①, 8, 7,Ｌノンスタンダｰド, 54,スボリ, 0.8, 57,*  1,  -4,13, 98.9,②②②
 9, 1,Ｃエルゴスム, 54,中舘英, 1.1, 50,   3, -12, 2,  8.0, ④⑤, 9, 9,Ｇレフトシｰト, 58,二本柳, 2.0, 49,  -1,  -7, 9, 62.9,⑥④⑤, 9,16,Ｏプライムナンバｰ, 58,池添謙, 1.1, 60,  -3,   3,12, 53.5,⑨⑬⑬, 9,12,Ｃズｰムトウショウ, 72,塚田祥, 1.0, 53,  -6,   9, 7, 24.6,⑥⑤⑤
10,13,Ｏブライティアエルフ, 15,鮫島良, 1.1, 50,   4, -14, 9, 94.7, ③③,10, 4,Ｊブレイジェル, 35,大野拓, 2.2, 48,  -8,  -1,10,174.3,⑩⑩⑩,10,13,Ｇプリンセスイブ, 64,西田雄, 1.2, 57,   0,  -5, 9, 23.7,⑨⑧⑩,10,11,Ｆロｰレルオスカｰ, 69,橋本美, 1.1, 54,  -8,  12, 6, 20.3,⑩⑨⑨
