07年 7月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 7月 1日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.6,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,,■ 7R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白河特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｅルルパンブルｰ, 48,北村宏,, 58,   6,  -6, 3,  4.9, ③③, 1,11,Ｄビタｰオレンジ, 54,後藤浩,, 60,* -3,*  5, 1,  2.2,⑥③②, 1,10,Ｃトｰセンデイジｰ, 68,中舘英,, 75,   3,  13, 5, 18.2, ④④, 1, 9,Ａダンディｰズケア, 85,田中勝,, 87,  -1,* 27, 1,  1.6, ③③
 2, 9,Ｃハタノギャラン, 54,武士沢, 0.1, 60,* 11, -12, 5,  7.8, ②①, 2, 4,Ａマルタカフィンガｰ, 61,内田博, 0.2, 58,  -5,*  7, 2,  2.5,③⑤②, 2,12,Ａファインビンテｰジ, 74,蛯名正, 0.1, 70,*  9,   5, 1,  2.2, ②②, 2, 6,Ｊラインドライブ, 62,蛯名正, 0.2, 80,*  2,  21, 3, 10.8, ②②
 3, 3,Ｂカレイジャスミン, 55,田中勝, 0.3, 50,  -5,*  0, 4,  6.7, ⑦⑥, 3, 7,Ｃナスノファイン, 54,村田一, 0.4, 56,  -7,*  7, 5, 14.2,⑨⑨⑨, 3, 5,Ｇオリエンタルロｰズ, 58,西田雄, 0.1, 70,*  8,   7, 7, 34.5, ②②, 3,11,Ｂトｰセングラマｰ, 74,北村宏, 0.4, 77,  -3,  22, 5, 17.2, ⑤⑤
 4, 4,Ｇナツミホｰプ, 41,柴田善, 0.3, 50,  -4,* -1, 8, 40.2, ⑦⑥, 4, 6,Ｇマイネレプリｰク, 46,勝浦正, 0.4, 56,  -5,   2, 7, 38.7,⑥⑤⑦, 4, 7,Ｂブライティアミラ, 69,田中勝, 0.2, 73,  -2,* 14, 2,  2.5, ⑦⑦, 4,10,Ｅノｰザンスタｰ, 72,大庭和, 0.4, 81,  -8,* 27, 6, 19.5, ⑧⑧
 5, 5,Ｉマイネアルデュｰル, 22,内田博, 0.3, 51,   1,  -6, 1,  3.2, ⑤④, 5,13,Ｍウインエトワｰル, 32,吉永護, 0.4, 55,* -3,  -2, 9, 60.9,②②①, 5, 9,Ｅレオリリｰ, 61,丹内祐, 0.4, 74, -11,* 21, 6, 22.3, ⑮⑮, 5, 5,Ｇボスアミｰゴ, 70,菅原勲, 0.5, 75,  -5,  22, 4, 11.5, ⑤⑤
 6, 7,Ｆグランドメｰプル, 48,中舘英, 0.5, 48,   3, -10, 7, 31.7, ④④, 6, 5,Ｆクリノムｰヴオペラ, 50,武士沢, 0.6, 53,  -5,  -1, 6, 23.4,⑥⑤②, 6, 4,Ｉベルモントソナタ, 57,安藤光, 0.4, 66,   3,   7, 4, 15.1, ④⑥, 6, 7,Ｃシルクゾディアック, 73,中舘英, 0.5, 72,*  5,  14, 2,  4.5, ①①
 7, 1,Ｄティアレタヒチ, 49,穂苅寿, 0.6, 53,* 11, -19, 6, 12.9, ①②, 7,16,Ｅスプリングテンダｰ, 50,北村宏, 0.6, 53,  -5,   1, 3, 11.0,⑨⑤⑦, 7,11,Ｊポｰトエリザベス, 57,柴山雄, 0.6, 63,   0,   7,10, 65.6, ⑦⑦, 7, 8,Ｈケイアイボイジャｰ, 68,吉田豊, 1.1, 64,  -6,  15, 9, 50.5, ⑧⑧
 8, 2,Ａホッカイディウ, 57,蛯名正, 0.8, 43,  -1, -12, 2,  3.4, ⑤⑥, 8, 9, ショウナンアネｰロ,---,吉田隼, 0.8, 51,  -7,   1,10, 88.3,⑫⑨⑨, 8, 8,Ｆサワッディ, 61,江田照, 0.7, 61,   0,   5,11, 69.3, ⑦⑦, 8, 4,Ｄアｰマメント, 72,内田博, 1.3, 60,  -3,   9, 7, 22.0, ⑤⑤
 9,10,Ｈマイネルサラン, 25,吉田隼, 1.0, 44, -12,  -4,10, 66.3, ⑪⑨, 9,14,Ｈメジロヘレネ, 46,小野次, 0.9, 51,  -9,   4, 8, 44.9,⑭⑪⑫, 9,16,Ｋスイｰトピルエット, 55,北村宏, 0.7, 63,  -7,  11, 3, 10.3, ⑫⑫, 9, 1,Ｋピアニスト, 57,大野拓, 1.5, 57,   0,   3,11, 98.5, ③③
