07年11月10日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年11月10日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.5,,,,,■ 4R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.5,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.3,,,,
 9,11,Ｆトウカイカスタム, 37,吉田豊, 2.0, 42, -12,  -6, 6, 14.6, ③⑤, 9,12,Ｌブラックレディ, 47,田辺裕, 3.5, 54,   3, -11,12,177.8,⑧⑧⑦, 9, 5,Ｍショウナンライジン, 61,吉田豊, 1.2, 67,   9,  -3, 1,  3.1,⑩⑧⑤, 9, 7,Ｆヤクモキャット, 62,吉田豊, 1.3, 53,  -4,   4, 6, 24.5,⑨⑤⑥
10, 7,Ｈノボキャスト, 27,田辺裕, 2.3, 37, -21,  -2,11,237.5, ⑨⑨,10,10,Ｅノボプレゼンス, 59,佐藤聖, 4.3, 47,*  6, -34, 5, 15.9,①②④,10,15,Ｊミヤコノカｰン, 66,木幡初, 1.2, 67,   7,   2, 9, 22.5,⑬⑫⑩,10, 8,Ｊアラメダキング, 45,丹内祐, 2.5, 45,  -6,  -5,10,248.7,⑥⑧⑨
11, 9,Ｋセヴンレインボｰ,-46,古川吉, 3.4, 12, -36,  -5,10,203.8, ⑪⑪,11, 8,Ｇマコトタイセイ, 55,田中博, 4.5, 47,   1, -18,10, 49.9,⑧⑪⑪,11, 4,Ｃエルブランコ, 71,村田一, 1.4, 65,   9,  -4,10, 28.7,⑪⑩⑦,,,,,,,,,,,,
,,,,,,,,,,,,12,11,Ｄウイニングアｰク, 62,佐藤哲, 4.7, 48,   4, -25, 4, 12.0,⑤⑥⑦,12,16,Ｉサムデイシュアｰ, 67,丹内祐, 1.6, 63,  10, -11,11, 29.5,⑧⑥⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13, 7,Ｎプラチナブラック, 54,柴田大, 1.7, 62,* 11, -16,16,125.4,②③⑤,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ａコスモリリｰ, 74,中舘英, 2.0, 59,   9, -14, 6, 11.5,⑧⑧⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｌエリモフィナｰレ, 62,田中克, 2.9, 48,   8, -30,15, 88.7,⑥⑥⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｏシルクトラベラｰ, 53,田面木, 5.4, 35,   7, -60,14, 78.5,④⑫⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-5),,,,,,,,,,,
単勝:260円 複勝:04=100円 10=100円 01=200円 枠連:220円,,,,,,,,,,,,"単勝:270円 複勝:06=140円 03=320円 05=220円 枠連:1,390円",,,,,,,,,,,,"単勝:1,910円 複勝:06=850円 03=330円 09=280円 枠連:1,070円",,,,,,,,,,,,"単勝:390円 複勝:01=150円 04=130円 10=110円 枠連:1,090円",,,,,,,,,,,
馬連:260円 ワイド:04-10=130円 01-04=360円 01-10=400円,,,,,,,,,,,,"馬連:2,340円 ワイド:03-06=770円 05-06=280円 03-05=1,050円",,,,,,,,,,,,"馬連:8,840円 ワイド:03-06=3,460円 06-09=3,630円 03-09=1,780円",,,,,,,,,,,,"馬連:1,100円 ワイド:01-04=250円 01-10=210円 04-10=190円",,,,,,,,,,,
馬単:570円 3連複:870円,,,,,,,,,,,,"馬単:3,560円 3連複:3,570円",,,,,,,,,,,,"馬単:27,620円 3連複:35,760円",,,,,,,,,,,,"馬単:2,180円 3連複:610円 3連単:5,240円",,,,,,,,,,,
■ 2R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 5R  ダ1150m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.3,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10, コスモグラマラス,---,梶晃啓,, 68,*  2,   9, 4,  7.7, ①①, 1, 6,Ａアポインテッドボブ, 70,中舘英,, 78,* 10,   7, 1,  2.8, ①①, 1,12,Ｄトランプ, 61,佐藤哲,, 70,*  2,* 10, 5, 12.7,①①①, 1, 4,Ｆアルコセニョｰラ, 84,中舘英,, 87,   7,* 30, 5,  7.6,⑬⑬⑫
 2, 7, セイウンバリュｰ,---,田辺裕, 0.4, 61,  -2,   7, 1,  3.7, ④④, 2, 2,Ｈロｰドレンジャｰ, 60,池添謙, 0.5, 66,  -1,* 11, 5, 11.0, ⑨⑦, 2, 9,Ｃニュｰジェットラン, 63,石橋脩, 0.6, 63,   1,   5, 6, 13.8,⑧⑤④, 2, 1,Ｎナリタプレリュｰド, 79,太宰啓, 0.3, 81,   9,  18,16, 93.0,⑪⑨⑦
 3,11, カゼノビュｰティ,---,村田一, 0.6, 56,*  1,   1, 2,  4.8, ②②, 3,14,Ｍアクロスザスタｰ, 54,石橋脩, 0.7, 70,*  8,   1,12, 61.0, ②②, 3, 1,Ｆマｰベラスキャップ, 59,吉田豊, 0.8, 65,  -3,* 10, 8, 14.7,⑩⑨⑦, 3, 3,Ｅヤマニンメルベイユ, 85,川島信, 0.3, 83,  13,  12, 9, 22.2,④③②
 4, 3, ノｰススピリッツ,---,勝浦正, 0.7, 65, -21,* 21, 5,  8.3, ⑫⑨, 4, 4,Ｃエｰシンエフダンズ, 64,藤岡佑, 0.8, 66,   4,   4, 2,  4.3, ⑤④, 4, 8,Ｈアイアイスピｰチ, 56,池田鉄, 0.9, 62,  -1,   6, 9, 34.0,⑥⑦⑦, 4,15,Ａグラスボンバｰ, 88,勝浦正, 0.4, 85,  10,* 22,12, 29.1,⑪⑫⑨
 5, 9, ケイアイナイスデｰ,---,二本柳, 0.8, 55,  -9,   7, 7, 17.7, ⑧⑧, 5, 3,Ｆロイヤルクリｰク, 62,的場勇, 1.0, 60,  -2,   5, 4,  8.3, ⑨⑩, 5, 5,Ｂクンダリｰニ, 69,中村将, 0.9, 63,  -4,*  9, 3,  8.6,⑩⑨⑦, 5,14,Ｍマイハッピｰクロス, 81,池添謙, 0.4, 81,   7,* 23, 3,  6.6,⑬⑬⑮
 6,14, ミスシドニｰ,---,中村将, 0.8, 58, -20,* 15, 3,  6.2, ⑪⑨, 6, 9,Ｄラスカルデュｰク, 63,中村将, 1.0, 58,  -6,*  8, 9, 31.3, ⑬⑫, 6,13,Ｌヘイアンレジェンド, 48,木幡初, 1.2, 67,  -7,* 14, 7, 14.6,⑭⑬⑪, 6, 7,Ｄヴリル, 85,津村明, 0.6, 80,  12,  10,11, 24.7,⑥⑥④
 7, 4, ラブリｰアゲン,---,石橋脩, 1.9, 40, -29,  10,12, 61.2, ⑬⑬, 7,12,Ｋジパングエンジェル, 56,柴田大, 1.1, 59,  -5,*  8,13,117.0, ⑬⑫, 7, 7,Ｇレオアライブ, 57,津村明, 1.3, 62,  -4,   8,12, 74.1,⑫⑪⑦, 7, 5,Ｇタマモサポｰト, 84,藤岡佑, 0.6, 80,* 14,   5, 2,  6.4,②②②
 8, 8, エイダイセルリア,---,津村明, 2.0, 40,  -7, -13, 6,  8.5, ⑧⑨, 8, 5,Ｂレインボｰルシファ, 66,宮崎北, 1.2, 60,   4,  -2, 7, 25.9, ④④, 8, 2,Ａバンブｰユｰロ, 76,黛弘人, 1.6, 50,*  0,  -7, 1,  2.3,⑤②②, 8,10,Ｈサンバレンティン, 83,佐藤哲, 0.7, 84,  12,  16, 1,  5.8,⑨⑨⑨
 9,13, ハイタカ,---,佐藤聖, 2.0, 37,  -7, -16,16,125.8, ⑥⑤, 9,16,Ｇブルｰカｰディナル, 61,吉田豊, 1.5, 61,*  7,  -6, 3,  4.6, ②③, 9,14,Ｎユキノスバル, 43,二本柳, 2.3, 54,  -9,   7,14,307.5,⑫⑭⑬, 9,11,Ｃカンファｰベスト, 86,木幡初, 0.9, 80,  14,   6, 6, 10.4,⑧⑥④
10, 6, オンアンドオン,---,安藤光, 2.1, 36, -29,   7,11, 50.7, ⑬⑬,10, 7,Ｅツインスマイル, 62,勝浦正, 1.6, 56,   0,  -1,10, 37.0, ⑨⑩,10,10,Ｉロｰレルエルドラド, 56,田辺裕, 2.3, 48,   0,  -9,11, 60.0,⑦⑥⑥,10,16,Ｂトウカイワイルド, 87,吉田豊, 1.3, 74,  10,   7, 4,  7.0,⑩⑨⑨
11, 2, ヤマニンアイレ,---,田中博, 2.2, 33, -34,   7,13, 64.8, ⑯⑯,11,11,Ｌオリオンワンサイド, 56,佐藤聖, 2.0, 48,  -6,  -2, 6, 22.9, ⑬⑮,11, 6,Ｊアイアムドラマ, 55,勝浦正, 2.4, 49,*  2, -13, 4, 11.2,②②②,11, 8,Ｐトップガンジョｰ, 76,芹沢純, 1.4, 75,  15,  -2,14, 32.8,④③④
12,12, マコトジョコンダ,---,中舘英, 3.0,  8, -14, -22, 8, 18.7, ⑩⑫,12,13,Ｉメイキンマジック, 57,木幡初, 2.1, 53,   4,  -9, 8, 30.8, ⑤⑥,12, 3,Ｅオリエンタルカｰン, 59,中舘英, 2.7, 48,*  2, -16, 2,  4.3,③②④,12,12,Ｊオｰスミグラスワン, 82,村田一, 1.8, 68,   8,   4,15, 42.5,⑯⑬⑭
13, 5, ミススタｰリング,---,田面木, 3.0,-18,*  1, -35,10, 39.8, ②②,13,15,Ｊスリｰスピリット, 57,田中克, 2.3, 44,  -7,  -5,15,215.5, ⑯⑮,13,11, デルタウイング,---,太宰啓, 3.9, 43,  -2, -22,10, 45.9,⑧⑦⑫,13, 2,Ｉロフティｰエイム, 82,石橋脩, 1.8, 67,  13, -11, 7, 10.9,②③⑦
14,16, ヤマショウホマレ,---,赤木高, 3.1,-14,  -6, -31,14, 78.3, ⑥⑤,14, 8,Ｎヨシブリザｰド, 54,田辺裕, 2.4, 46,  -4,  -6,16,241.2, ⑫⑫,14,15,Ｍシベリアンハンタｰ, 48,田中博, 4.3, 34, -15,  -5,15,327.1,⑭⑮⑮,14, 6,Ｌヨイチサウス, 81,丹内祐, 1.9, 65,* 14, -17, 8, 17.6,①①①
15,15, ミヤギグランメｰル,---,川島信, 3.4,  7, -29, -13,15, 88.4, ⑬⑮,15,10,Ｐテイエムホｰプフル, 49,赤木高, 2.9, 45,   4, -17,14,132.1, ⑤⑦,15, 4,Ｋパシコグランルビｰ, 53,丹内祐, 5.5, 11,  -4, -32,13,128.6,③⑪⑬,15, 9,Ｋマイネルフォｰグ, 81,田中博, 2.2, 63,  11, -12,13, 30.2,⑥⑧⑫
16, 1, パンサｰクリｰク,---,高山太, 3.8,-60,  -1, -46, 9, 28.3, ④⑤,16, 1,Ｏミラクルショット, 49,田中博, 3.2, 39,   1, -20,11, 57.4, ⑧⑦,,,,,,,,,,,,,16,13,Ｏアサカディフィｰト, 77,上村洋, 2.3, 66,   7,   2,10, 23.4,⑮⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:4),,,,,,,,,,,
単勝:770円 複勝:10=280円 07=140円 11=200円 枠連:590円,,,,,,,,,,,,"単勝:280円 複勝:06=140円 02=250円 14=1,130円 枠連:930円",,,,,,,,,,,,"単勝:1,270円 複勝:12=370円 09=370円 01=410円 枠連:2,870円",,,,,,,,,,,,"単勝:760円 複勝:04=300円 01=2,180円 03=610円 枠連:2,190円",,,,,,,,,,,
"馬連:1,350円 ワイド:07-10=490円 10-11=620円 07-11=480円",,,,,,,,,,,,"馬連:1,110円 ワイド:02-06=470円 06-14=2,690円 02-14=8,190円",,,,,,,,,,,,"馬連:6,950円 ワイド:09-12=1,860円 01-12=1,710円 01-09=1,590円",,,,,,,,,,,,"馬連:37,290円 ワイド:01-04=8,290円 03-04=2,050円 01-03=13,110円",,,,,,,,,,,
"馬単:3,100円 3連複:2,700円",,,,,,,,,,,,"馬単:1,760円 3連複:23,170円",,,,,,,,,,,,"馬単:14,730円 3連複:22,880円",,,,,,,,,,,,"馬単:52,760円 3連複:126,950円 3連単:631,340円",,,,,,,,,,,
■ 3R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.5,,,,,■ 6R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 9R  芝1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五色沼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂノンコ, 63,鈴来直,, 67,  -7,* 12, 2,  5.6,⑧⑪⑪, 1, 2,Ｃダイレクトパス, 63,吉田豊,, 67,  -3,* 11, 3,  5.2,③④③, 1, 3,Ｃコウヨウアイリｰン, 71,池添謙,, 71,* -5,* 19, 1,  3.4,③②②, 1,16,Ｂシルクドラグｰン, 69,武英智,, 73,* 11,   6, 3,  5.8, ②②
 2, 3,Ａシルクシャｰプネス, 66,藤岡佑, 0.1, 61,  -4,   7, 1,  1.6,⑥④③, 2, 3,Ａアグネスシグマ, 65,池添謙, 0.4, 60,* -2,   5, 1,  2.1,②②①, 2, 4,Ｄスマイリングルｰラ, 69,藤岡佑, 0.4, 59,* -3,   8, 3,  6.2,①①①, 2, 3,Ａコアレスストｰム, 72,勝浦正, 0.0, 73,* 12,   5, 1,  3.0, ①①
13,12,Ｄクイックバレリｰナ, 59,川島信, 0.3, 67,  -8,* 12, 8, 49.1,⑭⑬⑧, 3, 4,Ｋコｰルトゥアｰミｰ, 51,高山太, 0.5, 64,  -6,* 11,12,297.4,⑧⑩⑨, 3, 1,Ｅプリンセスイブ, 68,的場勇, 0.4, 61,  -7,  13, 5, 10.3,⑤⑥③, 3, 9,Ｉハｰドランナｰ, 60,津村明, 0.1, 78,  -3,* 19, 7, 15.2, ⑨⑧
 3, 5,Ｈスズカゲラン, 56,河北通, 0.6, 53,* -2,  -1, 3,  8.8,②①②, 4, 8,Ｂシゲルケセネ, 65,河北通, 0.5, 61,  -4,   7, 2,  4.0,⑩⑥⑤, 4,14,Ａエｰルスタンス, 74,津村明, 0.6, 70, -10,* 20, 2,  3.6,⑩⑫⑧, 4, 6,Ｅケイエスショｰキ, 64,難波剛, 0.5, 70,  -6,* 16, 6, 13.4, ⑪⑫
 4, 2,Ｃフロｰネ, 62,古川吉, 0.7, 54,  -4,   2, 5, 14.3,③⑥③, 5, 5,Ｅシュプリｰムロｰズ, 61,安藤光, 0.6, 62,  -5,*  9, 6, 22.6,⑩⑩⑨, 5, 2,Ｈパッショナルダンス, 63,川島信, 0.7, 57,  -6,  10, 6, 13.2,⑦⑥⑤, 5,13,Ｊウインドストｰム, 60,石神深, 0.5, 67,   0,   9, 4, 11.7, ⑦⑦
 5,13,Ｊショウナンバラｰド, 55,吉田豊, 0.9, 53,  -6,   3, 6, 16.0,⑬⑦⑧, 6,10,Ｌマルイチハｰト, 50,中村将, 1.0, 53,  -4,   1, 8, 38.7,⑤⑥⑤, 6, 5,Ｆシルキｰフレンド, 66,二本柳, 0.7, 66,  -9,* 17, 8, 17.6,⑬⑫⑧, 6, 2,Ｋプリンスヤンクス, 59,黛弘人, 0.6, 69, -10,* 17,14, 96.9, ⑮⑭
 6,15,Ｌスミノバンビｰナ, 52,丹内祐, 1.1, 48,  -3,  -4,13,168.0,⑧④⑥, 7, 7,Ｉキラウエアシチｰ, 54,田辺裕, 1.2, 53,  -4,   1, 5, 15.4,⑤⑧⑤, 7, 6,Ｌジャックロｰズ, 59,勝浦正, 1.0, 50,* -5,   4, 4,  9.1,⑤②⑤, 7, 1,Ｇトｰセンペガサス, 63,村田一, 0.6, 65,   0,   8, 2,  4.9, ⑦⑧
 7, 7,Ｅハニｰフラッグ, 58,木幡初, 1.2, 49,  -6,   0, 4, 13.7,⑧⑦⑧, 8,12,Ｊスモｰキｰクォｰツ, 54,石橋脩, 1.2, 51,* -2,  -2, 9, 60.4,⑧④⑤, 8, 9,Ｉマイネトップレディ, 61,梶晃啓, 1.2, 49,  -6,   4,10, 50.9,⑦⑧⑧, 8,14,Ｈテイエムカチボシ, 61,川島信, 0.6, 66,  -3,  11,10, 20.3, ⑨⑧
 8, 4,Ｏブライティアメッセ, 15,勝浦正, 1.3, 48,  -6,  -1,12,140.8,⑦⑦⑥, 9, 6,Ｄマイティｰサンダｰ, 62,田中博, 1.2, 49,* -3,  -4, 4,  7.5,③②③, 9,13,Ｂトｰセンセレニティ, 72,上村洋, 1.6, 45,  -9,   3, 7, 17.5,⑩⑪⑫, 9,11,Ｄサニｰケｰティング, 65,的場勇, 0.9, 61,  -5,   8, 8, 15.7, ⑪⑫
 9,10,Ｆパッサリン, 57,二本柳, 1.4, 49,  -8,   1, 7, 30.4,⑫⑬⑬,10,11,Ｇヒットミｰアゲイン, 57,丹内祐, 1.2, 52,  -4,   1,10, 73.2,⑦⑧⑨,10,11,Ｍサフランキセキ, 57,古川吉, 1.8, 45,  -6,  -5,14, 91.2,⑦⑧⑧,10,12,Ｆテイエムオｰディン, 63,太宰啓, 0.9, 60,  -5,   8, 5, 12.5, ⑪⑧
10, 1,Ｋモモノカオリ, 52,田嶋翔, 1.7, 45,* -2, -11,10, 92.3,①②①,11, 1,Ｈマイネルマルス, 56,津村明, 2.7, 45,* -1, -18, 7, 34.0,①①②,11,12,Ｊコスモフライハイ, 61,田中博, 2.2, 41,* -6, -17, 9, 19.5,③②③,11, 4,Ｌゲットクｰル, 59,石橋脩, 1.3, 55, -14,  11,13, 72.3, ⑯⑯
11,14,Ｍディｰズコンコルド, 49,佐藤聖, 1.8, 42,  -8,  -6,14,352.4,⑪⑪⑬,12, 9,Ｆフジノカミカゼ, 60,宮崎北, 3.3, 38,  -8, -16,11,104.0,⑫⑫⑫,12, 8,Ｇスカイノミツキ, 64,荻野琢, 2.7, 33, -10, -17,12, 58.6,⑫⑩⑫,12, 5,Ｃマシｰン, 65,吉田豊, 1.3, 51,   6,  -9, 9, 19.5, ③③
12, 9,Ｇトｰセンウイスパｰ, 56,石橋脩, 2.1, 43,* -3, -14, 9, 71.9,③②③,,,,,,,,,,,,,13,10,Ｎスパｰクチャット, 55,佐藤哲, 3.5,-23,* -4, -35,13, 78.8,②②⑤,13,10,Ｏアトス, 51,木幡初, 1.4, 50,   3,  -7,16,146.2, ⑥④
14, 8,Ｉマイスイｰトロｰド, 56,田中博, 2.2, 40,  -6, -11,11,109.9,⑤⑦⑪,,,,,,,,,,,,,,,,,,,,,,,,,14,15,Ｐタケデンバトル, 50,嘉藤貴, 1.7, 46,   6, -15,15,123.1, ③④
15,11,Ｎロｰテロｰゼ, 42,赤木高, 2.2, 42, -10,  -3,15,417.4,⑭⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｍロングミｰナ, 58,上村洋, 2.3, 40,  -5, -13,11, 42.1, ⑪⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｎセｰフアズロック, 53,田中博, 2.6, 38,   6, -28,12, 46.2, ③④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
