07年 9月29日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月29日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.6,,,,,■ 4R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■ 7R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,芦屋川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｂメイショウオニカゲ, 48,福永祐,, 53,  -7,*  0, 2,  3.5,⑯⑬⑥, 1,15,Ｄファイトスピリッツ, 46,川田将,, 69,*  1,*  4, 2,  3.5, ①①, 1,12,Ｄミヤジレオン, 66,和田竜,, 77,*  6,   9, 7, 23.5, ①①, 1, 4,Ｄトｰホウファイタｰ, 70,後藤浩,, 84,   0,  23, 4,  8.9, ②②
 2,16,Ｍスズカファイト, 25,岩崎祐, 0.4, 49,  -3, -12,11, 98.7,⑦⑤⑤, 2, 8,Ｂレインボｰアカリ, 52,幸英明, 1.4, 54,  -7,   0, 3,  5.0, ⑦⑤, 2,10,Ａハッピｰバロｰズ, 81,中村将, 0.1, 75,*  3,   9, 2,  4.0, ②②, 2, 6,Ａアドマイヤカリブ, 80,福永祐, 0.0, 81,*  4,  19, 1,  1.6, ①①
 3, 7,Ｅマルサンリタｰン, 42,野元昭, 0.8, 46,  -3, -15, 6, 20.2,⑨⑥⑥, 3,13,Ａアロｰイレブン, 52,金折知, 1.5, 55, -10,   3, 1,  3.1, ⑧⑧, 3, 5,Ｆサンマルチｰフ, 65,小牧太, 0.1, 81,  -4,* 17, 5, 12.4, ⑧⑧, 3, 2,Ｃトｰワユメジ, 73,渡辺薫, 0.2, 86,  -6,* 28, 7, 38.4, ⑦⑦
 4, 2,Ｌエｰシンダボｰブイ, 26,幸英明, 1.2, 42,  -9,* -8, 3, 15.3,⑭⑬⑪, 4,10,Ｇパッパタｰチ, 43,秋山真, 1.5, 51,  -5,  -4, 7, 20.9, ④③, 4, 2,Ｂカイテキネオ, 68,長谷川, 0.4, 74,   0,  11, 3,  5.5, ⑥⑥, 4,10,Ｆホｰマンファラオ, 69,鮫島良, 0.4, 75,   0,  17, 2,  5.7, ④②
 5, 4,Ｊシゲルキボウ, 29,鮫島良, 1.5, 40,  -4, -19,14,236.5,⑨⑧⑥, 5,14, タイキレパｰド,---,佐藤哲, 1.5, 61, -16,* 10, 4,  8.4, ⑫⑪, 5, 1,Ｅサンライズバクシン, 66,後藤浩, 0.8, 71,  -5,* 12, 6, 18.8, ⑩⑨, 5, 3,Ｉスリｰキュｰト, 65,佐藤哲, 0.9, 76, -13,* 26, 8, 43.0, ⑩⑩
 6,13,Ｄファンドリタｰフ, 43,佐藤哲, 1.5, 41,  -1, -25, 5, 16.4,⑤④④, 6, 9, スパイシｰサウンド,---,鮫島良, 1.6, 50,  -5,  -5, 6, 20.7, ④⑤, 6, 3,Ｍマッキｰタイガｰ, 44,野元昭, 1.5, 61,  -9,   9,15,371.7, ⑫⑫, 6, 7,Ｂコマノルカン, 77,太宰啓, 1.2, 62,*  2,   3, 3,  6.0, ②②
 7,10,Ｇグランプリイｰグル, 36,川田将, 1.6, 39,  -8, -13, 9, 61.6,⑬⑬⑭, 7, 5,Ｉエｰシンアクセラン, 37,小牧太, 1.8, 52, -12,   2,10, 37.4, ⑨⑨, 7, 8,Ｎキラキラボシ, 41,幸英明, 1.7, 55,   0,  -2,13,186.3, ⑥⑥, 7,11,Ｈタマモハクライ, 66,秋山真, 1.5, 58,  -8,  11, 5, 15.8, ⑧⑧
 8, 9,Ｋハナヤカ, 26,浜中俊, 1.7, 37,* -1, -31,13,159.3,④②②, 8, 4,Ｈエポカブラヴァ, 40,後藤浩, 2.5, 42,* -3, -15,11, 50.8, ②②, 8,14,Ｈフロストワｰク, 58,佐藤哲, 1.7, 60, -14,  11,10, 81.4, ⑭⑬, 8, 8,Ｅアマノサクシｰド, 69,小牧太, 1.7, 56, -11,  12, 9, 82.4, ⑨⑨
