07年 4月14日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月14日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■ 7R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,,■10R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,
"馬単:1,450円 3連複:360円",,,,,,,,,,,,"馬単:13,140円 3連複:17,380円",,,,,,,,,,,,"馬単:2,440円 3連複:1,120円",,,,,,,,,,,,"馬単:14,250円 3連複:75,370円 3連単:352,050円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3.1,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.6,,,,,■11R  ダ1700m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡利特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａロングミｰナ, 61,塚田祥,, 62, -23,* 18, 2,  4.2, ⑨⑥, 1, 9,Ｅトップオブバイオ, 57,北村友,, 59, -10,* 10, 8, 30.6, ⑦⑤, 1, 1,Ｊシルククリムゾン, 55,渡辺薫,, 68,* 13,  -9, 2,  5.3,②②②, 1, 8,Ｉダノンビクトリｰ, 66,安藤光,, 78,   0,* 20, 9, 25.8,⑤④③
 2, 3,Ｆハナノリンダ, 47,津村明, 0.4, 47,*-11,   2, 4,  9.3, ①①, 2,12,Ｄトウカイギルト, 58,的場勇, 0.2, 59,*  0,  -2, 1,  2.7, ②①, 2,14,Ｂエイシンシテンノｰ, 71,中舘英, 0.1, 68,* 14, -14, 1,  1.9,①①①, 2,14,Ａブラックランナｰ, 78,吉田隼, 0.1, 78,   0,* 20, 1,  3.5,⑦⑥⑤
 3, 1, タカオティアラ,---,黛弘人, 0.8, 37,*-16,  -3,11,142.5, ②②, 3, 8,Ｃハギノエアロ, 59,鮫島良, 0.4, 57,  -2,  -1, 4,  9.9, ④③, 3,12,Ｇダノンヒｰロｰ, 59,鮫島良, 0.1, 64,   9,* -7, 8, 42.3,⑦④③, 3,15,Ｈストｰムタイガｰ, 66,中舘英, 0.1, 73,*  2,  16, 3,  6.3,②②②
 4,10,Ｈクニサキロｰズ, 43,西田雄, 0.8, 42, -22,   6,12,147.7, ⑨⑨, 4, 6,Ｌサンサニｰデイ, 43,大野拓, 0.8, 49, -13,*  4,12,128.3, ⑫⑨, 4, 6,Ｋテントゥワン, 55,二本柳, 0.3, 63,   7,* -2, 9, 61.9,⑩⑨⑧, 4,11,Ｅパントマイミスト, 68,津村明, 0.2, 78,  -1,* 21, 4,  8.9,⑨⑧⑤
 5, 9,Ｃイｰサンラヴ, 52,大野拓, 0.8, 40, -18,   1, 3,  4.7, ⑥⑥, 5,15,Ｏニシニキイロ, 15,小野次, 0.9, 50, -14,*  5,16,224.7, ⑬⑨, 5,11,Ａマイネコンテッサ, 71,吉田隼, 0.5, 61,   9, -11, 3,  6.8,⑤④⑥, 5, 2,Ｆエドノドリｰム, 67,北村友, 0.7, 68,   0,  14, 8, 16.5,⑪⑥⑤
 6, 7,Ｊミスラナンキラス, 31,田中克, 0.9, 37, -24,   3,13,163.4, ⑨⑪, 6, 7,Ｇサプライズエンド, 56,飯田祐, 0.9, 49,  -9,   0, 5, 13.2, ⑦⑧, 6, 5,Ｎグラッドテンエイ, 51,西田雄, 0.6, 60,   8,  -8,13,126.6,⑧⑨⑨, 6, 4,Ｄソブリンブライト, 69,石神深, 0.9, 71,  -4,  18,13, 78.4,⑫⑬⑪
 7,13,Ｄタイセイディｰバ, 47,宮崎北, 1.1, 33, -22,  -2,10, 75.0, ⑦⑧, 7,14,Ａダイキチヘイロｰ, 64,難波剛, 1.1, 48,  -3,  -9, 3,  4.7, ④③, 7, 3,Ｈダイワフォルゴｰレ, 58,石橋脩, 0.9, 57,  11, -18, 4,  7.1,④④④, 7, 5,Ｃナスケンウインド, 70,二本柳, 1.1, 65,  -2,  13, 6, 13.2,⑫⑪⑨
 8,15,Ｍメイショウシオギリ, 16,芹沢純, 1.4, 32, -25,   0, 8, 31.7, ⑫⑪, 8,13, スウィｰトキナコ,---,田中克, 1.2, 41,  -9,  -8,15,169.5, ⑦⑨, 8, 7,Ｃカルストンペｰスオ, 65,中村将, 1.0, 52,   1,* -5,10, 67.9,⑬⑭⑫, 8,13,Ｇメイショウセレット, 66,田中健, 1.2, 61,   0,   8,12, 63.7,⑤④⑧
 9, 8,Ｉキンショｰナデシコ, 40,吉田隼, 1.5, 35,*-14, -12, 7, 26.3, ②②, 9,10,Ｆナリタドリｰムワン, 56,田中健, 1.2, 40, -16,  -2,10, 64.1, ⑬⑬, 9, 4,Ｆマッキｰチャンス, 60,畑端省, 1.2, 52,   4, -11,11, 96.0,⑬⑫⑬, 9, 3,Ｍティズインパルス, 63,鮫島良, 1.2, 60,*  2,   6, 5,  9.3,①①①
10, 5, カｰリングムスメ,---,田中博, 1.6, 37, -51,* 18, 9, 55.0, ⑯⑯,10, 2,Ｉライブリソウシャ, 51,渡辺薫, 1.4, 40, -17,   0, 6, 18.4, ⑯⑯,10,10,Ｅマイネルゴｰシュ, 61,土谷智, 1.2, 53,   8, -19, 5, 13.9,⑨⑦⑦,10, 6,Ｊフェラｰリファイブ, 65,塚田祥, 1.3, 64,  -2,  12, 2,  3.8,⑦⑪⑪
11,14,Ｌホｰスメンレディｰ, 22,田辺裕, 1.7, 30, -25,  -5,16,267.4, ⑫⑬,11, 4,Ｈトｰセンダッシュ, 54,中舘英, 2.0, 36,*  2, -27, 2,  3.6, ①②,11, 8,Ｏスプラッシュ, 51,嘉藤貴, 1.3, 51,   5, -14,14,142.9,⑫⑫⑪,11, 1,Ｋシルキｰオメガ, 63,高橋智, 1.7, 57,  -1,   6,10, 41.0,⑨⑧⑨
12,12,Ｅクリップフェアリｰ, 47,渡辺薫, 1.7, 31, -16, -14, 5, 13.0, ⑤②,12,16,Ｂロッキｰパラダイス, 62,西田雄, 2.0, 35,  -1, -24,13,130.5, ④⑦,12,13,Ｉメイショウドｰバｰ, 57,浜中俊, 1.3, 49,* 11, -31,16,298.5,⑤②⑤,12,10,Ｎグロｰリｰサン, 57,田中克, 1.8, 56,*  2,   0,11, 49.0,③②④
13, 2,Ｇサンマルマジック, 45,畑端省, 1.8, 27, -33,   2,14,192.8, ⑭⑭,13, 1,Ｊニットウエジョン, 50,芹沢純, 2.1, 30, -16, -12,14,150.7, ⑬⑬,13, 9,Ｍエレガンスボｰイ, 52,熊沢重, 1.5, 50,   7, -20, 7, 36.2,⑪⑨⑨,13, 7,Ｂリワｰドジオン, 71,嘉藤貴, 1.8, 60,  -5,  12, 7, 13.8,⑭⑮⑮
14, 4,Ｂケルビック, 60,太宰啓, 1.8, 27,*-14, -17, 1,  2.3, ②②,14,11,Ｋマルサンカフェ, 45,中村将, 2.8, 18, -12, -29, 7, 21.2, ⑪⑫,14, 2,Ｄペリｰ, 63,的場勇, 2.5, 40,  -1, -25, 6, 26.0,⑮⑮⑭,14,12,Ｌロｰレルエルドラド, 63,田辺裕, 2.1, 56,  -4,   9,14,104.5,⑭⑭⑬
15,11,Ｋフジマサレインボｰ, 27,小野次, 2.2, 23, -37,  -1,15,240.8, ⑮⑮,15, 3,Ｍキスオンマイリスト, 35,津村明, 3.4, 15,*  2, -49,11, 98.1, ②⑤,15,16,Ｌシルキｰパンチ, 54,佐藤聖, 2.7, 38,  -1, -30,15,208.7,⑮⑮⑭,15, 9,Ｏリネンセブン, 55,中村将, 2.8, 51,  -1,  -4,15,254.0,③⑧⑭
16,16, オｰスミプリン,---,川島信, 2.7,-23, -20, -24, 6, 24.6, ⑦⑨,16, 5,Ｎギガワンダｰ, 23,村田一, 3.6,  9,  -9, -41, 9, 48.6, ⑦⑬,16,15,Ｐタイセイルｰラｰ, 44,小林久, 6.3,-29,   8, -96,12,107.7,②⑦⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:0),,,,,,,,,,,
"単勝:420円 複勝:06=200円 03=240円 01=3,470円 枠連:290円",,,,,,,,,,,,"単勝:3,060円 複勝:09=500円 12=150円 08=240円 枠連:1,890円",,,,,,,,,,,,単勝:530円 複勝:01=170円 14=120円 12=550円 枠連:480円,,,,,,,,,,,,"単勝:2,580円 複勝:08=540円 14=160円 15=230円 枠連:3,420円",,,,,,,,,,,
"馬連:1,930円 ワイド:03-06=460円 01-06=5,650円 01-03=7,780円",,,,,,,,,,,,"馬連:3,190円 ワイド:09-12=1,070円 08-09=1,780円 08-12=490円",,,,,,,,,,,,"馬連:580円 ワイド:01-14=250円 01-12=2,250円 12-14=910円",,,,,,,,,,,,"馬連:5,690円 ワイド:08-14=1,840円 08-15=3,360円 14-15=530円",,,,,,,,,,,
"馬単:2,780円 3連複:41,950円",,,,,,,,,,,,"馬単:9,350円 3連複:6,140円",,,,,,,,,,,,"馬単:1,530円 3連複:4,510円",,,,,,,,,,,,"馬単:16,900円 3連複:12,300円 3連単:126,550円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.8,,,,,■ 6R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■ 9R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伏拝特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂトップエクセレント, 58,中舘英,, 60,  -5,*  9, 1,  2.3,③⑤④, 1,14,Ｄマイサンシャイン, 56,吉田隼,, 71,   2,* 11, 5,  9.1,⑤④④, 1,13,Ｃラスカルデュｰク, 63,中村将,, 72,   1,* 10, 5, 12.6, ⑥⑤, 1, 4,Ｅノｰモアクライ, 67,川島信,, 76,* -2,* 19, 2,  6.3, ①①
 2,13,Ｆノボスコｰピオ, 40,石橋脩, 0.6, 53,  -4,  -1, 7, 30.4,⑥⑤④, 2,10,Ｊティルフィング, 42,熊沢重, 0.0, 70,   0,* 16, 3,  7.2,⑧⑥④, 2,11,Ｂウインカスケｰド, 64,津村明, 0.7, 62,* 11,  -4, 1,  2.4, ①①, 2,10,Ｈマルブツプリンス, 64,大野拓, 0.3, 73,  -9,* 20, 6, 13.7, ⑦⑦
 3,11,Ｃレミｰエンジェル, 55,大下智, 0.6, 49,* -5,  -6, 5, 11.5,⑥①①, 3, 8,Ａコスモアンファング, 61,中舘英, 0.1, 70,*  4,   7, 1,  3.2,②②②, 3, 9,Ｎアンドレアシェニエ, 50,熊沢重, 0.8, 65, -10,* 13,10, 51.9, ⑭⑬, 3,14,Ｉフサイチジュノｰ, 62,木幡初, 0.3, 70,  -6,  17, 7, 15.6, ④④
 4,16,Ｏタイムトゥラン,-126,塚田祥, 0.6, 52, -10,*  8,12,120.5,⑭⑫⑦, 4, 2,Ｂストロングラリｰ, 59,木幡初, 0.6, 64,   2,   2, 2,  3.3,④④④, 4, 8,Ｄフジマサゴｰルド, 63,安藤光, 0.8, 62,   6,  -1, 2,  3.7, ③③, 4,13,Ａリッカバクシンオ, 71,安藤光, 0.3, 69,* -4,  15, 1,  2.3, ③②
 5, 8,Ｍレッドベリル, 21,吉田隼, 0.8, 51,* -3,  -8, 3,  5.3,③②②, 5, 5,Ｅドリｰムフライト, 54,西田雄, 0.8, 61,  -1,   7, 7, 24.0,⑪⑧⑦, 5,10,Ａベルモントエｰス, 69,田中博, 1.1, 55,   5,  -5, 3,  5.4, ③③, 5, 7,Ｃラインフェニックス, 68,北村友, 0.5, 66,  -6,  14, 3,  6.3, ④④
 6,15,Ａブラックホｰル, 59,太宰啓, 1.4, 44,* -3, -17, 2,  3.8,③②②, 6, 1, メイショウパｰス,---,渡辺薫, 0.9, 60,  -4,* 11,11, 54.2,⑬⑩⑩, 6, 1,Ｊシゲルユウボウカブ, 56,大野拓, 1.1, 58,  -1,   2, 6, 19.1, ⑧⑥, 6, 9,Ｆマシロンガｰル, 66,津村明, 0.7, 62,  -7,  13,11, 53.6, ④④
 7,10,Ｊビッグジャガｰ, 28,浜中俊, 1.5, 37, -12,  -7,11, 75.5,⑪⑫⑨, 7, 7,Ｍダンツイッドン,-11,田中克, 1.7, 47,*  2, -21,12,156.9,②②①, 7, 5,Ｐビゴロッソ, 11,宮崎北, 1.4, 53,  -1,  -3,12,118.6, ⑦⑧, 7,12,Ｋヒシリｰガル, 62,二本柳, 0.7, 64, -13,  17,15,110.5, ⑪⑨
 8, 7,Ｅマイネルピｰク, 42,津村明, 1.7, 40,  -7, -12, 6, 20.4,⑪⑧⑨, 8,11,Ｆテイエムフッカツ, 52,川島信, 1.7, 51,  -1,  -7, 6,  9.8,⑫⑧⑨, 8,12,Ｋメイショウガラシャ, 53,浜中俊, 1.4, 53,  -2,  -2,14,307.8, ⑧⑥, 8, 6,Ｇケイエスディライツ, 65,難波剛, 0.8, 60, -11,  14, 9, 24.9, ⑦⑨
 9,14,Ｉロングアキレス, 33,芹沢純, 1.7, 40,  -7, -14, 9, 37.4,⑧⑧⑧, 9, 6,Ｇヒエン, 51,芹沢純, 2.0, 48,*  4, -23, 4,  7.3,①①②, 9,14,Ｈニホンピロコテツ, 57,塚田祥, 1.4, 55,  -6,   2, 7, 23.3, ⑫⑫, 9,16,Ｊウイッチ, 62,田中博, 0.8, 58,* -2,   6, 5, 12.4, ②②
10, 3,Ｄサクセスサｰマル, 50,田中博, 2.2, 30, -14, -13, 4, 10.5,⑪⑮⑭,10, 9,Ｉエネルクルｰ, 43,田辺裕, 2.1, 47,   0, -14,10, 49.8,⑤⑦⑦,10, 4,Ｆリトルマｰメｰド, 58,川島信, 1.5, 55,  -7,   3, 8, 25.6, ⑫⑬,10, 8,Ｏカルストントップオ, 57,田辺裕, 0.8, 60,  -9,  13,12, 74.7, ⑦⑦
11, 6, ロングプラチナ,---,安藤光, 2.4, 32,  -8, -21, 8, 35.3,⑩⑩⑫,11,12,Ｋファインコマンダｰ, 34,中村将, 3.0, 36,  -7, -17,13,172.1,⑬⑪⑪,11, 6,Ｇメダルハンタｰ, 57,鮫島良, 1.6, 52,  -4,  -1, 4, 11.9, ⑩⑩,11, 3,Ｂニチリンタカラ, 68,吉田隼, 0.8, 59,  -9,  12, 4, 11.6, ⑦⑨
12, 9,Ｎビシバシン, 10,嘉藤貴, 2.8, 29, -10, -23,16,267.7,⑭⑭⑭,12, 4,Ｈエｰブサフロン, 46,塚田祥, 3.3, 35,  -6, -21, 9, 41.9,⑧⑪⑬,12,16,Ｌプライムマイナｰ, 52,高山太, 1.8, 50,  -3,  -3,15,350.3, ⑩⑩,12,11,Ｐヤマノジャスティス, 57,石橋脩, 0.9, 62, -17,* 19,10, 48.6, ⑮⑬
13, 1,Ｌメイボウコウシ, 26,川島信, 3.3, 24,* -3, -46,14,198.3,①②⑥,13, 3,Ｌアタゴナンバｰワン, 17,村田一, 3.5, 35,  -6, -23, 8, 34.3,⑧⑪⑫,13, 2,Ｍオリオンザモｰド, 52,佐藤聖, 1.9, 50, -19,*  6,16,468.0, ⑯⑯,13, 1,Ｄクリノジャンファン, 67,塚田祥, 1.0, 57, -12,  13, 8, 16.8, ⑪⑬
14, 5,Ｈリアルアンサｰ, 35,村田一, 3.3, 25,  -9, -33,13,179.4,⑧⑩⑫,14,15,Ｎヤマショウグロリア,-33,佐藤聖, 6.4,-23,  -7, -71,14,369.8,⑦⑪⑭,14, 3,Ｏメイショウダコタ, 50,橋本美, 2.0, 51, -15,   5,13,201.1, ⑮⑮,14, 2,Ｌコスモコントワｰル, 60,的場勇, 1.0, 60, -17,  17,14, 80.9, ⑮⑬
15,12,Ｋクリｰンレディ, 27,大野拓, 4.1, 18,  -6, -54,10, 74.4,②⑤⑨,,,,,,,,,,,,,15,15,Ｉハイジトウショウ, 57,的場勇, 2.1, 44,*  8, -18,11,112.6, ②②,15, 5,Ｎサンライズヤマト, 59,太宰啓, 1.2, 53, -12,   9,13, 75.6, ⑪⑨
16, 4,Ｇマリリンショット, 38,佐藤聖, 4.2,  7, -16, -38,15,211.4,⑭⑯⑯,,,,,,,,,,,,,16, 7,Ｅメイショウシラヌイ, 63,芹沢純, 2.3, 44,   6, -16, 9, 29.4, ③⑧,16,15,Ｍカシマワｰルド, 60,高山太, 1.5, 47, -13,   4,16,252.2, ⑪⑬
