07年 1月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月21日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.3,,,,,■ 4R  芝1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝2600m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,
 9, 1,Ｈロングアキレス, 45,橋本美, 1.5, 47,  -4,  -7, 8, 57.8,⑨⑩⑩, 9, 7, ホｰクドｰタｰ,---,高山太, 1.4, 37,  -8, -12,12,150.2, ⑥⑦, 9,13,Ｂフェスティブドラマ, 67,塚田祥, 0.8, 58,*  6, -17, 3,  5.9,⑤⑤②, 9, 2,Ｉリリｰハｰバｰ, 54,渡辺薫, 1.3, 58,   0,  -3, 9, 39.6, ⑧⑤
10, 9,Ｃマニフィｰク, 56,高橋亮, 1.5, 48,   1, -15, 5,  8.4,⑦⑤⑥,10, 4, ミレニアムカｰスル,---,高橋智, 1.6, 35, -17,  -6, 1,  3.0, ⑩⑪,10,15,Ｌミスタｰジャガｰ, 60,渡辺薫, 0.9, 58,   5, -11, 8, 18.8,⑦⑪⑫,10,12,Ｈマルノパイオニア, 55,赤木高, 1.5, 54,  -2,  -5, 6, 19.3, ⑩⑩
11, 5,Ｉサンレイサイレンス, 44,渡辺薫, 1.7, 45,  -5,  -7,10,158.1,⑬⑪⑩,11, 3, シゲルケセネ,---,赤木高, 2.0, 29, -17, -12,10, 94.5, ⑩⑨,11, 7,Ｋリッカドリムオ, 60,橋本美, 1.2, 55,*  8, -28,15, 92.8,①①①,11, 4,Ｊフロントダッシュ, 53,松田大, 1.7, 52,  -2,  -8, 7, 23.0, ⑩⑨
12,12,Ｍマイネルテアトロン, 30,梶晃啓, 2.5, 40,  -6, -12,13,326.0,⑩⑫⑫,12, 9, アイファｰタｰボｰ,---,西田雄, 2.7, 20, -40,  -1,13,178.0, ⑬⑬,12,14,Ｇマイネルヴェステン, 63,鮫島克, 1.2, 56,*  7, -23, 9, 19.6,②③⑥,12, 3, ゴｰルドサプライズ,---,鮫島克, 3.5, 24,*  8, -45,11,120.1, ②⑤
13, 8,Ｏミスワンダフル, 26,田中克, 2.9, 35,  -9, -16,15,364.7,⑬⑬⑫,13, 5, スリｰシャレｰド,---,鮫島克, 3.9,-70,*  0, -58, 8, 49.6, ①⑤,13, 2,Ｎトゥルｰビュｰティ, 56,小林久, 1.3, 55,   3, -11,14, 81.3,⑮⑮⑫,,,,,,,,,,,,
14,14,Ｌマルカグレイシｰ, 34,松田大, 3.0, 37,  -7, -15,12,224.6,⑮⑬⑭,,,,,,,,,,,,,14,12,Ｏホクテンハイトップ, 55,藤岡佑, 1.3, 55,*  7, -26,11, 48.4,②②②,,,,,,,,,,,,
15,11,Ｊシゲルタックフィリ, 40,田嶋翔, 3.7, 33,  -9, -20,14,334.9,⑪⑮⑮,,,,,,,,,,,,,15, 9,Ｊカンファｰマックス, 60,田辺裕, 1.5, 53,   5, -20,12, 62.5,⑩⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｐオピニオンシチｰ, 52,田嶋翔, 5.3, 28,  -1, -58,16,150.6,⑩⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-7),,,,,,,,,,,
"単勝:1,570円 複勝:13=380円 07=170円 06=140円 枠連:1,810円",,,,,,,,,,,,"単勝:390円 複勝:11=170円 13=230円 10=2,030円 枠連:590円",,,,,,,,,,,,"単勝:1,430円 複勝:08=430円 10=210円 01=470円 枠連:4,040円",,,,,,,,,,,,単勝:610円 複勝:06=200円 08=140円 01=160円 枠連:720円,,,,,,,,,,,
"馬連:3,430円 ワイド:07-13=1,230円 06-13=1,090円 06-07=480円",,,,,,,,,,,,"馬連:1,320円 ワイド:11-13=510円 10-11=5,650円 10-13=7,680円",,,,,,,,,,,,"馬連:4,880円 ワイド:08-10=1,510円 01-08=3,830円 01-10=1,290円",,,,,,,,,,,,馬連:790円 ワイド:06-08=340円 01-06=480円 01-08=250円,,,,,,,,,,,
"馬単:8,240円 3連複:4,560円",,,,,,,,,,,,"馬単:2,230円 3連複:33,650円",,,,,,,,,,,,"馬単:11,420円 3連複:23,900円",,,,,,,,,,,,"馬単:2,120円 3連複:930円 3連単:7,230円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.4,,,,,■ 5R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.4,,,,,■ 8R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■11R  芝1800m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,太宰府特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,17,Ａワンダｰフルｰツ, 60,中舘英,, 67,   8,  -1, 1,  1.9, ④②, 1, 7,Ａリスティアエナｰ, 68,田中博,, 64,* -2,   6, 2,  4.5,②②②, 1, 1,Ｉリアルテｰスト, 61,的場勇,, 66,*  0,*  5, 5,  9.6,⑤③③, 1, 5,Ｆカネトシツヨシオｰ, 69,渡辺薫,, 87,  -1,* 23, 6, 13.5,⑦⑨⑥
 2, 9,Ｅイチエイジュン, 53,西田雄, 0.2, 61,   3,   1, 9, 30.6, ⑦⑦, 2,11,Ｉベルグラｰノ, 57,渡辺薫, 0.1, 75,  -6,* 15,12, 69.9,⑪⑫⑦, 2, 3,Ｋツルマルフェロｰ, 60,鮫島良, 0.1, 66,  -1,*  9, 4,  6.2,⑬⑧⑧, 2,13,Ａマイネルポライト, 76,中舘英, 0.2, 75,*  2,* 14, 1,  4.0,⑤③②
 3,11,Ｈレオスマイル, 48,鈴来直, 0.4, 56,  -2,*  2,10, 58.9, ⑨⑨, 3, 5,Ｎノｰメイク, 47,松田大, 0.2, 62,*  0,   4,13, 89.1,①①①, 3, 7,Ｇティズインパルス, 61,藤岡佑, 0.7, 64,*  3,  -2, 2,  4.2,②②②, 3, 1,Ｄユキノマｰメイド, 70,西田雄, 0.4, 68,*  3,   8, 3,  4.9,①①①
 4, 8,Ｎアップステｰジ, 33,橋本美, 0.4, 63,* 11, -10, 6, 19.6, ①①, 4, 2,Ｆフロｰネ, 60,古川吉, 0.4, 64,  -3,*  8, 7, 21.2,④⑤⑤, 4, 5,Ｄギャラクシｰキッド, 63,高山太, 0.9, 60,  -2,*  5, 6, 11.4,⑨⑫⑭, 4, 6,Ｈヤナギムシ, 66,岩部純, 0.6, 67,*  1,   9, 9, 18.5,③③④
 5,14,Ｃマッキｰビｰナス, 54,野元昭, 0.6, 57,   6,  -8, 5, 11.6, ⑤⑤, 5, 9,Ｄリキアイノキセキ, 62,西田雄, 0.6, 65,  -5,*  8,11, 48.9,⑪⑨⑤, 5,16,Ｃクラッシックベル, 64,川島信, 1.0, 61,*  2,  -4, 7, 19.8,③③③, 5, 9,Ｇピｰスオブラヴ, 68,藤岡佑, 0.7, 67,   0,   9, 8, 15.9,⑤⑤④
 6, 2,Ｌラｰドロロフティｰ, 42,的場勇, 0.7, 50, -15,*  7,13,151.0, ⑬⑫, 6, 3,Ｂエイダイタカラブネ, 67,二本柳, 0.8, 57,* -2,   2, 1,  3.2,④③③, 6,15,Ａブルルイ, 71,芹沢純, 1.2, 59,*  2,  -6, 1,  4.2,④③③, 6,10,Ｊゼットコマンダｰ, 64,松田大, 0.9, 70,  -4,* 14,16,182.4,⑫⑭⑩
 7,10,Ｂネイルビュｰティｰ, 57,鮫島克, 0.7, 57,*  9, -13, 2,  5.1, ③②, 7, 6,Ｃテンジンノジョオｰ, 63,塚田祥, 1.0, 53,* -2,  -1, 3,  4.7,②③④, 7,12,Ｂナイキウェルカム, 68,中舘英, 1.3, 58,   1,  -4, 3,  4.6,⑥⑥⑥, 7, 3,Ｐニシノブラッサム, 60,田辺裕, 1.0, 68,  -4,  13,13, 54.9,⑯⑭⑩
 8,16,Ｋスマｰトシｰズン, 45,塚田祥, 0.7, 50,  -9,*  3,16,238.1, ⑫⑫, 8,15,Ｅプリモレディ, 61,田中克, 1.3, 53,  -8,   3, 9, 25.5,⑪⑫⑫, 8,14,Ｎテンエイトップガン, 56,嘉藤貴, 1.4, 57,   1,  -5,14, 93.3,⑥⑥⑥, 8, 8,Ｋセキサンフジ, 64,鮫島克, 1.0, 59,*  2,   0, 4, 10.0,③②②
 9, 1,Ｑエットウツバメ,-29,中谷雄, 0.9, 52,   6, -13,14,186.6, ⑤⑤, 9,12,Ｈキラメキパスワｰド, 57,赤木高, 1.5, 51,  -5,  -1, 8, 21.2,⑧⑨⑫, 9, 8,Ｍジョｰキャプテン, 57,渡辺薫, 1.6, 55,  -1,  -4, 8, 21.7,⑪⑩⑨, 9, 2,Ｂジェネビアン, 73,大野拓, 1.2, 60,  -2,   6, 7, 14.6,⑦⑨⑯
10,12,Ｊイソノクイｰン, 45,鮫島良, 1.2, 44,   2, -15, 3,  8.3, ⑦⑦,10,13,Ｏシゲハヤテ, 46,嘉藤貴, 1.8, 49,  -6,  -1,15,198.5,⑭⑫⑩,10, 6,Ｌキンショｰハヤテ, 57,塚田祥, 1.6, 53,  -3,  -2,15, 97.7,⑮⑫⑪,10, 7,Ｃマイネルバシリコス, 72,橋本美, 1.2, 62,  -4,   9, 5, 12.1,⑫⑭⑫
11, 5,Ｆフェアリｰスポット, 53,大野拓, 1.2, 42,  -2, -13, 7, 23.5, ⑨⑨,11,14,Ｋウインゼフィｰル, 53,鮫島良, 1.9, 46,  -5,  -5, 5, 11.4,⑧⑨⑧,11,10,Ｊスズカイｰグル, 61,田中博, 1.7, 53,*  2, -14, 9, 46.1,①①①,11,15,Ｉナイスハンド, 66,飯田祐, 1.2, 58,  -1,   3,11, 42.5,⑦⑧⑥
12,13,Ｉラサルハグエ, 48,田中博, 1.4, 38,  -6, -13,11, 61.3, ⑪⑪,12, 4,Ｊアキノロマンス, 56,鮫島克, 2.0, 46,  -4,  -6, 6, 17.5,⑧⑥⑧,12, 4,Ｈアイアイスピｰチ, 61,池田鉄, 1.8, 52,  -4,   0,16,116.8,⑪⑮⑭,12,12,Ｅサイレンスゴｰルド, 69,赤木高, 1.3, 57,  -1,   3, 2,  4.3,⑭⑨⑨
13, 6,Ｄメリｰサプライズ, 53,松田大, 1.5, 44, -17,  -1, 8, 27.6, ⑮⑮,13,10,Ｇイチバンサクラ, 58,中舘英, 2.8, 43,  -4, -14, 4,  6.8,④⑥⑩,13, 2,Ｏハッスルシチｰ, 55,鈴来直, 1.8, 52,  -4,   0,11, 62.7,⑬⑮⑯,13,11,Ｏクｰドゥシャンス, 60,鮫島良, 1.9, 50,  -3,  -3,12, 43.1,⑪⑬⑫
14, 4,Ｐオｰスミトップワン, 17,赤木高, 1.9, 38, -18,  -5,12, 80.3, ⑯⑮,14, 1,Ｍランイズマネｰ, 49,中谷雄, 3.6, 37, -11,  -9,10, 45.3,⑮⑮⑮,14,13,Ｅセイザンコズウェイ, 62,赤木高, 1.9, 53,   0,  -8,13, 83.1,⑨⑧⑨,14,14,Ｌシゲルシンキガイ, 63,川島信, 1.9, 51,   0,  -9,15,131.9,⑦⑤⑥
15, 3,Ｇリラ, 52,二本柳, 2.0, 39,* 11, -35, 4, 11.4, ②②,15, 8,Ｌハイフレンドバリア, 50,大野拓, 4.0, 30,  -5, -26,14,103.3,④⑥⑭,15,11,Ｐカフェイレブン, 44,二本柳, 2.1, 51,  -1,  -9,10, 46.7,⑧⑩⑪,15,16,Ｍインパルスシチｰ, 62,田嶋翔, 1.9, 50,  -1,  -6,14,125.5,⑭⑨⑫
16, 7,Ｏマルシゲパｰル, 31,古川吉, 2.0, 33, -22,  -4,17,464.6, ⑰⑰,,,,,,,,,,,,,16, 9,Ｆエルロドリゴ, 62,小林久, 2.2, 50,  -3,  -7,12, 78.1,⑮⑫⑪,16, 4,Ｎコスモプラチナ, 61,古川吉, 2.4, 50,   0, -16,10, 21.9,②⑤⑫
17,15,Ｍスイメイ, 40,藤岡佑, 2.2, 33, -12, -16,15,196.1, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+12 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-6),,,,,,,,,,,
単勝:190円 複勝:17=130円 09=470円 11=670円 枠連:410円,,,,,,,,,,,,"単勝:450円 複勝:07=210円 11=1,050円 05=1,010円 枠連:600円",,,,,,,,,,,,"単勝:960円 複勝:01=250円 03=240円 07=220円 枠連:2,820円",,,,,,,,,,,,"単勝:1,350円 複勝:05=330円 13=160円 01=200円 枠連:1,490円",,,,,,,,,,,
"馬連:2,210円 ワイド:09-17=1,150円 11-17=1,670円 09-11=8,170円",,,,,,,,,,,,"馬連:10,830円 ワイド:07-11=2,960円 05-07=4,820円 05-11=10,880円",,,,,,,,,,,,"馬連:3,100円 ワイド:01-03=1,120円 01-07=970円 03-07=1,060円",,,,,,,,,,,,"馬連:2,220円 ワイド:05-13=750円 01-05=1,470円 01-13=610円",,,,,,,,,,,
"馬単:3,050円 3連複:22,160円",,,,,,,,,,,,"馬単:16,060円 3連複:112,020円",,,,,,,,,,,,"馬単:6,710円 3連複:9,440円",,,,,,,,,,,,"馬単:5,660円 3連複:5,490円 3連単:44,960円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,,■ 6R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.5,,,,,■ 9R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.4,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,背振山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,17,Ｇロｰドキャニオン, 52,田中博,, 57, -11,*  7,14,104.2,⑩⑧③, 1, 6,Ｅコアレスパレｰド, 62,藤岡佑,, 61, -18,* 17, 8, 46.0, ⑬⑪, 1,14,Ａゼットフラッシュ, 77,鮫島克,, 84,*  7,* 14, 1,  3.7, ③②, 1,12,Ｂテュｰダｰロｰズ, 73,鮫島克,, 68,   4,*  5, 1,  3.9,⑫⑧⑥
 2, 1,Ｅマイネルアンサｰ, 54,鮫島克, 0.2, 58, -10,*  9, 2,  4.0,⑦⑩⑦, 2, 9,Ａシルクゲイナｰ, 80,田中克, 0.2, 63,   5,  -2, 1,  1.5, ②②, 2, 6,Ｇベイリｰフ, 66,中舘英, 0.6, 72,*  9,   4, 3,  4.8, ②①, 2,14,Ｅモリノミヤコ, 65,嘉藤貴, 0.3, 64,   5,* -1, 6, 22.0,⑨⑧⑥
 3, 8,Ｃテイエムフッカツ, 56,川島信, 0.2, 51,* -7,   1,11, 32.9,④③③, 3,13,Ｃカゼノアルペジオ, 65,中舘英, 0.6, 65,* 11,  -8, 6, 23.7, ①①, 3, 2,Ｑナンゴクライデン, 49,古川吉, 0.7, 72,   1,* 10,15,120.7, ⑨⑨, 3, 6,Ｃサクラオリオン, 72,スボリ, 0.5, 62,*  6,  -7, 3,  4.2,⑤④②
 4,12,Ａスタｰマップ, 59,中舘英, 0.4, 54, -10,   6, 3,  4.9,⑬⑩⑥, 4,14,Ｄグランディバロｰズ, 62,鮫島良, 0.8, 52,  -4,  -1, 4, 12.1, ⑧⑧, 4,11,Ｂアイオブザキング, 73,二本柳, 0.8, 70,   2,   7, 2,  4.4, ⑤⑤, 4,15,Ｋユキノボｰイ, 59,渡辺薫, 0.5, 62,   4,* -3,12, 55.0,⑪⑧⑥
 5,15,Ｌダンツオラクル, 43,藤岡佑, 0.4, 45,* -5,  -6, 1,  3.5,①①①, 5, 3,Ｈナウシカトウショウ, 59,鈴来直, 0.9, 50, -10,   2,12,106.8, ⑩⑧, 5, 3,Ｉキクカネイチャ, 65,芹沢純, 0.9, 69,  -4,* 11, 6, 20.5, ⑬⑫, 5, 9,Ｍメイショウラピｰト, 54,高橋亮, 0.6, 61,   4,  -4,13, 76.0,⑫⑧⑥
 6, 6,Ｂバンブｰソクラテス, 58,スボリ, 0.6, 45,  -8,  -3, 4,  8.3,④④③, 6, 8,Ｌカシノマイケル, 54,的場勇, 1.0, 47, -15,   2,10, 85.9, ⑪⑪, 6,10,Ｍテイエムジャンヌ, 62,田嶋翔, 1.0, 66,   2,   4,14, 85.6, ⑤⑥, 6, 3,Ｏグレｰトハロルド, 35,中谷雄, 0.9, 58,   5, -12,15,312.1,⑧④④
 7,14,Ｍコスモノｰティｰ, 42,田辺裕, 0.8, 47, -12,   3,15,120.9,⑯⑭⑫, 7,10,Ｊムソウ, 57,大野拓, 1.0, 51,   0,  -7,14,113.6, ⑥⑤, 7, 1,Ｅゲットクｰル, 68,田中博, 1.1, 60,   0,   0,12, 73.1, ⑤⑥, 7, 8,Ｌサダムアカイカゼ, 58,鮫島良, 1.0, 56,   3,  -7, 9, 34.2,⑮⑬⑪
 8, 3,Ｎサダムカアナパリ, 42,鮫島良, 0.8, 43, -11,  -1, 7, 19.8,⑩⑩⑦, 8, 1,Ｆバクシンハヤブサ, 62,田嶋翔, 1.2, 54,   6, -11, 2,  6.6, ②②, 8, 4,Ｐノｰモアクライ, 51,川島信, 1.1, 63,* 10,  -6,11, 52.1, ①③, 8,11,Ｈオリオンオンサイト, 63,中舘英, 1.0, 57,*  7, -18, 2,  3.9,③②①
 9,11,Ｈフィフスアベニュｰ, 48,赤木高, 0.9, 42,* -6, -12, 8, 20.5,⑦②②, 9, 2,Ｎデライトホｰラｰ, 49,飯田祐, 1.2, 50,   1,  -8,13,111.5, ⑥⑦, 9, 7,Ｄテンシノダンス, 70,鮫島良, 1.1, 64,  -3,   6, 5, 10.7, ⑪⑨, 9,10,Ｆロｰドエキスパｰト, 65,塚田祥, 1.2, 54,   4, -13, 8, 34.0,⑤⑧⑪
10, 4,Ｑフレンドリｰエム, 32,大野拓, 1.0, 53, -18,* 10,16,164.2,⑱⑱⑯,10, 5,Ｍグランプリシリウス, 50,鮫島克, 1.3, 48, -16,   2, 7, 32.5, ⑬⑪,10, 9,Ｋライフゴｰズオン, 63,田辺裕, 1.2, 64,  -7,* 10,10, 34.0, ⑯⑮,10, 4,Ｄヒシワンスモア, 68,田嶋翔, 1.4, 52,   3, -13, 5, 14.6,⑨⑬⑬
11, 2,Ｊロングキャニオン, 46,渡辺薫, 1.0, 41,  -9,  -6, 6, 14.9,⑦⑧⑩,11, 4,Ｋディアブロシチｰ, 55,塚田祥, 1.5, 43,  -6,  -8,11,102.4, ⑨⑧,11,18,Ｃマシロンガｰル, 72,藤岡佑, 1.2, 63,  -4,   7, 8, 24.3, ⑬⑫,11, 7,Ｎトウショウアクセル, 45,西田雄, 1.4, 53,*  7, -22,14,195.9,⑤②④
12,10,Ｒカジュアルヒノデ, 31,嘉藤貴, 1.2, 39, -10,  -6,18,720.9,⑩⑩⑬,12,12,Ｉワンダｰグラス, 59,渡辺薫, 1.6, 50,   6, -15, 3,  8.9, ②②,12,17,Ｌメモリｰストｰム, 62,田中克, 1.3, 56,*  5,  -8,16,164.0, ③③,12, 2,Ｉグルメスペシャル, 61,大野拓, 1.5, 52,*  6, -22,10, 37.4,③④⑥
13, 9,Ｐロｰケイダブリュ, 39,塚田祥, 1.2, 42, -15,   2,12, 64.6,⑰⑰⑯,13, 7,Ｇラプタル, 62,川島信, 1.6, 48,   4, -14, 9, 52.7, ②⑤,13,16,Ｊコアレスシャｰク, 63,スボリ, 1.3, 61,  -3,   4, 4,  5.7, ⑪⑧,13,13,Ｇグラスガルｰダ, 64,鈴来直, 1.7, 49,   2, -16,11, 45.4,⑫⑮⑬
14, 5,Ｄピエナグッドラック, 56,田中克, 1.3, 35, -14,  -5, 5, 14.2,⑬⑭⑬,14,11,Ｂキラｰスマイル, 67,田中博, 2.8, 29, -15, -17, 5, 14.0, ⑪⑭,14,15,Ｆミスズブライト, 67,橋本美, 1.8, 52,  -1,  -6, 7, 22.1, ⑨⑫,14, 5,Ａマルイチクエスト, 74,藤岡佑, 2.2, 45,*  7, -36, 4,  4.8,②①②
