07年10月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年10月21日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■ 4R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■10R  芝2400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,比叡ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａシュウボンバｰ, 59,幸英明,, 52,* -5,  -4, 2,  3.7, ③②, 1, 7, ダンツヘイロｰ,---,池添謙,, 61,* -3,* -1, 2,  3.9, ①①, 1, 2,Ｅツルマルビビッド, 64,四位洋,, 73,  -3,* 12, 1,  2.0,⑦④④, 1, 6,Ｅマイハッピｰクロス, 77,池添謙,, 84,  10,  12, 9, 24.0,⑧⑥⑦
 2, 1,Ｃフィｰルドパシオン, 45,酒井学, 0.0, 56, -11,*  3, 7, 20.0, ⑦⑥, 2, 1, ドモナラズ,---,岩田康, 0.9, 48, -10,* -1, 5, 13.0, ⑧⑦, 2,13,Ｂメイショウコレット, 68,田中健, 0.1, 68,  -4,*  9, 6, 19.5,③④④, 2, 9,Ａアグネストレジャｰ, 85,福永祐, 0.0, 86,   8,* 18, 3,  6.6,⑪⑪⑦
 3, 2,Ｆドラゴンホｰラｰ, 40,小牧太, 0.1, 49,* -3,  -8, 6, 16.1, ①①, 3, 8, ケントゥリオ,---,小牧太, 0.9, 51,* -5,  -8, 1,  2.0, ②②, 3, 5,Ｆエアドミンゴ, 64,藤田伸, 0.2, 65,* -1,   6, 4,  9.3,①①①, 3, 7,Ｃダンスアジョイ, 83,角田晃, 0.0, 85,   8,* 16, 2,  3.0,⑨⑨⑩
 4,13,Ｄグランプリイｰグル, 45,松岡正, 0.1, 51,  -6,  -4, 8, 21.6, ④②, 4, 3, チュウワキング,---,四位洋, 1.1, 47,  -9,  -5,10, 82.9, ⑥③, 4,10,Ｄエバｰモア, 65,武豊  , 0.3, 65,* -2,   7, 2,  5.0,②②②, 4, 2,Ｊアラタマサモンズ, 71,小牧太, 0.0, 83,* 12,   4, 6, 18.7,①①①
 5, 3,Ｂマｰブルファイブ, 51,川田将, 0.1, 57, -13,*  5, 1,  2.6, ⑪⑨, 5, 9, タマモトップ,---,田島裕, 1.9, 39, -10, -11, 8, 42.3, ⑥⑧, 5, 7,Ｋダカｰルシチｰ, 56,池添謙, 0.4, 69,  -4,* 11,10, 45.5,⑩⑥⑥, 5,10,Ｂダｰクメッセｰジ, 84,安藤勝, 0.2, 82,   8,  13, 1,  2.7,⑩⑩⑩
 6, 6,Ｅファンドリハンタｰ, 44,田中健, 1.0, 38,* -6, -16, 9, 60.8, ②②, 6, 4, メイショウカンスケ,---,武幸四, 2.1, 38,  -8, -15, 4,  8.5, ⑤③, 6,11,Ｉゲイルホｰク, 60,長谷川, 0.7, 61,  -2,   4, 7, 20.3,③③②, 6, 8,Ｋハイパｰレスポンス, 70,横山典, 0.3, 80,* 12,   1, 5, 12.7,②②②
 7,12,Ｈシゲルフセルト, 38,田中博, 1.2, 43, -20,*  1,13,141.9, ⑬⑪, 7, 6, マルブツフォｰド,---,藤田伸, 2.8, 33,  -6, -25, 6, 23.5, ④⑤, 7, 6,Ｇマｰベラスアロｰ, 62,小牧太, 1.4, 56,  -6,   4, 8, 22.8,⑥⑩⑧, 7, 4,Ｈロックスピリッツ, 74,川田将, 0.5, 78,  10,   2, 7, 20.4,③④④
 8, 8,Ｇファンドリタｰフ, 39,和田竜, 1.4, 37,  -8, -14, 3,  5.1, ⑥⑥, 8,10, メイショウエビス,---,武豊  , 2.9, 30, -13, -17, 3,  6.7, ⑨⑩, 8, 4,Ｈウォｰクライ, 61,武幸四, 1.5, 54,  -5,   1, 3,  5.9,⑩⑥⑦, 8, 1,Ｇトレオウオブキング, 75,柴山雄, 0.7, 76,   9,   2,11,152.7,⑥⑥⑦
 8, 7,Ｋディアアゲイン, 31,渡辺薫, 1.4, 37,  -7, -16,12,140.6, ⑤⑤, 9, 2, ゴｰルドピアザ,---,松岡正, 3.1, 27, -15, -18, 9, 47.6, ⑩⑨, 9, 8,Ｊサンアスレチック, 58,柴山雄, 1.6, 53,  -5,   1, 5, 13.4,③⑧⑩, 9, 5,Ｄアドマイヤミリオン, 78,岩田康, 0.7, 74,   9,  -2, 4, 10.3,⑥⑥④
10,11,Ｉトップオブクロフネ, 34,池添謙, 1.4, 38, -11, -11, 4,  9.3, ⑦⑧,10, 5, バブルガムロｰマン,---,橋本美, 5.1, 12,* -5, -49, 7, 24.6, ②⑤,10, 1,Ｃトレド, 65,浜中俊, 1.6, 53,  -9,   3, 9, 37.5,⑧⑫⑪,10, 3,Ｆコスモプラチナ, 76,藤岡康, 0.8, 75,  10,  -2, 8, 20.5,③④④
11,14,Ｌニケダイヤモンド, 24,福永祐, 2.4, 30, -14, -17, 5, 13.6, ⑨⑫,,,,,,,,,,,,,11, 9,Ａトｰワシャトル, 68,鮫島良, 1.7, 54,  -7,   4,11,125.7,⑬⑫⑪,11,11,Ｉエアサバス, 72,藤田伸, 3.1, 55,* 11, -41,10, 55.8,③③③
12, 4,Ｍウイズインタフネス, 18,金折知, 2.8, 28, -14, -21,14,218.9, ⑨⑩,,,,,,,,,,,,,12,12,Ｌハｰドシｰキング, 56,渡辺薫, 1.7, 52,  -6,   1,12,135.3,⑧⑧⑧,,,,,,,,,,,,
13, 5,Ｎダンツヒッショウ,  0,長谷川, 3.5, 23, -18, -22,11, 87.0, ⑫⑬,,,,,,,,,,,,,13, 3,Ｍレッドゾｰン, 41,植野貴, 2.5, 46,  -6,  -6,13,326.2,⑩⑪⑪,,,,,,,,,,,,
14,10,Ｊスズカバラッド, 32,秋山真, 8.1,-81, -26, -57,10, 72.4, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
