07年 3月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 3月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.9,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.8,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳴門ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａミヤジレオン, 59,和田竜,, 66,*  5,  -4, 1,  1.5, ①①, 1, 1, メジロハスラｰ,,今村康,,,,, 4,  8.9,⑤③②, 1,10,Ｉショウナンアクト, 57,秋山真,, 67,  -2,*  7, 6, 15.2, ⑧⑧, 1, 1,Ｅハギノトリオンフォ, 79,赤木高,, 92,  13,* 17, 5, 11.7, ⑤④
 2,10,Ｊワイルドキャット, 35,池添謙, 0.6, 56,   1,  -6, 6, 58.7, ④④, 2, 2, パルティアシチｰ,,北村浩, 0.1,,,, 3,  4.4,②②②, 2, 9,Ｈミスタｰモナルコス, 58,川田将, 0.0, 66,  -6,* 12, 2,  3.4, ⑩⑩, 2,10,Ｉナトゥｰア, 77,岩田康, 0.6, 89,* 17,   7, 3,  5.6, ②②
 3, 7,Ｈビコｰオｰスウイン, 39,石橋守, 0.8, 56,*  4, -11, 7, 63.3, ②②, 3, 5, セイウンエポック,,高井彰, 0.3,,,,13,189.0,③③⑤, 3,11,Ａテラノフォｰスワン, 70,藤田伸, 0.3, 68,* 12, -12, 3,  6.0, ①①, 3, 4,Ｊイアラユｰラシア, 76,武幸四, 1.0, 86,* 18,   2, 8, 17.2, ①①
 4, 3,Ｇカシノカスケｰド, 43,安部幸, 1.0, 49,  -7,  -3, 9, 92.4, ⑦⑥, 4, 4, サンエムウラノス,,植野貴, 0.9,,,, 6, 26.7,③③④, 4,15,Ｄブリュンヒルト, 62,岩田康, 0.6, 61,  -3,   3, 4,  7.0, ⑧⑧, 4, 6,Ａノｰザンキッズ, 86,川田将, 1.0, 84,* 16,   4, 2,  3.8, ③③
 5, 1,Ｉサンマルチｰフ, 39,秋山真, 1.0, 49, -13,*  3,10,101.7, ⑩⑨, 5,12, テイエムリキサン,,西谷誠, 1.2,,,, 2,  3.8,①①①, 5, 8,Ｂアグネスポライト, 66,武豊  , 0.6, 62,   1,  -2, 1,  3.0, ④④, 5, 3,Ｄビッグジェム, 79,小牧太, 1.2, 75,   5,  12, 4,  9.3, ⑪⑩
 6, 5,Ｃアドマイヤデュｰク, 50,岩田康, 1.3, 46,  -4,  -9, 3,  5.4, ⑤⑤, 6, 6, トウカイマジック,,蓑島靖, 1.4,,,, 8, 32.4,⑧⑥⑥, 6, 5,Ｅノｰスフォンテン, 62,池添謙, 0.8, 58,  -7,*  6, 8, 28.1, ⑬⑫, 6,11,Ｇセトノシェｰバｰ, 79,高井彰, 1.4, 72,   1,* 14,13, 95.2, ⑭⑬
 7, 4,Ｂダンツオラクル, 56,藤田伸, 1.5, 49,*  4, -18, 2,  4.9, ②②, 7, 3, トｰタチス,,仲田雅, 1.6,,,, 5, 12.6,⑤⑥⑦, 7, 1,Ｃワンダｰフェｰム, 64,渡辺薫, 0.9, 60,   2,  -6, 9, 41.6, ②②, 7, 9,Ｂリｰサムウェポン, 81,安藤勝, 1.4, 75,  10,   6, 1,  3.8, ⑦⑥
 8, 2,Ｅセトノギムレット, 46,赤木高, 1.7, 43, -13,  -4, 4, 15.0, ⑩⑨, 8,14, ハイタイド,,北沢伸, 3.0,,,, 7, 28.0,⑨⑨⑩, 8,12,Ｋニシノプライド, 55,和田竜, 1.0, 58,  -1,  -4, 5, 10.6, ⑦⑦, 8, 2,Ｋスナｰクタイガｰ, 74,長谷川, 1.4, 75,  10,   6,10, 27.6, ⑧⑥
 9, 8,Ｆロｰズマルトク, 46,藤岡佑, 2.2, 37,  -7, -15, 5, 33.8, ⑦⑥, 9,11, リリｰスナイパｰ,,佐久間, 3.1,,,,14,254.2,⑩⑨⑧, 9,13,Ｊクリｰルパトラｰ, 56,武幸四, 1.2, 56,   0,  -7,11, 68.0, ⑤⑤, 9, 7,Ｌワンダｰスピｰド, 74,角田晃, 1.5, 71,   1,* 13,16,258.7, ⑬⑬
