07年 9月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月 2日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11.9,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.8,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小倉2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａホッコｰビクトリｰ, 68,渡辺薫,, 69,  -3,* 10, 1,  1.7, ③③, 1, 2, リリカルヴァｰス,---,荻野琢,, 52,*  2, -12, 3,  4.1, ②②, 1, 2,Ｂマイプリティワン, 60,武豊  ,, 66,*  4,* -2, 2,  3.3,②②①, 1, 3,Ｃマルブツイｰスタｰ, 67,和田竜,, 74,   4,* 10, 5,  7.6, ③②
 2, 5,Ｂメイショウラダック, 67,石橋守, 0.1, 65,*  1,   5, 2,  3.2, ②②, 2, 9, ヤマニンデュｰン,---,川田将, 0.0, 54,*  2,  -9, 1,  2.2, ③③, 2,15,Ｆホｰマンフラッシュ, 45,内田浩, 0.8, 57,   0,* -2, 4,  9.7,⑪④④, 2, 8,Ｂミリオンウェｰブ, 68,小牧太, 0.3, 69,   4,   5, 6, 12.3, ③④
 3, 9,Ｅコスモジャイロ, 42,幸英明, 0.2, 62,*  2,   2, 3,  7.1, ①①, 3, 8, マイアイビギニング,---,浜中俊, 0.2, 47,*  0, -14, 6, 31.1, ③③, 3, 7,Ａツルマルシルバｰ, 60,幸英明, 0.8, 57,  -5,*  7, 1,  2.5,⑯⑭⑩, 3,10,Ａマイネレｰツェル, 74,川田将, 0.4, 65,  -6,* 13, 1,  3.8, ⑩⑩
 4, 6,Ｃコアマン, 58,佐藤哲, 0.6, 61, -14,* 11, 4,  9.6, ⑦⑦, 4,17, カシノネロ,---,武豊  , 0.3, 44, -13,*  0, 2,  4.1, ⑫⑪, 4,10,Ｄラヴファクトリｰ, 53,船曳文, 0.8, 56,*  2,  -9, 6, 12.3,②③②, 4,11,Ｆエｰシンプリリｰド, 59,佐藤哲, 0.5, 69,* 10,  -4, 8, 34.6, ①①
 5, 1,Ｄエｰシンエイホｰプ, 55,川田将, 0.9, 52, -11,   3, 5, 17.0, ⑤⑤, 5,10, ユウフジ,---,高橋亮, 0.4, 45,  -1, -12, 7, 33.5, ⑤③, 5,11,Ｎファイトシｰン, 37,渡辺薫, 1.3, 53,   0,  -7,11, 92.6,⑥④④, 5, 1,Ｋレッツゴｰキリシマ, 51,幸英明, 0.5, 64,  -3,*  8, 7, 31.0, ⑨⑥
 6, 8,Ｆダンスウェｰブ, 35,田中健, 1.2, 42, -13,  -3, 7, 75.4, ⑤⑤, 6,11, デルマレグルス,---,野元昭, 0.6, 41,  -5, -12,14,185.3, ⑨⑨, 6,12,Ｅシルクロｰジネス, 49,野元昭, 1.6, 53,*  4, -17, 5, 11.0,①①②, 6, 4,Ｉアキノジャブ, 55,藤岡康, 0.9, 59,   0,  -1, 9, 40.3, ⑤⑥
 7, 7,Ｉカシノブレイヴリ, 15,藤岡康, 1.2, 41,  -5, -11, 9,107.6, ③③, 7,13, キャトルキャｰル,---,角田晃, 0.6, 44, -22,*  5, 9, 47.4, ⑯⑬, 7, 6,Ｍファルｰシュ, 37,長谷川, 1.8, 49,  -3,  -7, 9, 55.8,⑬⑩⑦, 7, 9,Ｄアグネスクリスタル, 63,熊沢重, 1.0, 58,   0,  -3, 4,  6.9, ⑤⑥
 8, 3,Ｈマルブツスカイ, 17,長谷川, 1.4, 42, -14,  -1, 6, 53.1, ⑦⑦, 8,16, ペプチドトップガン,---,小牧太, 0.6, 40,  -8,  -9, 8, 42.6, ⑪⑪, 8,13,Ｇシルクイグニション, 45,和田竜, 1.9, 50,  -4,  -6, 7, 26.6,⑭⑬⑦, 8, 2,Ｈコウユｰココロコロ, 58,武豊  , 1.2, 55,   0,  -6, 2,  3.8, ⑤④
