07年 4月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月 7日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.9,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■10R  芝2400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪―ﾊﾝﾌﾞﾙｸC,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｃワイルドキャット, 55,小牧太,, 59,  -4,*  1, 3,  5.6,②③②, 1, 7, テイエムトッパズレ,,佐久間,,,,,11, 83.0,①①①, 1, 1,Ｄビッグベアシチｰ, 66,中村将,, 69,  -2,* 14, 3,  7.4,⑨⑫⑭, 1, 7,Ｌファストタテヤマ, 75,武幸四,, 90,  -7,* 33, 6, 20.2,⑩⑨⑦
 2, 9,Ａヒシヴェンチャｰ, 58,武幸四, 0.3, 57,* -3,  -5, 1,  2.0,①①①, 2, 5, トｰワスラッガｰ,,内田浩, 0.1,,,, 7, 38.3,⑦③③, 2, 5,Ｇフサイチシャナオｰ, 63,柴田善, 0.4, 67,   3,   1,10, 55.4,③④⑤, 2, 1,Ａダｰクメッセｰジ, 88,岩田康, 0.1, 82,  -7,* 29, 1,  2.0,⑦⑦⑦
 3, 2,Ｅワｰルドライセンス, 48,上野翔, 0.5, 55,  -7,*  2, 5, 11.4,⑨⑨⑧, 3, 4, カネトシパワフル,,小林慎, 0.2,,,, 6, 19.8,⑩⑤④, 3, 8,Ｊリッカドリムオ, 61,田中健, 0.5, 61,*  1,  -6, 8, 20.4,②②②, 3, 5,Ｆフォルテベリｰニ, 83,和田竜, 0.3, 66,* -7,  20, 4, 11.1,③③③
 4, 3,Ｉセトノギムレット, 40,和田竜, 0.6, 54,  -5,  -3,10, 96.4,④④④, 4, 6, スリｰプレアデス,,白浜雄, 0.3,,,, 2,  3.7,⑦⑤⑤, 4, 2,Ｅラッキｰリップス, 65,岩田康, 0.5, 66,*  4,  -4, 1,  2.1,①①①, 4, 8,Ｍエアセレソン, 71,藤田伸, 0.4, 65,* -4,  19, 5, 11.5,③③③
 5,11, テｰオｰクレバｰ,---,岩田康, 0.7, 53,* -4,  -8, 4,  9.1,②②②, 5, 8, パワｰホｰル,,金折知, 0.4,,,, 8, 45.3,②②②, 5, 7,Ｂワンダフルキャスト, 68,藤岡康, 0.6, 60,  -2,   1, 6, 19.5,⑪⑫⑫, 5, 4,Ｅホｰマンアラシ, 83,安部幸, 0.4, 76, -11,* 27,10, 39.0,⑨⑨⑩
 6, 4,Ｂマｰブルジｰン, 55,渡辺薫, 1.1, 50,  -9,  -1, 2,  5.0,⑪⑫⑫, 6, 9, ハリｰコマンド,,嘉堂信, 1.3,,,, 1,  2.1,④⑧⑧, 6, 9,Ｏアフェランドラ, 44,福永祐, 0.6, 65,   2,  -1,13, 93.2,⑤④⑤, 6, 6,Ｃラッキｰブレイク, 85,秋山真, 0.6, 63,  -7,  19,11, 61.7,⑤⑤⑤
 7,12,Ｊタガノエンペラｰ, 22,藤岡康, 1.1, 47,  -6, -10, 7, 25.8,④④④, 7, 3, セイウンエポック,,宇田登, 1.9,,,, 3,  5.1,⑨⑩⑩, 7, 6,Ｆワンダｰポテンシア, 64,石橋守, 0.6, 65,   2,   1,12, 74.4,⑬⑧⑤, 7, 3,Ｈラヴァリｰジェニオ, 81,岡部誠, 0.6, 54,* -6,  10,12, 71.2,②②②
 8, 1,Ｄタマモコマンダｰ, 52,田中健, 1.2, 46,  -8,  -8,11,112.8,⑥⑥⑥, 8, 2, スズカザゴｰルド,,北沢伸, 2.1,,,,13, 98.1,⑤⑤⑤, 8,11,Ｍオドゥｰルゲラン, 59,幸英明, 0.6, 65,  -2,* 10, 9, 20.7,⑯⑮⑭, 8,11,Ｄトウショウパワｰズ, 84,小牧太, 0.6, 61,  -8,  18, 3,  8.2,⑤⑥⑤
 9, 5,Ｇワンダｰサｰクル, 44,田村太, 1.9, 41,  -8, -15,12,137.2,⑦⑥⑥, 9,13, アドバンスハピネス,,江田勇, 3.0,,,,12, 94.1,②④⑦, 9,16,Ｃメジロマシュｰズ, 67,藤田伸, 0.7, 66,   2,  -1, 2,  4.0,⑭⑫⑤, 9,12,Ｂトウカイエリｰト, 86,福永祐, 0.8, 61,  -7,  18, 2,  4.4,⑦⑧⑦
10,10,Ｆカシノカスケｰド, 44,安部幸, 2.0, 43,  -8, -10, 8, 35.3,⑨⑪⑩,10,14, グランドビｰスト,,鈴木慶, 3.1,,,,14,358.5,⑤⑧⑧,10, 3,Ｎシゲルイサイダカ, 49,安部幸, 0.7, 62,   0,   0,15,112.6,⑦⑧⑨,10,13,Ｉサザンツイスタｰ, 80,鮫島良, 1.2, 59, -12,  19,13,217.7,⑪⑪⑪
11, 8, クリｰルスパｰク,---,鮫島良, 2.2, 40,  -8, -15, 6, 18.8,⑪⑨⑩,11, 1, テイエムヘネシｰ,,高井彰, 3.3,,,, 5, 16.1,⑭⑫⑫,11, 4,Ｌユキノボｰイ, 60,鮫島良, 0.8, 61,   0,   0,14,110.1,⑧⑧⑫,11,10,Ｊチャクラ, 79,柴田善, 1.4, 61, -12,  20, 9, 34.0,⑪⑫⑫
12, 6,Ｈマッキｰパシオン, 41,岡部誠, 2.5, 39,  -7, -18, 9, 65.8,⑦⑧⑧,12,12, ゼンノゴウシュウ,,岩崎祐, 4.4,,,,10, 69.3,⑩⑪⑪,12,10,Ｉデンコウミサイル, 61,小牧太, 0.9, 62,   1,  -2, 4, 17.5,⑨⑧⑨,12, 2,Ｇメイショウホウオウ, 82,幸英明, 1.6, 52,* -6,  -5, 8, 26.8,①①①
13, 7,Ｋグレｰトシャトル,  6,飯田祐, 4.2, 27, -12, -25,13,177.5,⑬⑬⑬,13,10, ロゼッタ,,蓑島靖, 6.6,,,, 9, 46.5,⑬⑫⑬,13,13,Ｋセルリアンシャチ, 60,渡辺薫, 1.5, 54,   1, -13,11, 73.5,⑪⑦⑨,,,,,,,,,,,,
