07年12月 1日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年12月 1日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.0,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.5,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沓掛特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａランドフロンティア, 47,浜中俊,, 42,*-14,  -3, 4,  7.3,②③②, 1,11, ダイナミックゲイト,---,上野翔,, 45,*-12,  -1, 3,  5.0, ①①, 1, 4,Ａニュｰグランジ, 66,鈴来直,, 60, -15,* 13, 2,  3.5,⑧⑦⑤, 1,13,Ｂショウナンラノビア, 70,小牧太,, 65,* -1,  11, 2,  3.6,②②②
 2, 6,Ｂドリｰムザドリｰム, 42,中舘英, 0.0, 47, -15,*  2, 1,  2.3,⑥⑥⑥, 2, 5, メリトゥム,---,長谷川, 0.2, 43, -18,   2, 1,  3.1, ③③, 2, 8,Ｂケイアイシャｰプ, 64,石橋脩, 0.2, 52, -12,   7, 1,  2.2,④③②, 2,11,Ｅウィキウィキ, 68,上村洋, 0.1, 63,* -1,   9, 3,  5.2,①①①
 3, 7,Ｉメイショウロデム, 30,渡辺薫, 0.2, 44, -15,  -1, 9, 48.4,⑨⑥⑤, 3,12, スズカランデブｰ,---,上村洋, 0.2, 41,*-14,  -3, 6, 15.3, ②②, 3, 6,Ｄポｰトムテキ, 61,古川吉, 0.4, 51, -14,   7, 3,  3.9,④⑤⑤, 3,10,Ｈゼットコマンダｰ, 65,デムｰ, 0.2, 66,  -4,  14, 4,  7.5,⑤⑤⑤
 4, 1,Ｄコスモザグレｰト, 35,池田鉄, 0.2, 41,*-11,  -7, 6, 15.0,①①①, 4, 4, ウィッシュビｰワン,---,佐藤哲, 0.3, 43, -23,   5, 7, 21.1, ⑥⑤, 4,10,Ｊテイエムヨカドｰ, 54,佐藤聖, 0.5, 51, -17,*  9,10, 72.1,⑥⑧⑧, 4, 2,Ａフィｰルドウイナｰ, 70,田中克, 0.7, 57,  -2,   6, 6, 16.9,③③③
 5, 5,Ｇマルサンチｰフ, 31,芹沢純, 1.6, 29,*-13, -17, 2,  3.4,④③②, 5, 7, テンシノボストン,---,中村将, 0.3, 41, -24,   5, 4,  6.2, ⑥⑧, 5, 9,Ｆヤマニンノベリスト, 56,中舘英, 0.6, 44,*-11,   0, 4, 14.7,②②①, 5, 1,Ｌダブルダンスシチｰ, 61,太宰啓, 0.7, 65,  -8,  16, 9, 36.9,⑧⑦⑦
 6, 4,Ｅダイワマｰベリック, 34,大野拓, 1.8, 27, -16, -16, 8, 32.4,⑥⑥⑥, 6, 3, スマックガｰル,---,津村明, 0.3, 45, -26,*  8, 5, 11.5, ⑩⑩, 6, 5,Ｅツルミベレイザ, 57,太宰啓, 0.7, 46, -14,   4, 9, 59.1,⑦⑤③, 6, 8,Ｆスズカフェロｰ, 66,赤木高, 0.8, 56,  -2,   5, 5, 10.6,④③③
 7, 2,Ｈキｰバイブル, 30,小牧太, 1.9, 27,*-12, -21, 5, 13.6,②②②, 7, 1, ボｰマタン,---,高山太, 0.3, 46, -28,* 10, 2,  4.3, ⑩⑪, 7, 1,Ｈライトモｰション, 54,黛弘人, 0.8, 49, -19,*  9, 8, 40.1,⑪⑪⑩, 7, 9,Ｊユｰワファントム, 63,津村明, 0.9, 67, -11,* 18, 8, 31.9,⑬⑫⑫
 8, 8,Ｆメイケイクリプトン, 34,柴原央, 2.5, 24, -14, -24, 3,  6.9,④⑤⑥, 8,16, サチノセレクション,---,浜中俊, 0.5, 34, -25,   0,12, 73.7, ⑥⑤, 8, 2,Ｌオンワｰドサマンサ, 51,二本柳, 1.0, 45, -16,   5,12,222.6,⑩⑧⑧, 8, 4,Ｉコスモハナコ, 65,石橋脩, 1.0, 63, -10,  16, 7, 29.5,⑩⑩⑩
