07年 9月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月22日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.1,,,,,■ 4R  芝2970m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,
 9,10,Ｂエイユｰフェアリｰ, 58,和田竜, 2.0, 46,  -1, -15, 5, 13.4, ⑤④, 9, 3, メイショウシンゲツ,,嘉堂信,10.6,,,, 8, 22.3,⑩⑩⑨, 9, 5, ファインパレス,---,大下智, 1.5, 37,  -9, -13,12,160.7, ⑫⑪, 9,11,Ｅトｰホウシャイン, 72,和田竜, 0.9, 58, -37,  26, 5, 33.7, ⑩⑩
10, 5,Ｊユウフジ, 45,高橋亮, 2.1, 43,  -4, -13, 8, 25.9, ⑦⑦,10, 5, オメガトレンディ,,白浜雄,10.7,,,,10, 48.4,⑫⑪⑪,10, 1,Ｊブルｰフリｰウェイ, 33,橋本美, 1.5, 39,  -8, -12,11,157.4, ⑫⑭,10, 3,Ｊヨウヨウ, 58,鮫島良, 1.1, 40, -36,  21,10,152.6, ⑧⑧
11,16,Ｎオｰナｰラヴ, 34,藤岡康, 2.1, 38, -18,  -3,16,192.5, ⑮⑮,11, 2, テイエムゼネラル,,宇田登,10.7,,,, 9, 29.2,⑫⑪⑩,11,14,Ｂタグインディ, 57,田中健, 1.6, 36,  -9, -14, 7, 22.7, ⑭⑪,11, 8,Ｉキラｰストリｰト, 62,長谷川, 1.2, 26, -32,  12, 7, 74.9, ⑤③
12,14,Ｌスパｰブ, 42,幸英明, 2.2, 42,  -4, -15,11, 85.4, ⑦⑦,12,11, クリフハンガｰ,,船曳文,13.6,,,,14, 93.7,⑩⑬⑫,12,11,Ｍマイカトリｰヌ,  8,田嶋翔, 1.8, 37,  -7, -16,14,330.4, ⑩⑧,,,,,,,,,,,,
13,13,Ｇボナジョルナｰタ, 47,渡辺薫, 2.4, 38,  -7, -15, 9, 46.4, ⑩⑩,13, 8, シゲルアラムシャ,,仲田雅,16.1,,,,12, 81.1,⑭⑭⑬,13, 3,Ｋグレｰトライセンス, 32,石橋守, 2.0, 36, -12, -12,16,377.9, ⑯⑯,,,,,,,,,,,,
14,11,Ｍシゲルラブスカイ, 37,中村将, 2.5, 33, -15, -12,15,113.7, ⑬⑬,,,,,,,,,,,,,14,12, キクノディアナ,---,佐藤哲, 2.1, 36,  -2, -26, 5,  7.9, ③③,,,,,,,,,,,,
15, 9,Ｐトウケイリリｰ, 16,石橋守, 2.8, 32,  -7, -21,13,108.1, ⑩⑩,,,,,,,,,,,,,15,15,Ｄロｰザムンディ, 48,田中克, 2.6, 28, -10, -23,10,132.8, ⑭⑬,,,,,,,,,,,,
16, 7,Ｈリッカビクトリｰ, 47,小牧太, 3.0, 31,   3, -34,10, 62.5, ②④,,,,,,,,,,,,,16,13,Ｎマンダリンアイ,-62,和田竜, 5.5, -4,  -7, -52,13,234.4, ⑦⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-36 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-5),,,,,,,,,,,
単勝:180円 複勝:08=100円 03=130円 02=140円 枠連:510円,,,,,,,,,,,,単勝:330円 複勝:10=130円 06=150円 09=220円 枠連:510円,,,,,,,,,,,,"単勝:460円 複勝:10=170円 09=560円 08=130円 枠連:7,680円",,,,,,,,,,,,単勝:160円 複勝:10=100円 02=120円 04=120円 枠連:300円,,,,,,,,,,,
馬連:550円 ワイド:03-08=220円 02-08=200円 02-03=430円,,,,,,,,,,,,馬連:640円 ワイド:06-10=270円 09-10=610円 06-09=530円,,,,,,,,,,,,"馬連:7,420円 ワイド:09-10=1,910円 08-10=370円 08-09=1,330円",,,,,,,,,,,,馬連:300円 ワイド:02-10=130円 04-10=150円 02-04=200円,,,,,,,,,,,
馬単:740円 3連複:800円,,,,,,,,,,,,"馬単:1,100円 3連複:1,590円",,,,,,,,,,,,"馬単:12,220円 3連複:6,630円",,,,,,,,,,,,"馬単:440円 3連複:330円 3連単:1,030円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.1,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■11R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｈインステップキック, 42,福永祐,, 51,*-11,   6, 2,  4.9, ①①, 1,12, ラベ,---,武豊  ,, 61,* -3,*  0, 2,  3.3, ②②, 1,12,Ｅウルワシノハナ, 61,太宰啓,, 76,* 14,  -4, 6, 15.5, ①①, 1, 1,Ｃクィｰンオブキネマ, 74,武豊  ,, 78,*  4,  14, 4,  6.7, ①①
 2, 7,Ｉカシノネロ, 41,幸英明, 0.0, 52,*-12,   7, 6, 19.3, ②②, 2, 2, ナムラウィッシュ,---,和田竜, 0.4, 54,  -4,* -4, 3,  5.1, ③④, 2,15,Ｃイカガデスカ, 64,武豊  , 0.1, 73,* 12,  -3, 2,  4.2, ②②, 2,12,Ｌメイショウシャフト, 69,石橋守, 0.2, 83,  -3,* 21, 5,  7.0, ⑨⑦
 3,13,Ａノットアロｰン, 53,武豊  , 0.0, 69, -20,* 21, 1,  1.7, ⑬⑩, 3,10, タマモランニング,---,田中健, 0.5, 48,  -6,  -8, 1,  2.9, ⑤②, 3, 1,Ｎシゲルバヤルララア, 49,橋本美, 0.6, 67,  11,  -7,15, 68.3, ④④, 3,13,Ｄビッグホワイト, 74,和田竜, 0.4, 81,  -4,* 21,11, 54.9, ⑪⑪
 4, 8,Ｅスピットファイアｰ, 49,佐藤哲, 0.1, 55, -16,  12, 8, 57.1, ⑤⑦, 4, 9, マイネルロｰグ,---,長谷川, 1.1, 39, -12,  -8, 7, 15.5, ⑤⑦, 4,10,Ｌトｰホウマリン, 52,田中健, 0.8, 57,   2,* -2,12, 36.0, ⑫⑩, 4,14,Ｉヒカリアイ, 70,角田晃, 0.5, 82,  -6,* 23,10, 45.4, ⑬⑬
 5, 9,Ｂハマノモナｰク, 52,熊沢重, 0.1, 51,*-13,   7, 5, 14.9, ⑤③, 5, 3, リリｰレインボｰ,---,太宰啓, 1.3, 38,  -6, -17, 5, 12.9, ④④, 5,13,Ｆトｰワスキャット, 60,中村将, 0.9, 56,   0,* -1, 4,  8.5, ⑭⑭, 5, 3,Ｍゼンノトレヴィ, 67,田島裕, 0.7, 72,   0,  13, 9, 34.6, ⑧⑨
 6, 6,Ｃテイエムチｰタｰ, 51,和田竜, 0.3, 47, -14,   6, 4, 14.1, ③③, 6,11, エｰシンハイテンス,---,福永祐, 1.5, 34,  -7, -19, 4, 11.4, ⑤⑥, 6, 3,Ｈクリテリウム, 58,川田将, 1.0, 57,   3,  -3, 5, 12.1, ⑫⑩, 6,11,Ｊピサノアルハンブラ, 70,福永祐, 1.0, 68,   0,  10, 2,  4.4, ⑥④
 7, 2,Ｇプレストンペスカ, 43,角田晃, 0.5, 45, -14,   2, 3,  5.9, ⑦③, 7, 8, テイエムコテング,---,田中克, 1.6, 30, -19, -13, 8, 24.0, ⑨⑧, 7, 5,Ｄテイエムヨカドｰ, 63,酒井学, 1.1, 56,   0,* -1, 8, 22.3, ⑮⑮, 7, 8,Ｅアンティｰクコイン, 73,上村洋, 1.1, 67,  -2,  11, 6,  7.1, ⑨⑨
 8, 5,Ｊキャトルキャｰル, 40,秋山真, 0.6, 48, -19,  10, 7, 52.6, ⑪⑩, 8, 5, マサマロ,---,角田晃, 1.8, 31, -19, -12, 9, 33.1, ⑩⑧, 8, 2,Ａペルルノワｰル, 67,鮫島良, 1.2, 59,  10, -12, 3,  4.3, ④⑤, 8, 5,Ｈマンジュデンコウベ, 71,渡辺薫, 1.1, 69,  -3,  13,12, 81.6, ⑪⑪
 9, 4,Ｋシゲルフセルト, 23,田中健, 0.7, 39, -19,   4,15,408.0, ⑧⑧, 9, 4, シゲルファイファン,---,幸英明, 2.4, 24,* -1, -39, 6, 13.0, ①①, 9, 8,Ｇラジョリｰ, 60,藤岡康, 1.2, 54,   4,  -8,14, 52.3, ⑨⑧, 9, 9,Ｂアドマイヤキラメキ, 75,川田将, 1.3, 63,   1,   6, 1,  4.3, ③④
10,12,Ｄシｰシャトｰ, 50,太宰啓, 0.9, 51, -25,* 15,10, 65.4, ⑬⑮,10, 1, エイユｰパッション,---,石橋守, 2.5, 21, -15, -26,10, 89.7, ⑧⑧,10, 6,Ｋリトルマｰメｰド, 56,長谷川, 1.2, 57,   6,  -8, 9, 31.5, ⑨⑧,10, 2,Ａアグネストラベル, 78,橋本美, 1.4, 66,  -6,  13, 3,  6.3, ⑬⑬
11, 1,Ｏパイロット,-11,田中克, 0.9, 35, -19,   1,13,301.1, ⑨⑧,11, 6, カシノマルス,---,野元昭, 3.4,-33, -28, -28,11, 90.6, ⑪⑪,11, 4,Ｍモｰニングドレス, 52,和田竜, 1.2, 58,   8, -10,10, 32.7, ⑥⑥,11, 7,Ｋスウォｰドキャット, 70,小牧太, 1.4, 63,   0,   7, 8, 18.7, ⑥⑦
12,11,Ｎサンシャインシチｰ, 17,渡辺薫, 1.0, 41, -21,   7,12,199.7, ⑬⑫,12, 7, パｰプルリッチ,---,小坂忠, 4.8,-66, -36, -42,12,103.0, ⑫⑫,12,16,Ｂブラックプラネット, 66,福永祐, 1.3, 62,* 13, -16, 1,  4.1, ②②,12, 4,Ｇスナｰクタイガｰ, 71,佐藤哲, 1.5, 62,   1,   4,13, 93.9, ③④
13,10,Ｌサｰパスオｰル, 20,藤岡康, 1.2, 35, -16, -10,14,351.1, ③③,,,,,,,,,,,,,13,11,Ｐアマゾンリリｰ, 47,秋山真, 1.4, 53,  -1,  -3,16,105.4, ⑮⑮,13, 6,Ｆグランプリオｰロラ, 73,鮫島良, 1.7, 60,*  3,   0, 7, 18.0, ②②
14,15,Ｍシゲルアンビシャス, 18,小牧太, 2.1, 29, -22,  -8,11,160.7, ⑨⑬,,,,,,,,,,,,,14, 7,Ｊワンダｰジュｰル, 57,浜中俊, 1.5, 50,   1,  -8,11, 34.4, ⑪⑩,14,10,Ｎブライティアカｰム, 58,幸英明, 2.5, 57,   2,  -7,14,105.3, ③②
15,14,Ｆシュウボンバｰ, 45,長谷川, 2.3, 25, -23, -10, 9, 65.3, ⑫⑬,,,,,,,,,,,,,15,14,Ｏエンブレイス, 48,渡辺薫, 2.0, 49,   7, -17, 7, 21.9, ⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｉシゲルダンヤバｰド, 58,田中克, 3.7, 29,   5, -34,13, 37.5, ⑥⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-3),,,,,,,,,,,
単勝:490円 複勝:03=140円 07=260円 13=110円 枠連:880円,,,,,,,,,,,,単勝:330円 複勝:12=120円 02=110円 10=110円 枠連:410円,,,,,,,,,,,,"単勝:1,550円 複勝:12=570円 15=180円 01=2,090円 枠連:1,880円",,,,,,,,,,,,"単勝:670円 複勝:01=240円 12=260円 13=1,080円 枠連:930円",,,,,,,,,,,
"馬連:3,270円 ワイド:03-07=830円 03-13=260円 07-13=490円",,,,,,,,,,,,馬連:680円 ワイド:02-12=260円 10-12=190円 02-10=240円,,,,,,,,,,,,"馬連:4,500円 ワイド:12-15=1,450円 01-12=19,150円 01-15=6,300円",,,,,,,,,,,,"馬連:2,540円 ワイド:01-12=630円 01-13=5,350円 12-13=5,050円",,,,,,,,,,,
"馬単:5,940円 3連複:1,630円",,,,,,,,,,,,"馬単:1,120円 3連複:540円",,,,,,,,,,,,"馬単:11,670円 3連複:108,430円",,,,,,,,,,,,"馬単:4,710円 3連複:38,120円 3連単:171,720円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.0,,,,,■ 6R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■ 9R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.0,,,,,■12R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,箕面特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂゼネラルメデュｰム, 64,武豊  ,, 71,*  6,   0, 1,  1.8, ①①, 1, 6,Ｂルビウス, 58,上村洋,, 66,* -7,*  8, 2,  3.7,①①①, 1, 1,Ｄオｰシャンエイプス, 71,武豊  ,, 77, -16,* 28, 1,  1.9, ⑪⑪, 1, 2,Ｂデンコウミサイル, 66,川田将,, 72,  -5,* 15, 3,  5.6,⑫⑫⑭
 2, 4,Ｃヴェリタス, 63,藤岡康, 0.2, 67,  -1,*  4, 5, 15.6, ⑤⑤, 2,15,Ａホッコｰワンマン, 64,武豊  , 0.3, 63,* -8,*  7, 1,  1.8,③③③, 2,12,Ａテイエムノブシオｰ, 80,小牧太, 0.2, 57,* -7,  10, 4, 10.7, ①①, 2,13,Ｈマイネルオレア, 60,角田晃, 0.0, 73,  -5,* 15, 5,  9.5,⑮⑮⑩
 3, 6,Ａボストンカラｰズ, 65,渡辺薫, 0.2, 70,*  5,   1, 2,  3.1, ②③, 3,12,Ｐバトルクライ, 17,鮫島良, 1.1, 51,* -9,   0, 6, 29.8,③④④, 3, 2,Ｂタイキブリリアント, 78,福永祐, 0.2, 59, -10,  14, 2,  3.5, ③③, 3,11,Ｃワンダｰポテンシア, 65,渡辺薫, 0.2, 59,*  1,  -2, 6, 10.7,②③②
 4,16,Ｅダンツタキサン, 54,長谷川, 1.0, 62,*  6,  -8, 4, 10.9, ②②, 4, 8,Ｆシュプリｰムロｰズ, 48,川田将, 1.1, 56, -11,*  5, 4, 16.8,⑦⑨⑩, 4, 3,Ｃアジアンホｰプ, 72,幸英明, 0.4, 57, -12,  14, 8, 45.1, ⑤⑤, 4, 7,Ｉアグネスメリット, 59,藤岡康, 0.2, 66,  -8,* 12,16,219.9,⑯⑮⑯
 5, 8,Ｆクリノラブダンス, 47,幸英明, 1.2, 58,  -6,   1, 6, 66.6, ⑧⑧, 5, 9,Ｈシルクストラｰダ, 41,長谷川, 1.4, 48,  -9,  -2, 7, 45.2,⑦⑦④, 5, 6,Ｆコンゴウリュウオｰ, 65,和田竜, 0.4, 61, -14,  19, 7, 32.4, ⑨⑨, 5,15,Ｇトリノシチｰ, 62,小牧太, 0.4, 62,  -6,   7,10, 41.8,⑫⑫⑫
 6, 1,Ｄヴイマックス, 55,福永祐, 1.5, 54, -11,*  3, 3,  7.7, ⑫⑫, 6,16,Ｄパレスエンペラｰ, 50,田嶋翔, 1.4, 46,* -7,  -5, 5, 24.3,②②②, 6, 7,Ｇマルノパイオニア, 65,太宰啓, 0.4, 71, -19,* 27, 5, 19.2, ⑬⑬, 6, 5,Ｅメトロシュタイン, 63,和田竜, 0.5, 57,  -4,   1, 1,  3.1,⑧⑨⑧
 7, 2,Ｎプリティロマンス, 28,上村洋, 1.5, 54,  -9,   1, 7, 82.5, ⑪⑪, 7, 4,Ｃファンドリメロデイ, 51,角田晃, 1.6, 46, -10,  -2, 3,  6.3,⑦⑦⑧, 7, 9,Ｌメイショウバルドル, 58,川田将, 0.5, 60, -15,  19,10, 77.5, ⑩⑨, 7, 9,Ｆテイエムフウウンジ, 62,上村洋, 0.5, 56,   0,  -5, 2,  5.5,④④②
 8,13,Ｇルレｰヴ, 45,和田竜, 1.9, 49, -14,   2,10,123.6, ⑭⑬, 8, 2,Ｉタイキネレウス, 39,小牧太, 1.6, 48, -11,   0,13, 86.5,⑩⑪⑪, 8, 4,Ｍメイショウダンケン, 54,渡辺薫, 0.6, 54, -12,  13,13,321.3, ⑥⑥, 8, 4, マヤノゴクウ,---,武豊  , 0.6, 57,  -3,   1, 4,  7.7,⑩⑨⑩
 9,15,Ｌジョｰテレジア, 36,荻野琢, 2.0, 45, -21,*  5, 9,123.5, ⑯⑭, 9, 7,Ｏナリタドリｰムワン, 24,上野翔, 1.7, 43,* -8,  -6,16,280.6,③④④, 9,13,Ｅストロｰズティック, 69,秋山真, 0.6, 55, -13,  15, 3,  7.8, ⑧⑧, 9, 6,Ａスタｰダストボｰイ, 68,浜中俊, 0.6, 51,  -3,  -6, 9, 34.3,⑭⑥⑤
10,10,Ｉカネトシイナバウア, 43,生野賢, 2.3, 48,   3, -18,14,278.7, ④④,10, 5,Ｎアグネスパンドラ, 27,中村将, 2.0, 41, -12,  -5,12, 75.9,⑩⑨⑧,10,11,Ｋファンドリコンドル, 62,石橋守, 0.6, 54, -12,  13,12,156.7, ⑥⑥,10,12,Ｊジｰキャラバンク, 57,田中健, 0.6, 51,  -4,  -5,12, 79.5,⑥⑥⑧
11, 7,Ｍセフティｰオｰラ, 36,熊沢重, 2.5, 45,  -1, -17,13,260.5, ⑤⑤,11, 1,Ｊシルクキャリバｰ, 38,生野賢, 2.9, 36, -13,  -9, 9, 48.8,⑬⑭⑬,11, 5,Ｊノｰブルフォｰス, 62,上村洋, 0.7, 58, -17,  19,11,105.4, ⑪⑪,11,14,Ｍリバｰパッション, 53,石橋守, 0.6, 52,*  1, -11,11, 42.9,②②②
12, 3,Ｐテイエムコンサｰト, -3,船曳文, 2.6, 41,  -7, -14,12,217.5, ⑧⑨,12, 3,Ｋスリｰプレイヤｰ, 34,高野容, 3.0, 35, -14,  -8,14,155.8,⑬⑭⑮,12,10,Ｈナムラバンダム, 64,佐藤哲, 0.8, 50,* -9,   4, 9, 49.8, ②②,12, 8,Ｄシｰロｰレル, 64,大下智, 0.6, 55,  -7,   3, 7, 10.8,⑩⑫⑭
13,14,Ｊアストロンシチｰ, 42,角田晃, 2.8, 41,  -4, -17,11,188.4, ⑦⑦,13,14,Ｅピサノイナバウアｰ, 49,福永祐, 3.6, 34,  -9, -23, 8, 46.2,⑥④④,13, 8,Ｉエイシンチョｰテン, 64,長谷川, 1.0, 49,  -9,   2, 6, 19.8, ③③,13, 3,Ｏスｰパｰウェｰブ, 44,長谷川, 0.7, 51,*  1, -14,15,133.1,①①①
14,11,Ｏグラシュｰズ, 26,岩崎祐, 3.1, 36, -17,  -7,16,411.8, ⑭⑭,14,11,Ｌセルリアンガブリン, 34,藤岡康, 3.7, 30, -16, -15,15,277.4,⑬⑯⑮,,,,,,,,,,,,,14,10,Ｋアグネスヘルメス, 56,秋山真, 0.8, 52,   0,  -9,13, 82.2,④④⑤
15, 5,Ｋリラ, 39,佐藤哲, 4.1, 28,  -6, -28, 8,106.0, ⑧⑨,15,13,Ｇキクノフェアリｰ, 46,石橋守, 3.7, 34, -12, -19,10, 67.4,⑯⑪⑫,,,,,,,,,,,,,15, 1,Ｎジョルジｰナ, 45,福永祐, 0.9, 51,  -4,  -3, 8, 31.8,⑧⑨⑫
16, 9,Ｈトゥインクル, 43,田中克, 5.5, 11, -24, -27,15,288.4, ⑬⑯,16,10,Ｍフクウンバｰド, 29,幸英明, 3.9, 33, -13, -19,11, 67.9,⑩⑪⑬,,,,,,,,,,,,,16,16,Ｌトランスオｰシャン, 53,荻野琢, 1.1, 46,  -3, -14,14,109.1,⑥⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-5),,,,,,,,,,,
