07年 9月 9日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 9月 9日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-9.3,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.6,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.3,,,,,■10R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,利尻特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃマイネルスタｰリｰ, 42,勝浦正,, 54, -15,  12, 1,  3.1,⑤⑥⑧, 1,13,Ａアドマイヤダンク, 59,芹沢純,, 68,  -5,* 11, 1,  2.0,③③②, 1, 5,Ｃコルサトウショウ, 65,藤岡佑,, 62,* -2,   4, 1,  3.4, ①①, 1, 5,Ｂミストラルクルｰズ, 70,北村友,, 82,  11,   9, 2,  4.0,③②①
 2,11,Ａダイワジャンヌ, 53,的場勇, 0.1, 45,*-15,   6, 3,  4.9,⑤③⑤, 2, 7,Ｃクリｰルボルケｰノ, 56,柴山雄, 0.6, 58,* -4,   3, 2,  4.6,②②①, 2, 7,Ｇランプランサス, 58,岩部純, 0.0, 62,* -4,   5, 7, 17.7, ②②, 2, 4,Ａマイネルキッツ, 71,柴山雄, 0.3, 77,   8,* 11, 1,  3.0,⑧⑤⑥
 3, 9,Ｄクリｰルトルネｰド, 41,武幸四, 0.3, 63, -21,* 20, 6, 14.5,⑬⑬⑪, 3, 2,Ｄアグネスシグマ, 55,武幸四, 0.6, 61,  -7,*  7, 5,  8.3,⑩⑤③, 3, 6,Ｂロイヤルタバスコ, 70,青木芳, 0.1, 62, -13,* 10, 4,  6.3, ⑦⑥, 3, 6,Ｇメジロマシュｰズ, 65,川島信, 0.5, 76,  11,   2, 6, 11.6,②②②
 4, 4,Ｊゴルディオス, 17,池添謙, 0.4, 55, -19,* 15, 4,  6.4,⑫⑪⑪, 4, 9,Ｂヒットトップガン, 56,池添謙, 1.1, 54,  -7,   2, 4,  6.6,⑥⑤⑤, 4, 2,Ｆリヒタｰ, 59,池添謙, 0.3, 58,  -7,   4, 3,  4.6, ③③, 4, 2,Ｃエアスｰビック, 68,藤岡佑, 0.5, 75,   9,   6, 3,  6.0,⑤⑤③
 5, 5,Ｂラッシュストリｰト, 42,藤岡佑, 0.5, 41,*-12,   0, 2,  3.5,②③②, 5, 3,Ｋメジロレグルス, 42,勝浦正, 1.2, 55,  -8,   3, 6, 31.5,⑧⑨⑤, 5, 3,Ｅフレンチムスメ, 64,勝浦正, 0.3, 58,  -8,   5, 5, 10.4, ⑤⑤, 5,10,Ｄスパニッシュソウル, 67,小林徹, 0.7, 72,   7,   8, 4,  7.1,⑦⑦⑥
 6, 3,Ｋヒロアンジェロ, 15,菊沢隆, 0.6, 40,*-11,  -4, 8, 58.8,②①①, 6,12,Ｈエスタブリッシュ, 44,北村友, 1.3, 58, -12,*  9, 8, 49.6,⑬⑬⑩, 6,10,Ｉジｰティｰピｰチ, 53,柴山雄, 0.5, 54,  -5,   1, 9, 25.3, ③③, 6,11,Ｅアイアムザヒロイン, 67,菊沢隆, 0.7, 72,   5,* 12, 9, 44.4,⑩⑨⑧
 7,10,Ｅエリザベススイｰト, 34,川島信, 0.7, 39, -15,   2,11, 97.2,⑧⑥③, 7, 5,Ｅヘンリｰゴンドｰフ, 50,藤岡佑, 1.6, 49,  -8,  -1, 3,  6.4,⑧⑨⑧, 7, 4,Ａジョウノナンシｰ, 76,佐藤聖, 0.5, 54, -19,*  8, 2,  3.5, ⑨⑨, 7, 3,Ｉコスモラバンジン, 61,梶晃啓, 1.0, 68,   5,   8,11, 72.2,⑧⑨⑧
 8, 7,Ｇプリムロｰズシチｰ, 32,佐藤聖, 1.3, 33,*-14, -15, 9, 76.0,①②③, 8,11,Ｇワンモアスエルテ, 45,的場勇, 2.7, 40,* -5, -20, 7, 38.4,①①③, 8, 1,Ｄムソウ, 64,黛弘人, 0.9, 46, -11,  -2, 8, 23.7, ⑥⑥, 8, 1,Ｆワンダｰガジ, 66,松田大, 1.5, 63,   7,  -4, 8, 17.3,⑥⑦⑩
 9, 2,Ｌマイネルスウィング,-12,北村浩, 1.4, 34, -16,  -6,10, 90.1,⑧⑨⑧, 9, 1,Ｆアポロニウス, 48,丸田恭, 2.8, 37, -10, -12,10,100.8,⑩⑪⑩, 9, 8,Ｊクリノビッグタイム, 45,梶晃啓, 1.3, 43, -12,  -4,10,148.2, ⑦⑨, 9, 9,Ｈフィフスアベニュｰ, 62,池添謙, 1.8, 59,  10, -17, 7, 17.1,③②③
10, 8,Ｈアイアムスパｰクル, 32,柴山雄, 1.5, 35,*-13, -13, 5,  8.3,④③⑦,10,10,Ｍニシノアリエナイ, 34,小林徹, 2.8, 41,* -5, -17,12,226.3,③③⑤,10, 9,Ｈシルクラズベリｰ, 56,菊沢隆, 1.5, 41, -16,  -3, 6, 17.1, ⑨⑧,10, 8,Ｊデザｰトモｰニング, 61,勝浦正, 2.6, 52,* 15, -38,10, 50.1,①①③
11,13,Ｍクリスライムライト,-28,北村友, 1.8, 30, -20,  -7,13,186.6,⑪⑪⑪,11, 8,Ｌダニエルシチｰ, 37,草野太, 3.0, 38,  -7, -19,13,248.9,⑥⑤⑧,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Ｆナムラハｰン, 33,小林徹, 2.1, 25, -17, -15, 7, 25.3,⑧⑨⑧,12, 4,Ｊタイトルマン, 42,菊沢隆, 3.4, 37,  -9, -16,11,109.1,⑫⑪⑩,,,,,,,,,,,,,,,,,,,,,,,,
13, 1,Ｉメイショウヘディン, 24,津村明, 2.3,  2, -15, -23,12,155.4,⑤⑥⑤,13, 6,Ｉミンナナカヨシ, 42,古川吉, 4.4, 18,  -6, -31, 9, 93.4,③⑤⑬,,,,,,,,,,,,,,,,,,,,,,,,
