07年 2月25日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月25日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.7,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,なにわｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄインプレスゴｰルド, 51,長谷川,, 52, -17,*  6, 6, 28.1,⑨⑦⑦, 1, 1, タｰボフラッシュ,,出津孝,,,,, 1,  2.6,②②①, 1, 2,Ｂレットバトラｰ, 72,デムｰ,, 90,  -8,* 28, 1,  2.9, ⑧⑧, 1,13,Ｄトシザヘネシｰ, 80,本田優,, 86,   8,* 14, 1,  3.1, ⑤②
 2, 4,Ｅユキノシクラメン, 47,須貝尚, 0.1, 47, -15,   2, 3,  6.9,③④③, 2, 2, ジャイアンツエｰル,,白浜雄, 0.1,,,, 2,  3.1,⑤④⑤, 2, 3,Ａサウスティｰダ, 73,川田将, 0.1, 68,*  7,   4, 4, 12.6, ①①, 2, 5,Ａサンダルフォン, 83,古川吉, 0.0, 82,*  9,  10, 3,  6.4, ①①
 3, 6,Ｂメリッサ, 52,武豊  , 0.2, 46, -16,   2, 1,  1.5,⑥④③, 3, 4, ニホンピロザプラウ,,佐久間, 0.2,,,, 4, 10.6,③③③, 3, 8,Ｃマイネルパシオン, 71,スボリ, 0.5, 66,* -2,  11, 6, 18.1, ③②, 3,12,Ｍイブロン, 75,四位洋, 0.2, 87,   3,* 18, 4,  8.9, ⑫⑪
 4, 5,Ｃパｰシピエント, 51,川田将, 0.2, 57, -19,*  9, 4, 13.0,⑫⑬⑧, 4, 6, メジロハスラｰ,,今村康, 0.5,,,, 6, 19.9,⑤④③, 4,13,Ｄファイトザパワｰ, 69,上野翔, 0.5, 71, -10,* 18, 5, 17.5, ⑩⑧, 4, 7,Ｂサンワｰドラン, 82,川田将, 0.4, 84,   1,* 17, 5, 10.7, ⑭⑭
 5,16,Ａエプソムキララ, 53,岩田康, 0.7, 39, -16,  -3, 2,  5.0,③④③, 5, 3, トｰタチス,,仲田雅, 0.8,,,, 5, 15.0,①①②, 5, 9,Ｆフィｰルドミュｰズ, 68,本田優, 0.7, 65,  -2,  10, 3,  3.7, ③④, 5,14,Ｆセレスクラブ, 79,秋山真, 0.7, 74,   4,   7,12, 59.6, ⑥⑧
 6,14,Ｋイタリアンオリｰブ, 36,武幸四, 0.7, 37,*-14,  -6, 5, 18.3,③②①, 6,12, アザンクｰル,,高野容, 1.8,,,, 9, 52.7,⑨⑦⑦, 6,16,Ｈスズカダｰク, 65,武豊  , 1.1, 66, -10,  17, 2,  2.9, ⑪⑪, 6,16,Ｅコレデイイノダ, 80,デムｰ, 0.9, 74,   2,  10, 6, 18.0, ⑫⑪
 7,10,Ｊロケラニ, 37,川島信, 1.0, 38, -18,  -2,14,338.5,⑨⑩⑫, 7,14, マイネルブｰバリス,,江田勇, 2.5,,,, 3,  5.0,⑦⑥⑥, 7, 6,Ｅツアｰデフォｰス, 69,太宰啓, 1.2, 63, -10,  15,12,162.8, ⑪⑪, 7, 9,Ｐエイシンデピュティ, 71,安藤勝, 0.9, 73,*  9,   4, 2,  3.3, ③②
 8, 7,Ｇファンドリソング, 42,田中克, 1.3, 32, -19,  -5,15,459.9,⑬⑩⑪, 8,11, デイトレｰダｰ,,南田雅, 2.8,,,, 7, 34.5,⑭⑪⑨, 8, 1,Ｎヒノトリ, 54,高橋亮, 1.4, 53,  -5,   2,11,148.7, ③⑤, 8, 3,Ｈビッグホワイト, 78,長谷川, 1.0, 73,   4,   7, 7, 24.9, ⑩⑨
