07年11月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年11月17日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.0,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2.7,,,,,■10R  芝2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1.6,,,,
,,,,,,,,,,,,13, 9, オｰゴンコウテイ,,出津孝, 7.8,,,,10, 71.7,⑪⑬⑫,13, 9,Ｌコメンドタイム, 57,幸英明, 1.5, 55,   1,  -4,14,137.5, ④④,,,,,,,,,,,,
,,,,,,,,,,,,14, 5, エイシンテンライ,,岩崎祐, 7.9,,,, 7, 40.9,⑭⑭⑭,14,12,Ｉマｰベラスパレｰド, 61,和田竜, 1.7, 56, -10,   5, 8, 17.6, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｇスズカデヒア, 67,中村将, 1.7, 52,  -7,   0, 6, 15.5, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｏピエナマｰメイド, 51,角田晃, 2.9, 44,   1, -18,15,222.0, ④⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:-5),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-5),,,,,,,,,,,
単勝:450円 複勝:08=160円 07=110円 05=700円 枠連:340円,,,,,,,,,,,,単勝:160円 複勝:03=100円 10=110円 11=200円 枠連:180円,,,,,,,,,,,,"単勝:600円 複勝:04=250円 07=790円 05=7,210円 枠連:1,100円",,,,,,,,,,,,単勝:560円 複勝:05=150円 04=110円 09=100円 枠連:840円,,,,,,,,,,,
"馬連:370円 ワイド:07-08=210円 05-08=2,390円 05-07=1,190円",,,,,,,,,,,,馬連:190円 ワイド:03-10=120円 03-11=340円 10-11=420円,,,,,,,,,,,,"馬連:6,570円 ワイド:04-07=2,390円 04-05=12,590円 05-07=17,560円",,,,,,,,,,,,馬連:890円 ワイド:04-05=250円 05-09=250円 04-09=150円,,,,,,,,,,,
"馬単:980円 3連複:5,750円",,,,,,,,,,,,馬単:300円 3連複:660円,,,,,,,,,,,,"馬単:13,480円 3連複:535,020円",,,,,,,,,,,,"馬単:2,500円 3連複:450円 3連単:4,370円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7.4,,,,,■ 5R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.7,,,,,■11R  ダ1800m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾄﾊﾟｰｽﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂオｰスミスパｰク, 61,武豊  ,, 54,*-12,   8, 1,  1.7, ①①, 1, 5, サクライダテン,---,安藤勝,, 42, -27,*  5, 1,  1.8, ④④, 1,10,Ｂアグネスネクタル, 73,安藤勝,, 87,  -1,* 19, 1,  1.6,⑫⑪⑤, 1,10,Ａロングプライド, 93,武豊  ,, 91,  -3,* 29, 1,  2.1,⑩⑪⑦
 2, 4,Ｆアンノルｰチェ, 48,和田竜, 0.3, 51, -15,   8, 6, 48.5, ④③, 2, 7, テイエムデスカイ,---,石橋守, 0.2, 34,*-17,  -8, 7, 19.0, ①①, 2, 9,Ａストラディヴァリオ, 79,岩田康, 0.3, 75,   1,  13, 2,  5.5,⑤⑤⑤, 2, 5,Ｂメイショウシャフト, 87,石橋守, 0.3, 81,  -3,  24, 4,  9.4,⑨⑨⑦
 3, 8,Ａキヲウエタオトコ, 62,安藤勝, 0.3, 61, -20,* 15, 2,  4.1, ⑦⑦, 3, 1, トｰホウドルチェ,---,和田竜, 0.2, 34,*-20,  -5, 5, 10.9, ③②, 3,12,Ｊエイシンイダテン, 67,川田将, 0.3, 74,*  2,  11, 7, 36.9,⑤③③, 3, 9,Ｉサヨウナラ, 80,中村将, 0.3, 79,  -4,  23, 9, 26.4,⑩⑨⑦
 4, 2,Ｈワンダｰアｰムフル,  8,石橋守, 0.4, 46,*-13,   3, 7, 77.1, ②②, 4, 2, ラブイズビクトリｰ,---,幸英明, 0.2, 36, -27,   2, 9, 56.4, ④④, 4, 5,Ｋコスモアブソルｰト, 66,ルメｰ, 0.6, 72,   1,  11, 5, 19.0,⑩⑦⑤, 4, 4,Ｈウインカｰディナル, 80,ルメｰ, 0.4, 81,  -4,* 24, 7, 21.6,⑬⑭⑪
 5, 6,Ｅタンホイザｰ, 48,川田将, 0.4, 48, -15,   6, 5, 10.4, ⑤⑤, 5, 8, シゲルデセオ,---,佐藤哲, 0.3, 37, -31,*  5,10, 94.2, ⑥⑥, 5, 3,Ｃテンザンメダリスト, 73,浜中俊, 0.6, 70,  -1,  10, 6, 25.0,⑩⑦⑨, 5,14,Ｅイブロン, 82,安藤勝, 0.4, 74,*  1,  18, 3,  5.9,③③②
 6, 5,Ｃスリｰラスカル, 54,渡辺薫, 1.0, 38, -15,  -3, 3,  6.5, ⑤⑤, 6,14, バトルラヴ,---,藤岡康, 0.4, 31, -35,*  3, 4, 10.4, ⑥⑥, 6, 4,Ｄアメジストリング, 73,藤岡佑, 0.8, 74,  -3,* 14, 8, 61.9,⑭⑬⑫, 6, 6,Ｄトラストジュゲム, 85,池添謙, 0.5, 72,*  0,  17, 8, 24.2,③④④
 7, 7,Ｄセトウチスイング, 53,松田大, 1.1, 37, -14,  -6, 4,  8.5, ③③, 7, 4, ヤマノボンディｰル,---,武豊  , 0.6, 32, -36,*  5, 2,  6.1, ⑧⑧, 7,11,Ｆクラリオンコｰル, 72,田中健, 0.8, 63,*  2,   2,13,154.3,②②①, 7,12,Ｇドンクｰル, 81,岩田康, 0.7, 74,  -1,  19, 2,  4.9,⑦⑦④
 8, 3,Ｇウィズインテイオｰ, 21,浜中俊, 1.4, 34, -26,   4, 8,232.7, ⑧⑧, 8,11, スマｰトレディｰ,---,岩田康, 0.6, 32, -36,*  5, 6, 11.7, ⑧⑧, 8,14,Ｉユｰスフルデイズ, 69,鮫島良, 1.1, 70,  -2,  11, 4, 11.5,⑬⑬⑨, 8,15,Ｊホワイトメロディｰ, 79,藤岡康, 0.7, 76,  -4,  22, 6, 18.8,⑬⑭⑬
,,,,,,,,,,,, 9, 6, ホクセツマウンテン,---,池添謙, 0.6, 35, -39,*  8, 8, 40.2, ⑩⑪, 9, 6,Ｈインプレスゴｰルド, 69,藤岡康, 1.2, 61,  -1,   4,10, 80.0,⑤⑦⑨, 9,13,Ｆラッキｰブレイク, 81,幸英明, 0.8, 78,  -4,  23, 5, 18.4,⑯⑯⑯
,,,,,,,,,,,,10, 3, エンジェルダンス,---,ルメｰ, 0.9, 25,*-19, -17, 3,  7.7, ②②,10, 2,Ｏテイエムカミガカリ, 56,和田竜, 1.4, 60,*  2,   0, 9, 74.0,②⑤⑤,10, 2,Ｏアルドラゴン, 74,松田大, 0.8, 69,  -1,  16,16,310.8,⑦⑦⑪
,,,,,,,,,,,,11,10, メイショウニｰス,---,角田晃, 1.3, 19, -44,   2,11, 95.7, ⑫⑬,11, 1,Ｇプログレスエバｰ, 71,中村将, 1.5, 60,  -2,   4,11, 86.8,⑤⑪⑫,11,16,Ｋマｰブルチｰフ, 79,鮫島良, 1.0, 66,  -1,  13,14,199.1,⑤④⑦
,,,,,,,,,,,,12,13, モニカ,---,田中健, 1.4, 13, -46,  -2,14,266.0, ⑫⑪,12, 7,Ｌマルカラスカル, 63,石橋守, 2.3, 56,  -4,   3,14,195.3,⑭⑮⑮,12, 3,Ｎワンダｰハヤブサ, 75,川田将, 1.2, 62,*  1,   7,12,125.7,①①①
,,,,,,,,,,,,13, 9, ニネッタ,---,秋山真, 1.6, 15, -41,  -6,12,215.8, ⑩⑩,13, 8,Ｍウインサウザｰ, 62,小牧太, 2.4, 56,*  3, -12,12, 90.6,①①②,13, 1,Ｌエイシンラｰジヒル, 79,和田竜, 1.2, 65,  -3,  15,11, 52.8,⑩⑪⑬
,,,,,,,,,,,,14,12, クリノフルムｰン,---,中村将, 2.9,-28, -60, -11,13,240.5, ⑭⑭,14,15,Ｅウォｰタｰダッシュ, 72,武豊  , 2.4, 55,*  2, -10, 3,  7.3,④③③,14,11,Ｃセフティｰエンペラ, 86,河北通, 1.5, 60,  -1,   8,15,214.5,⑤④④
,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｎイズミデヒア, 58,長谷川, 3.4, 52,   0, -15,15,728.3,⑤⑦⑭,15, 8,Ｍフレンドシップ, 75,スボリ, 2.3, 60,*  1,  -2,10, 36.9,②②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｐテイエムプリキュア, 59,酒井学, 2.7, 53,  -5,   2,13,159.3,⑮⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-5),,,,,,,,,,,
単勝:170円 複勝:01=110円 04=420円 08=130円 枠連:0円,,,,,,,,,,,,"単勝:180円 複勝:05=120円 07=300円 01=210円 枠連:1,230円",,,,,,,,,,,,単勝:160円 複勝:10=110円 09=170円 12=460円 枠連:430円,,,,,,,,,,,,単勝:210円 複勝:10=140円 05=270円 09=530円 枠連:760円,,,,,,,,,,,
"馬連:2,180円 ワイド:01-04=690円 01-08=160円 04-08=1,170円",,,,,,,,,,,,"馬連:1,410円 ワイド:05-07=520円 01-05=310円 01-07=1,070円",,,,,,,,,,,,"馬連:440円 ワイド:09-10=230円 10-12=620円 09-12=1,920円",,,,,,,,,,,,"馬連:1,200円 ワイド:05-10=520円 09-10=1,080円 05-09=2,390円",,,,,,,,,,,
"馬単:2,870円 3連複:1,970円",,,,,,,,,,,,"馬単:1,950円 3連複:2,550円",,,,,,,,,,,,"馬単:650円 3連複:3,020円",,,,,,,,,,,,"馬単:1,620円 3連複:9,900円 3連単:36,930円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4.1,,,,,■ 6R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1800m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,,■12R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,もちの木賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃアルスノヴァ, 56,安藤勝,, 60,* -8,*  7, 1,  1.4,③③③, 1,12, サダムイダテン,---,安藤勝,, 68, -10,* 14, 1,  1.3, ④②, 1, 3,Ａレインボｰペガサス, 67,安藤勝,, 72,   1,* 13, 1,  2.7,⑧⑦⑤, 1, 2,Ｂオｰトドラゴン, 72,渡辺薫,, 60, -11,  16, 3,  7.1,④⑤⑥
 2, 4,Ｊアドマイヤグッド, 23,岩田康, 0.1, 58,* -8,   5, 6, 20.7,③③③, 2, 5, グリッツェルン,---,長谷川, 0.5, 61, -14,* 12, 9, 48.0, ⑨⑨, 2, 9,Ｋピエナエイム, 52,岩田康, 0.4, 69,   1,*  9, 8, 25.5,⑧⑧⑦, 2,11,Ｃシゲルタック, 70,岩田康, 0.0, 58, -10,  14, 2,  3.5,⑥⑤③
 3, 6,Ａシャイニングデイ, 61,浜中俊, 0.1, 61, -13,* 11, 3,  8.8,⑩⑨⑦, 3, 9, サムズアップ,---,岩田康, 0.9, 55, -17,* 11, 7, 27.1, ⑩⑩, 3, 8,Ｂラッシュストリｰト, 63,四位洋, 0.5, 70,*  5,   0, 2,  3.3,④③①, 3, 6,Ａマヤノゴクウ, 76,四位洋, 0.0, 70, -13,* 22, 6, 13.7,⑨⑨⑨
 4,11,Ｉドリｰムストライド, 23,武豊  , 0.7, 46,* -6,  -7, 2,  8.5,⑤②②, 4,10, アイノシリウス,---,川田将, 0.9, 49, -13,   5,11,216.4, ⑦⑥, 4,13,Ｄコオリナストｰン, 60,ルメｰ, 1.5, 62,*  5, -10, 4,  9.8,②②②, 4, 9,Ｉフミノパッション, 61,角田晃, 0.1, 51,* -8,   8, 8, 40.7,②②②
 5, 9,Ｈユグドラシル, 36,藤岡佑, 0.8, 49,  -9,  -1,12,295.1,⑦⑧⑦, 5, 6, シンデレラロマンス,---,藤岡佑, 1.1, 51, -18,   9, 3, 18.4, ⑩⑩, 5, 5,Ｈバｰキングウルフ, 56,武豊  , 1.6, 59,  -1,   1, 5, 10.6,⑫⑩⑨, 5, 5,Ｇオｰシャンクルｰズ, 63,松田大, 0.1, 61, -12,  17, 4, 10.0,⑧⑧⑥
 6, 7,Ｄアンヴェイル, 54,小牧太, 0.8, 49,  -9,  -1, 4,  8.9,⑤⑥⑤, 6, 8, ダノンジュピタｰ,---,佐藤哲, 1.3, 42,* -9,  -8, 6, 20.9, ③②, 6, 4,Ｊツルガオカランナｰ, 54,川田将, 1.9, 57,   0,  -4, 3,  7.7,⑩⑧⑨, 6,10,Ｊダンツイッドン, 60,長谷川, 0.1, 51,* -8,   6, 9, 40.9,①①①
 7, 3,Ｂテイエムチｰタｰ, 57,和田竜, 1.1, 42,* -6, -13, 5, 15.0,①①①, 7,11, タッキｰファントム,---,幸英明, 1.6, 39, -11,  -9, 8, 40.6, ④⑤, 7,10,Ｃラインプレアｰ, 63,幸英明, 2.2, 55,   3, -13, 6, 11.9,④⑤⑤, 7, 1,Ｄタイカｰリアン, 68,幸英明, 0.2, 65, -14,* 20, 7, 31.9,⑩⑩⑨
 8, 2,Ｆマイソｰルビｰム, 46,川田将, 1.2, 46, -13,   1, 7, 45.4,⑩⑫⑬, 8, 3, フォｰマルモｰド,---,ルメｰ, 1.8, 37, -13,  -9, 4, 19.7, ⑦⑥, 8,12,Ｆショウサンマグナ, 57,藤岡佑, 2.3, 55,   4, -16, 9, 33.7,③③④, 8, 8,Ｈザサンデｰフサイチ, 62,武豊  , 0.2, 52, -10,   9, 1,  2.1,④④③
 9,12,Ｌネルソンタッチ,-26,四位洋, 1.4, 41, -11,  -6, 9,108.7,⑬⑫⑫, 9, 2, サイキョウケンザン,---,秋山真, 2.0, 31,* -6, -23, 5, 19.9, ①①, 9,11,Ｉマイハｰトマイラブ, 54,鮫島良, 2.8, 51,   2, -17, 7, 16.0,④⑤⑦, 9, 3,Ｅハギノプリンセス, 65,ルメｰ, 0.2, 57, -11,  15, 5, 13.0,⑥⑤⑥
10, 5,Ｇロｰドフラッシュ, 43,秋山真, 1.7, 37, -11, -12,10,185.0,⑦⑨⑩,10, 7, サンライズアイ,---,武豊  , 2.0, 33,* -7, -22, 2,  5.4, ②②,10,14,Ｌユウアｰルシｰ, 50,柴原央, 3.1, 47,  -5,  -6,10, 52.4,⑬⑫⑫,10, 7,Ｋドングラシアス, 56,スボリ, 0.4, 48, -10,   6,11,190.0,③③③
11,13,Ｋエイシングラスゴｰ, 22,ルメｰ, 2.1, 36,  -9, -23, 8, 68.3,⑩⑥⑤,11, 1, ムｰンワルツ,---,小牧太, 2.9, 25, -20, -14,10,159.4, ⑫⑫,11, 2,Ｍグランジョイ, 49,和田竜, 3.5, 45,  -1, -18,11, 96.4,⑩⑩⑪,,,,,,,,,,,,
12, 1,Ｅハｰドギムレット, 50,渡辺薫, 2.3, 35,  -9, -24,11,262.6,⑦⑨⑩,12, 4, トップハｰバｰ,---,和田竜, 3.9,-65, -12, -44,12,227.2, ④⑥,12, 1,Ｎセントエドワｰド, 46,小牧太, 3.8, 44,*  6, -34,13,264.3,①①②,,,,,,,,,,,,
13, 8,Ｍエヌティｰスタｰ,-33,藤岡康, 2.4, 30,*-10, -31,13,342.2,②③⑦,,,,,,,,,,,,,13, 6,Ｇタマモラッシュ, 57,池添謙, 7.5, 18,  -5, -48,12,154.3,④⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-6),,,,,,,,,,,
"単勝:140円 複勝:10=110円 04=270円 06=180円 枠連:1,030円",,,,,,,,,,,,単勝:130円 複勝:12=110円 05=570円 09=370円 枠連:570円,,,,,,,,,,,,単勝:270円 複勝:03=130円 09=440円 08=140円 枠連:900円,,,,,,,,,,,,"単勝:710円 複勝:02=220円 11=170円 06=330円 枠連:1,110円",,,,,,,,,,,
"馬連:1,150円 ワイド:04-10=410円 06-10=290円 04-06=1,480円",,,,,,,,,,,,"馬連:1,580円 ワイド:05-12=880円 09-12=570円 05-09=4,590円",,,,,,,,,,,,"馬連:3,210円 ワイド:03-09=1,100円 03-08=250円 08-09=1,340円",,,,,,,,,,,,"馬連:1,280円 ワイド:02-11=480円 02-06=1,190円 06-11=740円",,,,,,,,,,,
"馬単:1,340円 3連複:2,360円",,,,,,,,,,,,"馬単:1,750円 3連複:6,870円",,,,,,,,,,,,"馬単:5,050円 3連複:3,360円 3連単:21,390円",,,,,,,,,,,,"馬単:3,210円 3連複:4,370円 3連単:23,600円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
