07年 2月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.4,,,,,■ 4R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■10R  芝1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
14, 1,Ｎアスカノプリンセス, 19,池添謙, 4.2, 29, -22, -11,11,193.6, ⑯⑯,,,,,,,,,,,,,14,15,Ｏナリアガリ, 49,熊沢重, 4.0, 40,   2, -32,12,157.5,⑤⑤⑧,14, 7,Ｌアルシャトル, 75,熊沢重, 1.5, 59,   3,  -3,16,177.7, ⑦⑦
15,16,Ｌブライティアポｰチ, 36,幸英明, 4.4, 26,  -3, -31,16,584.9, ⑤⑨,,,,,,,,,,,,,15,13,Ｌエリモアスリｰト, 50,石橋守, 4.5, 38,  -3, -27,14,231.2,⑮⑯⑫,15,12,Ｂセンカク, 82,長谷川, 1.6, 57,   1,  -2,13, 48.2, ⑪⑩
16,10,Ｍメモリｰアパティア, 23,田村太, 4.6, 21, -10, -29,15,545.8, ⑨⑫,,,,,,,,,,,,,16, 9,Ｎブレンティナ, 49,幸英明, 4.7, 36,   2, -37,16,321.4,②⑦⑨,16,14,Ｐブラックコンドル, 66,福永祐, 1.9, 60,   6, -13,15,113.9, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:3),,,,,,,,,,,
"単勝:130円 複勝:12=110円 04=380円 13=550円 枠連:1,190円",,,,,,,,,,,,単勝:260円 複勝:09=110円 03=110円 05=360円 枠連:160円,,,,,,,,,,,,"単勝:380円 複勝:11=160円 12=230円 01=1,080円 枠連:1,230円",,,,,,,,,,,,"単勝:4,000円 複勝:16=1,080円 04=190円 15=820円 枠連:3,710円",,,,,,,,,,,
"馬連:1,060円 ワイド:04-12=580円 12-13=690円 04-13=3,740円",,,,,,,,,,,,馬連:170円 ワイド:03-09=120円 05-09=750円 03-05=710円,,,,,,,,,,,,"馬連:1,200円 ワイド:11-12=470円 01-11=2,470円 01-12=4,020円",,,,,,,,,,,,"馬連:12,900円 ワイド:04-16=4,000円 15-16=9,510円 04-15=2,300円",,,,,,,,,,,
"馬単:1,630円 3連複:7,080円",,,,,,,,,,,,"馬単:410円 3連複:1,320円",,,,,,,,,,,,"馬単:2,100円 3連複:14,670円",,,,,,,,,,,,"馬単:27,600円 3連複:102,310円 3連単:748,040円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.8,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.0,,,,,■ 8R  芝3790m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  ダ1400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,淀ｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,すばるｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｅロフティマウンテン, 45,ペリエ,, 58,* -2,* -4, 3,  6.2,②②②, 1,16,Ｃコンティネント, 60,武豊  ,, 79,*  5,* 10, 1,  1.2, ①①, 1,14, アドマイヤホｰプ,,北沢伸,,,,, 5, 13.7,⑤④④, 1, 1,Ｈモンテタイウン, 82,武幸四,, 87,   5,  21,13, 99.1, ⑨⑥
 2,10,Ｂサンワｰドバリュｰ, 48,ルメｰ, 0.1, 58,* -2,* -5, 4,  7.3,③②②, 2, 8,Ｄグッドキララ, 56,福永祐, 0.6, 70,*  3,   4, 2, 10.2, ②②, 2, 5, スリｰオペレｰタｰ,,林満明, 0.1,,,, 8, 29.4,②①①, 2, 8,Ｍスズジャパン, 77,岡部誠, 0.1, 91,  -1,* 27,12, 95.8, ⑭⑭
 3, 1,Ｆフィｰルドマｰチ, 45,小林徹, 0.3, 55,  -3,* -4, 7, 20.8,⑦⑦⑤, 3, 9,Ｍエｰシントゥルボｰ, 38,秋山真, 0.8, 74,  -5,* 15, 8, 40.9, ⑩⑥, 3,13, リワｰドプレザン,,五十嵐, 0.2,,,, 1,  2.3,③③③, 3,14,Ｅワイルドワンダｰ, 84,ルメｰ, 0.3, 91,   1,* 26, 4,  6.0, ⑭⑭
 4, 7,Ｊアグネスタイガ, 36,福永祐, 0.5, 54,* -1,  -9, 2,  2.9,①①①, 4,13,Ｆスズカロングラン, 50,田島裕, 0.9, 68,  -1,   7, 9, 41.2, ⑤④, 4, 9, アグネスハット,,熊沢重, 0.7,,,, 2,  2.8,⑦⑤⑤, 4,11,Ｇトップオブワｰルド, 83,長谷川, 0.3, 86,   2,  22,10, 42.7, ⑫⑪
 5, 3,Ｋタマモライズ, 36,小牧毅, 0.6, 53,  -4,  -6,12,242.3,⑪⑨⑨, 5, 4,Ｉブリオｰサ, 46,川田将, 1.0, 64,   1,   1, 5, 20.9, ③③, 5, 2, キタサンブシドウ,,高田潤, 0.9,,,,10, 82.2,①②②, 5,12,Ｊサカラｰト, 80,武豊  , 0.5, 92,  -1,* 28, 2,  5.0, ⑯⑯
 6,13,Ｇシナモンロｰル, 39,本田優, 0.7, 52,  -3,  -8, 8, 79.9,⑦⑦⑤, 6, 7,Ａアドマイヤパルサｰ, 64,ルメｰ, 1.0, 66,  -1,   6, 3, 13.3, ⑤④, 6, 7, タニノコザック,,白浜雄, 1.2,,,, 4, 11.5,⑩⑦⑦, 6,10,Ａテイエムアクション, 88,橋本美, 0.7, 77,  10,  10, 3,  5.8, ⑤④
 7, 6,Ａヒラボクオウショｰ, 60,武幸四, 1.2, 48,  -3, -13, 1,  2.7,③⑤⑦, 7, 1,Ｂプレジデンツカップ, 62,池添謙, 1.2, 69,  -8,* 15, 4, 17.4, ⑮⑬, 7, 1, ラブアフェアｰ,,西谷誠, 1.5,,,, 3,  9.5,③⑤⑥, 7, 2,Ｂアイルラヴァゲイン, 88,安藤勝, 0.8, 75,* 14,   4, 1,  3.4, ②②
 8,12,Ｉセルリアンダルク, 36,田村太, 1.3, 43,  -9,  -7,11,227.4,⑭⑭⑫, 8, 5,Ｌメイショウボイス, 41,上村洋, 1.5, 61,  -6,   6,13,265.9, ⑩⑨, 8,11, トウショウトリック,,植野貴, 3.7,,,,14,319.8,⑫⑪⑩, 8, 9,Ｃハリｰズコメット, 86,ペリエ, 0.9, 78,   5,  15, 9, 36.5, ⑩⑩
 9,16,Ｄタイセイユニオン, 47,高井彰, 1.3, 48,  -2, -15, 6, 15.9,③④②, 9, 6,Ｋアメジストリング, 41,岩田康, 1.7, 59,  -9,   7, 6, 37.4, ⑭⑭, 9, 3, ノムラテンメイ,,宇田登, 3.9,,,,12,209.1,⑨⑨⑧, 9,15,Ｉトウショウギア, 81,池添謙, 1.2, 73,* 18,  -3, 7, 12.4, ①①
10, 4,Ｏスリｰキャット,-15,生野賢, 1.4, 46,  -5, -11,14,356.7,⑨⑩⑨,10,10,Ｇファンドリウェｰブ, 49,柴原央, 2.1, 50,  -4,  -7,11,104.5, ⑧⑥,10,10, タニノエタニティ,,今村康, 4.1,,,, 6, 16.8,⑧⑧⑧,10,16,Ｆマルカキセキ, 84,福永祐, 1.5, 73,   3,  13, 6, 11.7, ⑫⑫
11, 2,Ｃオトコノロマン, 48,上村洋, 1.7, 44,  -3, -18, 5, 13.8,③⑤⑦,11, 2,Ｎマルタカフィンガｰ, 37,岡部誠, 2.1, 50,  -5,  -5,15,424.8, ⑩⑨,11, 6, ゴｰジャスディナｰ,,仲田雅, 5.2,,,, 9, 41.2,⑩⑩⑪,11, 7,Ｎベラｰジオ, 77,上村洋, 1.6, 69,   8,   4,15,170.9, ⑧⑥
12,14,Ｎトウカイポｰト, 20,幸英明, 2.2, 40,  -6, -17,15,437.2,⑫⑫⑫,12,14,Ｊグランフェッテ, 41,武幸四, 2.4, 45,  -4, -11,12,118.3, ⑧⑨,12,12, ミヤビペルセウス,,石山繁, 8.9,,,,13,278.0,⑬⑬⑫,12, 6,Ｏシルヴァｰゼット, 76,岩田康, 1.6, 69,  11,   1, 5,  8.3, ④④
13,11,Ｈマイネルカｰリタス, 37,船曳文, 2.8, 33,  -9, -22,13,259.2,⑭⑮⑮,13,15,Ｐウルズ, 30,服部剛, 2.8, 41,   0, -23,16,458.9, ④⑥,13, 4, ウエスタンリピｰト,,金折知,10.6,,,,11,133.4,⑭⑭⑫,13, 4,Ｄサイレンスボｰイ, 84,熊沢重, 1.8, 68,* 12,  -3, 8, 34.6, ③③
14, 8,Ｌモンデフィ, 30,上野翔, 3.5, 29,  -6, -33,10,109.3,⑨⑩⑪,14,11,Ｈスピｰドカンニング, 46,長谷川, 3.0, 39,  -7, -16,10, 91.6, ⑩⑭,14, 8, スリｰブラボｰ,,小坂忠,14.1,,,, 7, 22.2,⑥⑫⑭,14,13,Ｌエイシンセイテン, 80,小林徹, 2.2, 63,   7,  -4,14,113.5, ⑤⑨
15, 5,Ｐシｰロｰレル,-44,池添謙, 3.8, 30,  -6, -32, 9, 90.4,⑫⑫⑭,15,12,Ｅメゾマライズ, 53,ペリエ, 3.1, 38,  -2, -25, 7, 39.1, ⑤⑨,,,,,,,,,,,,,15, 3,Ｋマヤノシャドｰ, 80,幸英明, 2.3, 61,   3,   0,16,216.3, ⑩⑫
,,,,,,,,,,,,16, 3,Ｏキシュウアゲイン, 35,幸英明, 3.2, 38, -13,  -8,14,288.7, ⑯⑯,,,,,,,,,,,,,16, 5,Ｐデンシャミチ, 72,川田将, 2.4, 62,   9,  -7,11, 69.8, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:良(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+21 馬場:良(指数:-3),,,,,,,,,,,
"単勝:620円 複勝:09=220円 10=220円 01=410円 枠連:2,530円",,,,,,,,,,,,単勝:120円 複勝:16=110円 08=180円 09=430円 枠連:220円,,,,,,,,,,,,"単勝:1,370円 複勝:14=330円 05=420円 13=130円 枠連:2,230円",,,,,,,,,,,,"単勝:9,910円 複勝:01=2,160円 08=2,040円 14=300円 枠連:9,400円",,,,,,,,,,,
"馬連:2,040円 ワイド:09-10=600円 01-09=1,600円 01-10=1,880円",,,,,,,,,,,,"馬連:470円 ワイド:08-16=200円 09-16=680円 08-09=1,980円",,,,,,,,,,,,"馬連:11,160円 ワイド:05-14=2,000円 13-14=700円 05-13=1,470円",,,,,,,,,,,,"馬連:193,620円 ワイド:01-08=31,610円 01-14=8,250円 08-14=8,490円",,,,,,,,,,,
"馬単:4,060円 3連複:10,050円",,,,,,,,,,,,"馬単:590円 3連複:3,300円",,,,,,,,,,,,"馬単:21,160円 3連複:11,100円",,,,,,,,,,,,"馬単:357,950円 3連複:572,810円 3連単:4,904,630円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-0.1,,,,,■ 6R  ダ1200m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.0,,,,,■ 9R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1.9,,,,,■12R  ダ1800m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,寒桜賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃコパノスケ, 55,岩田康,, 67,*  0,   3, 2,  4.6, ①①, 1, 1,Ａエｰシンエスヴィｰ, 73,安藤勝,, 77,* 12,   1, 1,  3.2, ①①, 1, 8,Ａダノンムロｰ, 77,武豊  ,, 81,  -4,* 19, 1,  1.4, ⑦⑤, 1, 7,Ｇマイネシュリンクス, 63,上野翔,, 84,  -4,* 23, 8, 34.3,⑤③③
 2,15,Ｅノｰスフォンテン, 53,池添謙, 0.1, 66,*  0,   3, 7, 11.8, ②②, 2,10,Ｆロｰドクルｰザｰ, 64,ルメｰ, 0.6, 70,   5,   2, 4,  6.3, ④④, 2, 5,Ｅユｰチャリス, 59,岩田康, 0.2, 72,*  7,   5, 5, 24.2, ①①, 2,10,Ｄランタナ, 67,武豊  , 0.4, 76,* -2,  18, 2,  3.0,②②②
 3,10,Ｇサダムラハイナ, 48,安藤勝, 0.4, 65,  -4,*  5, 9, 22.3, ⑦⑦, 3,13,Ｄオグリスペシャル, 65,福永祐, 0.7, 69,*  7,  -1, 3,  6.1, ②②, 3, 2,Ｂライトグランデュア, 76,幸英明, 0.2, 74,   2,   9, 2,  3.8, ④④, 3, 9,Ａチャイナドｰル, 70,岩田康, 0.5, 73,* -1,  16, 1,  1.9,①①①
 4, 6,Ｄムファルメ, 55,幸英明, 0.5, 61,  -2,   1, 5, 10.0, ④③, 4, 2,Ｌサイキックダイブ, 45,ペリエ, 0.7, 71,  -8,* 13, 7, 19.2, ⑫⑪, 4, 1,Ｊネバｰチェンジ, 49,武幸四, 0.3, 75,  -6,* 16, 6, 28.2, ⑧⑧, 4, 5,Ｈメジロカｰル, 63,ペリエ, 1.1, 67,  -3,  14, 3,  8.1,⑤③③
 5,13,Ｎニホンピロエミリｰ, 36,酒井学, 0.9, 57,  -5,   1,12,143.5, ⑧⑦, 5, 3,Ｊファニｰストｰリｰ, 50,上村洋, 0.8, 68,   1,   3, 8, 20.5, ⑥⑥, 5,11,Ｃナンゴクプラネット, 68,ルメｰ, 0.8, 60,   4,  -2, 3, 11.5, ③②, 5, 4,Ｆセフティパラダイス, 65,河北通, 1.2, 72,  -6,  18,10, 55.3,⑩⑪⑨
 6, 5,Ｌカリスマダンディｰ, 39,小牧毅, 1.1, 53,  -3,  -4,15,286.1, ④⑤, 6, 8,Ｅアドマイヤプルｰト, 65,岩田康, 0.9, 67,   1,   2, 2,  4.9, ⑥⑥, 6, 6,Ｄリッカメルド, 63,川田将, 1.0, 58,  -3,   2, 7, 32.5, ⑥⑤, 6, 2,Ｂマダムチェロキｰ, 70,小池隆, 1.6, 62,  -4,  11, 4, 18.3,⑦⑦⑦
 7,16,Ａジョｰリゴラス, 59,長谷川, 1.3, 50,*  0,  -9, 3,  7.9, ②③, 7, 9,Ｂゼンノリヴァｰサル, 68,幸英明, 1.2, 63,*  8,  -7, 5,  7.3, ②②, 7, 3,Ｈモエレゼネラリスト, 53,須貝尚, 1.0, 60,  -9,   8, 8,135.3, ⑪⑨, 7, 3,Ｅニシノブラッサム, 66,石橋守, 2.0, 58,  -4,   7, 5, 19.0,⑨⑦⑥
 8, 4,Ｈドングラシアス, 47,本田優, 1.3, 53,  -7,  -1, 4,  9.5, ⑨⑨, 8, 6,Ｎベルベットイｰグル, 44,川田将, 1.5, 60,   4,  -6, 9, 46.3, ⑥⑨, 8, 7,Ｉフェイスザファクト, 50,柴原央, 1.3, 53,  -7,   2,10,197.8, ⑧⑪, 8, 6,Ｃバリｰバｰン, 68,岩崎祐, 2.2, 57,  -5,   8, 9, 42.9,⑦⑨⑨
 9, 9,Ｂヒドゥンアジェンダ, 56,川田将, 1.3, 54,  -8,   1, 1,  2.6, ⑪⑪, 9,16,Ｈアｰバンストリｰト, 55,秋山真, 1.6, 59,   1,  -5,10, 62.0, ⑥⑥, 9,10,Ｇモデスティｰ, 55,池添謙, 1.6, 48,  -7,  -3, 9,192.6, ⑧⑨, 9, 8,Ｊビクトリアメｰク, 62,小林徹, 2.8, 52,  -5,   2,11, 57.0,⑩⑨⑪
10, 8,Ｍレッドソウル, 38,太宰啓, 1.4, 52,  -7,  -2,14,230.1, ⑨⑨,10,15,Ｋアルｰリングライン, 50,長谷川, 1.6, 59,  -3,  -1,11,107.8, ⑩⑩,10, 4,Ｆウルトラソウル, 58,ペリエ, 1.9, 44,   1, -15, 4, 23.5, ④⑤,10, 1,Ｉクｰドゥシャンス, 63,川田将, 3.5, 53,  -3, -10, 6, 23.5,③③⑤
11, 3,Ｋスプリングサンテ, 42,秋山真, 1.5, 54, -11,   3,10, 70.6, ⑬⑭,11,14,Ｏハニｰファレル, 42,岡部誠, 1.7, 59,  -7,   2,16,667.0, ⑪⑬,11, 9, モエレマッドネス,---,小牧毅, 2.1, 43,*  5, -23,11,259.1, ②②,11,11,Ｋオンワｰドスワン, 62,船曳文, 3.6, 50,  -4, -12, 7, 32.3,③③⑦
12,14,Ｏタマモグッドラック, 33,上村洋, 1.5, 48,  -3,  -8,11,114.3, ④⑤,12, 7,Ｍキャプテンハｰト, 44,尾島徹, 1.8, 58,  -9,   3,13,165.8, ⑭⑪,,,,,,,,,,,,,,,,,,,,,,,,
13, 1,Ｆメモリｰジャグラｰ, 50,福永祐, 2.6, 39, -10, -10, 6, 10.4, ⑬⑬,13,11,Ｉテイエムホｰプフル, 55,上野翔, 2.2, 48,   3, -15,14,209.6, ④④,,,,,,,,,,,,,,,,,,,,,,,,
14, 7,Ｊナッシュ, 42,熊沢重, 3.0, 37,  -7, -17,16,286.6, ⑪⑪,14, 5,Ｃカシノマイハｰト, 66,田村太, 2.3, 49, -11,  -2,12,149.4, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
15,12,Ｉスピｰドウエル, 45,ペリエ, 3.1, 42, -25,*  5, 8, 17.0, ⑯⑯,15, 4,Ｇハチマンダイボサツ, 63,武豊  , 2.9, 45,  -9,  -8, 6,  9.2, ⑫⑮,,,,,,,,,,,,,,,,,,,,,,,,
16, 2,Ｐバックボｰン, 32,武幸四, 3.2, 34, -14, -11,13,224.6, ⑮⑮,16,12,Ｐエフテｰパンサｰ, 33,中谷雄, 3.3, 41, -17,  -4,15,656.1, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
