07年 4月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 4月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.9,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5.7,,,,,■10R  ダ1400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青梅特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃカラベルラティｰナ, 48,松岡正,, 67,*  1,*  4, 2,  4.6, ①①, 1, 2, コスモラバンジン,,大庭和,,,,, 2,  4.5,⑤⑤⑤, 1,14,Ａスズノメヒョｰ, 64,蛯名正,, 75,* -1,* 13, 2,  4.5, ③②, 1, 2,Ａエイシンロンバｰド, 76,後藤浩,, 82,  10,* 12, 1,  3.0, ④③
 2,13,Ｄマイムマイム, 44,蛯名正, 0.7, 60,*  0,  -2, 3,  7.8, ②②, 2, 4, マチカネウソブキ,,浜野谷, 0.1,,,, 1,  2.4,⑤①①, 2, 1,Ｆオｰシャンルミナス, 53,江田照, 1.1, 57,*  2,  -2, 8, 21.5, ①①, 2,16,Ｃチョウカイキセキ, 75,横山典, 0.7, 79,* 16,  -4, 2,  3.4, ②②
 3,15,Ｈシルキｰキュｰト, 38,武士沢, 0.9, 59,  -2,  -1, 9, 44.8, ⑤④, 3, 6, ウィンディｰタイム,,柴田大, 0.2,,,, 3,  6.1,⑧⑦⑥, 3,13,Ｂサニｰラブカフェ, 63,吉永護, 1.2, 63,  -5,   8, 4, 10.2, ⑩⑧, 3, 8,Ｋマイネルギルト, 69,蛯名正, 1.0, 65,  -2,* 13, 4, 10.2, ⑬⑬
 4,14,Ａフサイチリニモ, 58,横山典, 0.9, 59,  -2,  -1, 1,  1.9, ⑤④, 4, 3, リバルドボｰイ,,平沢健, 0.3,,,, 9, 78.6,②③③, 4, 7,Ｄモンテグリｰン, 54,小林淳, 1.4, 61,  -6,   8,11, 52.5, ⑬⑪, 4, 1,Ｄアグネスハッピｰ, 73,江田照, 1.0, 74,* 15,  -8, 3,  6.2, ①①
 5, 3, ビッグクィｰン,---,鈴来直, 1.5, 54,  -6,  -2, 5, 15.8, ⑪⑧, 5,12, ラストトレジャｰ,,金子光, 0.7,,,, 5, 13.3,⑤③③, 5, 6,Ｋケｰジｰシルキｰ, 49,吉田豊, 1.6, 60,  -7,   8,10, 36.9, ⑬⑭, 5,10,Ｆハセノダンディ, 72,小林淳, 1.1, 65,   0,* 11, 8, 21.8, ⑫⑫
 6, 4,Ｆマキノステラ, 39,大庭和, 2.3, 47, -10,  -4,13, 82.5, ⑪⑫, 6,11, ウォッチンザスカイ,,鈴木慶, 1.3,,,, 4,  7.1,⑪⑩⑦, 6, 5,Ｅラフアップ, 54,後藤浩, 1.8, 53,  -4,   0, 1,  2.6, ⑧⑦, 6, 7,Ｏコンゴウマドンナ, 61,武士沢, 1.1, 65,   1,  10,15,144.4, ⑩⑩
 7,11,Ｇリアルファンタジｰ, 39,松田大, 2.3, 47,  -7,  -8, 8, 40.0, ⑨⑨, 7,10, ユメノジェネラス,,柴田未, 1.9,,,, 7, 16.5,⑧②②, 7, 9,Ｊシｰソング, 49,柴田善, 1.8, 55,  -6,   3, 7, 14.7, ⑩⑪, 7, 4,Ｂサキノリュウオｰ, 75,柴田未, 1.2, 66,   6,   2,10, 32.5, ⑥⑦
 8, 2,Ｌニホンピロアロア, 28,田中勝, 2.4, 46, -13,  -2,10, 63.2, ⑭⑭, 8, 5, ラガｰルｰジュ,,林満明, 3.5,,,, 6, 15.9,②⑥⑦, 8,11,Ｈアヤメ, 52,田中勝, 2.0, 50,*  0,  -8, 5, 10.7, ③②, 8, 9,Ｇトワイニングイモン, 72,南田雅, 1.6, 62,   3,   2,12, 58.0, ⑧⑨
