07年 2月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 2月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.8,,,,,■ 4R  ダ1200m 3 歳新馬 馬齢,,,,,,,,,,,,■ 7R  芝2500m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.2,,,,,■10R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.0,,,,
11,13,Ｊオｰプンバッハ, 38,田中博, 2.4, 43, -12,  -5,16,575.7, ⑯⑯,11,12, ユｰワキャロル,---,千葉直, 3.6, 32,  -9, -20,16,298.1, ⑪⑪,11, 4,Ｊイｰルドハｰド, 54,北村宏, 2.5, 41,  -4, -25,10,269.6,⑩⑩⑪,11,10,Ｅヒシバトル, 70,菊沢隆, 2.8, 54,   4, -14,11, 39.6,⑦⑥⑪
12, 9,Ｐクレイモアシチｰ,-35,大庭和, 2.5, 43,  -9,  -6,10,300.9, ⑭⑬,12, 1, ビッグセンチュリｰ,---,田辺裕, 3.7, 31,   2, -29,14,241.6, ⑥⑥,,,,,,,,,,,,,12,14,Ｇマイネルトイフェル, 68,江田照, 3.0, 52,   2, -12, 7, 20.0,⑫⑪⑬
13, 4,Ｋジュｰシｰ, 36,福永祐, 2.6, 41,  -2, -13, 8, 81.1, ⑧⑨,13, 4, アリマフェニックス,---,小牧太, 4.0, 12, -20, -11,11, 64.1, ⑮⑭,,,,,,,,,,,,,13, 9,Ｈワイエムサチ, 67,石橋脩, 3.1, 52,*  6, -21, 8, 24.2,②②⑦
14, 7,Ｅメジロカペラ, 48,的場勇, 2.7, 40, -11,  -9, 9,103.3, ⑭⑮,14, 3, セイコｰサファイア,---,柴田善, 4.8, 20,   2, -40, 5, 22.2, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
15,11,Ｉカネスマリリン, 38,大野拓, 3.5, 33,   0, -25,11,341.2, ⑦⑦,15, 9, トオノクィｰン,---,田中勝, 4.9,-14, -21, -20, 7, 41.3, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,
16, 3,Ｃアポロファンタジｰ, 56,勝浦正, 3.8, 31,  -6, -22, 5, 22.4, ⑩⑬,16,16, マスアバンギャルド,---,池田鉄, 5.0,  4, -13, -28,15,290.1, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+16 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+22 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:1),,,,,,,,,,,
単勝:160円 複勝:10=110円 01=250円 16=270円 枠連:670円,,,,,,,,,,,,"単勝:250円 複勝:15=140円 11=270円 05=350円 枠連:1,150円",,,,,,,,,,,,"単勝:610円 複勝:07=220円 03=560円 11=200円 枠連:5,460円",,,,,,,,,,,,単勝:330円 複勝:04=150円 01=190円 12=230円 枠連:770円,,,,,,,,,,,
馬連:910円 ワイド:01-10=370円 10-16=350円 01-16=870円,,,,,,,,,,,,"馬連:1,160円 ワイド:11-15=560円 05-15=720円 05-11=1,920円",,,,,,,,,,,,"馬連:9,700円 ワイド:03-07=2,000円 07-11=560円 03-11=1,970円",,,,,,,,,,,,馬連:850円 ワイド:01-04=330円 04-12=540円 01-12=720円,,,,,,,,,,,
"馬単:1,160円 3連複:2,000円",,,,,,,,,,,,"馬単:1,790円 3連複:4,990円",,,,,,,,,,,,"馬単:19,900円 3連複:15,010円",,,,,,,,,,,,"馬単:1,510円 3連複:1,910円 3連単:7,030円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2.1,,,,,■ 5R  芝1600m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.7,,,,,■11R  芝1800m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山記念 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂプライドイズハｰト, 56,松岡正,, 59,*-10,*  6, 2,  3.5,⑥②②, 1, 6, アルビアン,---,福永祐,, 42,*-23,   9, 2,  3.6,①①①, 1,16,Ｄトワイニングイモン, 64,二本柳,, 69,   6,*  5, 3,  6.5, ⑥⑥, 1, 2,Ｇロｰエングリン, 83,後藤浩,, 89,* 22,  -1, 6, 17.0,①①①
 2, 9,Ａケイアｰス, 62,蛯名正, 0.0, 58,* -9,*  5, 1,  1.5,③①①, 2,13, テラモミリオネ,---,横山典, 0.3, 50, -30,* 17, 1,  1.7,⑦⑧⑥, 2,14,Ｇゴｰルドザボｰガｰ, 57,吉田豊, 0.1, 66,   3,*  7,12, 95.8, ⑨⑦, 2, 9,Ｂエアシェイディ, 90,横山典, 0.2, 83,  12,* 16, 3,  4.8,⑭⑫⑫
 3, 7,Ｄアポロバンチョウ, 44,吉田隼, 1.5, 40, -12,  -6, 3, 11.8,⑥④③, 3, 9, ナリタオｰジｰ,---,江田照, 0.4, 34,*-24,   5, 3,  7.0,③③③, 3, 5,Ａオンシジュｰム, 71,的場勇, 0.1, 71,* 11,  -3, 5,  8.5, ②①, 3,12,Ｄダンスインザモア, 87,蛯名正, 0.2, 81,   8,* 21, 5,  8.8,⑯⑯⑯
 4, 1,Ｅミヤギカリスマ, 43,木幡初, 1.7, 39, -12,  -6, 8, 87.2,⑥④⑦, 4, 7, ダンスソｰラン,---,高山太, 0.6, 30,*-23,   0, 6, 31.1,②②②, 4, 6,Ｊウインレガリア, 54,小野次, 0.2, 70,  10,  -1, 8, 39.8, ④④, 4,15,Ａシャドウゲイト, 90,田中勝, 0.3, 83,* 18,  -1, 1,  3.8,③②②
 5, 6,Ｃブｰルバｰル, 49,小林淳, 1.8, 38, -11,  -8, 4, 13.1,⑥④⑥, 5, 4, アリマラムセス,---,勝浦正, 0.9, 30, -29,   6, 5, 28.4,⑦⑥⑥, 5,12,Ｅジェイケイボストン, 63,北村宏, 0.3, 68,   8,   0, 6, 13.5, ⑤⑤, 5, 6,Ｃグレイトジャｰニｰ, 87,松岡正, 0.5, 79,  13,   5, 7, 21.8,⑩⑧⑦
 6, 3,Ｇスズキャンドル, 36,後藤浩, 1.9, 37, -12,  -8,10,150.1,⑪④③, 6,11, トｰセンアｰト,---,吉田隼, 0.9, 25, -27,   1, 8, 44.6,④④④, 6, 1,Ｆスマｰトフレンズ, 60,後藤浩, 0.6, 69,* 13,  -6, 2,  4.7, ①②, 6, 1,Ｍブライトトゥモロｰ, 78,中舘英, 0.6, 78,  13,   4,10, 25.5,⑧⑧⑦
 7,10,Ｈコスモシンヒダカ, 30,大庭和, 2.2, 35, -13,  -9,11,355.9,⑩⑩⑨, 7, 1, ディファイ,---,岩部純, 1.0, 45, -37,* 17, 7, 34.8,⑩⑫⑪, 7, 4,Ｂユｰワインパルス, 69,中舘英, 0.6, 68,* 12,  -7, 4,  7.3, ②②, 7, 4,Ｆマルカシェンク, 86,福永祐, 0.6, 78,  16,  -1, 4,  6.8,⑤⑥⑤
 8,11,Ｊコスモノｰティｰ, 25,的場勇, 2.3, 32, -13, -14, 7, 65.7,①④③, 8,16, アウトルｰプ,---,小牧太, 1.3, 26, -33,   6,12,129.6,⑦⑩⑨, 8,13,Ｈナンヨｰワルツ, 55,勝浦正, 0.8, 58,   0,   2, 7, 37.9, ⑫⑩, 8,10,Ｎタイガｰカフェ, 73,田中剛, 0.6, 79,  17,  -4,15,276.3,⑥⑤⑤
 9, 5,Ｉスルファｰ, 27,池田鉄, 2.9, 34,*-10, -20, 6, 52.9,⑤③⑦, 9, 2, ダイワマドンナ,---,上村洋, 1.4, 24, -27,  -6, 9, 52.7,④④④, 9,11,Ｉフォｰディグリｰス, 54,津村明, 0.9, 58,   4,  -2,10, 49.7, ⑧⑦, 9, 8,Ｉタガノデンジャラス, 80,村田一, 0.8, 75,  11,   5,13,183.1,⑬⑫⑫
10, 4,Ｋショウナンカピタン, 20,吉田豊, 3.6, 30, -13, -22, 5, 24.7,③⑩⑨,10, 3, アプリシエイト,---,吉田豊, 1.9, 17, -37,   3, 4, 20.8,⑫⑫⑫,10,15,Ｋビｰボｰン, 54,蛯名正, 1.0, 57,  -4,*  5,11, 59.8, ⑯⑮,10,11,Ｋブラックタイド, 79,北村宏, 0.9, 74,  13,   1, 9, 23.5,⑩⑪⑪
11, 2,Ｆホッコｰタｰゲット, 38,村田一, 5.1,-18, -12, -38, 9, 91.0,②④⑪,11,14, ロｰランケイプ,---,村田一, 2.0, 16, -38,   3,10, 97.0,⑭⑭⑭,11, 3,Ｃフロイデタンツェン, 65,田辺裕, 1.2, 55,  -1,   0, 1,  2.4, ⑬⑬,11, 3,Ｈトウショウシロッコ, 81,吉田豊, 1.0, 74,* 18, -11,11, 60.8,③②③
,,,,,,,,,,,,12,12, オンワｰドトラップ,---,田中博, 2.1, 18, -45,   7,16,322.8,⑯⑯⑯,12,10,Ｏグロスタｰチャｰム, 47,武士沢, 1.2, 55,  -1,   0,13,117.8, ⑬⑬,12, 5,Ｊメイショウオウテ, 79,小牧太, 1.0, 72,  10,   5, 8, 21.9,⑭⑮⑭
,,,,,,,,,,,,13,15, ビｰモブホｰプ,---,中舘英, 2.1, 16, -40,   4,14,175.7,⑭⑮⑮,13, 2,Ｍセイリングシップ, 49,福永祐, 1.4, 54,   3,  -5, 9, 47.6, ⑨⑩,13,16,Ｌペｰルギュント, 79,上村洋, 1.4, 68,  13,  -8,12, 95.6,⑧⑧⑦
,,,,,,,,,,,,14,10, アイランドカフェ,---,吉永護, 2.1, 16, -35,  -3,11,109.5,⑫⑪⑬,14, 9,Ｎジェネラスボｰイ, 48,木幡初, 1.5, 52,  -2,  -1,16,259.3, ⑮⑮,14,14, ビｰビｰトルネｰド,---,塚田祥, 1.4, 68,  10,  -2,14,201.9,⑫⑫⑭
,,,,,,,,,,,,15, 5, ヤマノナナザクラ,---,小林淳, 2.3, -3, -32, -11,15,281.4,⑩⑨⑨,15, 8,Ｌカオリ, 49,田中博, 1.8, 47,   1, -10,14,147.2, ⑪⑩,15,13,Ｏグランリｰオ, 69,武士沢, 1.5, 68,* 18, -19,16,390.9,②②③
,,,,,,,,,,,,16, 8, ラヴエモｰション,---,津村明, 2.8,-43, -30, -24,13,162.9,④⑥⑧,16, 7,Ｐブライティアバナｰ, 42,吉田隼, 3.7, 31,   5, -32,15,252.4, ⑥⑨,16, 7,Ｅインティライミ, 86,柴田善, 1.6, 67,  15, -14, 2,  4.0,⑥⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:93 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,
単勝:350円 複勝:08=110円 09=100円 07=180円 枠連:160円,,,,,,,,,,,,単勝:360円 複勝:06=120円 13=100円 09=180円 枠連:270円,,,,,,,,,,,,"単勝:650円 複勝:16=230円 14=1,670円 05=270円 枠連:3,320円",,,,,,,,,,,,"単勝:1,700円 複勝:02=350円 09=180円 12=270円 枠連:2,110円",,,,,,,,,,,
馬連:170円 ワイド:08-09=120円 07-08=360円 07-09=320円,,,,,,,,,,,,馬連:260円 ワイド:06-13=160円 06-09=370円 09-13=260円,,,,,,,,,,,,"馬連:21,030円 ワイド:14-16=4,650円 05-16=780円 05-14=7,240円",,,,,,,,,,,,"馬連:3,020円 ワイド:02-09=970円 02-12=1,550円 09-12=690円",,,,,,,,,,,
馬単:620円 3連複:480円,,,,,,,,,,,,馬単:720円 3連複:630円,,,,,,,,,,,,"馬単:33,920円 3連複:52,850円",,,,,,,,,,,,"馬単:7,620円 3連複:7,260円 3連単:55,110円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7.0,,,,,■ 6R  ダ1800m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6.5,,,,,■ 9R  芝2200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.0,,,,,■12R  芝1600m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,水仙賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃダノンヴィッタｰ, 50,横山典,, 75,* -8,* 15, 2,  3.3,②②②, 1, 6,Ａスクリｰンヒｰロｰ, 62,木幡初,, 67,* -7,* 15, 1,  2.4,①①①, 1, 6,Ｅエルソルダｰド, 61,松岡正,, 48,*-18,  18, 1,  2.9,①①①, 1, 2,Ａセイングレンド, 77,蛯名正,, 75,  -4,* 17, 1,  3.2,⑨⑧⑦
 2, 1,Ｂアドマイヤワｰルド, 52,田中勝, 1.5, 52,* -8,   1, 1,  1.7,①①①, 2, 7,Ｂテスタロッサ, 60,後藤浩, 0.0, 67,* -7,* 15, 3,  4.2,②②②, 2, 8,Ｇクリムゾンベガ, 55,田中勝, 0.4, 39,*-18,  12, 5,  8.8,②②②, 2, 7,Ｊサイレントアスク, 66,武士沢, 0.3, 64,  -1,   8, 7, 27.7,⑦⑥⑤
 3, 5,Ａダブルヒｰロｰ, 53,石橋脩, 1.9, 49,  -9,   0, 3,  9.4,③④③, 3, 5,Ｅクリノアドベンチャ, 53,武士沢, 0.4, 63,  -8,  13, 7, 25.1,④④④, 3, 1,Ｃマイネルブリアｰ, 62,蛯名正, 0.4, 61, -23,* 26, 7, 24.2,⑧⑦⑦, 3,14,Ｆプリンセスドルチェ, 68,吉田豊, 0.3, 75,  -7,* 20, 6, 18.1,⑮⑬⑩
 4,14,Ｅシンボリブラｰムス, 43,中舘英, 2.0, 50, -11,   3,10, 60.5,⑩⑨⑥, 4, 8,Ｈティンバｰセブン, 46,吉田豊, 0.5, 59,* -7,  10, 5, 10.0,③②③, 4, 7,Ｈブラックシャンツェ, 54,後藤浩, 0.5, 38,*-19,  12, 8, 28.4,③③③, 4, 4,Ｅエイワジョリｰ, 69,勝浦正, 0.4, 59,*  7,  -7, 4,  6.8,①②①
 5, 2,Ｆサンライトフェロｰ, 43,松岡正, 2.4, 51, -14,   4,11, 67.1,⑯⑮⑨, 5, 3,Ｃラｰドロランダム, 58,田中勝, 0.9, 59, -10,  12, 4,  7.1,⑨⑧⑦, 5, 2,Ｄサンアイブライト, 62,木幡初, 0.5, 45, -21,  18, 6, 20.3,④④③, 5, 9,Ｃキラリダイヤモンド, 73,吉田隼, 0.5, 56,   5,  -6, 2,  3.9,③④③
 6, 8,Ｊスマｰトシガｰ, 35,吉田豊, 2.4, 44, -10,  -3, 6, 41.1,⑭⑧⑥, 6, 9,Ｉマルチヒット, 45,田辺裕, 1.2, 54, -10,   8, 9,167.6,⑥⑦⑦, 6, 3,Ａウインバｰディクト, 70,福永祐, 0.6, 42, -21,  17, 2,  3.3,⑤④⑤, 6, 8,Ｋヤマニントゥドロワ, 66,二本柳, 0.7, 67,  -9,* 16,16,239.6,⑬⑭⑫
 7,10,Ｇカンタｰタ, 42,小林淳, 4.0, 36,  -9, -20, 4, 24.8,⑩④⑤, 7, 2,Ｆコメンテｰタｰ, 47,蛯名正, 1.3, 51,  -9,   7, 2,  4.1,⑧⑥⑥, 7,10,Ｂブルｰマｰテル, 65,武士沢, 0.8, 41, -22,  17, 4,  8.0,⑥⑥⑥, 7,10,Ｇクイｰンアイリス, 68,上村洋, 0.9, 55,  -4,   4,11, 50.9,⑨⑧⑦
 8,16,Ｈラッキｰクロフネ, 40,福永祐, 4.1, 35, -11, -17,12, 84.1,⑧⑨⑩, 8, 1,Ｄセンギョウシュフ, 54,勝浦正, 1.7, 46,  -8,   1, 6, 15.5,④④④, 8, 9,Ｆミスティックベル, 59,横山典, 0.8, 59, -25,* 26, 3,  4.5,⑩⑨⑦, 7, 6,Ｎラドランファｰマ, 59,小牧太, 0.9, 55,  -4,   4, 8, 32.2,⑦⑧⑩
 9,15,Ｏテンジンカズトヨ, 30,江田照, 4.6, 26,* -8, -27,14,192.3,⑤②③, 9, 4,Ｇシｰズアレディ, 47,田中博, 2.8, 39, -12,  -6, 8,101.1,⑦⑧⑨, 9, 4,Ｊリバイバルシチｰ, 48,吉田豊, 0.8, 59, -25,* 26,10,129.2,⑨⑨⑨, 9, 3,Ｄラピッドオレンジ, 70,横山典, 0.9, 56,  -1,   1, 3,  6.4,⑤⑥⑦
10, 9,Ｋサクラブルｰム, 35,小牧太, 4.6, 33, -13, -19,13,102.0,⑩⑬⑭,,,,,,,,,,,,,10, 5,Ｉゴｰルドネオ, 53,小牧太, 1.0, 44, -24,  20, 9, 53.6,⑦⑧⑨,10,13,Ｏスマイリングルｰラ, 53,福永祐, 1.1, 60, -10,  12,14,103.6,⑮⑮⑭
11,11,Ｉセイウングレイシｰ, 36,村田一, 4.8, 31, -13, -21, 7, 42.6,⑩⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,,11,15,Ｌアドマイヤダンサｰ, 65,田中勝, 1.1, 58, -10,  11, 9, 41.0,⑭⑮⑯
12, 3,Ｎクウェストルｰジュ, 31,大野拓, 4.8, 27, -12, -24,16,442.3,⑧⑨⑫,,,,,,,,,,,,,,,,,,,,,,,,,12, 1,Ｍアイラブマキシマム, 63,菊沢隆, 1.1, 55,   5, -15,12, 52.0,⑤④③
13, 4,Ｄエアソワレ, 44,吉田隼, 4.9, 19, -10, -28, 5, 27.1,⑤⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,13,16,Ｈフレンチムｰド, 67,大野拓, 1.3, 48,  -6,  -2,15,109.6,⑨⑪⑫
14,13,Ｍプリミティｰヴ, 31,的場勇, 5.6, -5, -13, -31, 9, 56.5,⑤⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｉフェザｰレイ, 67,津村明, 2.3, 19,*  6, -35,13, 56.9,③③⑤
15, 7,Ｐビシバシン, 10,勝浦正, 7.5,-48, -15, -41,15,305.5,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｂレフィナｰダ, 76,北村宏, 2.5, 41,  -6, -18, 5,  7.3,⑫⑫⑭
16,12,Ｌリバｰアンダルシア, 35,郷原洋, 7.6,-71,  -9, -53, 8, 43.8,③④⑪,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｐユｰロペ, 36,田面木, 2.9,-21,*  9, -46,10, 48.7,②①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+18 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+22 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-3),,,,,,,,,,,
