07年 8月11日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 8月11日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1500m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.1,,,,,■ 4R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■10R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,支笏湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａヤマカツオｰキッド, 56,池添謙,, 67,*  6,  -3, 2,  4.7,①①①, 1, 9, グリフィス,---,岩田康,, 51,  -9,  -1, 1,  4.1, ③③, 1, 7,Ｇテイエムシップウ, 58,北村友,, 63,*  2,   0, 5, 14.9, ①②, 1, 9,Ｇアドマイヤグロｰリ, 62,田中勝,, 66,* 15, -28, 7, 14.5,②②②
 2,11,Ｂランチボックス, 54,岩田康, 0.2, 62,   2,*  0, 1,  1.5,⑤③③, 2, 6, ナンヨｰリバｰ,---,勝浦正, 0.2, 49, -16,*  2, 2,  4.5, ⑦⑤, 2, 5,Ｂコルサトウショウ, 67,藤岡佑, 0.1, 63,*  1,   1, 3,  3.7, ②①, 2, 8,Ｅキンショｰジェット, 70,菊沢隆, 0.2, 81,   1,* 24, 5,  8.3,⑦⑦⑦
 3, 1,Ｄテｰオｰブラック, 50,北村友, 0.3, 60,   2,  -4, 5, 16.2,②③③, 3, 3, プライドオブキング,---,柴山雄, 0.3, 44,  -9,  -6, 3,  5.5, ③③, 3, 3,Ｄリヒタｰ, 63,黛弘人, 0.2, 60,  -5,*  2, 4,  9.2, ④④, 3, 1,Ｆモンブランカフェ, 70,小島太, 0.3, 75,   2,  14, 8, 16.2,④④④
 4, 8,Ｃスマｰトギャング, 52,柴山雄, 0.5, 60,*  5,  -9, 3, 10.1,②②②, 4,12, スズカバラッド,---,小林徹, 0.4, 41,* -6, -10,11, 61.9, ①①, 4,11,Ｅプラグマティック, 62,岩田康, 0.3, 59,  -4,   1, 1,  2.4, ④⑤, 4, 7,Ｄカレンパパ, 72,岩田康, 0.4, 69,   5,   1, 2,  5.6,③③③
 5, 5,Ｅワイルドエキサイト, 47,藤田伸, 0.8, 53,  -1,  -6, 4, 11.5,⑥⑤⑤, 5, 1, トキンナル,---,津村明, 0.5, 41, -14,  -4,12, 69.4, ⑦⑥, 5, 8,Ｊジｰティｰピｰチ, 51,柴山雄, 0.6, 56,  -8,   2, 8, 91.7, ⑧⑧, 5, 3,Ｂサンデｰコバン, 75,藤岡佑, 0.6, 73,   1,  14, 3,  5.7,⑤⑤⑤
 6,12,Ｇセイカカリンバ, 41,勝浦正, 0.9, 52,  -1,  -8, 9, 86.9,⑧⑤⑤, 6, 5, トキノプリンセス,---,藤岡佑, 0.6, 44, -24,*  4, 7, 11.7, ⑪⑩, 6, 9,Ａマイティｰキラｰ, 67,小林徹, 0.7, 53,   0,  -4, 2,  3.5, ③②, 6, 5,Ａエプソムアルテマ, 77,藤田伸, 0.7, 75,   2,  14, 1,  2.6,⑤⑤⑤
 7, 7,Ｈシルクイｰグル, 41,横山典, 1.1, 47,  -9,*  2, 7, 25.4,⑫⑫⑩, 7, 4, フェアｰプロ,---,横山典, 0.6, 39, -13,  -7, 8, 13.1, ⑤⑥, 7, 6,Ｃペプチドジャスミン, 65,武英智, 0.9, 50,  -3,  -4, 7, 31.0, ④⑥, 7, 6,Ｉリバイバルシチｰ, 61,秋山真, 0.8, 62,* 19, -50, 9, 22.6,①①①
 8, 9,Ｉモリトパラダイス, 40,武幸四, 1.3, 46,  -4,  -9, 8, 48.7,⑩⑧⑧, 8, 2, フルスペック,---,北村友, 0.9, 34, -21,  -5, 4,  7.2, ⑨⑩, 8, 4,Ｉグレｰトモア, 52,伊藤直, 0.9, 52, -15,*  3,10,136.0, ⑩⑨, 8, 4,Ｈディｰエスボランチ, 62,勝浦正, 1.1, 72,  -1,  15, 6, 10.8,⑧⑧⑧
