07年 5月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 5月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0.7,,,,,■ 4R  芝1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.6,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2.5,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,烏丸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａサンマルチｰフ, 61,岩田康,, 73,  -4,* 11, 3,  4.4, ④④, 1, 1,Ｅブラウンキャット, 48,川田将,, 68,  -5,* 11, 6, 22.9, ⑧⑦, 1, 5,Ａコンティネント, 79,武豊  ,, 70,*  4,  10, 1,  1.7, ①①, 1, 8,Ｃマキハタサイボｰグ, 79,武幸四,, 85,  10,* 14, 5, 12.6,⑥⑦⑦
 2, 6,Ｅシルバｰジャンパｰ, 50,中村将, 1.0, 56,* -1,  -3, 7, 20.2, ②②, 2,13,Ａモンサンミシェル, 69,池添謙, 0.0, 66,  -3,   8, 2,  2.5, ④④, 2,10,Ｄケイアイマイスキｰ, 64,岩田康, 0.4, 65,*  2,   6, 3,  4.6, ②②, 2, 6,Ｈホｰマンアラシ, 76,福永祐, 0.0, 84,   9,* 17, 6, 13.2,⑧⑩⑩
 3,10,Ｂヴェリタス, 56,秋山真, 1.0, 61, -11,*  8, 2,  3.3, ⑧⑦, 3, 6,Ｃアクセルファイヤｰ, 54,角田晃, 0.2, 73, -14,* 19, 5, 15.5, ⑮⑫, 3, 1,Ｈニシノプライド, 59,和田竜, 0.6, 62,*  1,   5, 6, 20.9, ②②, 3,11,Ｊトロフィｰディｰル, 74,武豊  , 0.1, 85,  12,  10, 2,  3.2,⑤⑤⑤
 4, 9,Ｃダンツオラクル, 55,和田竜, 1.1, 56,*  0,  -3, 6, 19.6, ②②, 4, 5, スウィフトレディｰ,---,和田竜, 0.3, 67, -11,* 14,16,169.9, ⑭⑫, 4, 9,Ｅテイエムアタック, 64,太宰啓, 0.6, 80, -11,* 27, 8, 60.7, ⑩⑩, 4, 3,Ｅマｰブルバルダｰ, 77,安藤勝, 0.1, 83,  13,   5, 3,  6.3,④③③
 5, 7,Ｉディｰプネイチャｰ, 43,河北通, 1.3, 53,*  2,  -7, 4,  6.8, ①①, 5, 3,Ｂベビｰフェイス, 62,上野翔, 0.4, 57,  -3,   1, 1,  2.4, ④④, 5, 4,Ｆショウリュウアクト, 62,佐藤哲, 0.8, 68,  -9,  19, 4, 18.8, ⑨⑧, 5, 4,Ｄカネトシツヨシオｰ, 78,渡辺薫, 0.3, 82,  11,   8, 4, 12.5,⑧⑦⑦
 6, 2,Ｄネネグｰス, 50,安藤勝, 1.4, 55, -10,   3, 1,  3.0, ⑦⑤, 6,18,Ｊシルクロワイヤル, 40,古川吉, 0.4, 56,* -1,  -2, 3, 10.2, ②②, 6, 7,Ｇロングミｰナ, 60,川田将, 0.8, 68,  -9,  19, 5, 20.8, ⑧⑧, 6, 5,Ｋフィｰルドカイザｰ, 71,熊沢重, 0.4, 77,* 12,  -4,11,137.3,①①①
 7, 3,Ｆマイネルガンツ, 46,鮫島良, 1.6, 55, -21,* 11, 5, 10.6, ⑬⑬, 7,16,Ｄナムラハル, 48,鮫島良, 0.7, 50,* -1,  -7,15,126.2, ②②, 7, 2,Ｂナリタスパｰク, 68,渡辺薫, 0.9, 59,  -1,   5, 2,  4.4, ④④, 7, 1,Ｆトウカイラブ, 77,池添謙, 0.4, 81,   9,  11, 7, 26.0,⑩⑪⑩
 8,12,Ｊメイショウサルト, 41,角田晃, 2.3, 44, -14,  -2,12,332.2, ⑫⑫, 8, 2,Ｇアジアンホｰプ, 43,柴原央, 0.7, 51,* -2,  -5,13,119.7, ④④, 8, 3,Ｉエｰティｰボス, 58,福永祐, 0.9, 62,  -6,  13, 7, 29.1, ⑦⑦, 8, 9,Ｂサクラキングダム, 81,岩田康, 0.8, 76,* 13,  -7, 1,  2.3,②②②
 9,13,Ｋカシノマキバオｰ, 35,吉田稔, 2.5, 41,  -6, -12,13,415.8, ④⑥, 9,14,Ｈレディカｰニバル, 41,岩田康, 0.8, 51,  -5,  -2, 4, 12.0, ⑧⑦, 9, 6,Ｃオンリｰストｰン, 64,吉田稔, 1.2, 56,  -4,   5,10,117.6, ⑥⑤, 9, 7,Ａワンダｰドリｰム, 82,秋山真, 0.9, 73,  11,  -5, 9, 43.1,⑥⑤⑤
