07年 1月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年 1月 7日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(抽) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3.2,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.6,,,,,■10R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,若水賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｄレットイットライド, 49,横山典,, 57,  -4,*  3, 2,  4.9, ⑨⑦, 1, 6, グロｰリアスゲスト,,蓑島靖,,,,,11,143.3,②②②, 1, 7,Ｃトｰセンベルボｰイ, 67,横山典,, 78,  11,*  4, 3,  4.0,⑦⑥④, 1,16,Ｃマルブツブリザｰド, 77,鈴来直,, 81,*  9,  11, 3,  6.9, ②②
 2,16,Ｇダノンブライアン, 46,蛯名正, 0.2, 61,*  3,* -5, 1,  2.6, ②②, 2, 5, ニシノジュエリｰ,,宗像徹, 0.6,,,, 1,  2.2,③①①, 2,12,Ａラヴサンシャイン, 71,木幡初, 0.2, 77,  12,* -1, 1,  3.2,④④②, 2, 2,Ｅゴｰルドクラウン, 74,石橋脩, 0.1, 83,   1,* 17, 2,  5.1, ⑦⑦
 3, 1,Ｈコスモタロウ, 46,木幡初, 0.7, 53,   0,  -7, 7, 14.3, ④④, 3,11, シルクリベラル,,水出大, 2.2,,,,13,272.9,④⑦⑥, 3,16,Ｂマルブツクロス, 70,大野拓, 0.8, 71,* 12,  -9, 2,  3.3,③①①, 3, 3,Ｂラブハｰト, 78,塚田祥, 0.4, 74,   4,   9, 5,  9.3, ④⑥
 4,10,Ｃリッシンボス, 52,柴田善, 1.0, 53,*  3, -13, 6, 11.4, ①①, 4, 2, タイキダイナスティ,,矢原洋, 2.5,,,, 2,  3.6,⑥④⑤, 4, 4,Ｊサクセスガｰウィン, 57,北村宏, 1.6, 68,  11, -11, 9, 38.4,④⑥⑤, 4, 8,Ａコアレスストｰム, 79,佐藤聖, 0.5, 71,   4,   8,14, 73.7, ④③
 5,15,Ｂダイワムゲン, 53,北村宏, 1.0, 50,   0, -10, 4,  8.5, ④④, 5,13, レオスタｰライト,,柴田大, 3.0,,,, 6, 15.3,⑫⑨⑨, 5, 3,Ｌリネンメイン, 54,南田雅, 2.0, 66,  10, -11,15,252.9,⑭⑩⑧, 5, 7,Ｄエネルマオｰ, 75,和田竜, 0.5, 71,   4,   8, 4,  8.0, ④③
 6, 2,Ｌサルバドｰルボス, 33,石橋脩, 1.8, 40,  -3, -15,12,156.1, ⑨⑦, 6, 3, ワイズタイクｰン,,穂苅寿, 3.2,,,, 8, 26.1,①③③, 6, 9,Ｈブレイブバニヤン, 59,小野次, 2.2, 64,  11, -16, 7, 24.9,⑪⑥⑥, 6,10,Ｋエイシンライトゥン, 68,横山典, 0.7, 68,   1,   8, 6, 10.2, ⑦⑦
 7,14,Ｊコスモファルバラン, 39,吉田隼, 2.1, 35,  -5, -18, 9, 34.3, ⑨⑩, 7, 8, レッツゴｰアテネ,,金子光, 3.8,,,, 4, 10.9,⑥④④, 7,13,Ｇグレｰドエｰス, 59,千葉直, 2.3, 61,   8, -14,11, 95.2,⑪⑩⑧, 7, 4,Ｊワイルドソニック, 71,北村宏, 0.7, 70,  -2,  11, 9, 23.1, ⑪⑩
 8,13,Ｍララバイ, 30,吉永護, 2.3, 35, -10, -14,15,421.8, ⑭⑭, 8, 7, エムテイクラウン,,林満明, 4.1,,,, 5, 13.4,⑪⑪⑪, 8, 1,Ｎエアクラマン, 52,バルジ, 2.5, 63,  10, -16, 6, 21.7,⑪⑨⑧, 8,13,Ｉスイｰトハビタット, 71,菊沢隆, 0.8, 69,  -5,* 12,15,133.7, ⑭⑯
 9, 9,Ｉチュｰイングサイン, 43,和田竜, 2.7, 33,   0, -27, 5, 10.1, ④⑥, 9,12, ブラストシチｰ,,大庭和, 4.4,,,, 3,  7.5,⑨⑧⑧, 9,11,Ｅロックアウト, 62,後藤浩, 2.7, 62,   9, -14, 5, 11.6,⑨⑫⑫, 9, 1,Ｆチアフルワｰルド, 74,吉田隼, 0.8, 65,   3,   4, 7, 16.6, ⑦⑦
10,11,Ｅマイムマイム, 48,大野拓, 2.7, 31,  -1, -28,11,140.2, ④⑩,10, 4, コスモベリュｰムト,,千葉直, 4.7,,,,10, 56.6,⑧⑨⑩,10, 8,Ｆマイネルコレドｰル, 61,田中博, 3.3, 56,   7, -19,12,136.7,⑮⑭⑬,10,12,Ｇシルクゾディアック, 72,中舘英, 0.9, 61,* 12,  -6, 1,  3.3, ①①
11, 7,Ｏスナｰクヨｰクン, 20,石神深, 2.7, 32, -10, -18,14,415.8, ⑭⑭,11, 1, トウカイチャレンジ,,平沢健, 5.1,,,, 9, 34.6,④⑥⑦,11,10,Ｍロイバｰクラフト, 54,武士沢, 3.4, 58,* 13, -32,13,136.8,②②②,11, 5,Ｎサンデｰフラッパｰ, 50,後藤浩, 0.9, 62,*  8,  -2, 8, 17.4, ②③
12,12,Ｋトミケンクラｰジュ, 33,後藤浩, 2.7, 31,  -3, -24, 8, 32.4, ⑨⑫,12,10, ウリエル,,嘉堂信, 6.8,,,, 7, 21.8,⑭⑬⑬,12,14,Ｄクリスタルバッハ, 62,蛯名正, 3.5, 58,  12, -30, 4,  8.9,⑨④⑧,12,11,Ｐシンボリマｰズ, 35,蛯名正, 0.9, 66,  -4,   9,10, 28.1, ⑪⑫
13, 4,Ａトｰセンダッシュ, 54,中舘英, 3.2, 31,*  3, -35, 3,  5.6, ②②,13, 9, ビュｰティピｰス,,江田勇, 7.8,,,,14,304.9,⑨⑫⑫,13,15,Ｏエスペランサワン, 46,石橋脩, 3.5, 58,* 13, -32,14,171.3,④③⑥,13, 9,Ｌアンテリオｰル, 66,吉田豊, 1.0, 65,  -7,  11,12, 52.3, ⑭⑭
14, 5,Ｆクリノオンディｰヌ, 48,武士沢, 3.2, 28,   0, -32,10, 38.0, ④⑦,14,14, ダンスカｰニバル,,山本康, 9.4,,,,12,196.4,⑬⑭⑭,14, 2,Ｋキｰプウイン, 56,田中剛, 5.8, 50,   9, -42,10, 91.3,⑦⑫⑮,14,15,Ｍバｰドントロフィｰ, 65,村田一, 1.1, 60,   0,   3,16,287.6, ⑩⑫
15, 6,Ｐコウジンキンキ,  6,二本柳, 3.4, 25,  -7, -27,13,330.1, ⑬⑫,,,,,,,,,,,,,15, 6,Ｐロｰランフェルド, 45,菊沢隆,12.6,-30,   8, ---,16,354.2,⑯⑭⑭,15,14,Ｈスピンオフ, 72,津村明, 1.1, 60,  -2,   4,11, 36.8, ⑪⑩
16, 3,Ｎマルタカロｰズ, 20,小林淳, 3.5, 25, -10, -26,16,469.4, ⑭⑭,,,,,,,,,,,,,16, 5,Ｉウインドストｰム, 58,中舘英,13.3,-41,   8, ---, 8, 38.2,①⑭⑯,16, 6,Ｏチョウカイモンド, 49,バルジ, 1.2, 60,  -7,   8,13, 72.7, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+18 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:3),,,,,,,,,,,
単勝:490円 複勝:08=200円 16=130円 01=280円 枠連:630円,,,,,,,,,,,,"単勝:14,330円 複勝:06=1,860円 05=130円 11=4,300円 枠連:12,550円",,,,,,,,,,,,単勝:400円 複勝:07=140円 12=140円 16=120円 枠連:660円,,,,,,,,,,,,"単勝:690円 複勝:16=200円 02=180円 03=270円 枠連:1,370円",,,,,,,,,,,
馬連:890円 ワイド:08-16=390円 01-08=990円 01-16=600円,,,,,,,,,,,,"馬連:13,640円 ワイド:05-06=4,100円 06-11=75,490円 05-11=8,870円",,,,,,,,,,,,馬連:770円 ワイド:07-12=300円 07-16=250円 12-16=250円,,,,,,,,,,,,"馬連:2,030円 ワイド:02-16=830円 03-16=1,120円 02-03=780円",,,,,,,,,,,
"馬単:2,320円 3連複:3,180円",,,,,,,,,,,,"馬単:53,150円 3連複:255,050円",,,,,,,,,,,,"馬単:1,720円 3連複:680円",,,,,,,,,,,,"馬単:4,330円 3連複:5,580円 3連単:34,510円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11.2,,,,,■ 5R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 8R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1.5,,,,,■11R  ダ1200m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4.8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｶﾞｰﾈｯﾄｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａケルティックハｰプ, 48,柴田善,, 61,*  0,* -2, 1,  1.4,②②②, 1,14,Ｈショウワモダン, 47,大野拓,, 63,*  5,* -7, 2,  3.6,①①①, 1,11,Ｃエレガントキャット, 66,田中博,, 58,   0,  -2, 5,  8.1, ⑦④, 1, 3,Ｂスリｰアベニュｰ, 89,田中勝,, 85,  10,* 20, 3,  5.2, ⑭⑫
 2, 4,Ｊニシノエメラルド, 30,横山典, 0.2, 58,  -4,*  3, 2,  6.2,⑨⑧⑤, 2, 8,Ｄジャックロｰズ, 51,勝浦正, 0.3, 59,   1,* -1, 5, 10.5,⑥⑥④, 2, 9,Ｈオリオンシリウス, 58,佐藤聖, 0.1, 54,  -5,*  2,10, 36.2, ⑭⑬, 2, 7,Ｅリミットレスビッド, 83,蛯名正, 0.1, 93,  18,  17, 4,  7.4, ⑦⑥
 3,12,Ｃサニｰラブカフェ, 44,吉永護, 0.4, 58,*  1,  -7, 5, 19.3,①①①, 3,11,Ｋリミットブレｰカｰ, 39,吉田隼, 0.4, 59,*  4,  -9, 1,  3.4,②②②, 3, 7,Ｂチェルケッティ, 68,北村宏, 0.2, 59,   3,  -4, 3,  5.0, ⑤④, 3, 8,Ｃニシノコンサフォス, 88,和田竜, 0.2, 93,  21,  11, 2,  4.4, ②②
 4, 8,Ｂキャプテンドリｰム, 44,木幡初, 0.8, 54,*  0,  -9, 3,  7.3,④③③, 4,13,Ｆウェンブリｰ, 49,柴田善, 0.7, 55,   2,  -9, 3,  5.9,⑤⑤⑥, 4,14,Ｅヨイチトレジャｰ, 63,田中勝, 0.4, 53,  -5,*  1, 8, 26.5, ⑭⑬, 4,12,Ｈニホンピロサｰト, 81,勝浦正, 0.3, 85,  12,* 19,10, 45.0, ⑭⑪
 5, 2,Ｈニシノキンレンポ, 34,大野拓, 2.1, 43,  -1, -21, 8, 53.7,④④③, 5, 1,Ｌシルクオルフェウス, 34,小牧太, 0.8, 52,  -3,* -1, 8, 18.7,⑭⑫⑪, 5,12,Ｌブライティアメッセ, 51,勝浦正, 0.6, 51,  -3,  -3, 9, 29.6, ⑫⑨, 5,11,Ｏサチノスイｰティｰ, 67,村田一, 0.4, 87,  18,  10, 7, 20.5, ⑤④
 6, 7,Ｇコスモライゼン, 35,吉田隼, 2.2, 41,  -6, -11,12,219.7,⑬⑫⑩, 6,10,Ｅタイフｰンクラス, 50,津村明, 1.1, 47,  -2,  -9, 4,  9.4,⑥⑩⑦, 6, 6,Ｊメジロタｰキッシュ, 57,吉田豊, 0.8, 57,*  7, -14, 6, 17.7, ①①, 6, 5,Ｍセレスダイナミック, 73,吉田隼, 1.0, 74,   7,  13,14,135.5, ⑯⑮
 7, 5,Ｆサクラブルｰム, 37,北村宏, 2.5, 41,  -4, -17, 4, 13.0,④⑧⑧, 7,12,Ａクリｰルバレット, 58,蛯名正, 1.2, 48,  -1, -10, 7, 18.5,⑫⑩⑨, 7, 1,Ｋグロスタｰチャｰム, 57,菊沢隆, 0.8, 49,  -6,  -2,14, 97.4, ⑯⑯, 7,15,Ｊカフェボストニアン, 78,菊沢隆, 1.2, 79,  19,   1,15,158.0, ⑤④
 8, 6,Ｋパライッソ, 30,武士沢, 2.7, 40,  -2, -23, 7, 52.3,⑨⑦⑤, 8, 2,Ｊケイアイロブ, 40,和田竜, 1.3, 48,*  5, -22, 9, 34.5,②②②, 8, 8,Ｄトレトレジョリ, 65,石橋脩, 0.8, 53,   3, -10, 2,  4.5, ⑤⑦, 8, 9,Ｇエイシンボｰダン, 82,柴山雄, 1.2, 77,  16,   4,12, 62.1, ⑦⑧
 9, 1,Ｄイヴピアジェ, 42,柴山雄, 2.7, 39,  -7, -14,13,233.6,⑮⑭⑬, 9, 6,Ｃキシュウトレジャｰ, 53,村田一, 1.4, 45,  -1, -15,10, 39.9,⑥⑧⑨, 9, 3,Ｆアサクサコンソメ, 59,大野拓, 1.0, 48,   1, -12,13, 51.8, ⑦⑦, 9, 1,Ｎアグネスジェダイ, 71,横山典, 1.4, 79,  17,   5, 8, 39.4, ⑩⑧
10,11,Ｉエイブルコスマｰ, 34,南田雅, 3.1, 37,  -5, -21, 6, 36.9,⑬⑪⑩,10, 3,Ｇクニノユメオｰ, 49,吉田豊, 2.4, 35,   0, -31, 6, 10.8,⑩⑥⑦,10,10,Ｍベルモントユリア, 51,武士沢, 1.2, 46,  -2, -10,11, 36.3, ⑩⑨,10,14,Ｆコパノフウジン, 82,後藤浩, 1.5, 79,  21,  -2, 6, 13.4, ②③
11,15,Ｌグランドアビリティ, 30,勝浦正, 4.1, 31,  -6, -29,10,112.8,⑪⑫⑫,11, 4,Ｉオグリブラック, 46,小林淳, 2.6, 33,  -2, -30,14,188.3,⑩⑫⑪,11,16,Ｐニシノオウヒ, 42,木幡初, 1.2, 50,   4, -15,15,111.9, ③②,11, 2,Ｉダイワメンフィス, 81,北村宏, 1.5, 71,  12,   5,11, 54.7, ⑪⑫
12,16,Ｎクリｰンレディ, 17,小林淳, 4.2, 31,  -8, -25,14,246.8,⑯⑯⑯,12,15,Ｎポｰトフォリオ,  2,石橋脩, 3.3, 28,  -3, -39,15,302.6,⑬⑫⑭,12,13,Ｉフェアリｰティアラ, 58,小野次, 1.3, 45,  -2, -11,16,136.2, ⑩⑨,12,10,Ｋエイシンセイテン, 76,吉田豊, 1.9, 69,  15,  -3,16,173.3, ⑦⑧
13,14,Ｐマリｰンチャチャ,-79,二本柳, 4.2, 30,  -1, -40,15,248.5,④④⑤,13, 5,Ｍプリモスペシャル, 17,後藤浩, 3.5, 26,  -1, -46,12, 68.4,⑥⑧⑬,13, 5,Ｇデアリングワｰルド, 59,中舘英, 1.3, 49,   4, -16, 4,  5.8, ③④,13,16,Ａジョイフルハｰト, 90,中舘英, 2.0, 81,* 26,  -8, 1,  2.8, ①①
14, 9,Ｅヒシヴィｰナス, 37,郷原洋, 4.5, 29,  -1, -42, 9, 57.8,⑧④⑧,14, 9,Ｂヒルノナタリｰ, 55,木幡初, 3.6, 23,*  5, -57,11, 41.1,②②④,14, 2,Ｎビｰビｰイリュｰム, 50,蛯名正, 1.4, 44,  -3, -11,12, 44.1, ⑫⑬,14, 6,Ｐダイワパッション, 60,柴田善, 2.2, 66,  12,  -1, 9, 43.7, ⑪⑮
15, 3,Ｏネクストペｰジ,  5,的場勇, 5.7, 21,  -8, -43,16,313.2,⑪⑭⑬,15, 7,Ｏプラネタリウム,-15,田中勝, 4.8,-24, -12, -46,13,128.2,⑮⑮⑮,15, 4,Ｏスイｰトピルエット, 49,塚田祥, 1.6, 42,  -1, -15, 7, 20.6, ⑨⑨,15, 4,Ｌプレシャスカフェ, 73,バルジ, 3.0, 58,  13, -10,13, 64.4, ⑪⑫
16,10,Ｍショウナンパフィｰ, 18,吉田豊, 6.0, 22,  -4, -51,11,153.6,③⑧⑬,,,,,,,,,,,,,16,15,Ａタイキプロバンス, 70,的場勇, 1.7, 44,*  5, -23, 1,  4.1, ②②,16,13,Ｄサンアディユ, 87,小牧太, 3.1, 63,* 21, -19, 5, 11.8, ②⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:不良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:不良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:+15 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:不良(指数:-1),,,,,,,,,,,
単勝:140円 複勝:13=100円 04=170円 12=320円 枠連:450円,,,,,,,,,,,,"単勝:360円 複勝:14=190円 08=230円 11=170円 枠連:1,690円",,,,,,,,,,,,"単勝:810円 複勝:11=230円 09=850円 07=210円 枠連:4,530円",,,,,,,,,,,,単勝:520円 複勝:03=170円 07=210円 08=170円 枠連:750円,,,,,,,,,,,
"馬連:450円 ワイド:04-13=270円 12-13=560円 04-12=1,470円",,,,,,,,,,,,"馬連:1,860円 ワイド:08-14=710円 11-14=450円 08-11=680円",,,,,,,,,,,,"馬連:13,150円 ワイド:09-11=3,510円 07-11=710円 07-09=2,440円",,,,,,,,,,,,"馬連:1,640円 ワイド:03-07=610円 03-08=390円 07-08=590円",,,,,,,,,,,
"馬単:620円 3連複:2,450円",,,,,,,,,,,,"馬単:2,940円 3連複:3,180円",,,,,,,,,,,,"馬単:23,350円 3連複:18,160円",,,,,,,,,,,,"馬単:2,800円 3連複:2,260円 3連単:12,610円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.7,,,,,■ 6R  芝2000m 3 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-6.5,,,,,■12R  芝2200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｭﾆｱｶｯﾌﾟ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａシアトルタコマ, 64,後藤浩,, 67,* 12, -11, 1,  1.5, ①①, 1,13, キッズヴェロｰチェ,---,勝浦正,, 34, -25,   6, 2,  6.8,⑤④③, 1, 1,Ｂマイネルシｰガル, 66,後藤浩,, 77, -12,* 28, 1,  1.7,⑥⑥⑤, 1,14,Ｊムｰンフェイズ, 68,吉田隼,, 69,   9,* -1, 9, 37.8,⑫⑪⑩
 2,16,Ｈブレイブソニック, 35,蛯名正, 0.3, 54,   1,  -4, 3,  7.3, ⑥⑤, 2, 7, ダノンヴィッタｰ,---,横山典, 0.3, 42, -29,* 12, 1,  1.6,⑩⑫⑩, 2, 7,Ａスズカコｰズウェイ, 69,柴田善, 0.0, 70, -10,  23, 2,  3.8,②③③, 2,13,Ｉジョウノエリザベス, 73,塚田祥, 0.2, 68,  10,  -6, 2,  4.7,⑩⑩⑧
 3,11,Ｃエアリアｰナ, 55,田中勝, 0.5, 50,  -5,* -1, 4,  8.7, ⑩⑩, 3, 5, ファインスマイル,---,北村宏, 0.4, 26, -26,   1, 6, 28.0,④④④, 3, 8,Ｅウィズディクタット, 63,吉田隼, 0.3, 63, -11,  20, 5, 26.4,③④④, 3, 5,Ｆエイシンサリヴァン, 75,吉田豊, 0.2, 69,* 14, -16, 5,  9.3,①①①
 4, 8,Ｋホッカイトｰラス, 23,小林淳, 0.7, 48,  -3,  -5, 7, 57.7, ⑨⑧, 4, 2, ヒエン,---,蛯名正, 0.4, 36, -29,   9, 5, 18.6,⑬⑩⑦, 4, 3,Ｇコスモジエラ, 52,吉田豊, 0.5, 65, -15,  23, 7, 58.8,⑧⑧⑧, 4, 8,Ｇブラックアルタイル, 75,中舘英, 0.3, 68,* 14, -16, 3,  5.2,③②②
 5,12,Ｏキングロッチ,-24,木幡初, 0.8, 48,  -8,* -2,11,205.1, ⑫⑫, 5,15, ディｰエスデンバｰ,---,石橋脩, 0.5, 25,*-22,  -8,14,127.2,①①①, 5, 6,Ｄアルシラｰト, 64,田中勝, 0.6, 60, -14,  20, 4, 14.3,⑥⑥⑤, 5,10,Ｈフェスティヴナイト, 74,柴田善, 0.3, 68,* 14, -16, 1,  3.5,⑤②②
 6, 5,Ｄリネンフィｰルド, 54,和田竜, 1.0, 49,   4, -14, 2,  5.2, ④②, 6, 3, プレイザゲｰム,---,柴田善, 0.5, 45, -31,* 13, 7, 28.7,⑭⑭⑩, 6, 5,Ｆシャイニンワｰルド, 58,横山典, 0.7, 55, -12,  15, 3,  4.7,③④⑤, 6,11,Ａオルドリｰバ, 80,蛯名正, 0.4, 67,  11, -10, 4,  5.2,⑨⑧⑧
