07年12月16日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年12月16日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4.0,,,,,■ 4R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5.0,,,,,■ 7R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6.8,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.1,,,,
 9,14,Ｍタマモヴィグラス, 28,長谷川, 1.7, 46,  -9,  -5,16,188.7, ⑧⑧, 9, 6,Ｇオｰスミツルギ, 52,長谷川, 1.2, 48,  -3,  -9, 4,  9.6,⑬⑩⑫, 9, 8,Ｋプリティｰキャット, 51,川島信, 1.6, 53,  -1,  -4,12,117.2,⑬⑫⑪, 9, 9,Ｂクリスタルコｰスト, 70,川島信, 0.9, 65,   6,  -2, 9, 35.8,⑨⑧⑩
10, 3,Ｇトップビｰト, 39,田中健, 1.9, 41, -11,  -7,11, 91.2, ⑧⑧,10, 8,Ｍシアトルシｰフェア, 35,的場勇, 1.3, 44,  -3, -15,12,106.3,⑪⑧⑩,10, 4,Ｊラフアップ, 53,津村明, 1.7, 53,   0,  -7, 6, 16.3,⑨⑩⑧,10, 3,Ａゲットマイウェイ, 79,津村明, 1.0, 64,*  9, -12, 1,  3.8,①①①
11,11,Ｌドラスティッカｰ, 32,川島信, 2.1, 41, -15,  -5,10, 71.2, ⑫⑫,11, 1,Ｉヴァｰジリア, 45,二本柳, 1.4, 45,  -4, -11,11, 94.9,⑧⑩⑩,11, 1,Ｇグッドバニラ, 54,上村洋, 1.8, 54,*  4, -16, 9, 56.4,①②①,11, 6,Ｍアグネスマクシマム, 62,和田竜, 1.0, 64,*  8,  -9, 6, 10.9,③②②
12,13,Ｅテイエムカイザｰ, 43,芹沢純, 2.6, 34,  -2, -18, 5, 12.2, ⑤⑤,12,11,Ｌアニキ, 35,大下智, 2.3, 32,  -6, -27,13,113.5,⑬⑩⑬,12,16,Ｎニシノカムシン, 45,赤木高, 2.4, 46,  -6,  -4,14,164.1,⑯⑯⑮,12,13,Ｈロイバｰブリング, 65,西田雄, 1.0, 64,   7,  -6,16,274.5,⑤⑤⑤
13,16,Ｄシゲルディザイア, 45,田中克, 3.1, 26, -16, -16,12,131.6, ⑫⑫,13,14,Ｃケイアイバランス, 58,太宰啓, 2.4, 35,*  0, -35,10, 63.6,②②②,13,12,Ｉプラジェラｰト, 54,二本柳, 2.5, 48,*  2, -20,11, 67.9,⑨⑤⑥,13,15,Ｐキングタキオン, 55,郷原洋, 1.2, 61,   4,  -2,13, 94.9,⑭⑫⑩
14, 1,Ｏロングビシャモン, -5,大下智, 3.4, 23, -22, -15,13,141.7, ⑮⑮,14,12,Ｐライングロリア,-14,松田大, 2.6, 33,  -7, -23,16,409.3,⑩⑭⑭,14,10,Ｏカシノアマゾネス, 41,西田雄, 2.9, 44,   1, -21,13,150.8,③⑦⑧,14,11,Ｎモモタロサン, 61,赤木高, 1.5, 58,   0,   3,15,174.1,⑮⑮⑮
15, 2,Ｉサチノセレクション, 37,浜中俊, 3.9, 19, -16, -24, 8, 41.6, ⑫⑭,15,10,Ｎバトルウィン, 25,大野拓, 3.4, 27,  -9, -34,15,355.4,⑯⑮⑭,15,15,Ｐヤマノミライ, 39,草野太, 4.3, 32,  -2, -32,16,364.7,⑫⑪⑫,15,12,Ｌシルキｰフレンド, 62,二本柳, 1.9, 54,  -2,   1,14,124.0,⑮⑯⑯
16, 9,Ｐカシノパンジｰ,-96,池崎祐, 4.7, -2, -40, -17,15,182.7, ⑯⑯,16, 4,Ｏフォレストロバリｰ, 13,安藤光, 3.6, 27,  -9, -35,14,177.2,⑬⑯⑯,16, 5,Ｌアメｰリア, 48,藤岡康, 5.7, 25,  -5, -41, 8, 49.7,⑤⑭⑯,16, 4,Ｆゴｰルドネオ, 66,長谷川, 2.1, 52,*  7, -25,11, 55.1,②②⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+13 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,
"単勝:490円 複勝:10=190円 07=140円 05=380円 枠連:1,020円",,,,,,,,,,,,"単勝:1,360円 複勝:13=270円 07=120円 09=140円 枠連:1,200円",,,,,,,,,,,,"単勝:220円 複勝:06=120円 02=380円 03=610円 枠連:1,690円",,,,,,,,,,,,単勝:450円 複勝:07=150円 14=180円 08=170円 枠連:690円,,,,,,,,,,,
"馬連:900円 ワイド:07-10=450円 05-10=1,300円 05-07=850円",,,,,,,,,,,,"馬連:1,580円 ワイド:07-13=580円 09-13=720円 07-09=210円",,,,,,,,,,,,"馬連:2,110円 ワイド:02-06=690円 03-06=970円 02-03=3,940円",,,,,,,,,,,,"馬連:1,120円 ワイド:07-14=410円 07-08=380円 08-14=630円",,,,,,,,,,,
"馬単:2,130円 3連複:4,240円",,,,,,,,,,,,"馬単:3,740円 3連複:1,900円",,,,,,,,,,,,"馬単:2,940円 3連複:11,770円",,,,,,,,,,,,"馬単:2,170円 3連複:1,760円 3連単:8,810円",,,,,,,,,,,
■ 2R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.5,,,,,■ 5R  芝1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  芝2500m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■11R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香嵐渓特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｇケイアイシャｰプ, 58,石橋脩,, 72,*  2,* 10, 1,  2.5,⑥④④, 1, 6, ブライティアパルス,---,藤岡康,, 54,   0,  -6, 4, 11.3, ④③, 1,11,Ｃダｰクフラッシュ, 69,石橋脩,, 63,* -6,  17, 5,  7.2,⑥②②, 1,12,Ｇリオサンバシチｰ, 69,田嶋翔,, 78,  11,*  6,13, 53.6,⑤⑤④
 2, 6,Ｍトゥインクルタイム, 51,赤木高, 0.3, 67,*  3,   5,12, 73.5,③②②, 2, 7, メジロフロｰラ,---,石橋脩, 0.0, 61,*  5,  -7, 2,  4.4, ②②, 2,13,Ａグレｰトキャンドル, 71,野元昭, 0.0, 61,* -5,  15, 1,  3.4,②②②, 2, 4,Ａタカオセンチュリｰ, 76,津村明, 0.3, 76,  11,*  3, 1,  2.2,⑤⑤④
 3,14,Ｋクリノスペシャル, 52,上村洋, 0.3, 71,  -1,* 11,11, 72.8,⑪⑨⑧, 3, 9, ブレイジングスタｰ,---,川島信, 0.3, 53,   2,  -9, 6, 13.7, ④⑥, 3, 2,Ｂビクトリｰフラッグ, 69,藤岡康, 0.1, 70, -11,* 22, 3,  6.5,⑩⑩⑪, 3, 5,Ｅアグネスハッピｰ, 70,長谷川, 0.8, 71,   9,   2, 5, 16.4,⑧⑨⑧
 4, 5,Ｂメイショウアルペン, 66,藤岡康, 0.4, 65,   0,   6, 4,  5.6,④④④, 7,12, ミルフルｰル,---,田中健, 0.6, 42,  -6,  -9, 5, 12.5, ⑧⑦, 4, 8,Ｇエアクラマン, 64,大野拓, 0.2, 59,* -7,  14, 6, 13.3,⑤⑤⑤, 4,14,Ｂマイイｰジス, 75,中舘英, 0.9, 72,* 13,  -5, 2,  5.2,④②①
 5, 7,Ａパｰフェクトマッチ, 67,津村明, 0.5, 68,   0,   8, 2,  4.7,⑫⑧⑧, 4, 3, リノｰンパｰパス,---,松田大, 0.6, 47, -18,*  6, 3,  5.6, ⑪⑩, 5,10,Ｅマイネナデシコ, 66,津村明, 0.2, 70,  -9,* 22, 2,  3.4,⑫⑩⑦, 5, 8,Ｊウインプログレス, 66,大野拓, 0.9, 72,* 13,  -5, 6, 20.1,⑮②②
 6, 1,Ｃヘンメイレン, 63,的場勇, 0.8, 59,*  2,   0, 3,  5.2,①①①, 5,10, アジリタ,---,和田竜, 0.7, 47,   2, -15, 1,  3.0, ④③, 6, 5,Ｋスタｰダストボｰイ, 61,浜中俊, 0.5, 54, -10,  13,11, 56.3,⑦⑧⑨, 6, 6,Ｌソフトパワｰ, 64,和田竜, 1.0, 70,   8,   1,14, 89.0,⑫⑫⑧
 7,13,Ｉチノハテマデモ, 54,千葉直, 0.9, 62,  -3,   6,14,137.8,⑦⑩⑩, 6,15, マキハタビバ,---,高井彰, 0.8, 44, -17,*  2, 9, 23.4, ⑪⑩, 7, 1,Ｈピサノアリュメｰル, 64,古川吉, 0.6, 66, -10,* 21, 8, 32.9,⑬⑬⑭, 7,10,Ｎツルマルロｰズ, 59,中村将, 1.1, 68,   7,*  3, 9, 28.5,⑬⑬⑫
 8,11,Ｆアンジェトワｰル, 61,田辺裕, 0.9, 66,  -3,*  9, 6, 26.4,⑬⑬⑫, 8, 8, メイショウキｰル,---,長谷川, 1.2, 41, -22,*  0,13, 68.7, ⑬⑭, 8, 9,Ｍスカイウォｰク, 57,鈴来直, 0.6, 52,* -6,   9,13,157.1,③⑤④, 8, 1,Ｉマヤノポペット, 67,太宰啓, 1.3, 67,   9,  -3,11, 39.7,⑧⑨⑧
 9, 4,Ｎモモノカオリ, 49,田嶋翔, 0.9, 60,*  3,   0, 9, 44.3,②②②, 9, 1, ピュアリップス,---,津村明, 1.2, 44,*  7, -28,10, 41.6, ①①, 9, 7,Ｄマイネルプログレス, 67,的場勇, 0.8, 48,  -9,   7,12, 69.5,⑨⑦⑦, 9,11,Ｆトラベルシチｰ, 70,芹沢純, 1.5, 67,* 13, -11, 3,  6.5,②①②
10, 8,Ｊヴィクトリアアイ, 54,太宰啓, 0.9, 61,   1,   3, 8, 39.2,⑦④⑥,10, 4, エスエスプリンセス,---,西田雄, 1.4, 37, -22,  -3,15, 92.2, ⑬⑬,10,14,Ｉハバネロキャット, 63,安藤光, 0.9, 48,* -6,   3, 7, 27.2,③②⑤,10,15,Ｍイグザクトリｰ, 63,野元昭, 1.7, 62,   4,   1,10, 34.3,⑯⑮⑭
11, 9,Ｅグロリアスウェザｰ, 62,芹沢純, 1.3, 62,  -4,   7, 5, 10.1,⑮⑭⑮,11,14, ミヤコノミヤコ,---,的場勇, 1.7, 27,  -5, -26,16,150.1, ⑧⑦,11, 3,Ｌマチカネヒザマル, 59,赤木高, 1.0, 52,  -9,  12, 9, 40.4,⑩⑫⑫,11, 7,Ｐグランプリサクセス, 52,松田大, 1.7, 62,   5,   0,15,107.8,⑬⑮⑭
12,16,Ｈヴィッテリア, 56,西田雄, 1.5, 57,  -2,   2,13,112.3,⑨⑩⑩,12,13, ニシノエアロ,---,太宰啓, 2.0, 28, -14, -20,11, 50.7, ⑩⑫,12,12,Ｆナイスヴァレｰ, 66,和田竜, 1.1, 49,* -5,  -3, 4,  7.1,①①①,12, 9,Ｏシフォンベｰル, 56,藤岡康, 2.4, 59,   9, -14,16,207.0,⑪⑨⑧
13, 2,Ｌリカオｰナイン, 51,中舘英, 1.6, 54,   1,  -4,10, 57.7,④④⑥,13,11, テアルビジン,---,田嶋翔, 2.1, 26,   2, -37, 7, 14.1, ④⑦,13, 4,Ｎミュｰジックハｰト,  9,芹沢純, 2.1, 42, -10,  -2,14,167.6,⑭⑬⑫,13,16,Ｃサンダルフォン, 72,古川吉, 2.7, 57,  11, -20, 4,  8.2,⑧⑤⑥
14,10,Ｏトｰセンウイスパｰ, 48,鈴来直, 2.7, 47,  -3,  -7,15,220.4,⑬⑭⑬,14, 2, ニシノアンジェラ,---,中舘英, 2.9, 16,*  5, -52, 8, 17.7, ②③,14, 6,Ｊロングミｰナ, 63,中村将, 2.6, 27,  -9, -18,10, 48.1,⑦⑧⑨,14, 2,Ｄアンクルピｰス, 71,北村浩, 3.3, 53,* 12, -27, 7, 27.4,①②⑥
15,12,Ｄレオリリｰ, 62,長谷川, 3.4, 44,  -2, -17, 7, 38.8,⑨⑩⑬,15,16, リヴプルｰフ,---,浜中俊, 3.2,-34, -25, -31,12, 59.1, ⑮⑮,,,,,,,,,,,,,15, 3,Ｋファンドリウェｰブ, 66,柴原央, 3.6, 49,   6, -19, 8, 27.7,⑤⑭⑯
16, 3,Ｐユランコタン, 34,二本柳, 3.6, 42,  -5, -12,16,239.3,⑮⑯⑯,16, 5, リッカエスケｰプ,---,赤木高, 3.9,-57, -33, -31,14, 83.3, ⑯⑯,,,,,,,,,,,,,16,13,Ｈエアリｰズ, 68,二本柳, 3.7, 50,  10, -28,12, 48.5,②⑧⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
"単勝:250円 複勝:15=140円 06=1,110円 14=1,680円 枠連:650円",,,,,,,,,,,,"単勝:1,130円 複勝:06=310円 07=210円 09=390円 枠連:2,450円",,,,,,,,,,,,単勝:720円 複勝:11=200円 13=160円 02=260円 枠連:640円,,,,,,,,,,,,"単勝:5,360円 複勝:12=740円 04=130円 05=310円 枠連:550円",,,,,,,,,,,
"馬連:10,840円 ワイド:06-15=2,720円 14-15=2,480円 06-14=29,700円",,,,,,,,,,,,"馬連:2,960円 ワイド:06-07=880円 06-09=1,550円 07-09=1,730円",,,,,,,,,,,,"馬連:1,820円 ワイド:11-13=740円 02-11=1,040円 02-13=960円",,,,,,,,,,,,"馬連:6,660円 ワイド:04-12=2,020円 05-12=7,250円 04-05=600円",,,,,,,,,,,
"馬単:12,200円 3連複:128,420円",,,,,,,,,,,,"馬単:5,910円 3連複:11,280円",,,,,,,,,,,,"馬単:3,470円 3連複:6,150円",,,,,,,,,,,,"馬単:20,070円 3連複:24,240円 3連単:232,290円",,,,,,,,,,,
■ 3R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3.6,,,,,■ 6R  ダ2300m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.2,,,,,■ 9R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4.1,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,恵那特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｄディｰプスマｰト, 60,田中健,, 66,*  7,   1, 4, 10.8, ①②, 1, 7,Ａエタｰナルスマイル, 69,伊藤直,, 75,   7,*  8, 6, 10.8,⑦④②, 1, 6,Ｊパレスショットガン, 60,田嶋翔,, 79,*  6,* 13, 2,  4.5,③③③, 1, 7,Ｄリッカバクシンオ, 72,安藤光,, 76,   6,  11, 2,  3.7, ③③
 2,13,Ｍワンダｰヘネシ, 54,草野太, 0.1, 65,   2,   3,15,206.1, ⑤④, 2, 9,Ｇアンビリｰバブル, 61,中舘英, 0.7, 70,   7,*  2, 2,  4.1,④④⑤, 2,14,Ａフォルスストレｰト, 64,中舘英, 0.7, 73,*  8,   4, 8, 14.8,②②②, 2, 5,Ａシュガｰヴァイン, 76,和田竜, 0.2, 76,  -5,* 19, 1,  2.5, ⑬⑬
 3, 5,Ｊメイキンマジック, 55,池崎祐, 0.2, 66, -13,* 12,10, 43.5, ⑭⑬, 3, 4,Ｃトｰセンステディ, 63,川島信, 0.9, 68,*  8,  -5, 7, 14.1,①①①, 3, 2,Ｌファイトスピリッツ, 60,田辺裕, 0.7, 74,   5,*  9, 4,  9.0,⑥⑤⑤, 3, 3,Ｅカシマゼロワン, 64,宮崎北, 0.2, 75,  -2,* 16, 9, 47.7, ⑩⑦
 4,15,Ｉレイゴｰルド, 56,田辺裕, 0.3, 66,  -7,*  9,13,130.9, ⑫⑫, 4, 5,Ｆマイネルコレドｰル, 61,芹沢純, 1.3, 66,   6,  -3, 5, 10.5,⑪⑦⑤, 4,11,Ｃティズインパルス, 63,赤木高, 1.1, 70,*  6,   2, 7, 12.7,④③③, 4, 6,Ｎステラクッキｰ, 53,生野賢, 0.3, 76,  -9,* 21,14,183.9, ⑮⑬
 5,11,Ｈマコトジンライ, 57,北村浩, 0.4, 62,*  8,  -2, 7, 26.9, ②①, 5,14,Ｅスズカサンバ, 61,和田竜, 1.4, 64,*  7,  -8, 4,  8.5,④②②, 5, 8,Ｎアンジェラスキッス, 54,長谷川, 1.2, 72,  -1,* 13,14,127.9,⑮⑬⑫, 5, 8,Ｍビｰトザディｰラｰ, 57,石橋脩, 0.3, 72,  -1,  13,11, 88.0, ⑧⑦
 5, 4,Ｆマイティｰキラｰ, 59,藤岡康, 0.4, 60,   1,   1, 6, 19.6, ⑤⑦, 6, 1,Ｍツルマルツイモツイ, 52,上村洋, 1.4, 65,   5,  -1,11, 33.0,④⑨⑧, 6,13,Ｅアロド, 63,石橋脩, 1.4, 68,*  8,  -3, 1,  3.3,①①①, 6,12,Ｋウレッコ, 59,中村将, 0.3, 71,   3,  10, 6, 15.0, ⑤⑥
 7,12,Ａラスカルシチｰ, 70,丸田恭, 0.5, 58,   2,  -2, 1,  2.0, ⑤④, 7,15,Ｏアルゴ, 51,二本柳, 1.4, 65,   4,*  2,12, 55.6,⑬⑪⑩, 7, 3,Ｋビｰトオｰル, 60,藤岡康, 1.4, 67,   1,   5,10, 52.1,⑫⑩⑨, 7, 2,Ｃシｰディドアラバイ, 73,川島信, 0.3, 73,  -2,  14, 5,  8.8, ⑩⑪
 8,10,Ｇムｰンボｰ, 58,宮崎北, 0.5, 60,  -4,   3,11, 44.3, ⑨⑨, 8, 2,Ｈスナｰクエベレスト, 59,浜中俊, 1.7, 61,   2,   0, 3,  5.6,⑭⑫⑩, 8,15,Ｉユｰガットテｰスト, 61,上村洋, 1.5, 68,   4,   3, 6, 10.7,⑩⑧⑦, 8, 4,Ｇテイエムカチボシ, 63,河北通, 0.5, 67,   3,   7, 8, 35.7, ⑤④
 9, 8,Ｂアナナス, 69,大野拓, 0.6, 58,   5,  -3, 3,  5.5, ④④, 9,13,Ｂシゲルアラムシャ, 65,藤岡康, 2.0, 59,*  6, -15, 1,  3.9,②②②, 9, 7,Ｂマジカルスタｰ, 63,嘉藤貴, 1.7, 67,   3,   3,12,105.2,⑩⑩⑨, 9, 1,Ｏリネンアカシア, 53,長谷川, 0.7, 60,* 22, -15,12, 98.2, ①①
10, 7,Ｃスリｰフォｰトラン, 66,大下智, 0.6, 56,*  7,  -6, 2,  4.5, ②②,10,12,Ｄナンヨｰアｰス, 62,赤木高, 2.9, 55,   6, -18, 8, 16.3,②⑦⑧,10, 9,Ｄエイワハヤブサ, 63,大野拓, 1.8, 65,   3,   1, 9, 24.6,⑧⑨⑨,10,11,Ｂリキアイカザン, 73,的場勇, 0.9, 58,* 18, -15, 4,  8.2, ②②
11, 6,Ｎシャルトリュｰズ, 53,的場勇, 0.8, 55,   3,  -4, 8, 39.9, ⑤⑧,11,11,Ｋマイネルプロメッサ, 56,石橋脩, 3.1, 55,   7, -22,10, 31.0,⑨④⑤,11, 1,Ｇトｰセンクロス, 62,古川吉, 1.8, 65,   5,  -2, 5, 10.1,⑤⑤⑤,11, 9,Ｊケイエスディライツ, 62,難波剛, 1.0, 60,  -7,   8,15,233.7, ⑬⑮
12, 1,Ｋタケデンバトル, 54,千葉直, 0.9, 54, -12,   4,12,120.8, ⑭⑮,12, 3,Ｉサイレンスラダメス, 57,津村明, 3.3, 54,   2,  -8,13, 89.6,⑮⑮⑬,12,10,Ｈエボニｰビジョン, 62,草野太, 2.0, 62,   0,   2,15,139.2,⑫⑫⑬,12,10,Ｈデスコベルタ, 63,中舘英, 1.1, 56,   1,  -1, 3,  7.0, ⑧⑦
13, 2,Ｅフロｰラルジュノｰ, 59,黛弘人, 1.1, 51, -10,   1, 9, 40.8, ⑫⑭,13, 6,Ｊメルシｰゴｰルド, 56,古川吉, 4.0, 49,  -1,  -9, 9, 28.7,⑯⑯⑯,13,16,Ｆトゥルｰノｰス, 62,青木芳, 2.5, 59,   5,  -9, 3,  5.7,⑥⑤⑦,13,13,Ｌアルファジュリア, 58,田辺裕, 1.1, 56,   3,  -3,10, 81.7, ⑤⑩
