07年11月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,07年11月10日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1.2,,,,,■ 4R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.5,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａマイネルウォルビス, 50,福永祐,, 66,*  2,* -2, 1,  2.7, ①①, 1, 1, タマモアスリｰト,---,和田竜,, 52,* -7,  -1, 4,  5.3, ①①, 1, 3,Ａエイシンイッパツ, 67,浜中俊,, 61,*  0,  -2, 6, 27.0,①①①, 1,10,Ｂトップオブツヨシ, 77,和田竜,, 71,*  2,  14, 1,  2.2, ①①
 2,10,Ｋシルクアンタイド, 34,岩田康, 0.5, 59,  -1,* -4, 4,  6.3, ③③, 2, 4, サウスエンピリカル,---,福永祐, 0.0, 53, -10,   2, 1,  2.8, ②②, 2,11,Ｄシゲルアラムシャ, 64,田村太, 0.0, 63,  -1,   1,11,116.1,②③④, 2, 3,Ａミスティラブ, 78,福永祐, 0.3, 80,  -8,* 26, 6, 18.6, ⑨⑧
 3, 1,Ｊフジヤマワカムシャ, 40,ルメｰ, 1.2, 51,  -2,  -9, 6, 20.0, ⑥⑤, 3, 6, イイヤツ,---,安藤勝, 0.1, 54, -15,*  5, 2,  3.7, ④③, 3, 9,Ｇウインフェイム, 59,福永祐, 0.1, 66,  -2,*  4, 2,  4.3,⑩⑥④, 2, 4,Ｈクラウンプリンセス, 67,ルメｰ, 0.3, 74,  -4,  20, 3,  6.0, ③③
 4, 5,Ｄカネトシトレンド, 47,鮫島良, 1.3, 50,  -3,  -9, 9, 37.5, ⑥⑧, 4, 7, イコｰルパｰトナｰ,---,川田将, 0.7, 46, -18,   2, 7, 19.5, ⑦⑦, 4, 2,Ｂタガノアッシュ, 65,岩田康, 0.2, 64,  -1,   2, 1,  1.9,③⑥⑦, 4, 5,Ｉザリｰン, 63,スボリ, 0.3, 77,  -6,  23, 8, 49.6, ④④
 5, 4,Ｅミッキｰアデュｰ, 46,秋山真, 1.3, 50,  -3,  -9, 5, 17.1, ⑥⑤, 5, 2, バトルミルク,---,角田晃, 0.8, 47, -22,*  5, 9,138.8, ⑨⑨, 5, 4,Ｃロｰレルアクシス, 64,船曳文, 0.4, 62,  -5,*  4, 5, 10.3,⑦⑩⑩, 5, 2,Ｃインプレッション, 75,秋山真, 0.5, 74,  -8,  23, 5, 11.5, ⑦⑧
 6, 3,Ｈカシノマルス, 41,浜中俊, 1.4, 48,* -1, -15,11,234.9, ③③, 6, 3, マルヨフォｰティ,---,ルメｰ, 1.4, 36, -17,  -6, 5, 10.4, ⑤⑤, 6,10,Ｉニシノマニッシュ, 57,和田竜, 0.6, 60,  -2,  -1, 7, 38.5,⑩⑥⑦, 6, 9,Ｊスリｰスピニング, 63,武幸四, 0.6, 77, -11,* 26, 9, 72.1, ⑩⑩
 7,12,Ｃメイショウクレスタ, 47,飯田祐, 1.4, 52,*  1, -14, 3,  4.7, ②②, 7, 9, メイショウロデム,---,武幸四, 1.7, 33, -19,  -7, 8, 73.4, ⑦⑤, 7, 6,Ｈイグザクトリｰ, 57,田中健, 0.6, 57,  -2,  -4, 8, 73.1,③③④, 7, 1,Ｅジャングルテクノ, 74,四位洋, 0.6, 69,  -6,  19, 4,  8.1, ④④
 8, 6,Ｉシャルマンロｰテ, 40,藤岡康, 1.6, 43,  -7, -10, 8, 36.1, ⑨⑧, 8, 5, マッキｰサマンサ,---,野元昭, 2.0, 34, -12, -18, 6, 14.6, ③③, 8, 5,Ｊゴｰルデンミション, 56,藤岡康, 0.6, 59,  -4,   0, 9, 74.3,③⑥⑫, 8, 7,Ｇアドマイヤメガミ, 67,川田将, 0.7, 66,  -6,  17, 7, 41.5, ④④
 9, 8,Ｂテイエムエナジｰ, 48,和田竜, 1.7, 45,  -5, -11, 7, 20.2, ⑨⑧, 9, 8, エｰシンシｰエン,---,岩田康, 2.0, 31, -18, -11, 3,  5.2, ⑤⑦, 9,12,Ｆシルクデュｰク, 62,田島裕, 0.8, 57,*  0,  -6, 4,  7.7,③②②, 9, 6,Ｆレディキルシェ, 68,長谷川, 0.8, 61,  -2,   9,10,100.2, ②②
10, 9,Ｇメイショウヘルメス, 43,高橋亮, 2.3, 39,  -6, -14,10, 56.4, ⑨⑧,,,,,,,,,,,,,10, 8,Ｅチェリｰロビン, 63,高橋亮, 0.9, 57,  -1,  -5, 3,  6.4,⑧③②,10, 8,Ｄブラックオリｰブ, 75,鮫島良, 1.0, 61,  -7,  14, 2,  3.5, ⑦④
